SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,RACE,HISP,PWGTP1
2018GQ0045579,5,1,51186,3,80_89,m,white,not.hisp.latino,69
2018GQ0045598,5,1,10703,3,0_9,f,white,not.hisp.latino,12
2018GQ0045676,5,1,51044,3,50_59,f,white,not.hisp.latino,81
2018GQ0045753,5,1,51045,3,50_59,m,black.aa,not.hisp.latino,2
2018GQ0045785,5,1,59303,3,80_89,m,asian,hisp.latino,170
2018GQ0045823,5,1,59305,3,20_29,m,white,not.hisp.latino,99
2018GQ0045901,5,1,51175,3,20_29,m,asian,not.hisp.latino,3
2018GQ0045951,5,1,51155,3,40_49,f,black.aa,not.hisp.latino,2
2018GQ0045977,5,1,51010,3,30_39,f,white,not.hisp.latino,191
2018GQ0046015,5,1,51087,3,70_79,f,white,not.hisp.latino,13
2018GQ0046178,5,1,51090,3,80_89,m,white,not.hisp.latino,94
2018GQ0046197,5,1,51215,3,40_49,f,white,not.hisp.latino,31
2018GQ0046223,5,1,51105,3,80_89,f,two.,not.hisp.latino,45
2018GQ0046244,5,1,51010,3,0_9,f,white,not.hisp.latino,60
2018GQ0046268,5,1,51010,3,10_19,f,white,not.hisp.latino,148
2018GQ0046290,5,1,51044,3,80_89,f,black.aa,not.hisp.latino,0
2018GQ0046329,5,1,51010,3,80_89,f,white,not.hisp.latino,54
2018GQ0046349,5,1,51097,3,50_59,f,a.ind..nat.ak,not.hisp.latino,48
2018GQ0046366,5,1,51110,3,80_89,f,black.aa,not.hisp.latino,77
2018GQ0046417,5,1,51096,3,60_69,f,black.aa,not.hisp.latino,181
2018GQ0046433,5,1,51010,3,80_89,f,white,not.hisp.latino,67
2018GQ0046464,5,1,51110,3,80_89,f,white,not.hisp.latino,84
2018GQ0046504,5,1,51040,3,60_69,f,white,not.hisp.latino,45
2018GQ0046566,5,1,51044,3,70_79,m,white,not.hisp.latino,1
2018GQ0046578,5,1,51097,3,20_29,f,white,not.hisp.latino,5
2018GQ0046627,5,1,51115,3,10_19,m,white,not.hisp.latino,116
2018GQ0046710,5,1,51186,3,40_49,m,white,not.hisp.latino,23
2018GQ0046722,5,1,51097,3,60_69,f,white,not.hisp.latino,2
2018GQ0046759,5,1,51090,3,0_9,m,white,not.hisp.latino,256
2018GQ0046825,5,1,51125,3,0_9,m,black.aa,not.hisp.latino,27
2018GQ0046861,5,1,51154,3,80_89,m,white,not.hisp.latino,9
2018GQ0046870,5,1,59303,3,30_39,m,white,not.hisp.latino,32
2018GQ0046880,5,1,51235,3,80_89,m,asian,not.hisp.latino,171
2018GQ0046933,5,1,51090,3,50_59,f,white,not.hisp.latino,85
2018GQ0046974,5,1,51085,3,80_89,m,white,hisp.latino,16
2018GQ0047052,5,1,51155,3,70_79,m,white,not.hisp.latino,24
2018GQ0047054,5,1,51125,3,80_89,m,black.aa,not.hisp.latino,56
2018GQ0047062,5,1,51096,3,80_89,m,white,not.hisp.latino,5
2018GQ0047087,5,1,51135,3,80_89,m,asian,not.hisp.latino,36
2018GQ0047239,5,1,51120,3,10_19,m,white,hisp.latino,23
2018GQ0047251,5,1,4103,3,80_89,f,white,not.hisp.latino,38
2018GQ0047264,5,1,51080,3,60_69,f,two.,not.hisp.latino,78
2018GQ0047302,5,1,51135,3,0_9,f,white,not.hisp.latino,14
2018GQ0047345,5,1,51135,3,50_59,f,white,not.hisp.latino,176
2018GQ0047373,5,1,51045,3,0_9,f,asian,not.hisp.latino,59
2018GQ0047391,5,1,51175,3,80_89,m,white,hisp.latino,204
2018GQ0047399,5,1,51206,3,0_9,m,black.aa,not.hisp.latino,17
2018GQ0047480,5,1,51090,3,60_69,m,white,not.hisp.latino,348
2018GQ0047491,5,1,51020,3,50_59,m,white,not.hisp.latino,4
2018GQ0047501,5,1,51090,3,50_59,f,black.aa,not.hisp.latino,8
2018GQ0047525,5,1,51090,3,20_29,f,black.aa,not.hisp.latino,10
2018GQ0047600,5,1,59303,3,80_89,f,white,not.hisp.latino,39
2018GQ0047603,5,1,51135,3,0_9,f,black.aa,not.hisp.latino,77
2018GQ0047604,5,1,51245,3,80_89,m,white,not.hisp.latino,6
2018GQ0047696,5,1,51044,3,10_19,f,white,not.hisp.latino,5
2018GQ0047727,5,1,51175,3,20_29,f,asian,not.hisp.latino,6
2018GQ0047765,5,1,51186,3,70_79,m,black.aa,not.hisp.latino,2
2018GQ0047769,5,1,55002,3,70_79,f,black.aa,not.hisp.latino,109
2018GQ0047783,5,1,51010,3,20_29,f,white,not.hisp.latino,28
2018GQ0047789,5,1,51154,3,60_69,m,black.aa,not.hisp.latino,261
2018GQ0047797,5,1,51154,3,20_29,m,white,not.hisp.latino,0
2018GQ0047829,5,1,51125,3,80_89,m,white,not.hisp.latino,27
2018GQ0047986,5,1,51080,3,80_89,m,black.aa,not.hisp.latino,160
2018GQ0048000,5,1,51206,3,80_89,f,white,not.hisp.latino,83
2018GQ0048031,5,1,55002,3,30_39,f,white,not.hisp.latino,34
2018GQ0048056,5,1,51020,3,20_29,f,white,not.hisp.latino,75
2018GQ0048060,5,1,51125,3,30_39,m,white,not.hisp.latino,7
2018GQ0048066,5,1,51087,3,70_79,f,black.aa,not.hisp.latino,91
2018GQ0048073,5,1,51084,3,80_89,f,asian,not.hisp.latino,79
2018GQ0048088,5,1,51154,3,70_79,m,black.aa,not.hisp.latino,101
2018GQ0048133,5,1,51145,3,50_59,m,white,not.hisp.latino,33
2018GQ0048174,5,1,51080,3,0_9,m,white,not.hisp.latino,71
2018GQ0048209,5,1,51090,3,80_89,f,white,not.hisp.latino,22
2018GQ0048230,5,1,51010,3,10_19,m,white,not.hisp.latino,9
2018GQ0048242,5,1,51246,3,80_89,f,white,not.hisp.latino,11
2018GQ0048269,5,1,51154,3,80_89,f,other,not.hisp.latino,194
2018GQ0048298,5,1,51167,3,60_69,m,white,not.hisp.latino,73
2018GQ0048314,5,1,51080,3,80_89,f,white,not.hisp.latino,66
2018GQ0048396,5,1,4102,3,80_89,f,white,not.hisp.latino,16
2018GQ0048476,5,1,51090,3,50_59,f,white,not.hisp.latino,76
2018GQ0048544,5,1,51020,3,50_59,f,white,not.hisp.latino,112
2018GQ0048551,5,1,4103,3,60_69,f,black.aa,not.hisp.latino,10
2018GQ0048607,5,1,51235,3,40_49,f,white,not.hisp.latino,3
2018GQ0048668,5,1,51045,3,70_79,f,black.aa,not.hisp.latino,23
2018GQ0048676,5,1,51135,3,20_29,f,white,not.hisp.latino,21
2018GQ0048705,5,1,51155,3,20_29,f,asian,not.hisp.latino,82
2018GQ0048754,5,1,51010,3,80_89,m,white,not.hisp.latino,2
2018GQ0048979,5,1,51096,3,80_89,m,white,not.hisp.latino,206
2018GQ0049051,5,1,59303,3,10_19,m,asian,not.hisp.latino,13
2018GQ0049160,5,1,51225,3,70_79,f,white,not.hisp.latino,2
2018GQ0049167,5,1,51105,3,40_49,f,white,not.hisp.latino,83
2018GQ0049202,5,1,51044,3,0_9,f,white,not.hisp.latino,70
2018GQ0049247,5,1,51255,3,80_89,f,asian,not.hisp.latino,105
2018GQ0049292,5,1,51135,3,80_89,m,white,not.hisp.latino,25
2018GQ0049368,5,1,51105,3,0_9,f,white,not.hisp.latino,70
2018GQ0049435,5,1,51045,3,80_89,f,white,not.hisp.latino,84
2018GQ0049465,5,1,1301,3,80_89,f,white,not.hisp.latino,153
2018GQ0049534,5,1,51154,3,40_49,m,black.aa,not.hisp.latino,6
2018GQ0049636,5,1,51090,3,80_89,m,white,hisp.latino,187
2018GQ0049670,5,1,51097,3,40_49,f,white,not.hisp.latino,12
2018GQ0049767,5,1,51155,3,80_89,m,white,not.hisp.latino,81
2018GQ0049784,5,1,51095,3,40_49,f,white,not.hisp.latino,6
2018GQ0049858,5,1,51045,3,40_49,f,white,not.hisp.latino,47
2018GQ0049877,5,1,51255,3,10_19,f,white,not.hisp.latino,13
2018GQ0049895,5,1,51186,3,80_89,f,white,not.hisp.latino,2
2018GQ0049912,5,1,51080,3,50_59,f,white,not.hisp.latino,147
2018GQ0049933,5,1,51097,3,80_89,f,white,not.hisp.latino,8
2018GQ0050018,5,1,4103,3,60_69,f,white,not.hisp.latino,51
2018GQ0050076,5,1,51135,3,80_89,f,black.aa,not.hisp.latino,82
2018GQ0050119,5,1,51110,3,40_49,f,asian,not.hisp.latino,171
2018GQ0050181,5,1,51110,3,80_89,m,white,not.hisp.latino,38
2018GQ0050208,5,1,51044,3,60_69,f,white,not.hisp.latino,85
2018GQ0050236,5,1,51020,3,20_29,m,white,not.hisp.latino,63
2018GQ0050249,5,1,51040,3,80_89,m,white,not.hisp.latino,5
2018GQ0050251,5,1,51186,3,80_89,m,white,not.hisp.latino,34
2018GQ0050266,5,1,51040,3,0_9,f,white,not.hisp.latino,4
2018GQ0050290,5,1,51115,3,70_79,f,asian,not.hisp.latino,127
2018GQ0050375,5,1,51095,3,70_79,f,black.aa,not.hisp.latino,70
2018GQ0050388,5,1,51096,3,60_69,m,white,not.hisp.latino,34
2018GQ0050424,5,1,51154,3,80_89,f,white,not.hisp.latino,191
2018GQ0050445,5,1,51167,3,70_79,m,white,hisp.latino,298
2018GQ0050488,5,1,51235,3,30_39,m,white,not.hisp.latino,10
2018GQ0050582,5,1,51206,3,20_29,m,black.aa,not.hisp.latino,42
2018GQ0050620,5,1,51090,3,60_69,f,black.aa,not.hisp.latino,6
2018GQ0050764,5,1,1301,3,40_49,f,white,not.hisp.latino,2
2018GQ0050815,5,1,51110,3,80_89,m,white,not.hisp.latino,5
2018GQ0050823,5,1,51040,3,10_19,f,white,not.hisp.latino,5
2018GQ0050832,5,1,51095,3,80_89,f,white,not.hisp.latino,79
2018GQ0050836,5,1,51090,3,40_49,m,white,not.hisp.latino,65
2018GQ0050860,5,1,51110,3,50_59,f,white,not.hisp.latino,41
2018GQ0050884,5,1,4103,3,10_19,f,white,not.hisp.latino,114
2018GQ0050991,5,1,51045,3,80_89,f,white,not.hisp.latino,5
2018GQ0051003,5,1,51090,3,20_29,f,white,not.hisp.latino,148
2018GQ0051089,5,1,51045,3,40_49,f,white,not.hisp.latino,8
2018GQ0051092,5,1,51154,3,80_89,m,white,not.hisp.latino,213
2018GQ0051134,5,1,51090,3,80_89,m,white,not.hisp.latino,3
2018GQ0051181,5,1,51096,3,70_79,f,asian,not.hisp.latino,4
2018GQ0051228,5,1,51120,3,60_69,m,white,not.hisp.latino,94
2018GQ0051243,5,1,51110,3,80_89,m,white,hisp.latino,14
2018GQ0051281,5,1,51097,3,70_79,f,white,not.hisp.latino,207
2018GQ0051343,5,1,51235,3,30_39,f,white,not.hisp.latino,5
2018GQ0051369,5,1,51044,3,50_59,m,asian,not.hisp.latino,15
2018GQ0051429,5,1,59306,3,20_29,f,white,not.hisp.latino,7
2018GQ0051469,5,1,51090,3,10_19,m,black.aa,not.hisp.latino,2
2018GQ0051472,5,1,55002,3,0_9,f,white,not.hisp.latino,20
2018GQ0051477,5,1,51154,3,80_89,f,white,not.hisp.latino,333
2018GQ0051513,5,1,51154,3,0_9,f,two.,not.hisp.latino,2
2018GQ0051521,5,1,51096,3,40_49,f,white,not.hisp.latino,7
2018GQ0051548,5,1,51246,3,80_89,f,white,not.hisp.latino,2
2018GQ0051549,5,1,51175,3,80_89,f,white,not.hisp.latino,122
2018GQ0051562,5,1,51089,3,80_89,m,white,not.hisp.latino,37
2018GQ0051570,5,1,51020,3,40_49,m,asian,hisp.latino,2
2018GQ0051708,5,1,51186,3,80_89,f,black.aa,not.hisp.latino,4
2018GQ0051744,5,1,51115,3,80_89,f,white,not.hisp.latino,171
2018GQ0051754,5,1,4101,3,30_39,m,white,not.hisp.latino,2
2018GQ0051773,5,1,51235,3,50_59,f,white,not.hisp.latino,162
2018GQ0051809,5,1,51020,3,10_19,f,white,not.hisp.latino,205
2018GQ0051875,5,1,51235,3,60_69,m,asian,not.hisp.latino,88
2018GQ0051885,5,1,51175,3,40_49,f,white,not.hisp.latino,2
2018GQ0051887,5,1,51145,3,10_19,f,white,not.hisp.latino,116
2018GQ0051978,5,1,59303,3,30_39,f,white,not.hisp.latino,4
2018GQ0051994,5,1,51105,3,80_89,f,white,not.hisp.latino,6
2018GQ0052014,5,1,51040,3,10_19,m,white,not.hisp.latino,162
2018GQ0052015,5,1,51045,3,80_89,m,white,hisp.latino,26
2018GQ0052025,5,1,51040,3,30_39,f,white,not.hisp.latino,89
2018GQ0052064,5,1,59308,3,0_9,f,asian,not.hisp.latino,15
2018GQ0052121,5,1,51096,3,50_59,f,white,not.hisp.latino,7
2018GQ0052139,5,1,51040,3,10_19,f,white,not.hisp.latino,3
2018GQ0052226,5,1,51010,3,80_89,m,white,hisp.latino,68
2018GQ0052239,5,1,51215,3,70_79,m,asian,not.hisp.latino,16
2018GQ0052250,5,1,51167,3,80_89,f,white,not.hisp.latino,74
2018GQ0052318,5,1,4102,3,80_89,f,white,not.hisp.latino,43
2018GQ0052362,5,1,51110,3,20_29,f,white,not.hisp.latino,15
2018GQ0052382,5,1,51224,3,50_59,m,black.aa,hisp.latino,7
2018GQ0052575,5,1,51020,3,0_9,f,white,not.hisp.latino,18
2018GQ0052576,5,1,51175,3,80_89,f,white,not.hisp.latino,6
2018GQ0052646,5,1,55001,3,80_89,f,black.aa,not.hisp.latino,13
2018GQ0052673,5,1,51090,3,50_59,m,black.aa,not.hisp.latino,2
2018GQ0052700,5,1,51040,3,0_9,m,white,not.hisp.latino,37
2018GQ0052714,5,1,51010,3,0_9,f,asian,not.hisp.latino,20
2018GQ0052739,5,1,4101,3,0_9,f,white,not.hisp.latino,30
2018GQ0052748,5,1,51090,3,80_89,m,two.,not.hisp.latino,63
2018GQ0052778,5,1,51175,3,70_79,f,white,not.hisp.latino,10
2018GQ0052877,5,1,51154,3,50_59,m,black.aa,not.hisp.latino,87
2018GQ0052922,5,1,51096,3,60_69,f,white,not.hisp.latino,166
2018GQ0052925,5,1,51135,3,70_79,m,white,not.hisp.latino,72
2018GQ0052935,5,1,51235,3,50_59,m,white,not.hisp.latino,136
2018GQ0052964,5,1,51045,3,10_19,m,white,not.hisp.latino,12
2018GQ0052977,5,1,51245,3,70_79,f,white,not.hisp.latino,81
2018GQ0052996,5,1,51125,3,80_89,m,asian,not.hisp.latino,18
2018GQ0053011,5,1,51105,3,70_79,m,white,not.hisp.latino,76
2018GQ0053023,5,1,51154,3,0_9,f,white,not.hisp.latino,27
2018GQ0053045,5,1,51215,3,30_39,f,white,not.hisp.latino,73
2018GQ0053048,5,1,51115,3,80_89,m,white,hisp.latino,67
2018GQ0053149,5,1,51040,3,80_89,f,white,not.hisp.latino,26
2018GQ0053152,5,1,51206,3,40_49,m,white,hisp.latino,72
2018GQ0053164,5,1,51154,3,30_39,f,white,not.hisp.latino,81
2018GQ0053189,5,1,51096,3,60_69,f,a.ind..nat.ak,not.hisp.latino,49
2018GQ0053212,5,1,51215,3,30_39,f,black.aa,not.hisp.latino,157
2018GQ0053241,5,1,51110,3,0_9,f,black.aa,not.hisp.latino,45
2018GQ0053256,5,1,51154,3,0_9,m,white,not.hisp.latino,34
2018GQ0053276,5,1,51186,3,10_19,f,white,not.hisp.latino,85
2018GQ0053278,5,1,51110,3,40_49,m,white,not.hisp.latino,6
2018GQ0053279,5,1,51040,3,80_89,m,white,not.hisp.latino,27
2018GQ0053316,5,1,51145,3,50_59,m,white,not.hisp.latino,48
2018GQ0053342,5,1,51010,3,40_49,m,white,not.hisp.latino,76
2018GQ0053421,5,1,55001,3,70_79,f,white,not.hisp.latino,8
2018GQ0053454,5,1,51206,3,60_69,m,white,not.hisp.latino,211
2018GQ0053501,5,1,51125,3,20_29,f,white,not.hisp.latino,6
2018GQ0053628,5,1,51010,3,80_89,f,white,not.hisp.latino,43
2018GQ0053751,5,1,51145,3,60_69,f,white,not.hisp.latino,39
2018GQ0053813,5,1,51135,3,80_89,f,asian,not.hisp.latino,118
2018GQ0053827,5,1,51089,3,80_89,m,two.,not.hisp.latino,67
2018GQ0053881,5,1,51085,3,80_89,f,black.aa,not.hisp.latino,133
2018GQ0053919,5,1,51044,3,50_59,m,white,not.hisp.latino,5
2018GQ0053928,5,1,51040,3,40_49,m,black.aa,not.hisp.latino,9
2018GQ0053938,5,1,51044,3,80_89,f,white,not.hisp.latino,8
2018GQ0053949,5,1,51080,3,80_89,f,white,not.hisp.latino,31
2018GQ0054041,5,1,51040,3,80_89,m,black.aa,not.hisp.latino,27
2018GQ0054124,5,1,55002,3,10_19,m,asian,not.hisp.latino,4
2018GQ0054140,5,1,51096,3,80_89,f,white,not.hisp.latino,5
2018GQ0054151,5,1,51044,3,80_89,m,white,not.hisp.latino,56
2018GQ0054172,5,1,51084,3,60_69,f,white,not.hisp.latino,81
2018GQ0054191,5,1,51167,3,80_89,f,asian,not.hisp.latino,74
2018GQ0054193,5,1,51105,3,60_69,m,asian,not.hisp.latino,47
2018GQ0054202,5,1,51110,3,80_89,f,white,not.hisp.latino,30
2018GQ0054209,5,1,51135,3,70_79,f,black.aa,not.hisp.latino,31
2018GQ0054244,5,1,51235,3,50_59,f,white,not.hisp.latino,4
2018GQ0054374,5,1,51020,3,80_89,f,white,not.hisp.latino,11
2018GQ0054404,5,1,51125,3,60_69,f,black.aa,not.hisp.latino,9
2018GQ0054565,5,1,51010,3,30_39,f,white,not.hisp.latino,31
2018GQ0054583,5,1,51040,3,80_89,f,white,not.hisp.latino,26
2018GQ0054588,5,1,51255,3,30_39,m,white,not.hisp.latino,18
2018GQ0054671,5,1,51155,3,0_9,f,white,not.hisp.latino,67
2018GQ0054704,5,1,51245,3,50_59,f,white,not.hisp.latino,13
2018GQ0054721,5,1,55002,3,40_49,f,asian,not.hisp.latino,102
2018GQ0054723,5,1,59303,3,80_89,f,black.aa,not.hisp.latino,105
2018GQ0054750,5,1,51040,3,80_89,f,white,not.hisp.latino,2
2018GQ0054751,5,1,51110,3,70_79,f,white,not.hisp.latino,9
2018GQ0054845,5,1,51206,3,10_19,m,white,hisp.latino,4
2018GQ0054913,5,1,51154,3,80_89,f,white,not.hisp.latino,22
2018GQ0054950,5,1,51154,3,30_39,f,white,not.hisp.latino,182
2018GQ0054998,5,1,51225,3,80_89,f,white,not.hisp.latino,6
2018GQ0055039,5,1,51110,3,80_89,f,black.aa,not.hisp.latino,73
2018GQ0055053,5,1,51215,3,80_89,f,white,not.hisp.latino,9
2018GQ0055134,5,1,51155,3,70_79,f,white,not.hisp.latino,79
2018GQ0055166,5,1,51154,3,10_19,f,white,not.hisp.latino,267
2018GQ0055200,5,1,55001,3,10_19,m,white,not.hisp.latino,77
2018GQ0055228,5,1,51090,3,80_89,f,white,not.hisp.latino,6
2018GQ0055267,5,1,51089,3,20_29,f,asian,not.hisp.latino,7
2018GQ0055290,5,1,51045,3,80_89,f,black.aa,not.hisp.latino,60
2018GQ0055349,5,1,51105,3,60_69,f,white,not.hisp.latino,34
2018GQ0055371,5,1,51155,3,40_49,m,asian,not.hisp.latino,162
2018GQ0055423,5,1,51080,3,80_89,f,white,not.hisp.latino,91
2018GQ0055587,5,1,59302,3,80_89,f,black.aa,not.hisp.latino,41
2018GQ0055691,5,1,51045,3,30_39,m,black.aa,not.hisp.latino,2
2018GQ0055711,5,1,51115,3,80_89,m,white,not.hisp.latino,18
2018GQ0055746,5,1,51244,3,50_59,f,white,not.hisp.latino,22
2018GQ0055850,5,1,51154,3,70_79,m,white,not.hisp.latino,6
2018GQ0055860,5,1,51164,3,50_59,m,asian,not.hisp.latino,0
2018GQ0055951,5,1,51020,3,20_29,f,white,not.hisp.latino,4
2018GQ0056001,5,1,51045,3,50_59,f,white,not.hisp.latino,3
2018GQ0056046,5,1,51010,3,60_69,m,white,hisp.latino,24
2018GQ0056047,5,1,51096,3,70_79,f,white,not.hisp.latino,141
2018GQ0056052,5,1,51145,3,30_39,f,white,not.hisp.latino,7
2018GQ0056122,5,1,51145,3,20_29,m,white,not.hisp.latino,24
2018GQ0056126,5,1,51105,3,80_89,f,white,not.hisp.latino,69
2018GQ0056131,5,1,55002,3,80_89,f,white,not.hisp.latino,82
2018GQ0056170,5,1,51080,3,0_9,f,asian,not.hisp.latino,15
2018GQ0056173,5,1,51096,3,40_49,m,black.aa,hisp.latino,32
2018GQ0056255,5,1,51045,3,50_59,f,asian,not.hisp.latino,53
2018GQ0056302,5,1,51155,3,40_49,f,asian,not.hisp.latino,40
2018GQ0056380,5,1,51040,3,70_79,f,white,not.hisp.latino,7
2018GQ0056478,5,1,59302,3,80_89,m,white,not.hisp.latino,163
2018GQ0056516,5,1,51155,3,10_19,f,asian,not.hisp.latino,33
2018GQ0056578,5,1,51155,3,80_89,f,white,not.hisp.latino,85
2018GQ0056599,5,1,51110,3,70_79,f,white,not.hisp.latino,45
2018GQ0056617,5,1,59303,3,50_59,f,white,not.hisp.latino,76
2018GQ0056629,5,1,51045,3,80_89,f,asian,not.hisp.latino,22
2018GQ0056631,5,1,51045,3,0_9,f,white,not.hisp.latino,175
2018GQ0056746,5,1,51090,3,50_59,m,white,not.hisp.latino,81
2018GQ0056768,5,1,51154,3,10_19,m,white,not.hisp.latino,215
2018GQ0056770,5,1,51154,3,40_49,m,black.aa,not.hisp.latino,105
2018GQ0056772,5,1,51045,3,40_49,f,white,not.hisp.latino,8
2018GQ0056776,5,1,51096,3,70_79,f,white,not.hisp.latino,45
2018GQ0056888,5,1,51206,3,80_89,f,white,not.hisp.latino,95
2018GQ0056912,5,1,55002,3,60_69,f,asian,not.hisp.latino,26
2018GQ0056928,5,1,51135,3,80_89,f,white,not.hisp.latino,54
2018GQ0056956,5,1,51090,3,70_79,m,white,not.hisp.latino,14
2018GQ0057036,5,1,51096,3,80_89,f,white,not.hisp.latino,2
2018GQ0057042,5,1,51105,3,60_69,m,black.aa,not.hisp.latino,34
2018GQ0057051,5,1,51245,3,80_89,f,asian,not.hisp.latino,26
2018GQ0057061,5,1,51090,3,80_89,f,white,not.hisp.latino,102
2018GQ0057079,5,1,59303,3,70_79,f,black.aa,not.hisp.latino,4
2018GQ0057122,5,1,51089,3,50_59,m,white,not.hisp.latino,41
2018GQ0057147,5,1,51096,3,70_79,m,two.,not.hisp.latino,85
2018GQ0057155,5,1,51235,3,40_49,f,white,not.hisp.latino,198
2018GQ0057159,5,1,55002,3,10_19,m,white,hisp.latino,32
2018GQ0057273,5,1,51040,3,50_59,f,white,not.hisp.latino,129
2018GQ0057335,5,1,51090,3,60_69,f,white,not.hisp.latino,83
2018GQ0057425,5,1,51224,3,20_29,f,white,not.hisp.latino,82
2018GQ0057455,5,1,51105,3,80_89,m,white,not.hisp.latino,108
2018GQ0057481,5,1,51090,3,70_79,m,asian,not.hisp.latino,65
2018GQ0057511,5,1,51097,3,30_39,f,two.,not.hisp.latino,130
2018GQ0057518,5,1,51115,3,70_79,f,other,not.hisp.latino,1
2018GQ0057539,5,1,51175,3,20_29,f,white,not.hisp.latino,184
2018GQ0057581,5,1,51135,3,20_29,m,asian,not.hisp.latino,121
2018GQ0057642,5,1,51154,3,80_89,m,asian,hisp.latino,9
2018GQ0057731,5,1,51105,3,50_59,m,white,not.hisp.latino,21
2018GQ0057771,5,1,51095,3,60_69,f,white,not.hisp.latino,29
2018GQ0057772,5,1,51084,3,50_59,f,white,not.hisp.latino,58
2018GQ0057798,5,1,51215,3,50_59,f,asian,not.hisp.latino,0
2018GQ0057828,5,1,59303,3,80_89,f,white,not.hisp.latino,154
2018GQ0057848,5,1,51135,3,80_89,m,black.aa,hisp.latino,23
2018GQ0057865,5,1,51206,3,80_89,m,white,not.hisp.latino,83
2018GQ0057892,5,1,51110,3,0_9,m,black.aa,hisp.latino,78
2018GQ0057904,5,1,51125,3,80_89,f,white,not.hisp.latino,31
2018GQ0057943,5,1,51080,3,80_89,m,white,not.hisp.latino,50
2018GQ0058003,5,1,51135,3,20_29,m,two.,hisp.latino,141
2018GQ0058006,5,1,51090,3,60_69,f,white,not.hisp.latino,146
2018GQ0058033,5,1,51096,3,80_89,m,asian,not.hisp.latino,70
2018GQ0058045,5,1,59303,3,50_59,f,black.aa,not.hisp.latino,67
2018GQ0058051,5,1,4102,3,0_9,m,white,not.hisp.latino,6
2018GQ0058069,5,1,51154,3,50_59,m,white,not.hisp.latino,37
2018GQ0058084,5,1,51164,3,80_89,f,white,not.hisp.latino,251
2018GQ0058131,5,1,51084,3,70_79,f,two.,not.hisp.latino,26
2018GQ0058152,5,1,51154,3,80_89,f,white,not.hisp.latino,267
2018GQ0058198,5,1,51244,3,20_29,f,white,not.hisp.latino,38
2018GQ0058209,5,1,51080,3,10_19,f,white,not.hisp.latino,4
2018GQ0058242,5,1,51090,3,80_89,m,white,not.hisp.latino,4
2018GQ0058310,5,1,51040,3,20_29,m,other,not.hisp.latino,95
2018GQ0058328,5,1,51105,3,30_39,f,white,not.hisp.latino,5
2018GQ0058345,5,1,51135,3,50_59,m,other,not.hisp.latino,15
2018GQ0058384,5,1,51080,3,20_29,f,white,not.hisp.latino,44
2018GQ0058403,5,1,51186,3,10_19,f,asian,not.hisp.latino,40
2018GQ0058450,5,1,51135,3,10_19,f,white,not.hisp.latino,186
2018GQ0058494,5,1,51155,3,10_19,m,white,hisp.latino,100
2018GQ0058586,5,1,59303,3,60_69,f,asian,not.hisp.latino,81
2018GQ0058625,5,1,51154,3,80_89,m,asian,hisp.latino,73
2018GQ0058641,5,1,51020,3,80_89,f,black.aa,not.hisp.latino,17
2018GQ0058644,5,1,55002,3,50_59,m,white,not.hisp.latino,3
2018GQ0058669,5,1,51235,3,80_89,f,asian,not.hisp.latino,86
2018GQ0058690,5,1,51245,3,60_69,m,white,not.hisp.latino,130
2018GQ0058717,5,1,55002,3,80_89,m,white,not.hisp.latino,116
2018GQ0058813,5,1,51235,3,80_89,f,white,not.hisp.latino,16
2018GQ0058822,5,1,51040,3,80_89,f,white,not.hisp.latino,29
2018GQ0058845,5,1,51090,3,10_19,f,white,not.hisp.latino,61
2018GQ0058890,5,1,51145,3,50_59,f,white,not.hisp.latino,2
2018GQ0058891,5,1,51206,3,50_59,m,white,not.hisp.latino,75
2018GQ0058932,5,1,51010,3,20_29,m,white,not.hisp.latino,77
2018GQ0058946,5,1,51255,3,20_29,f,black.aa,not.hisp.latino,11
2018GQ0058959,5,1,51186,3,80_89,m,two.,hisp.latino,6
2018GQ0058982,5,1,59303,3,60_69,f,white,not.hisp.latino,154
2018GQ0058994,5,1,51186,3,80_89,m,white,not.hisp.latino,79
2018GQ0059032,5,1,51125,3,50_59,f,other,not.hisp.latino,41
2018GQ0059086,5,1,51167,3,0_9,f,two.,not.hisp.latino,61
2018GQ0059155,5,1,51105,3,80_89,m,white,not.hisp.latino,135
2018GQ0059163,5,1,51135,3,80_89,m,white,not.hisp.latino,16
2018GQ0059175,5,1,51080,3,30_39,f,white,not.hisp.latino,66
2018GQ0059257,5,1,51105,3,10_19,m,black.aa,hisp.latino,95
2018GQ0059270,5,1,51225,3,0_9,f,white,not.hisp.latino,21
2018GQ0059277,5,1,51080,3,30_39,m,white,not.hisp.latino,164
2018GQ0059298,5,1,51175,3,10_19,f,two.,not.hisp.latino,65
2018GQ0059318,5,1,51224,3,50_59,f,black.aa,not.hisp.latino,26
2018GQ0059327,5,1,51235,3,80_89,f,asian,not.hisp.latino,72
2018GQ0059328,5,1,51115,3,60_69,m,white,not.hisp.latino,18
2018GQ0059365,5,1,51167,3,50_59,m,white,not.hisp.latino,64
2018GQ0059375,5,1,51105,3,80_89,f,black.aa,not.hisp.latino,14
2018GQ0059376,5,1,51044,3,60_69,f,white,not.hisp.latino,52
2018GQ0059404,5,1,51135,3,80_89,f,white,not.hisp.latino,106
2018GQ0059451,5,1,51186,3,20_29,f,black.aa,not.hisp.latino,3
