SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,RACE,HISP,PWGTP1
2018GQ0013653,5,1,51255,3,0_9,m,white,not.hisp.latino,115
2018GQ0013671,5,1,51096,3,60_69,m,white,not.hisp.latino,62
2018GQ0013684,5,1,51206,3,30_39,m,white,not.hisp.latino,99
2018GQ0013729,5,1,51080,3,20_29,f,white,not.hisp.latino,79
2018GQ0013753,5,1,59303,3,60_69,f,white,not.hisp.latino,9
2018GQ0013774,5,1,51089,3,20_29,f,black.aa,not.hisp.latino,201
2018GQ0013814,5,1,51010,3,10_19,m,black.aa,hisp.latino,29
2018GQ0013835,5,1,55002,3,40_49,f,white,not.hisp.latino,74
2018GQ0013852,5,1,55001,3,30_39,f,white,not.hisp.latino,8
2018GQ0013911,5,1,59303,3,20_29,m,white,not.hisp.latino,67
2018GQ0013984,5,1,51080,3,50_59,m,white,not.hisp.latino,63
2018GQ0014011,5,1,51045,3,10_19,m,black.aa,not.hisp.latino,108
2018GQ0014060,5,1,51164,3,60_69,m,white,not.hisp.latino,151
2018GQ0014107,5,1,51040,3,0_9,f,white,not.hisp.latino,165
2018GQ0014111,5,1,51080,3,10_19,m,white,not.hisp.latino,89
2018GQ0014149,5,1,51154,3,50_59,f,white,not.hisp.latino,10
2018GQ0014205,5,1,51154,3,50_59,m,black.aa,not.hisp.latino,43
2018GQ0014283,5,1,51080,3,30_39,m,asian,not.hisp.latino,8
2018GQ0014345,5,1,51135,3,70_79,f,white,not.hisp.latino,63
2018GQ0014347,5,1,51186,3,70_79,m,asian,not.hisp.latino,23
2018GQ0014360,5,1,51020,3,40_49,f,white,not.hisp.latino,25
2018GQ0014364,5,1,51080,3,50_59,m,white,not.hisp.latino,23
2018GQ0014403,5,1,51164,3,40_49,m,white,not.hisp.latino,110
2018GQ0014466,5,1,51225,3,50_59,f,white,not.hisp.latino,72
2018GQ0014484,5,1,51095,3,70_79,m,white,not.hisp.latino,81
2018GQ0014491,5,1,51135,3,60_69,m,black.aa,not.hisp.latino,132
2018GQ0014493,5,1,51097,3,10_19,f,white,not.hisp.latino,28
2018GQ0014546,5,1,51080,3,70_79,m,white,hisp.latino,9
2018GQ0014690,5,1,51045,3,50_59,m,white,not.hisp.latino,7
2018GQ0014717,5,1,51105,3,50_59,m,white,not.hisp.latino,6
2018GQ0014795,5,1,51154,3,70_79,f,white,not.hisp.latino,217
2018GQ0014813,5,1,51105,3,50_59,m,white,not.hisp.latino,116
2018GQ0014815,5,1,51186,3,50_59,f,white,not.hisp.latino,43
2018GQ0014837,5,1,51154,3,40_49,m,white,not.hisp.latino,95
2018GQ0014842,5,1,51080,3,10_19,f,white,not.hisp.latino,62
2018GQ0014880,5,1,51096,3,0_9,f,white,not.hisp.latino,136
2018GQ0014961,5,1,51085,3,10_19,m,white,not.hisp.latino,59
2018GQ0015024,5,1,51175,3,50_59,m,black.aa,not.hisp.latino,35
2018GQ0015070,5,1,51135,3,50_59,f,asian,not.hisp.latino,66
2018GQ0015222,5,1,51105,3,60_69,f,white,not.hisp.latino,137
2018GQ0015270,5,1,51215,3,30_39,m,white,not.hisp.latino,18
2018GQ0015508,5,1,51080,3,70_79,f,white,not.hisp.latino,81
2018GQ0015558,5,1,51010,3,60_69,f,white,not.hisp.latino,62
2018GQ0015585,5,1,51206,3,40_49,f,white,not.hisp.latino,60
2018GQ0015676,5,1,59303,3,50_59,f,asian,not.hisp.latino,6
2018GQ0015736,5,1,51044,3,50_59,m,white,not.hisp.latino,9
2018GQ0015775,5,1,51206,3,60_69,m,white,not.hisp.latino,27
2018GQ0015791,5,1,51097,3,50_59,m,white,not.hisp.latino,40
2018GQ0015804,5,1,51186,3,40_49,f,white,not.hisp.latino,74
2018GQ0015874,5,1,59303,3,50_59,f,white,not.hisp.latino,86
2018GQ0015894,5,1,51154,3,40_49,f,white,not.hisp.latino,254
2018GQ0015902,5,1,51154,3,10_19,f,two.,not.hisp.latino,13
2018GQ0015920,5,1,51135,3,80_89,f,white,not.hisp.latino,130
2018GQ0016002,5,1,51235,3,70_79,f,white,not.hisp.latino,61
2018GQ0016196,5,1,51186,3,40_49,m,asian,not.hisp.latino,72
2018GQ0016208,5,1,51096,3,40_49,f,black.aa,not.hisp.latino,172
2018GQ0016258,5,1,51206,3,10_19,f,white,not.hisp.latino,75
2018GQ0016422,5,1,51135,3,40_49,m,black.aa,not.hisp.latino,8
2018GQ0016489,5,1,59303,3,50_59,m,black.aa,hisp.latino,54
2018GQ0016521,5,1,51175,3,50_59,m,white,not.hisp.latino,5
2018GQ0016565,5,1,51125,3,60_69,m,white,not.hisp.latino,74
2018GQ0016600,5,1,55002,3,10_19,f,white,not.hisp.latino,102
2018GQ0016697,5,1,55002,3,0_9,m,asian,not.hisp.latino,101
2018GQ0016698,5,1,51044,3,70_79,f,white,not.hisp.latino,37
2018GQ0016866,5,1,51120,3,50_59,m,black.aa,not.hisp.latino,19
2018GQ0016883,5,1,51096,3,10_19,m,white,hisp.latino,20
2018GQ0016895,5,1,51084,3,50_59,m,asian,not.hisp.latino,44
2018GQ0016942,5,1,51096,3,70_79,f,white,not.hisp.latino,6
2018GQ0016945,5,1,55002,3,50_59,f,white,not.hisp.latino,43
2018GQ0016949,5,1,51225,3,70_79,m,asian,not.hisp.latino,85
2018GQ0016994,5,1,51167,3,70_79,f,white,not.hisp.latino,61
2018GQ0016999,5,1,59303,3,60_69,f,white,not.hisp.latino,44
2018GQ0017051,5,1,51010,3,70_79,m,white,not.hisp.latino,9
2018GQ0017075,5,1,59303,3,20_29,m,white,not.hisp.latino,2
2018GQ0017112,5,1,51040,3,50_59,m,asian,not.hisp.latino,7
2018GQ0017142,5,1,51225,3,60_69,f,white,not.hisp.latino,19
2018GQ0017179,5,1,51206,3,50_59,m,white,not.hisp.latino,74
2018GQ0017185,5,1,51085,3,70_79,f,white,not.hisp.latino,82
2018GQ0017275,5,1,55001,3,40_49,m,asian,not.hisp.latino,6
2018GQ0017286,5,1,51105,3,0_9,m,white,not.hisp.latino,31
2018GQ0017334,5,1,51110,3,50_59,m,white,not.hisp.latino,3
2018GQ0017360,5,1,51206,3,0_9,f,white,not.hisp.latino,4
2018GQ0017465,5,1,51087,3,20_29,m,white,hisp.latino,42
2018GQ0017488,5,1,51215,3,40_49,f,white,not.hisp.latino,38
2018GQ0017522,5,1,51154,3,70_79,f,black.aa,not.hisp.latino,11
2018GQ0017559,5,1,51089,3,20_29,f,white,not.hisp.latino,141
2018GQ0017565,5,1,51154,3,30_39,m,white,not.hisp.latino,7
2018GQ0017582,5,1,51105,3,60_69,f,asian,not.hisp.latino,6
2018GQ0017596,5,1,51090,3,70_79,m,white,not.hisp.latino,82
2018GQ0017605,5,1,51235,3,10_19,m,white,not.hisp.latino,164
2018GQ0017606,5,1,51087,3,70_79,m,white,not.hisp.latino,11
2018GQ0017752,5,1,51090,3,70_79,m,white,not.hisp.latino,72
2018GQ0017754,5,1,51020,3,20_29,m,asian,not.hisp.latino,21
2018GQ0017796,5,1,51125,3,0_9,m,white,not.hisp.latino,7
2018GQ0017811,5,1,51235,3,10_19,m,white,not.hisp.latino,58
2018GQ0017817,5,1,51135,3,50_59,m,black.aa,not.hisp.latino,9
2018GQ0017829,5,1,51175,3,50_59,m,white,not.hisp.latino,171
2018GQ0017854,5,1,4101,3,60_69,m,white,hisp.latino,2
2018GQ0017916,5,1,51080,3,70_79,f,black.aa,not.hisp.latino,79
2018GQ0017983,5,1,51105,3,20_29,f,asian,not.hisp.latino,72
2018GQ0018031,5,1,51235,3,60_69,m,black.aa,not.hisp.latino,129
2018GQ0018039,5,1,51020,3,40_49,f,asian,not.hisp.latino,142
2018GQ0018061,5,1,51044,3,60_69,f,black.aa,not.hisp.latino,0
2018GQ0018130,5,1,51186,3,50_59,m,white,not.hisp.latino,6
2018GQ0018158,5,1,51115,3,70_79,m,white,not.hisp.latino,21
2018GQ0018161,5,1,51235,3,20_29,f,white,not.hisp.latino,74
2018GQ0018328,5,1,51115,3,70_79,f,asian,not.hisp.latino,2
2018GQ0018351,5,1,51154,3,70_79,m,white,not.hisp.latino,35
2018GQ0018396,5,1,51105,3,60_69,m,white,not.hisp.latino,14
2018GQ0018437,5,1,51175,3,40_49,f,white,not.hisp.latino,63
2018GQ0018442,5,1,51115,3,80_89,f,white,not.hisp.latino,8
2018GQ0018578,5,1,51105,3,30_39,f,white,not.hisp.latino,52
2018GQ0018652,5,1,51186,3,70_79,f,white,not.hisp.latino,80
2018GQ0018670,5,1,51175,3,70_79,m,white,not.hisp.latino,32
2018GQ0018695,5,1,51040,3,30_39,f,white,not.hisp.latino,83
2018GQ0018703,5,1,51215,3,30_39,f,white,not.hisp.latino,27
2018GQ0018732,5,1,51096,3,70_79,f,white,not.hisp.latino,39
2018GQ0018777,5,1,51164,3,50_59,m,black.aa,not.hisp.latino,9
2018GQ0018841,5,1,51105,3,40_49,f,white,not.hisp.latino,27
2018GQ0018936,5,1,51089,3,70_79,f,white,not.hisp.latino,8
2018GQ0018937,5,1,51040,3,0_9,m,white,not.hisp.latino,111
2018GQ0018940,5,1,51235,3,0_9,m,white,not.hisp.latino,6
2018GQ0019005,5,1,51125,3,70_79,m,white,not.hisp.latino,61
2018GQ0019029,5,1,51080,3,0_9,m,white,not.hisp.latino,165
2018GQ0019039,5,1,51175,3,20_29,f,white,not.hisp.latino,105
2018GQ0019085,5,1,51040,3,10_19,f,black.aa,not.hisp.latino,83
2018GQ0019088,5,1,51105,3,30_39,m,white,not.hisp.latino,60
2018GQ0019097,5,1,51154,3,10_19,f,white,not.hisp.latino,5
2018GQ0019116,5,1,51235,3,10_19,m,white,not.hisp.latino,76
2018GQ0019255,5,1,1301,3,70_79,f,white,not.hisp.latino,44
2018GQ0019265,5,1,55002,3,60_69,m,white,not.hisp.latino,72
2018GQ0019312,5,1,51167,3,40_49,m,black.aa,not.hisp.latino,234
2018GQ0019326,5,1,51155,3,50_59,f,white,not.hisp.latino,24
2018GQ0019354,5,1,51090,3,50_59,f,white,not.hisp.latino,84
2018GQ0019389,5,1,51040,3,70_79,f,white,not.hisp.latino,99
2018GQ0019619,5,1,51155,3,0_9,m,white,not.hisp.latino,188
2018GQ0019658,5,1,4101,3,50_59,m,black.aa,hisp.latino,1
2018GQ0019713,5,1,51010,3,50_59,f,asian,not.hisp.latino,13
2018GQ0019817,5,1,51125,3,60_69,m,white,not.hisp.latino,8
2018GQ0019881,5,1,51206,3,60_69,f,white,not.hisp.latino,2
2018GQ0019910,5,1,4102,3,70_79,f,black.aa,not.hisp.latino,46
2018GQ0020073,5,1,51206,3,0_9,m,white,not.hisp.latino,15
2018GQ0020126,5,1,51110,3,60_69,m,white,not.hisp.latino,5
2018GQ0020197,5,1,59303,3,50_59,f,black.aa,not.hisp.latino,72
2018GQ0020455,5,1,51155,3,0_9,f,white,not.hisp.latino,3
2018GQ0020467,5,1,51087,3,70_79,f,white,not.hisp.latino,17
2018GQ0020488,5,1,51255,3,50_59,f,black.aa,not.hisp.latino,77
2018GQ0020493,5,1,51096,3,40_49,m,white,not.hisp.latino,93
2018GQ0020502,5,1,51090,3,60_69,f,white,not.hisp.latino,96
2018GQ0020504,5,1,51040,3,30_39,m,white,not.hisp.latino,5
2018GQ0020523,5,1,59303,3,50_59,m,black.aa,not.hisp.latino,41
2018GQ0020529,5,1,51206,3,10_19,m,white,not.hisp.latino,9
2018GQ0020533,5,1,51020,3,80_89,m,white,not.hisp.latino,46
2018GQ0020544,5,1,51164,3,20_29,f,white,not.hisp.latino,215
2018GQ0020570,5,1,51215,3,70_79,f,white,not.hisp.latino,55
2018GQ0020610,5,1,51164,3,10_19,m,white,not.hisp.latino,174
2018GQ0020641,5,1,51105,3,60_69,m,white,not.hisp.latino,34
2018GQ0020659,5,1,51020,3,80_89,f,asian,not.hisp.latino,24
2018GQ0020716,5,1,51010,3,80_89,m,white,not.hisp.latino,83
2018GQ0020735,5,1,51206,3,20_29,m,white,not.hisp.latino,34
2018GQ0020740,5,1,51115,3,50_59,m,white,not.hisp.latino,88
2018GQ0020747,5,1,51097,3,70_79,f,black.aa,not.hisp.latino,188
2018GQ0020766,5,1,51087,3,0_9,m,white,not.hisp.latino,47
2018GQ0020792,5,1,51135,3,10_19,f,white,not.hisp.latino,41
2018GQ0020823,5,1,51040,3,30_39,f,white,not.hisp.latino,58
2018GQ0020842,5,1,51040,3,50_59,m,two.,not.hisp.latino,31
2018GQ0020920,5,1,51245,3,30_39,m,white,not.hisp.latino,81
2018GQ0020930,5,1,59303,3,50_59,f,white,not.hisp.latino,13
2018GQ0020937,5,1,51235,3,60_69,m,white,not.hisp.latino,5
2018GQ0020952,5,1,51167,3,50_59,f,white,not.hisp.latino,249
2018GQ0020957,5,1,51044,3,10_19,f,asian,not.hisp.latino,131
2018GQ0020972,5,1,51010,3,40_49,m,white,not.hisp.latino,7
2018GQ0021007,5,1,51096,3,10_19,m,white,not.hisp.latino,2
2018GQ0021035,5,1,51090,3,60_69,f,white,not.hisp.latino,7
2018GQ0021054,5,1,51080,3,40_49,m,white,not.hisp.latino,46
2018GQ0021059,5,1,51040,3,40_49,m,white,not.hisp.latino,89
2018GQ0021083,5,1,51105,3,10_19,f,white,not.hisp.latino,5
2018GQ0021088,5,1,51020,3,70_79,m,white,not.hisp.latino,133
2018GQ0021105,5,1,51154,3,10_19,f,white,not.hisp.latino,88
2018GQ0021185,5,1,51186,3,10_19,m,white,not.hisp.latino,6
2018GQ0021200,5,1,51155,3,80_89,f,white,not.hisp.latino,2
2018GQ0021277,5,1,51110,3,50_59,f,white,not.hisp.latino,85
2018GQ0021279,5,1,51044,3,0_9,f,white,not.hisp.latino,11
2018GQ0021285,5,1,51164,3,80_89,f,white,not.hisp.latino,71
2018GQ0021318,5,1,51090,3,50_59,f,white,not.hisp.latino,11
2018GQ0021394,5,1,51255,3,70_79,f,white,not.hisp.latino,129
2018GQ0021404,5,1,4102,3,50_59,f,asian,not.hisp.latino,34
2018GQ0021416,5,1,59303,3,10_19,m,asian,not.hisp.latino,1
2018GQ0021424,5,1,51040,3,80_89,m,white,not.hisp.latino,41
2018GQ0021455,5,1,51135,3,50_59,m,white,not.hisp.latino,25
2018GQ0021524,5,1,51115,3,60_69,m,black.aa,not.hisp.latino,0
2018GQ0021543,5,1,51215,3,50_59,m,white,not.hisp.latino,155
2018GQ0021560,5,1,51224,3,60_69,m,white,not.hisp.latino,75
2018GQ0021573,5,1,59303,3,70_79,f,white,not.hisp.latino,133
2018GQ0021602,5,1,51154,3,50_59,m,white,not.hisp.latino,104
2018GQ0021638,5,1,51154,3,70_79,f,white,not.hisp.latino,24
2018GQ0021666,5,1,51154,3,50_59,f,white,not.hisp.latino,150
2018GQ0021715,5,1,51235,3,30_39,f,white,not.hisp.latino,119
2018GQ0021723,5,1,51115,3,10_19,m,white,not.hisp.latino,3
2018GQ0021730,5,1,51040,3,50_59,m,asian,not.hisp.latino,51
2018GQ0021731,5,1,51120,3,50_59,m,white,not.hisp.latino,18
2018GQ0021743,5,1,59305,3,30_39,f,black.aa,not.hisp.latino,111
2018GQ0021761,5,1,51235,3,10_19,m,asian,hisp.latino,12
2018GQ0021925,5,1,51105,3,10_19,f,white,not.hisp.latino,79
2018GQ0021932,5,1,51164,3,70_79,f,white,not.hisp.latino,0
2018GQ0021940,5,1,51215,3,70_79,m,white,not.hisp.latino,71
2018GQ0021972,5,1,51125,3,0_9,m,white,not.hisp.latino,20
2018GQ0022001,5,1,51135,3,60_69,m,white,not.hisp.latino,108
2018GQ0022010,5,1,51224,3,50_59,f,white,not.hisp.latino,13
2018GQ0022023,5,1,51087,3,20_29,m,asian,not.hisp.latino,76
2018GQ0022024,5,1,51090,3,40_49,m,white,not.hisp.latino,4
2018GQ0022067,5,1,1301,3,40_49,f,white,not.hisp.latino,85
2018GQ0022079,5,1,51215,3,0_9,f,black.aa,not.hisp.latino,22
2018GQ0022102,5,1,51084,3,80_89,m,white,not.hisp.latino,34
2018GQ0022112,5,1,51125,3,70_79,f,white,not.hisp.latino,128
2018GQ0022177,5,1,51096,3,40_49,f,white,not.hisp.latino,80
2018GQ0022191,5,1,51040,3,80_89,f,white,not.hisp.latino,46
2018GQ0022218,5,1,51080,3,70_79,m,white,not.hisp.latino,64
2018GQ0022227,5,1,51245,3,10_19,m,white,hisp.latino,27
2018GQ0022266,5,1,51089,3,50_59,m,white,not.hisp.latino,37
2018GQ0022320,5,1,51175,3,0_9,m,white,not.hisp.latino,347
2018GQ0022358,5,1,51175,3,10_19,m,white,not.hisp.latino,2
2018GQ0022494,5,1,1301,3,50_59,m,white,not.hisp.latino,2
2018GQ0022510,5,1,59305,3,10_19,f,white,not.hisp.latino,2
2018GQ0022604,5,1,51110,3,70_79,f,white,not.hisp.latino,39
2018GQ0022622,5,1,51040,3,70_79,f,white,not.hisp.latino,31
2018GQ0022632,5,1,51040,3,60_69,f,white,not.hisp.latino,6
2018GQ0022641,5,1,51089,3,60_69,m,asian,not.hisp.latino,10
2018GQ0022660,5,1,51206,3,70_79,f,white,not.hisp.latino,19
2018GQ0022666,5,1,51087,3,10_19,m,white,hisp.latino,75
2018GQ0022687,5,1,51096,3,80_89,f,white,not.hisp.latino,167
2018GQ0022756,5,1,51105,3,50_59,m,white,not.hisp.latino,4
2018GQ0022810,5,1,51010,3,60_69,m,white,hisp.latino,93
2018GQ0022840,5,1,51040,3,70_79,f,white,not.hisp.latino,10
2018GQ0022860,5,1,51245,3,50_59,f,white,not.hisp.latino,69
2018GQ0022871,5,1,51045,3,30_39,m,white,not.hisp.latino,23
2018GQ0022892,5,1,1302,3,70_79,f,white,not.hisp.latino,23
2018GQ0022903,5,1,51010,3,0_9,m,white,not.hisp.latino,87
2018GQ0022928,5,1,51235,3,10_19,m,white,not.hisp.latino,57
2018GQ0022994,5,1,51206,3,50_59,m,white,hisp.latino,65
2018GQ0023067,5,1,51097,3,70_79,f,black.aa,not.hisp.latino,41
2018GQ0023076,5,1,51010,3,50_59,m,white,not.hisp.latino,19
2018GQ0023118,5,1,51105,3,40_49,f,white,not.hisp.latino,80
2018GQ0023125,5,1,51096,3,70_79,m,white,not.hisp.latino,84
2018GQ0023134,5,1,51040,3,50_59,f,white,not.hisp.latino,6
2018GQ0023175,5,1,51040,3,20_29,m,black.aa,not.hisp.latino,151
2018GQ0023189,5,1,59303,3,10_19,m,asian,not.hisp.latino,57
2018GQ0023283,5,1,55002,3,40_49,m,asian,not.hisp.latino,20
2018GQ0023322,5,1,51044,3,50_59,f,black.aa,not.hisp.latino,95
2018GQ0023352,5,1,51097,3,50_59,f,white,not.hisp.latino,67
2018GQ0023353,5,1,51235,3,10_19,f,white,not.hisp.latino,77
2018GQ0023362,5,1,51235,3,50_59,m,white,not.hisp.latino,157
2018GQ0023408,5,1,51010,3,60_69,m,white,not.hisp.latino,228
2018GQ0023427,5,1,51154,3,0_9,f,white,not.hisp.latino,47
2018GQ0023482,5,1,51120,3,80_89,m,white,not.hisp.latino,524
2018GQ0023485,5,1,10703,3,50_59,f,white,not.hisp.latino,67
2018GQ0023606,5,1,51155,3,50_59,m,asian,not.hisp.latino,4
2018GQ0023681,5,1,10703,3,0_9,f,white,not.hisp.latino,6
2018GQ0023691,5,1,51165,3,20_29,m,white,not.hisp.latino,19
2018GQ0023712,5,1,51154,3,70_79,m,black.aa,not.hisp.latino,5
2018GQ0023739,5,1,51096,3,50_59,f,white,not.hisp.latino,82
2018GQ0023787,5,1,51164,3,70_79,m,white,not.hisp.latino,2
2018GQ0023819,5,1,51154,3,60_69,m,white,not.hisp.latino,9
2018GQ0023829,5,1,51096,3,30_39,m,white,not.hisp.latino,24
2018GQ0023835,5,1,51215,3,80_89,f,white,not.hisp.latino,15
2018GQ0023853,5,1,51096,3,70_79,m,white,not.hisp.latino,78
2018GQ0023940,5,1,51084,3,30_39,m,white,not.hisp.latino,60
2018GQ0023972,5,1,51105,3,30_39,m,white,not.hisp.latino,54
2018GQ0023987,5,1,59303,3,50_59,m,white,not.hisp.latino,3
2018GQ0024002,5,1,51084,3,50_59,f,white,not.hisp.latino,9
2018GQ0024133,5,1,51110,3,70_79,f,white,not.hisp.latino,47
2018GQ0024174,5,1,51084,3,50_59,f,white,not.hisp.latino,35
2018GQ0024196,5,1,51090,3,70_79,f,black.aa,not.hisp.latino,7
2018GQ0024230,5,1,4101,3,70_79,m,black.aa,not.hisp.latino,2
2018GQ0024266,5,1,4102,3,60_69,f,white,not.hisp.latino,19
2018GQ0024336,5,1,51135,3,80_89,f,white,not.hisp.latino,16
2018GQ0024347,5,1,51040,3,60_69,f,white,not.hisp.latino,5
2018GQ0024394,5,1,51154,3,80_89,f,white,not.hisp.latino,2
2018GQ0024458,5,1,51110,3,80_89,f,white,not.hisp.latino,66
2018GQ0024536,5,1,51165,3,60_69,m,white,hisp.latino,37
2018GQ0024555,5,1,51154,3,50_59,f,white,not.hisp.latino,79
2018GQ0024586,5,1,51224,3,60_69,m,asian,not.hisp.latino,211
2018GQ0024694,5,1,51020,3,70_79,f,white,not.hisp.latino,9
2018GQ0024706,5,1,51175,3,30_39,f,white,not.hisp.latino,187
2018GQ0024741,5,1,51154,3,40_49,f,asian,not.hisp.latino,215
2018GQ0024761,5,1,51096,3,50_59,m,white,not.hisp.latino,63
2018GQ0024768,5,1,51154,3,70_79,m,white,not.hisp.latino,5
2018GQ0024788,5,1,51235,3,20_29,m,white,not.hisp.latino,4
2018GQ0024856,5,1,51105,3,50_59,f,two.,not.hisp.latino,50
2018GQ0024866,5,1,51090,3,50_59,m,black.aa,not.hisp.latino,4
2018GQ0024876,5,1,51154,3,30_39,f,white,not.hisp.latino,81
2018GQ0024958,5,1,51080,3,80_89,f,white,not.hisp.latino,7
2018GQ0024974,5,1,51097,3,40_49,m,white,not.hisp.latino,125
2018GQ0025009,5,1,51215,3,70_79,f,white,not.hisp.latino,14
2018GQ0025044,5,1,51105,3,60_69,f,white,not.hisp.latino,96
2018GQ0025046,5,1,51087,3,50_59,f,white,not.hisp.latino,117
2018GQ0025062,5,1,51135,3,80_89,m,white,not.hisp.latino,66
2018GQ0025072,5,1,59302,3,50_59,m,white,not.hisp.latino,79
2018GQ0025089,5,1,51045,3,10_19,f,two.,not.hisp.latino,12
2018GQ0025126,5,1,51110,3,70_79,m,white,not.hisp.latino,2
2018GQ0025129,5,1,51135,3,10_19,f,white,not.hisp.latino,88
2018GQ0025225,5,1,51044,3,50_59,m,white,hisp.latino,94
2018GQ0025302,5,1,51020,3,10_19,m,white,not.hisp.latino,25
2018GQ0025320,5,1,51164,3,60_69,f,white,not.hisp.latino,192
2018GQ0025331,5,1,51097,3,20_29,f,white,not.hisp.latino,6
2018GQ0025374,5,1,51206,3,30_39,f,white,not.hisp.latino,2
2018GQ0025405,5,1,55002,3,30_39,m,white,not.hisp.latino,127
2018GQ0025475,5,1,1301,3,60_69,m,white,not.hisp.latino,49
2018GQ0025478,5,1,51135,3,40_49,m,white,not.hisp.latino,54
2018GQ0025489,5,1,51135,3,10_19,m,asian,not.hisp.latino,108
2018GQ0025494,5,1,51040,3,0_9,f,white,not.hisp.latino,81
2018GQ0025581,5,1,51164,3,30_39,f,black.aa,not.hisp.latino,2
2018GQ0025587,5,1,4103,3,10_19,m,white,hisp.latino,58
2018GQ0025598,5,1,51235,3,40_49,m,white,not.hisp.latino,113
2018GQ0025614,5,1,51010,3,70_79,m,white,not.hisp.latino,4
2018GQ0025616,5,1,51224,3,10_19,f,white,not.hisp.latino,62
2018GQ0025625,5,1,51235,3,70_79,f,two.,not.hisp.latino,17
2018GQ0025662,5,1,51010,3,30_39,f,white,not.hisp.latino,2
2018GQ0025679,5,1,51096,3,80_89,m,white,not.hisp.latino,19
2018GQ0025692,5,1,51020,3,20_29,m,white,not.hisp.latino,5
2018GQ0025731,5,1,51164,3,70_79,f,white,not.hisp.latino,12
2018GQ0025823,5,1,51105,3,30_39,m,white,not.hisp.latino,164
2018GQ0025902,5,1,51154,3,80_89,m,white,not.hisp.latino,42
2018GQ0026054,5,1,51154,3,40_49,m,white,not.hisp.latino,220
2018GQ0026104,5,1,51235,3,10_19,f,white,not.hisp.latino,109
2018GQ0026168,5,1,59303,3,70_79,f,white,not.hisp.latino,218
2018GQ0026176,5,1,51110,3,30_39,f,white,not.hisp.latino,138
2018GQ0026178,5,1,51225,3,10_19,f,white,not.hisp.latino,2
2018GQ0026221,5,1,59303,3,20_29,m,white,hisp.latino,6
2018GQ0026222,5,1,51135,3,50_59,f,white,not.hisp.latino,17
2018GQ0026245,5,1,59305,3,70_79,f,white,not.hisp.latino,13
2018GQ0026262,5,1,51235,3,70_79,f,white,not.hisp.latino,170
2018GQ0026278,5,1,51096,3,0_9,f,white,not.hisp.latino,39
2018GQ0026345,5,1,51096,3,10_19,m,white,not.hisp.latino,84
2018GQ0026353,5,1,51206,3,60_69,m,white,not.hisp.latino,13
2018GQ0026386,5,1,51096,3,70_79,f,white,not.hisp.latino,4
2018GQ0026399,5,1,51145,3,80_89,m,white,not.hisp.latino,114
2018GQ0026459,5,1,51135,3,30_39,m,white,not.hisp.latino,116
2018GQ0026469,5,1,51175,3,50_59,f,white,not.hisp.latino,3
2018GQ0026489,5,1,51090,3,70_79,f,white,not.hisp.latino,60
2018GQ0026492,5,1,51110,3,50_59,f,white,not.hisp.latino,4
2018GQ0026498,5,1,51186,3,10_19,m,white,hisp.latino,7
2018GQ0026504,5,1,51010,3,10_19,m,white,not.hisp.latino,112
2018GQ0026512,5,1,51085,3,40_49,f,white,not.hisp.latino,13
2018GQ0026527,5,1,51105,3,60_69,m,black.aa,not.hisp.latino,15
2018GQ0026566,5,1,1302,3,40_49,f,asian,not.hisp.latino,35
2018GQ0026610,5,1,51105,3,50_59,f,white,not.hisp.latino,5
2018GQ0026679,5,1,51135,3,10_19,f,black.aa,not.hisp.latino,99
2018GQ0026720,5,1,51080,3,60_69,m,white,not.hisp.latino,97
2018GQ0026733,5,1,59303,3,40_49,f,two.,not.hisp.latino,7
2018GQ0026738,5,1,51215,3,10_19,f,white,not.hisp.latino,19
2018GQ0026777,5,1,55002,3,30_39,m,white,hisp.latino,70
2018GQ0026810,5,1,51097,3,50_59,m,white,not.hisp.latino,12
2018GQ0026850,5,1,51235,3,30_39,f,white,not.hisp.latino,1
2018GQ0026875,5,1,51045,3,60_69,f,black.aa,not.hisp.latino,139
2018GQ0026951,5,1,51045,3,40_49,m,white,not.hisp.latino,25
2018GQ0026956,5,1,51044,3,20_29,m,asian,not.hisp.latino,105
2018GQ0026958,5,1,51154,3,10_19,f,two.,not.hisp.latino,34
2018GQ0026969,5,1,51096,3,30_39,f,white,not.hisp.latino,66
2018GQ0026972,5,1,51080,3,0_9,f,white,not.hisp.latino,24
2018GQ0026981,5,1,51105,3,70_79,f,two.,not.hisp.latino,4
2018GQ0026992,5,1,51110,3,60_69,f,white,not.hisp.latino,4
2018GQ0027021,5,1,51040,3,10_19,m,white,not.hisp.latino,75
2018GQ0027025,5,1,51105,3,70_79,m,white,not.hisp.latino,73
2018GQ0027097,5,1,51087,3,60_69,m,black.aa,not.hisp.latino,7
2018GQ0027236,5,1,51040,3,30_39,m,white,not.hisp.latino,21
2018GQ0027247,5,1,51215,3,10_19,f,white,not.hisp.latino,79
2018GQ0027341,5,1,51040,3,10_19,m,white,not.hisp.latino,79
2018GQ0027344,5,1,51235,3,0_9,m,white,not.hisp.latino,18
2018GQ0027414,5,1,59303,3,20_29,f,white,not.hisp.latino,39
2018GQ0027427,5,1,51175,3,50_59,f,white,not.hisp.latino,407
2018GQ0027513,5,1,51255,3,40_49,f,white,not.hisp.latino,16
2018GQ0027560,5,1,51010,3,70_79,m,white,not.hisp.latino,18
