"population","a0_4","a5_9","a10_14","a15_19","a20_24","a25_29","a30_34","a35_39","a40_44","a45_49","a50_54","a55_59","a60_64","a65_69","a70_74","a75_79","a80_84","a85_","f","m","naao","onao_Canadian","onao","eo_bio_English","eo_bio_Irish","eo_bio_Scottish","eo_obio","eo_fo","eo_weo_Dutch","eo_weo_German","eo_oweo","eo_neo","eo_eeo_Hungarian","eo_eeo_Polish","eo_eeo_Russian","eo_eeo_Ukrainian","eo_oeeo","eo_seo_Greek","eo_seo_Italian","eo_seo_Portuguese","eo_seo_Spanish","eo_oseo","eo_oeo","co_Jamaican","oco","lcsao","ao","ao_wcameo","ao_sao_ei","ao_osao","ao_esao_Chinese","ao_esao_Filipino","ao_oesao","oo"
475,22,19,20,12,40,46,55,34,46,43,28,34,18,18,19,15,6,0,215,260,14,53,2,48,41,37,11,19,11,26,13,3,5,8,10,13,7,6,12,4,5,11,6,5,3,0,0,13,10,5,20,13,26,15
615,37,25,27,18,50,71,90,62,48,59,27,36,20,22,10,3,10,0,289,326,13,124,8,31,32,38,4,37,14,27,0,12,12,15,15,22,19,0,4,5,4,9,14,0,0,7,6,9,10,3,69,11,33,8
495,29,23,24,21,20,50,30,56,49,44,55,25,17,24,8,8,12,0,258,237,7,55,19,28,44,22,8,12,11,21,9,24,8,8,2,4,4,1,0,3,5,0,1,2,17,22,13,26,0,7,71,5,30,6
440,13,13,1,7,29,87,74,39,26,36,19,27,10,21,10,10,7,11,198,242,11,67,16,36,23,17,3,27,15,34,0,16,0,7,4,3,0,0,7,7,7,8,3,0,8,14,0,11,27,0,35,0,23,11
495,18,41,28,23,24,9,21,26,23,45,38,50,36,42,39,15,7,10,256,239,0,38,8,37,12,23,6,8,5,11,16,21,0,13,21,6,7,0,0,0,4,7,10,0,0,0,0,15,0,0,183,9,22,13
685,17,48,36,42,52,66,54,39,52,68,34,36,39,38,27,20,11,6,335,350,15,101,0,43,40,18,13,15,0,55,18,25,0,8,12,35,16,2,3,1,8,2,0,0,7,26,0,13,34,0,123,9,43,0
590,17,23,37,26,53,64,38,42,33,50,43,39,32,30,24,10,17,12,283,307,12,46,6,19,24,24,4,32,0,11,0,17,0,0,7,2,3,3,18,0,0,0,5,0,0,12,32,33,24,5,201,16,34,0
470,26,16,49,28,28,33,25,34,14,36,35,37,40,21,12,15,10,11,248,222,0,82,0,20,10,28,16,14,4,8,3,18,0,15,12,0,0,0,0,0,3,0,9,0,0,0,0,6,0,0,162,20,40,0
536,19,21,42,61,35,41,24,18,22,51,39,34,31,38,23,27,9,1,242,294,0,36,0,34,8,12,3,11,14,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,12,0,25,0,300,8,38,3
430,14,33,36,50,34,16,24,26,14,49,14,32,23,11,21,10,15,8,220,210,0,41,0,36,17,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,10,0,8,49,0,158,0,52,22
447,33,20,20,30,33,27,20,18,32,27,20,33,56,32,14,19,6,7,218,229,0,36,0,41,17,5,10,12,0,10,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,12,0,19,0,148,12,103,0
491,14,18,25,32,61,26,16,18,18,51,43,44,37,36,14,10,13,15,225,266,0,68,7,46,45,23,5,21,12,13,7,22,0,3,4,0,9,3,18,0,0,0,0,0,0,0,9,5,0,0,156,7,0,8
470,14,31,20,34,51,23,20,19,19,62,41,21,32,38,11,9,9,16,229,241,13,60,9,36,21,31,14,11,9,14,0,13,0,8,14,4,14,0,5,0,0,0,0,0,0,0,0,18,0,0,175,0,0,1
426,9,14,35,37,41,28,21,7,12,39,46,35,24,35,15,19,4,5,200,226,0,48,0,50,27,25,9,8,0,0,0,0,0,0,0,6,27,7,0,0,0,6,1,0,0,0,0,0,0,20,168,22,0,2
460,16,25,28,24,40,37,16,19,25,27,53,32,33,33,12,17,13,10,236,224,0,8,0,13,0,10,7,0,0,4,12,0,10,8,2,0,11,0,5,0,4,0,13,0,0,0,0,23,0,0,313,8,7,2
491,9,4,12,18,18,36,25,9,9,18,45,38,56,62,48,30,25,29,224,267,0,41,12,67,36,35,7,9,13,11,8,19,4,15,0,0,2,0,8,0,0,0,0,0,0,0,11,0,8,0,150,0,34,1
575,23,20,18,7,28,6,24,23,20,27,24,24,22,42,23,30,49,165,247,328,0,0,0,18,13,12,5,10,0,0,0,18,9,0,7,6,11,0,0,0,0,0,37,0,12,15,16,0,0,0,196,46,95,49
525,17,22,36,32,50,32,38,22,42,38,37,34,39,23,20,28,10,5,267,258,8,18,0,7,16,5,11,5,9,24,14,0,0,16,26,6,24,0,4,0,0,6,13,0,0,0,0,0,0,11,270,18,9,5
565,20,13,9,17,32,27,37,10,27,19,9,20,24,33,26,31,68,143,294,271,0,41,0,38,9,28,0,18,17,29,7,0,0,4,28,0,18,0,0,0,0,5,4,0,0,0,29,29,27,0,174,0,60,0
650,26,26,21,27,47,67,58,53,34,36,42,37,58,34,33,10,27,14,335,315,0,56,0,41,12,28,7,8,18,22,15,16,0,24,0,13,22,0,4,0,10,5,3,0,7,20,0,0,0,0,210,10,99,0
446,18,22,24,25,22,26,28,31,24,35,24,24,41,40,23,15,9,15,216,230,14,55,0,27,18,13,11,6,9,38,6,4,5,6,17,13,0,0,0,0,23,0,0,0,0,4,0,0,19,0,107,8,41,2
493,24,22,26,18,40,50,47,25,14,27,45,62,21,25,26,9,5,7,242,251,6,20,9,36,31,36,6,20,4,35,13,4,5,18,11,3,2,2,15,5,0,13,1,0,9,0,3,0,72,0,74,11,29,0
665,23,42,33,38,34,91,68,66,40,66,45,23,21,38,11,12,11,3,351,314,22,110,27,60,48,35,18,12,5,44,15,28,6,11,3,11,30,3,4,3,0,7,16,0,0,9,0,11,11,0,71,9,28,8
550,21,17,14,19,33,62,77,57,50,43,44,35,25,17,10,6,15,5,265,285,0,38,5,57,57,32,7,38,10,39,7,18,0,20,12,9,12,0,2,4,1,9,0,0,0,13,14,9,22,0,64,8,36,7
520,37,44,30,28,23,27,43,35,43,48,34,49,29,22,13,6,3,6,230,290,13,100,13,55,20,41,4,18,8,15,0,16,6,0,5,2,16,17,0,0,7,0,16,0,0,0,0,0,0,0,113,10,19,6
590,31,27,24,21,41,76,60,45,32,48,46,47,34,20,12,7,15,4,291,299,11,39,18,52,37,51,26,21,0,28,13,17,14,10,4,6,11,2,5,6,5,3,7,0,0,25,0,13,10,0,111,5,36,4
418,14,19,32,22,11,45,45,18,30,53,25,19,23,31,23,8,0,0,186,232,14,46,20,42,16,29,4,12,10,15,1,17,0,6,4,5,4,0,13,0,8,0,12,0,0,9,5,23,11,0,62,20,10,0
665,49,37,21,9,27,62,66,80,76,31,47,40,40,37,20,12,8,3,281,384,0,80,8,73,65,55,20,22,15,32,12,39,0,11,13,22,12,10,15,0,0,5,16,0,13,13,14,13,11,0,49,0,25,2
445,35,28,16,13,14,45,51,38,23,51,32,17,20,8,19,14,9,12,218,227,14,16,7,42,26,25,0,15,7,35,6,10,4,4,0,12,5,0,18,7,0,0,5,0,0,13,9,10,0,0,78,0,71,6
740,45,38,29,21,42,93,85,63,85,56,34,49,19,22,16,25,9,9,340,400,25,131,23,51,32,48,17,12,26,39,2,22,11,17,20,9,18,3,15,0,10,0,7,0,14,0,0,18,17,0,101,11,32,9
570,9,57,44,37,26,40,18,52,37,60,60,25,13,35,30,8,14,5,255,315,7,84,0,47,24,25,5,15,4,24,17,24,0,4,4,29,7,6,9,0,6,0,5,0,6,0,5,13,16,0,144,6,27,7
765,50,50,12,16,34,80,103,101,58,48,39,45,56,27,10,21,9,6,361,404,4,81,19,67,39,40,34,35,14,63,3,27,9,24,18,5,0,4,6,0,7,3,0,0,0,8,8,13,9,5,106,24,67,23
950,32,47,36,48,77,107,101,77,69,59,97,69,34,28,15,20,16,18,463,487,24,132,13,116,46,47,32,40,32,60,11,9,6,26,16,19,9,7,13,0,15,6,26,0,0,9,10,25,8,9,116,27,33,8
325,15,12,5,11,21,32,50,47,33,15,27,17,17,10,7,5,0,1,152,173,2,63,0,30,22,16,9,5,6,28,0,5,2,8,7,2,3,7,6,0,4,1,4,0,0,11,10,7,0,0,43,0,21,3
442,18,11,10,8,38,64,61,38,27,25,27,10,22,23,24,7,13,16,201,241,32,17,0,37,24,28,11,19,19,30,14,12,0,6,1,10,0,0,12,5,3,14,8,0,0,6,10,0,7,5,72,19,21,0
535,18,30,41,35,28,34,46,30,36,30,56,38,39,37,12,4,8,13,249,286,18,31,0,41,23,38,15,29,10,36,15,23,0,5,8,6,2,14,6,5,6,3,19,0,7,3,8,0,26,0,100,28,6,4
445,34,16,28,34,23,33,39,35,33,32,32,25,20,19,12,20,6,4,220,225,4,74,11,43,24,25,1,26,4,24,11,11,1,9,9,7,10,0,10,0,9,13,0,0,0,0,5,6,24,7,59,8,0,10
560,15,38,20,26,31,54,51,53,57,47,29,32,27,24,26,16,9,5,288,272,12,92,14,52,41,34,10,38,6,40,13,31,7,12,4,5,2,3,21,3,0,0,14,0,0,0,0,8,18,0,60,4,13,3
511,16,23,26,9,37,65,56,55,49,49,23,27,19,28,10,10,9,0,250,261,14,39,3,41,45,27,10,10,10,25,8,0,0,7,5,6,6,7,11,9,0,0,0,0,9,14,28,0,15,22,74,37,23,6
641,43,52,39,44,37,32,51,60,74,45,51,33,36,21,6,6,9,2,301,340,13,91,22,41,42,42,19,18,13,35,4,22,0,2,10,27,6,0,19,0,5,0,0,0,0,10,11,3,34,3,55,53,29,12
420,19,18,41,36,20,21,26,25,28,52,31,30,24,17,11,5,8,8,201,219,12,47,0,46,21,31,14,28,0,17,6,29,5,9,18,10,13,0,8,0,0,0,0,0,0,0,21,0,0,0,60,9,15,1
490,30,25,29,23,31,38,34,29,65,26,41,37,36,21,9,7,6,3,236,254,11,44,10,42,16,31,14,13,18,33,13,24,3,13,20,0,0,0,14,0,0,11,0,0,8,0,8,15,18,0,32,57,17,5
565,28,45,44,30,24,33,37,31,30,46,45,56,28,49,13,15,3,8,267,298,17,54,6,59,23,30,17,16,4,31,0,38,7,18,6,20,12,9,6,13,0,0,0,0,0,15,21,28,28,0,38,33,0,16
500,19,18,33,36,37,41,45,40,42,37,41,27,28,25,7,9,10,5,261,239,4,61,0,22,5,20,4,17,0,27,0,9,2,2,11,3,9,8,22,8,4,0,3,0,0,9,0,0,80,0,97,48,6,19
675,42,31,22,28,50,65,49,69,48,37,60,51,27,29,20,17,24,6,342,333,5,68,0,28,12,24,4,14,0,32,0,11,0,7,4,13,8,5,4,0,4,0,0,0,13,9,7,24,46,24,171,108,12,18
574,57,36,27,11,56,35,37,65,31,51,26,40,39,15,13,3,13,19,273,301,0,51,7,16,23,12,20,33,22,15,2,28,0,20,5,18,6,9,6,0,15,0,0,0,0,0,0,0,0,18,116,95,37,0
492,22,30,18,29,48,53,50,30,41,38,36,30,18,23,10,2,7,7,241,251,20,29,11,44,20,23,0,19,11,31,0,19,0,15,6,13,11,0,0,0,0,2,0,0,0,24,0,0,10,0,92,55,28,9
505,36,23,12,34,27,65,71,31,38,22,28,27,22,20,8,16,10,15,250,255,0,61,12,37,15,37,9,7,7,16,1,21,1,2,6,11,18,9,0,0,0,2,0,0,0,0,17,13,16,0,135,32,20,0
530,32,24,30,20,38,31,49,37,55,40,46,20,14,26,16,20,25,7,259,271,21,80,0,39,27,40,9,20,1,19,9,24,2,3,1,13,2,3,6,0,0,25,9,0,0,11,0,10,21,6,74,13,42,0
485,47,38,18,12,14,36,69,75,49,32,23,15,14,18,6,6,11,2,218,267,17,96,31,71,30,36,12,17,5,9,5,17,2,13,10,1,0,0,4,0,0,0,21,0,0,0,11,0,0,0,33,35,0,9
475,22,30,21,25,32,47,29,37,28,32,29,43,38,30,13,13,6,0,235,240,13,38,10,17,9,7,4,15,11,27,5,13,3,3,0,0,0,0,0,0,0,7,0,0,7,13,0,0,35,7,125,50,46,10
631,31,22,31,19,60,85,68,54,43,40,54,27,24,26,20,8,8,11,307,324,6,94,5,37,32,46,13,24,7,32,2,35,9,12,11,11,1,0,23,0,0,9,0,0,0,14,4,0,0,0,128,65,0,11
585,43,7,14,27,29,66,104,89,38,48,37,29,17,14,16,0,7,0,255,330,20,74,18,48,21,35,22,30,0,58,12,15,2,20,13,17,21,10,8,0,4,3,10,14,0,16,16,0,17,0,33,15,13,0
316,9,7,8,16,14,49,58,31,16,17,27,28,17,13,4,0,0,2,133,183,8,54,0,38,12,6,0,15,0,10,0,17,0,9,4,6,8,0,5,0,15,0,9,0,0,28,0,0,0,4,5,55,8,0
407,14,18,6,5,17,97,85,44,20,14,39,14,11,14,2,5,0,2,191,216,24,56,0,45,22,33,5,22,11,29,0,22,1,4,4,13,1,5,13,4,0,0,0,0,0,14,8,4,11,0,4,29,23,0
897,42,29,9,11,19,146,144,104,67,42,45,49,36,39,23,29,16,47,383,514,21,104,18,66,40,51,5,24,13,39,8,19,3,30,18,27,0,10,23,9,18,7,10,0,0,49,6,13,25,0,97,106,38,0
1605,67,28,20,10,85,211,304,198,163,125,82,96,46,37,16,18,24,75,780,825,53,199,20,143,68,103,34,83,21,100,18,78,2,38,32,30,22,9,41,7,9,9,0,0,20,24,13,53,37,44,88,88,99,20
607,32,9,17,11,37,107,114,58,46,28,42,51,24,11,4,7,5,4,298,309,20,101,26,58,20,33,10,39,11,38,0,24,3,5,3,13,16,0,2,0,0,12,7,0,7,6,6,5,13,0,39,50,40,0
1030,50,19,25,8,24,179,221,160,97,57,53,30,43,33,21,6,4,0,539,491,11,152,33,110,58,63,40,52,22,50,12,44,3,23,7,14,12,5,25,17,13,0,6,0,0,6,0,17,19,12,87,50,51,16
470,19,13,6,5,39,89,93,78,32,20,19,22,11,7,13,0,3,1,268,202,24,43,16,41,28,30,18,19,6,32,0,21,2,5,14,8,12,0,7,0,4,0,7,0,0,15,0,10,0,0,28,58,21,1
472,18,5,7,3,20,41,84,46,48,32,28,38,32,26,26,2,6,10,217,255,27,68,5,48,26,43,15,46,18,39,7,11,4,6,9,9,7,0,7,6,8,0,5,0,8,0,6,0,5,0,17,7,15,0
245,5,0,0,5,19,48,47,26,23,12,18,15,6,10,5,4,0,2,128,117,0,32,3,25,12,20,6,4,5,14,2,16,2,7,6,4,4,0,10,0,5,6,5,0,12,0,12,0,0,5,3,0,13,12
475,35,22,16,4,31,74,54,43,63,32,22,26,23,11,12,0,7,0,234,241,31,64,5,39,27,23,15,46,0,26,0,33,0,6,3,8,5,0,18,3,9,0,6,13,0,35,7,8,0,0,9,0,34,2
425,15,6,7,21,25,74,60,32,34,23,44,21,21,17,14,4,4,3,202,223,75,33,10,26,24,13,9,16,7,18,3,8,0,4,6,3,3,6,13,0,11,0,2,0,0,5,0,0,0,40,21,46,23,0
360,14,4,11,13,26,28,40,37,33,32,40,24,26,9,10,9,4,0,169,191,28,56,0,15,11,17,0,8,0,9,6,11,0,9,1,4,0,0,11,6,5,0,0,0,0,0,4,17,0,0,36,79,17,10
530,40,25,13,5,41,57,80,64,54,22,41,23,23,16,9,3,10,4,220,310,26,38,2,52,32,32,20,45,11,37,8,16,0,22,6,16,0,0,18,0,18,0,0,0,5,6,7,22,0,0,48,22,17,4
430,14,6,0,15,19,66,55,36,20,18,24,22,29,49,25,12,8,12,224,206,19,67,12,41,19,25,12,32,8,19,5,12,0,10,4,5,7,6,13,0,0,0,1,0,0,15,8,14,8,0,41,18,8,1
560,13,8,5,4,27,73,70,67,60,44,53,48,30,21,27,6,4,0,321,239,42,62,9,50,29,45,19,34,18,28,3,17,1,13,1,15,16,0,10,0,6,10,7,0,0,6,29,7,0,32,32,7,7,5
435,14,21,7,3,8,58,66,40,44,26,36,28,42,15,12,4,3,8,219,216,22,47,7,35,26,14,13,24,8,23,5,21,2,11,0,4,5,0,5,6,2,10,3,0,0,0,0,0,12,0,33,50,38,9
486,20,13,9,21,39,86,82,51,31,27,30,15,17,20,8,6,9,2,241,245,15,66,10,27,28,33,9,19,5,42,0,12,7,4,4,8,7,0,2,0,0,8,0,4,5,15,10,9,8,13,39,52,22,3
445,21,13,12,21,37,63,64,54,37,18,34,23,12,13,5,15,0,3,206,239,19,62,6,31,21,14,3,17,1,10,4,11,5,1,10,3,8,0,3,0,9,11,0,0,5,26,5,21,0,0,40,67,22,10
466,30,16,6,8,16,67,63,67,34,33,35,19,17,27,4,14,7,3,244,222,0,45,13,39,23,24,17,18,16,14,6,4,5,12,6,5,13,0,6,3,0,8,9,0,0,0,0,22,11,0,43,36,68,0
495,22,20,10,28,65,69,61,51,27,32,35,27,21,11,6,0,0,10,256,239,12,68,12,32,30,24,9,22,0,22,6,25,7,0,0,8,0,0,6,0,0,0,5,0,0,0,11,0,42,14,62,25,47,6
480,31,30,26,20,45,53,53,52,41,41,13,15,15,7,12,11,5,10,229,251,20,53,24,39,26,19,6,22,16,54,5,7,0,13,12,13,4,3,5,0,8,0,0,0,0,23,0,0,0,0,45,25,28,10
475,19,19,15,14,28,72,60,53,50,33,24,16,24,16,16,6,8,2,213,262,4,52,10,46,32,28,13,18,6,34,3,21,0,7,4,22,0,14,15,0,0,1,0,0,0,5,5,6,0,7,56,19,35,12
450,31,20,12,7,15,51,66,66,51,24,29,31,13,16,5,3,9,1,187,263,12,68,11,36,14,14,8,6,6,11,7,16,0,9,0,8,5,0,8,7,11,0,9,0,8,6,0,11,5,24,62,54,7,7
730,44,27,29,40,33,75,120,68,43,53,39,32,42,32,8,12,18,15,362,368,0,87,0,28,36,26,8,38,3,21,6,17,5,4,26,12,30,6,8,4,4,1,11,0,0,12,0,12,11,18,150,63,76,7
455,21,26,21,25,13,30,43,47,36,40,22,34,26,27,14,14,9,7,230,225,24,33,8,23,22,19,1,15,12,31,0,14,0,6,3,6,6,0,8,0,9,6,5,0,0,0,0,6,10,18,83,61,9,17
645,30,37,35,20,42,56,60,54,71,56,29,38,41,19,15,24,12,6,325,320,0,123,0,50,28,19,12,27,5,23,11,21,6,15,10,10,0,8,5,0,14,7,4,5,0,14,0,0,0,0,114,35,65,14
491,25,30,25,28,42,30,27,37,33,32,68,33,32,27,4,4,7,7,244,247,10,32,0,38,35,26,6,20,0,12,10,15,0,24,5,29,0,0,7,15,8,7,2,0,0,10,0,0,9,16,68,55,32,0
566,36,22,39,25,27,51,49,34,38,38,41,57,32,16,14,20,11,16,283,283,14,44,11,39,38,19,7,33,13,38,0,22,4,12,2,8,1,4,5,4,0,0,8,16,0,22,0,5,42,6,102,38,9,0
760,50,29,36,46,54,64,105,71,50,71,52,44,29,20,17,3,10,9,359,401,17,57,5,48,17,34,19,13,15,24,7,16,6,5,4,10,1,9,15,0,42,0,5,0,0,6,15,17,50,9,127,119,33,15
620,19,20,21,19,77,73,60,52,43,39,43,59,38,22,19,6,3,7,302,318,5,75,0,41,19,12,10,10,6,32,6,25,0,5,5,15,4,0,6,0,9,0,1,5,4,16,16,0,51,18,88,101,30,5
705,41,44,24,31,51,60,52,53,76,63,47,35,25,33,17,20,13,20,336,369,14,39,15,45,25,35,10,31,14,20,10,12,0,18,8,0,9,2,9,4,12,0,0,0,6,42,0,18,10,0,160,57,66,14
472,39,58,17,21,13,35,22,60,41,55,38,18,23,21,0,4,7,0,241,231,0,60,14,30,23,33,11,0,7,44,11,14,1,7,5,0,0,0,17,0,9,6,12,6,9,8,21,5,0,11,62,26,20,0
490,36,27,14,32,26,46,39,53,54,50,23,34,18,15,12,5,6,0,241,249,16,57,26,57,17,31,13,16,4,60,0,24,9,7,5,15,7,6,3,0,7,0,13,0,0,0,0,0,0,13,10,49,24,1
410,16,27,27,17,35,41,30,33,28,24,34,48,15,16,9,7,0,3,196,214,8,55,3,21,12,20,13,19,0,30,0,6,11,0,0,21,0,0,0,0,0,0,0,0,6,12,0,0,3,9,113,16,21,11
465,33,26,24,8,43,75,48,24,44,36,36,21,16,10,7,6,8,0,242,223,0,50,15,45,30,10,25,21,16,17,0,8,0,10,0,20,9,0,20,0,18,0,14,0,0,0,9,5,26,0,38,16,25,18
496,21,30,10,8,48,80,53,56,41,27,30,27,15,15,9,12,12,2,281,215,15,48,9,76,30,19,14,21,8,31,13,23,7,13,2,13,2,0,15,0,7,0,0,0,7,25,11,8,10,0,33,0,36,0
615,29,30,27,14,39,70,83,38,30,42,40,57,34,29,14,13,10,16,320,295,12,74,12,40,29,26,7,29,12,39,15,18,1,4,7,7,5,0,7,8,9,9,1,0,2,14,15,0,0,21,88,57,41,6
580,24,24,36,17,55,81,74,38,38,37,42,20,22,22,14,19,12,5,289,291,17,63,19,42,37,28,18,20,7,25,4,0,0,6,16,4,6,2,8,5,7,6,14,0,8,14,9,14,10,0,102,24,43,2
456,18,19,12,15,41,51,68,25,37,28,26,34,27,10,19,14,6,6,210,246,0,60,25,54,19,23,17,19,8,29,6,8,5,11,12,8,1,6,0,1,0,10,13,0,7,0,0,13,0,0,42,21,35,3
590,32,41,27,31,45,74,58,48,56,40,42,41,16,10,6,15,6,2,271,319,18,78,12,36,29,32,16,11,4,13,4,31,0,0,8,17,8,12,7,3,6,4,2,0,16,26,6,13,12,0,46,68,52,0
500,12,23,23,24,21,68,48,52,32,27,37,34,28,30,17,16,3,5,258,242,27,47,7,39,35,32,11,34,14,36,0,7,6,5,15,14,6,4,17,0,0,0,3,0,9,0,0,10,0,8,36,52,26,0
355,8,16,5,12,33,41,48,28,39,36,27,19,22,9,5,0,0,7,199,156,41,43,7,25,25,15,2,10,10,7,0,17,0,6,7,3,3,0,8,0,0,0,7,0,11,0,17,0,8,14,21,29,8,11
535,32,25,21,17,31,81,60,64,38,36,44,41,21,9,7,0,5,3,268,267,69,89,9,20,2,16,4,27,6,40,0,26,5,9,0,7,11,0,6,0,19,3,12,0,0,31,4,0,1,0,13,60,46,0
521,22,13,0,12,15,63,71,71,60,34,24,33,42,30,11,6,5,9,257,264,18,81,5,51,49,49,17,19,7,51,2,14,6,3,4,35,1,3,10,3,5,3,0,0,7,0,5,8,0,0,47,0,7,11
840,26,19,9,32,35,67,83,116,80,79,73,97,49,37,9,5,17,7,450,390,66,148,15,75,49,62,28,51,33,34,7,35,0,23,9,18,4,7,24,8,5,13,14,0,8,13,0,0,13,10,32,0,13,23
782,24,16,11,31,43,60,68,53,63,75,70,52,32,44,27,45,27,41,424,358,13,57,18,56,21,42,23,37,21,53,3,37,0,17,21,10,14,7,10,0,8,11,13,0,0,0,0,42,0,13,166,15,53,1
301,8,25,14,11,12,49,24,33,17,17,25,17,10,7,8,5,6,13,133,168,0,71,6,29,9,16,9,22,5,10,5,3,1,3,0,0,0,0,8,0,10,0,5,0,7,7,8,0,0,0,63,0,4,0
270,5,9,5,5,35,52,36,25,25,10,11,6,5,11,5,13,5,7,130,140,0,33,7,28,6,15,7,5,0,10,11,3,0,8,4,5,9,0,10,0,6,0,8,0,5,0,0,0,0,0,62,0,25,3
455,15,17,7,10,40,54,44,56,32,36,24,26,29,28,13,6,9,9,236,219,15,55,0,29,14,27,18,9,13,20,0,25,0,6,11,13,0,0,9,0,7,0,0,0,8,21,5,0,8,0,110,0,19,13
782,37,51,79,54,33,18,21,17,39,41,48,74,71,52,35,33,26,53,390,392,69,91,6,12,15,20,0,20,11,12,0,6,6,0,9,6,0,0,13,6,0,14,8,0,0,22,16,28,16,0,217,0,159,0
207,3,8,3,10,7,37,33,23,15,8,3,20,1,15,6,3,12,0,111,96,9,9,0,7,3,7,13,5,7,11,0,0,5,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,76,0,44,0
1125,21,20,23,31,34,100,150,116,95,101,68,84,81,72,28,57,24,20,674,451,67,147,2,66,73,57,21,38,12,45,8,21,10,4,20,8,8,0,17,0,18,3,8,0,0,45,81,0,7,0,208,65,65,1
495,26,31,10,8,6,6,27,56,38,16,26,18,20,45,39,45,39,39,240,255,0,65,7,13,19,8,3,18,9,17,0,6,0,0,11,3,0,0,1,0,0,3,5,0,0,0,0,0,0,0,254,0,53,0
483,8,0,0,11,12,34,23,23,31,49,39,48,47,38,12,17,25,66,243,240,24,0,0,29,0,21,10,0,0,16,14,14,0,10,0,11,10,0,18,0,0,0,0,0,0,23,0,0,0,0,264,0,19,0
575,0,0,0,8,9,4,23,17,31,30,57,85,91,88,43,41,26,22,370,205,59,90,0,54,49,74,0,23,5,10,11,11,0,0,11,21,17,0,0,0,19,0,0,0,14,20,15,8,0,0,36,0,12,16
640,0,0,10,0,11,40,35,40,46,70,92,76,78,69,32,20,18,3,425,215,70,128,22,54,38,51,20,20,0,35,0,0,24,0,0,25,23,11,15,0,25,20,5,0,0,0,0,25,0,0,22,7,0,0
786,19,0,4,2,14,34,63,44,48,54,70,109,60,63,63,57,47,35,455,331,49,86,12,53,50,54,23,45,9,38,17,21,10,11,0,7,0,0,16,0,0,0,9,0,0,10,0,0,0,0,230,10,26,0
378,0,3,0,6,29,16,28,30,27,40,40,66,43,23,12,6,7,2,294,84,54,23,0,22,17,34,8,8,7,9,0,9,0,12,10,7,0,0,0,0,0,0,0,0,11,16,0,16,0,0,101,0,14,0
1210,55,37,39,33,104,211,203,147,76,67,73,49,53,30,10,10,9,4,589,621,39,118,15,59,62,49,15,18,23,54,12,34,15,31,20,28,29,5,17,24,30,19,9,0,8,49,10,124,40,0,142,7,84,21
985,41,20,16,19,56,158,185,119,78,70,59,42,40,40,24,9,7,2,503,482,24,74,5,83,66,60,17,27,13,46,5,49,4,4,7,23,12,9,27,7,3,5,1,0,19,33,10,42,23,7,173,17,80,10
2305,92,16,15,26,134,424,429,332,202,127,146,92,97,73,54,24,17,5,1290,1015,51,277,14,154,77,120,51,57,35,123,22,60,3,28,45,54,26,12,59,21,28,27,16,0,8,84,35,182,57,21,290,47,185,36
465,18,6,0,14,57,43,77,64,36,52,18,27,15,22,9,4,0,3,216,249,10,25,0,31,19,18,7,16,0,30,7,22,8,6,13,7,9,0,14,0,0,0,8,0,8,21,10,32,20,10,40,12,51,11
640,11,0,6,12,40,119,124,44,30,42,56,37,41,37,14,8,12,7,380,260,12,56,9,39,30,31,6,19,10,33,6,17,4,12,15,18,12,0,36,14,17,20,13,0,11,27,20,33,31,0,31,0,58,0
1895,50,11,12,41,170,366,395,197,145,138,110,96,70,62,13,11,7,1,992,903,48,169,0,111,86,84,23,57,39,89,24,34,7,41,37,72,14,4,28,16,20,21,14,0,14,63,32,135,153,28,236,19,157,20
565,20,29,11,11,31,68,107,64,46,22,42,23,35,18,12,15,11,0,249,316,14,14,1,41,38,27,8,25,8,22,11,10,0,13,12,21,6,0,14,3,2,9,7,0,11,0,23,47,10,12,99,18,34,5
487,37,20,35,19,12,26,53,36,54,28,43,28,28,21,23,13,9,2,227,260,15,67,0,46,27,18,7,25,6,37,0,13,4,3,4,6,0,6,12,4,8,1,1,0,0,8,17,26,13,13,79,13,0,8
705,36,45,20,4,27,53,70,53,64,56,47,63,47,40,21,13,28,18,349,356,0,81,20,59,33,41,23,16,6,45,2,29,9,5,7,11,0,2,4,0,5,7,3,0,0,8,15,59,47,0,146,0,22,0
1180,46,28,12,12,61,100,98,96,94,99,122,85,76,108,80,35,24,4,591,589,8,178,3,116,51,61,13,65,2,44,16,41,10,8,22,27,10,4,25,8,26,0,7,0,5,23,12,127,36,0,150,0,71,11
590,4,0,8,7,63,107,114,65,52,33,22,30,25,26,11,15,0,8,328,262,13,70,0,34,29,24,11,36,17,34,5,12,5,16,3,9,6,0,31,6,8,13,9,0,0,34,9,7,37,0,46,24,30,12
855,22,20,35,15,55,105,144,63,40,51,74,62,49,45,38,12,11,14,445,410,5,129,19,73,45,47,26,68,24,40,12,21,2,15,16,17,16,0,9,11,20,17,8,0,7,48,23,27,11,0,49,0,25,25
