"population","a0_4","a5_9","a10_14","a15_19","a20_24","a25_29","a30_34","a35_39","a40_44","a45_49","a50_54","a55_59","a60_64","a65_69","a70_74","a75_79","a80_84","a85_","f","m","naao","onao_Canadian","onao","eo_bio_English","eo_bio_Irish","eo_bio_Scottish","eo_obio","eo_fo","eo_weo_Dutch","eo_weo_German","eo_oweo","eo_neo","eo_eeo_Hungarian","eo_eeo_Polish","eo_eeo_Russian","eo_eeo_Ukrainian","eo_oeeo","eo_seo_Greek","eo_seo_Italian","eo_seo_Portuguese","eo_seo_Spanish","eo_oseo","eo_oeo","co_Jamaican","oco","lcsao","ao","ao_wcameo","ao_sao_ei","ao_osao","ao_esao_Chinese","ao_esao_Filipino","ao_oesao","oo"
1895,40,19,22,35,180,351,327,204,145,140,110,105,70,50,36,26,20,15,1033,862,46,177,0,116,88,99,27,48,32,92,11,37,5,46,41,58,16,5,29,15,20,19,19,0,5,55,38,147,125,30,216,57,160,16
565,25,19,5,10,30,82,97,68,40,30,35,30,29,20,15,15,10,5,265,300,13,15,0,37,40,25,9,18,8,25,3,12,2,13,16,30,6,1,12,5,5,10,4,0,5,3,22,44,31,9,87,21,31,3
485,33,20,25,20,15,25,54,35,53,30,45,35,35,15,14,15,10,6,235,250,17,54,0,43,14,17,8,10,5,31,0,6,4,5,5,7,1,3,12,4,5,2,2,0,0,8,17,26,30,13,86,20,22,8
705,30,30,15,11,25,50,65,70,60,60,55,55,49,45,25,20,25,15,343,362,2,71,0,53,30,40,22,15,9,38,5,11,8,10,10,13,5,4,8,3,6,4,3,0,1,9,18,57,46,7,148,22,24,3
1180,50,30,15,10,55,95,100,104,95,95,105,84,80,119,80,35,20,8,607,573,8,173,5,98,45,69,15,34,5,51,9,28,7,7,21,28,10,5,24,5,21,6,6,0,5,25,13,132,61,9,134,33,78,10
590,6,8,7,10,55,102,116,66,49,35,25,25,22,25,10,14,3,12,330,260,14,57,0,39,24,21,11,16,12,35,2,11,3,16,5,9,7,0,29,5,6,11,5,0,1,24,12,22,41,13,75,29,33,2
855,30,20,30,15,55,110,125,60,45,45,65,70,50,55,35,15,15,15,447,408,12,112,1,73,20,33,18,12,19,38,5,16,4,22,7,15,20,0,10,6,6,17,5,0,0,36,20,24,64,15,146,30,45,4
980,11,10,8,12,50,135,125,70,50,45,65,60,70,94,76,50,34,15,532,448,15,98,0,66,27,52,16,23,17,61,6,23,9,27,17,16,27,7,11,11,9,21,11,0,1,30,16,66,57,9,139,24,66,2
885,15,12,12,17,92,144,158,85,51,51,46,46,51,46,20,15,11,13,485,400,17,87,1,57,29,29,17,16,10,46,1,19,6,18,12,18,23,5,23,5,7,17,8,0,3,37,21,58,54,10,108,24,85,14
320,10,5,5,9,10,33,35,39,33,24,30,30,20,20,5,5,1,6,152,168,12,30,2,13,15,13,6,12,11,15,0,6,4,8,2,9,14,0,0,1,4,8,1,0,0,19,9,5,19,4,36,34,7,1
570,18,10,10,7,10,45,55,39,40,34,55,45,35,50,29,25,25,38,278,292,10,52,2,61,26,29,12,23,16,44,1,21,6,6,10,2,7,4,6,1,4,5,1,0,0,22,10,31,29,5,83,13,26,2
415,9,5,10,5,40,73,86,40,35,20,20,20,16,10,11,7,5,3,220,195,15,18,1,22,11,22,7,8,9,24,5,8,1,6,1,12,1,0,11,4,4,5,1,0,3,30,8,15,26,6,53,32,40,6
535,10,9,10,7,25,80,91,66,24,45,50,30,30,20,15,9,7,7,278,257,15,41,0,52,25,33,9,19,5,32,4,8,4,13,7,9,13,2,16,4,3,16,1,0,0,19,22,13,31,11,66,7,28,7
470,8,3,6,10,25,63,69,39,54,30,35,29,24,34,15,15,7,4,260,210,11,64,0,41,15,21,12,10,12,15,1,9,0,12,10,12,12,0,6,4,2,8,5,0,0,19,8,11,35,5,64,25,21,0
435,20,8,9,5,35,85,82,56,29,20,15,20,15,11,5,9,6,5,237,198,11,92,1,40,25,16,9,4,12,24,0,5,0,5,2,7,4,0,7,5,1,5,1,0,0,15,7,11,29,4,44,12,32,5
475,6,6,3,6,45,104,92,45,45,25,20,21,16,10,11,10,3,7,260,215,12,41,0,47,26,22,10,11,5,27,4,11,2,13,7,8,12,2,12,0,3,6,5,0,0,30,8,13,34,8,49,20,21,6
400,2,5,1,4,20,60,51,30,35,24,20,30,20,34,35,15,6,8,230,170,10,21,0,32,21,22,17,13,12,26,4,22,1,26,8,8,3,0,9,4,4,2,5,0,0,13,13,13,19,6,36,16,14,0
455,10,5,5,6,20,53,64,44,24,34,39,34,24,24,29,20,15,5,215,240,14,47,1,53,23,32,11,18,6,25,4,6,1,10,13,6,11,0,20,0,0,1,3,0,0,19,9,10,20,10,53,9,19,1
680,14,13,14,11,15,71,83,65,45,50,45,55,45,55,45,20,15,19,345,335,3,84,0,58,10,26,17,11,12,38,4,7,9,17,11,10,14,2,13,1,2,8,6,1,0,21,15,17,55,5,119,30,47,7
630,15,5,11,10,35,78,101,60,40,31,40,30,40,49,35,25,12,13,353,277,12,56,3,59,16,20,14,10,13,29,5,14,2,12,7,12,11,6,10,4,4,4,2,0,3,25,13,50,51,9,94,29,28,3
765,14,17,12,16,69,100,127,94,64,59,44,30,25,32,21,15,17,9,413,352,15,54,1,41,27,20,11,15,15,37,6,14,3,12,14,17,14,5,16,5,5,1,2,0,1,16,12,61,58,13,135,41,72,6
455,9,5,3,10,26,54,51,45,36,26,36,26,30,31,39,15,5,8,228,227,14,40,0,35,13,24,10,11,11,21,4,13,4,10,1,11,15,2,10,2,3,5,1,0,0,15,2,28,32,8,64,18,23,5
435,5,10,5,5,25,96,81,51,30,35,25,15,10,10,15,5,5,7,243,192,25,66,1,36,24,22,6,18,9,28,3,13,5,4,7,8,12,0,19,0,10,2,5,0,0,8,1,2,15,8,18,2,57,1
505,15,5,5,20,90,126,66,44,20,25,20,9,20,6,15,10,4,5,250,255,2,37,0,17,15,12,0,10,6,21,0,7,1,0,11,16,0,0,14,1,1,15,0,0,0,23,0,72,18,1,38,9,152,6
675,15,7,5,10,64,135,111,71,50,45,35,30,35,20,20,10,5,7,358,317,19,57,2,64,44,40,20,22,14,40,3,18,0,19,22,15,14,1,16,13,13,2,5,0,0,14,2,19,52,1,54,9,60,1
780,20,12,15,17,55,124,109,89,50,55,60,41,35,35,25,17,10,11,370,410,15,90,3,66,31,32,11,11,10,47,3,12,0,17,15,17,15,4,13,9,5,5,7,1,0,15,15,32,66,9,130,26,39,9
2280,105,59,68,78,155,274,274,231,190,159,140,160,125,86,47,47,40,42,1130,1150,26,194,0,113,43,63,32,24,27,70,8,32,6,18,40,25,30,9,40,12,13,27,12,0,8,52,44,171,243,49,543,109,190,7
410,15,5,4,5,10,25,33,35,28,30,44,40,40,35,25,20,10,6,222,188,6,52,4,43,18,17,10,9,2,32,4,13,1,8,6,8,5,0,5,1,5,4,6,0,0,8,8,18,26,5,57,9,18,2
615,5,7,6,10,9,44,48,33,20,50,60,64,71,64,45,30,24,25,302,313,10,56,4,67,26,40,16,14,14,43,4,23,1,8,19,11,10,2,13,8,2,5,7,0,2,9,4,10,36,6,89,25,29,2
595,10,4,9,7,20,50,71,50,28,25,35,55,50,45,51,31,19,35,302,293,9,60,3,72,17,30,16,8,18,41,0,22,1,14,9,9,10,5,22,5,9,5,6,0,0,9,13,28,39,4,78,11,16,6
505,10,5,1,5,15,60,70,45,34,40,35,30,35,35,30,30,20,5,240,265,10,79,2,54,31,32,3,8,8,32,4,20,0,10,10,18,9,4,8,0,8,10,11,0,0,22,7,10,17,7,35,13,13,10
700,10,10,6,5,25,100,90,60,30,50,65,30,35,55,45,25,29,30,353,347,17,77,3,75,46,49,23,19,9,43,9,29,10,7,5,18,20,1,16,5,10,25,5,0,1,1,13,22,21,8,62,21,19,11
570,15,9,13,6,20,55,70,67,40,38,55,40,35,39,30,20,10,8,316,254,16,62,0,42,28,25,11,7,10,47,1,10,0,13,9,12,13,5,12,8,4,12,7,0,0,19,1,17,47,2,88,18,20,4
550,15,5,8,10,34,88,96,50,35,30,30,35,30,30,25,14,6,9,290,260,8,68,1,51,16,21,13,14,14,22,3,11,4,14,3,4,11,3,11,5,5,10,5,0,0,9,8,24,45,5,84,22,28,8
425,20,10,5,15,15,20,30,20,25,15,30,40,35,65,30,20,20,10,215,210,8,45,1,59,14,34,11,6,11,19,3,10,3,3,3,3,3,1,11,2,3,11,9,0,0,9,6,6,30,2,64,13,17,5
510,25,25,10,19,19,49,50,56,30,30,45,50,20,30,25,10,6,11,238,272,15,83,0,59,13,19,13,15,15,19,4,7,1,8,10,13,4,1,10,0,7,2,5,0,0,2,2,26,35,6,73,21,20,2
595,20,10,10,10,40,108,96,66,35,40,30,40,35,15,16,17,5,2,285,310,11,78,1,65,20,29,19,19,6,30,5,8,0,15,8,13,15,5,13,1,10,5,0,0,0,9,8,13,42,5,93,20,23,6
530,15,10,5,5,29,114,103,49,44,29,20,34,25,20,10,4,5,9,260,270,20,49,1,44,39,44,10,13,8,32,3,18,2,22,6,16,11,9,10,5,3,14,6,0,0,32,1,23,19,1,28,10,23,8
580,15,5,10,10,40,101,91,55,45,35,35,35,35,25,20,5,5,13,260,320,16,95,0,54,35,42,5,15,11,47,0,20,5,18,10,33,2,1,13,6,0,0,8,0,3,8,1,3,29,4,42,21,22,11
355,5,2,1,0,19,68,74,29,25,25,20,20,20,20,15,5,5,2,168,187,7,42,1,35,29,29,11,14,10,19,2,19,3,4,11,9,4,0,6,0,8,11,4,0,2,18,0,6,7,2,19,9,7,7
540,12,10,5,3,25,86,81,61,35,35,30,35,30,40,30,15,5,2,258,282,14,86,1,76,32,31,9,20,7,36,6,17,4,9,7,14,4,0,9,0,9,13,8,0,0,11,7,14,22,6,39,9,12,8
630,14,5,11,10,30,80,80,45,15,45,30,35,40,50,40,25,30,45,250,380,9,112,0,58,31,32,17,13,7,38,5,13,4,18,11,17,18,4,13,10,5,3,5,0,0,9,3,12,40,7,84,14,16,2
585,24,9,10,5,37,83,80,58,34,34,44,34,39,39,19,15,10,11,255,330,7,110,1,62,25,30,10,13,10,20,3,7,0,11,11,15,10,0,20,4,4,9,4,0,0,11,17,24,39,5,67,16,16,4
590,20,5,15,10,25,44,44,49,39,39,59,54,49,64,25,25,10,14,275,315,6,52,3,70,13,23,17,8,10,35,3,11,6,16,4,8,18,8,10,4,6,4,8,0,1,3,11,15,38,6,103,27,41,2
700,33,15,19,20,54,124,70,45,35,40,35,35,35,60,40,20,11,9,330,370,1,125,1,60,29,29,16,16,18,44,0,11,5,16,9,19,13,10,24,4,11,3,7,0,1,5,12,19,45,8,82,22,26,9
465,15,20,20,15,20,15,24,20,34,39,24,34,54,34,39,24,15,19,225,240,3,69,3,63,15,24,10,13,7,22,2,7,1,8,1,11,9,3,3,2,3,5,4,0,0,5,5,9,35,12,70,18,22,1
370,8,10,7,8,16,35,31,21,16,16,16,26,21,31,21,26,16,45,177,193,11,63,2,54,27,34,4,13,0,12,2,20,4,4,4,4,7,0,4,6,0,1,8,0,0,1,1,8,20,1,30,12,11,2
435,5,15,25,20,20,10,10,15,20,25,50,50,40,50,35,20,10,15,205,230,13,31,4,36,22,38,3,13,7,29,1,15,3,19,13,5,5,0,10,3,3,6,4,0,6,7,22,16,23,1,48,10,14,5
485,15,26,36,26,20,36,51,41,31,40,46,31,26,20,20,5,6,9,250,235,15,35,3,49,18,25,5,18,15,23,0,5,3,7,10,7,4,2,14,0,0,14,5,0,0,16,8,12,41,8,77,27,19,0
510,20,20,35,47,45,30,20,15,25,59,34,35,25,40,30,15,10,5,243,267,0,76,2,45,12,18,11,5,10,22,0,9,0,3,8,13,8,1,11,1,1,6,1,1,0,3,2,8,27,16,80,20,87,3
455,20,25,30,25,35,30,15,20,30,40,30,15,35,30,35,20,10,10,213,242,11,40,1,39,19,18,13,9,3,27,3,10,0,4,2,13,1,1,11,6,3,0,3,0,0,5,4,7,37,4,123,18,19,1
510,15,40,40,50,40,30,15,10,30,56,50,35,30,25,15,10,5,14,238,272,3,54,0,46,21,29,7,10,7,27,4,12,4,5,3,10,7,7,6,7,1,2,1,0,0,11,14,11,34,14,105,24,23,1
570,25,35,55,45,40,10,15,30,45,50,45,45,45,30,25,15,5,10,270,300,18,81,3,45,15,36,14,10,23,27,5,10,0,16,8,8,4,6,3,0,1,4,1,0,0,7,10,8,48,2,109,17,28,3
520,15,20,51,56,46,31,10,15,36,61,36,41,25,36,10,15,10,6,237,283,2,45,2,41,22,26,15,17,11,42,0,11,2,12,12,12,2,8,6,6,6,1,0,0,0,12,1,13,36,7,91,24,34,1
435,10,20,25,47,30,17,15,10,25,54,40,40,25,20,25,10,10,12,200,235,2,61,1,54,11,21,2,7,9,31,3,7,1,8,6,5,3,2,4,1,0,2,1,0,0,2,3,13,33,5,89,16,28,4
545,14,29,41,56,61,15,20,15,36,51,36,41,36,46,15,20,10,3,285,260,7,74,3,45,24,30,7,14,2,27,2,12,0,11,11,7,3,3,24,3,2,8,2,0,5,2,7,3,32,5,139,15,10,6
630,24,25,43,55,66,36,30,30,44,66,55,45,30,20,20,15,14,12,295,335,8,77,0,38,12,21,8,4,9,23,1,5,4,12,1,10,0,4,7,4,6,15,7,0,0,6,9,18,53,12,198,20,30,8
530,15,25,35,45,62,17,23,21,26,54,54,35,25,35,15,15,20,8,263,267,2,88,2,26,13,23,13,6,9,20,5,9,1,6,7,13,5,1,11,1,0,0,0,0,3,4,8,10,45,17,111,24,47,0
525,20,40,54,34,54,20,15,25,50,54,40,25,35,25,10,11,10,3,240,285,8,65,0,53,13,18,4,5,9,16,2,6,4,5,6,5,4,2,10,1,0,7,4,0,0,10,5,22,56,12,120,24,25,4
605,20,30,40,50,45,30,30,25,35,65,50,40,25,35,25,25,20,15,295,310,1,60,1,50,17,23,9,9,14,34,0,13,0,4,8,6,6,4,12,1,1,1,4,1,3,9,11,12,35,13,184,24,34,1
495,25,25,30,40,40,40,15,20,45,35,40,30,30,30,20,15,10,5,255,240,4,80,0,40,20,23,10,5,20,22,4,8,0,4,8,10,8,8,17,1,1,1,0,0,0,3,11,25,42,9,74,14,21,2
530,15,35,45,35,45,25,25,15,30,65,35,30,45,30,15,20,10,10,255,275,2,43,0,41,17,19,10,7,0,36,6,7,4,13,6,7,8,9,5,2,0,1,8,0,0,2,5,11,30,6,182,15,28,0
445,20,35,39,35,25,20,12,16,35,51,40,35,25,20,12,11,6,8,205,240,3,71,1,39,8,13,6,8,5,22,0,5,0,8,4,2,1,2,6,0,1,9,2,0,0,8,4,8,40,8,108,24,28,1
450,15,29,33,39,39,23,15,15,24,44,49,34,34,24,15,10,5,3,220,230,1,77,0,44,8,17,5,12,10,21,2,8,0,8,4,7,4,2,5,1,4,5,0,0,0,7,1,12,34,10,95,21,24,1
390,15,26,27,30,20,15,15,10,30,46,25,30,25,25,25,11,6,9,190,200,1,29,0,27,9,13,8,5,9,5,0,10,0,9,5,10,5,0,11,1,0,1,0,1,0,6,10,10,44,8,120,16,16,1
500,10,35,45,35,45,30,20,15,50,40,50,30,30,25,15,10,10,5,247,253,2,83,0,52,15,35,7,8,7,21,2,6,0,1,2,8,8,7,12,8,0,2,7,0,0,15,15,11,38,5,69,16,38,0
420,5,20,40,35,30,25,10,15,25,35,45,25,40,20,20,15,10,5,207,213,0,39,0,27,11,21,8,3,3,30,0,4,4,12,4,4,2,0,8,1,1,2,1,0,3,3,2,12,18,6,165,9,16,1
520,20,25,39,39,39,29,20,20,29,44,59,25,29,34,25,20,15,9,250,270,11,44,3,47,14,26,9,13,6,23,3,9,6,11,11,6,2,1,2,1,2,2,1,0,1,14,4,8,36,10,151,15,21,7
485,15,20,35,35,56,25,25,20,25,35,35,35,40,40,15,10,10,9,233,252,5,65,0,46,7,13,11,10,5,19,3,13,2,13,3,6,11,3,3,1,0,8,2,0,0,12,4,12,29,10,104,21,42,2
605,20,36,35,61,51,46,20,31,30,71,50,31,35,20,31,19,10,8,275,330,9,66,0,54,9,17,8,10,5,31,4,5,0,13,7,13,15,3,18,6,0,6,5,0,1,3,9,16,42,10,163,23,26,8
510,10,26,28,41,41,31,25,20,20,51,61,46,41,31,15,11,6,6,250,260,5,42,3,28,18,22,7,6,6,15,0,4,2,5,5,3,4,5,6,1,2,8,2,0,0,4,3,18,39,10,174,14,46,3
520,15,34,39,39,39,20,15,10,34,49,49,39,29,34,25,20,15,15,242,278,6,76,0,44,9,28,6,7,6,25,1,12,2,8,1,8,9,3,6,3,3,4,1,0,2,7,4,20,33,6,117,28,34,1
475,10,31,41,41,31,26,5,15,31,46,31,36,26,41,26,15,15,8,227,248,2,41,0,44,11,28,13,2,16,26,0,6,0,11,6,4,6,0,19,0,1,1,1,0,0,1,8,8,25,5,139,13,28,10
555,15,24,24,44,54,29,24,19,29,34,49,58,44,29,19,24,15,21,280,275,8,68,2,45,14,21,5,8,14,11,2,9,2,13,6,6,12,5,14,0,4,4,5,0,1,8,11,19,51,10,125,25,24,3
500,15,24,34,39,39,24,15,24,24,39,39,39,34,39,19,29,10,14,245,255,8,83,1,41,17,23,10,15,2,27,0,6,8,2,2,3,8,2,8,2,4,5,1,0,0,8,1,10,36,4,135,10,17,1
505,15,36,50,45,46,26,5,7,31,56,46,36,36,36,15,5,10,4,258,247,7,80,2,26,20,28,5,9,3,25,2,15,3,21,5,18,14,1,16,0,1,3,4,0,4,10,7,7,19,6,88,10,44,2
490,15,25,37,49,40,15,10,15,25,45,49,40,35,30,25,20,5,10,242,248,14,35,3,50,17,19,10,12,7,23,4,11,2,7,7,2,10,0,2,2,4,3,10,0,0,6,1,15,46,7,105,34,20,2
475,15,30,35,49,35,20,15,10,30,45,40,35,40,20,30,10,10,6,235,240,7,20,0,24,12,16,8,6,12,24,2,4,1,7,0,1,6,3,6,2,1,1,0,0,0,7,6,15,46,7,188,14,25,4
445,20,25,30,55,30,20,10,25,35,35,40,30,25,25,13,10,7,10,213,232,9,28,1,39,10,13,0,11,7,23,0,7,1,12,3,5,3,1,6,7,0,6,0,0,0,7,3,11,44,8,112,27,40,1
490,15,30,45,45,45,20,18,20,25,65,40,20,30,25,10,15,7,15,237,253,9,77,2,46,7,16,3,7,8,20,3,4,1,9,1,7,8,6,9,3,5,2,1,0,2,13,0,15,42,9,115,18,22,0
455,7,20,40,39,45,30,15,10,15,45,30,39,30,30,35,19,5,1,212,243,9,77,2,66,11,18,12,6,6,21,4,6,2,6,6,6,12,2,1,0,1,7,6,0,0,28,1,6,33,6,52,19,16,7
455,15,30,40,46,30,17,8,20,25,51,35,30,21,30,25,10,10,12,225,230,10,35,0,43,14,20,7,6,5,23,4,2,0,9,15,13,9,6,13,1,0,10,6,0,0,1,5,25,35,11,96,14,15,2
525,20,35,54,45,40,30,15,15,30,54,49,35,25,20,25,20,10,3,245,280,5,73,5,68,14,30,10,9,13,22,3,13,3,9,9,3,2,0,4,0,1,6,2,0,0,5,2,13,41,4,110,15,29,2
490,10,30,51,51,44,25,10,20,30,45,45,30,30,35,10,10,6,8,237,253,9,52,3,47,14,23,8,18,1,28,1,10,3,9,1,3,10,0,10,0,1,2,6,0,1,9,4,13,45,6,95,20,36,2
600,20,30,40,50,80,25,20,20,35,45,55,35,35,30,35,20,15,10,303,297,22,58,1,48,23,27,15,5,17,30,3,7,5,4,4,9,4,9,10,5,0,2,4,0,3,22,2,11,40,6,145,24,28,7
605,15,26,31,46,96,46,36,31,36,41,41,26,41,36,15,15,11,16,285,320,10,62,3,65,26,26,17,14,26,33,0,17,0,8,10,10,10,3,10,0,8,2,8,0,3,26,10,14,38,3,68,23,50,2
530,20,15,30,40,70,30,20,20,30,40,30,45,35,30,20,20,15,20,228,302,12,43,2,38,10,18,9,7,8,19,0,13,5,16,3,4,6,5,5,5,0,3,0,2,0,2,4,25,42,17,167,18,22,0
715,20,40,35,65,90,59,40,35,45,54,55,40,35,35,25,13,15,14,352,363,12,71,1,81,27,27,13,10,9,26,1,15,4,7,9,4,15,8,15,1,7,3,6,1,0,11,20,46,62,14,124,35,24,6
645,15,36,30,41,77,72,41,19,41,46,56,36,41,41,26,10,10,7,317,328,4,70,3,50,28,24,14,8,15,21,2,11,4,14,10,8,5,1,10,0,1,8,6,0,1,11,0,19,48,8,196,17,25,3
460,15,38,25,24,54,25,15,20,40,35,35,35,25,25,15,20,10,4,233,227,5,63,0,39,11,19,2,9,14,17,1,6,5,4,6,6,9,1,11,1,3,2,5,0,1,9,14,12,36,6,84,28,29,2
430,21,20,31,31,57,26,21,21,16,41,31,26,21,36,21,10,0,0,192,238,9,68,0,45,21,23,11,13,9,19,3,8,4,7,7,2,8,0,3,3,1,1,2,0,0,2,1,7,19,4,86,15,20,9
440,10,25,30,35,25,20,15,15,25,35,35,45,35,40,15,15,10,10,222,218,1,16,1,55,20,31,9,8,5,25,3,5,0,17,5,5,8,2,0,3,4,5,2,0,0,2,0,36,20,1,127,10,13,1
475,5,30,20,35,35,15,15,20,25,35,30,40,45,55,25,10,15,20,220,255,4,104,5,51,26,43,2,10,8,15,4,6,4,16,12,8,12,8,14,1,1,2,5,0,1,3,1,6,21,7,44,7,15,9
435,15,20,25,30,30,15,10,25,15,25,25,35,30,51,25,25,10,24,205,230,1,39,0,23,9,21,8,10,7,29,5,8,4,6,5,7,14,0,9,1,2,4,4,0,0,4,7,11,35,3,121,22,16,0
450,10,20,25,25,40,20,10,15,20,25,30,45,40,45,25,25,20,10,228,222,7,37,0,64,15,25,10,12,6,22,3,6,0,17,9,4,2,2,7,2,1,5,0,0,0,5,5,8,45,9,82,18,18,4
400,14,14,24,24,34,14,24,19,19,29,39,19,29,39,19,14,10,16,190,210,5,40,2,24,13,12,1,7,7,17,2,4,0,7,7,7,1,4,5,0,0,7,3,0,0,1,1,10,22,10,162,10,9,0
440,10,30,30,35,46,25,10,15,20,35,40,25,30,30,20,15,10,14,202,238,10,59,0,62,17,20,4,7,11,26,0,9,4,9,0,14,11,1,4,1,4,4,6,0,0,3,2,7,21,4,84,15,14,7
545,15,20,35,54,59,25,15,10,25,40,54,25,35,45,25,30,15,18,270,275,11,62,3,55,12,25,3,11,5,18,4,18,1,4,6,6,13,1,9,2,0,4,6,1,1,8,8,15,42,8,136,27,16,4
510,49,39,19,44,78,49,63,44,49,19,10,10,7,10,9,4,4,3,255,255,1,13,0,17,8,16,1,2,3,21,1,1,0,4,8,10,1,0,10,0,7,9,1,0,0,17,3,54,30,2,128,18,124,0
310,10,10,10,38,56,33,14,13,14,19,29,14,7,14,10,11,5,3,155,155,3,19,0,10,7,10,3,4,5,5,3,5,1,0,4,4,1,2,6,1,6,2,1,0,0,5,11,18,24,9,107,8,23,3
1205,30,41,40,120,288,120,55,61,51,85,95,55,40,40,20,22,31,11,558,647,2,86,1,35,24,36,12,19,15,34,2,16,0,16,15,24,5,0,10,3,4,5,1,0,0,14,27,89,72,26,417,29,165,1
285,32,19,10,2,15,55,66,35,25,6,3,5,2,3,3,2,1,1,137,148,1,33,0,10,5,5,1,8,2,11,0,0,2,4,1,1,5,1,0,3,0,1,1,0,5,14,2,42,18,14,46,5,43,1
410,10,10,20,20,30,16,10,15,15,20,30,25,30,52,35,25,29,18,190,220,7,29,0,37,10,28,5,7,7,7,1,11,4,6,4,3,7,1,18,5,0,2,1,0,0,2,4,6,22,4,123,11,38,0
1190,30,45,35,115,175,110,64,64,69,80,90,82,60,51,35,35,32,18,545,645,6,73,3,53,26,33,15,11,17,21,3,19,0,7,11,7,8,2,13,7,4,3,6,0,1,8,9,31,92,17,481,35,158,10
700,20,30,44,55,78,50,24,30,30,70,65,45,45,39,29,20,11,15,315,385,6,41,0,23,16,15,4,14,7,15,2,6,2,12,3,9,11,2,10,1,3,5,4,0,1,2,5,13,38,7,375,19,29,0
675,41,61,57,42,42,57,47,52,36,42,46,42,36,31,16,16,8,3,335,340,15,52,0,26,16,30,5,8,6,11,2,13,1,8,3,6,11,4,17,3,6,7,3,0,1,10,8,20,76,29,182,45,44,7
560,15,50,45,40,25,25,25,20,25,55,50,40,40,40,25,15,15,10,262,298,2,68,0,50,15,27,4,6,16,15,4,8,3,8,7,7,2,6,17,2,7,4,2,0,1,15,6,21,50,14,111,34,25,3
435,5,15,40,35,40,20,5,10,25,35,40,45,35,35,20,10,10,10,207,228,8,53,0,66,23,29,3,9,20,27,0,10,1,7,4,13,5,5,4,0,0,6,0,0,0,1,6,8,20,4,77,10,11,5
575,19,24,37,49,39,34,24,21,34,44,44,58,39,39,26,19,14,11,283,292,8,52,0,42,16,19,4,4,6,20,1,5,0,6,3,10,9,4,5,1,1,0,5,0,0,5,10,11,50,10,208,19,40,1
580,20,36,31,31,46,36,20,20,27,51,66,41,25,31,36,31,15,17,257,323,1,83,4,45,7,10,4,9,8,13,3,16,3,9,4,5,3,0,6,0,2,3,1,0,0,9,3,14,38,9,207,18,42,1
440,10,30,34,35,25,35,20,20,25,30,50,20,25,35,15,7,9,15,212,228,1,37,0,35,11,12,2,1,6,9,0,5,2,8,5,0,2,1,3,0,0,7,4,0,1,6,6,6,33,8,163,18,47,1
375,15,20,29,34,35,15,10,15,25,35,35,25,20,25,15,10,5,7,175,200,2,30,1,30,7,13,5,4,3,16,2,8,0,12,6,5,11,1,9,2,3,1,2,0,0,6,3,12,30,8,106,14,23,0
500,19,19,34,34,49,29,23,19,24,53,39,34,33,39,24,15,10,3,238,262,1,58,0,25,15,16,6,5,5,14,1,2,1,5,5,7,8,4,12,4,1,3,4,1,0,8,5,12,44,10,164,19,33,2
450,15,35,25,39,40,25,15,15,40,56,30,30,25,25,10,6,10,9,222,228,0,47,0,41,14,24,7,11,5,23,2,9,0,10,18,4,10,4,4,0,1,1,6,0,0,3,0,14,28,3,117,22,16,6
480,10,20,35,37,40,35,10,10,25,42,54,30,45,35,20,20,5,7,237,243,4,74,1,52,9,21,3,7,4,23,1,10,6,1,10,6,8,2,1,0,1,3,5,0,0,4,3,12,25,6,140,17,21,0
465,15,25,40,45,25,20,20,25,26,40,40,25,40,25,25,10,14,5,220,245,7,55,0,50,9,15,11,8,7,17,0,7,0,2,15,8,7,4,7,1,3,1,0,2,0,14,4,17,46,7,86,25,24,6
445,10,29,24,34,34,19,16,24,29,29,39,44,29,34,19,14,5,13,205,240,0,60,0,29,5,16,3,5,2,15,1,5,4,0,4,5,7,3,8,3,1,0,0,0,0,0,8,23,29,7,173,14,14,1
595,10,25,14,35,35,26,18,15,20,45,35,35,45,64,61,50,30,32,253,342,1,17,0,38,17,22,3,12,4,23,2,7,5,10,10,10,4,3,9,6,3,4,1,0,0,9,2,9,30,6,286,18,21,3
415,13,14,29,39,46,29,10,14,29,39,43,19,19,29,10,14,8,11,200,215,0,18,1,19,10,13,2,5,14,8,1,8,4,3,3,9,7,0,16,0,0,6,4,0,1,3,8,12,42,9,150,22,15,2
510,15,26,36,36,46,41,26,20,36,51,46,31,26,31,20,10,10,3,245,265,11,19,0,27,12,10,5,6,5,18,2,6,0,3,7,7,5,0,11,0,1,1,1,1,0,1,13,14,24,7,249,24,20,0
590,25,30,35,48,55,35,15,30,55,70,40,45,35,25,11,20,10,6,273,317,17,61,0,41,16,15,12,8,6,27,0,12,0,8,10,11,2,4,20,5,5,6,4,0,0,13,6,21,50,9,151,26,22,2
515,30,34,30,40,64,30,25,15,35,55,35,30,30,20,20,10,7,5,245,270,8,62,1,41,14,17,5,7,1,11,2,3,1,7,8,5,6,2,5,3,1,4,1,0,0,3,1,33,31,7,184,17,23,1
575,25,33,36,41,41,30,25,10,56,46,51,46,46,30,31,15,8,5,275,300,0,30,1,43,8,24,10,12,7,19,0,11,2,3,1,5,8,5,16,0,6,6,2,0,0,12,6,11,40,20,219,19,25,4
