"population","a0_4","a5_9","a10_14","a15_19","a20_24","a25_29","a30_34","a35_39","a40_44","a45_49","a50_54","a55_59","a60_64","a65_69","a70_74","a75_79","a80_84","a85_","f","m","naao","onao_Canadian","onao","eo_bio_English","eo_bio_Irish","eo_bio_Scottish","eo_obio","eo_fo","eo_weo_Dutch","eo_weo_German","eo_oweo","eo_neo","eo_eeo_Hungarian","eo_eeo_Polish","eo_eeo_Russian","eo_eeo_Ukrainian","eo_oeeo","eo_seo_Greek","eo_seo_Italian","eo_seo_Portuguese","eo_seo_Spanish","eo_oseo","eo_oeo","co_Jamaican","oco","lcsao","ao","ao_wcameo","ao_sao_ei","ao_osao","ao_esao_Chinese","ao_esao_Filipino","ao_oesao","oo"
415,15,18,34,18,25,25,38,37,26,33,35,23,24,23,13,11,9,8,204,211,8,41,1,25,6,10,4,4,7,8,1,3,2,3,2,4,3,1,6,0,0,4,3,0,0,7,5,16,59,8,105,31,36,2
775,26,37,40,45,69,59,48,46,46,57,59,68,55,34,35,23,18,10,425,350,12,51,0,32,12,14,8,5,13,21,2,8,3,11,4,3,4,8,9,6,2,13,4,0,0,16,8,30,104,25,229,55,63,0
490,16,22,31,30,27,33,40,39,32,35,43,26,30,24,19,15,19,9,217,273,4,31,0,28,3,16,5,1,5,14,3,6,2,5,4,5,3,1,16,5,1,4,1,0,0,8,8,19,72,13,142,34,28,3
550,26,30,20,24,26,49,42,33,53,33,40,37,39,33,23,14,15,13,296,254,4,44,0,28,5,10,2,2,7,9,3,5,0,11,3,6,10,3,6,2,3,10,2,1,1,7,8,32,89,13,142,34,47,1
520,24,27,28,19,25,30,32,49,42,47,41,34,33,29,16,20,10,14,281,239,4,38,1,28,7,12,4,3,6,18,0,5,2,5,3,3,3,1,12,5,1,7,0,2,1,4,4,20,81,12,147,43,36,2
480,17,34,30,24,25,35,41,26,38,39,39,25,22,34,17,14,12,8,251,229,3,35,0,18,9,12,4,1,7,10,3,2,3,4,6,14,2,2,7,1,0,3,2,1,1,7,3,18,72,16,136,32,46,0
925,33,38,37,67,64,59,67,78,50,80,75,58,58,58,38,25,22,18,496,429,12,64,1,52,10,19,4,6,11,21,1,6,2,11,10,8,10,1,26,6,2,9,1,2,3,10,10,43,127,21,277,70,62,7
545,22,27,27,33,32,38,30,33,35,45,46,47,36,32,30,14,15,3,261,284,6,49,2,35,8,10,5,4,5,19,1,5,1,4,0,4,3,1,10,5,3,3,3,0,0,10,3,13,73,9,156,41,49,5
495,15,28,27,34,33,34,32,33,41,50,41,30,34,16,16,14,12,5,255,240,10,31,1,28,3,8,2,3,4,11,3,1,1,3,5,6,6,2,14,5,1,6,1,0,3,4,6,25,67,15,138,47,35,0
645,31,22,37,42,47,41,48,42,35,48,49,39,50,37,34,25,11,7,364,281,7,45,1,27,6,10,5,5,10,8,5,8,2,9,4,4,8,1,9,6,3,5,1,0,0,7,6,27,90,15,202,55,51,3
520,22,23,25,42,37,29,41,31,44,39,42,30,29,28,20,15,16,7,280,240,4,33,1,33,3,8,3,0,3,11,2,4,4,4,9,5,5,1,7,3,1,5,1,1,0,5,11,13,84,15,160,36,45,0
425,15,19,18,22,25,27,43,33,22,25,34,30,22,37,19,13,16,5,206,219,1,34,0,27,3,12,5,2,6,6,3,6,1,6,3,2,4,6,11,3,2,4,0,0,0,7,4,8,65,14,133,21,25,1
480,23,24,16,26,36,28,23,39,31,45,35,35,35,33,13,16,12,10,234,246,8,26,0,33,7,5,6,6,5,7,1,8,1,5,2,5,4,1,10,3,0,12,1,0,0,7,6,18,72,8,152,24,36,1
495,19,20,18,21,33,35,42,31,29,33,50,47,32,30,12,20,13,10,270,225,6,30,1,17,7,9,5,4,7,12,2,4,1,5,5,4,5,0,6,2,2,3,3,0,2,4,1,22,70,11,163,31,48,3
365,19,16,19,14,29,26,27,26,24,27,33,29,22,16,16,12,6,4,196,169,3,32,0,17,4,10,2,4,1,10,1,3,1,1,2,4,4,1,7,2,1,5,1,0,0,6,2,16,53,9,118,18,26,1
635,16,33,26,37,34,48,56,33,51,48,44,59,35,42,25,18,14,16,327,308,7,42,2,39,12,7,6,9,5,15,2,5,7,2,5,13,10,4,8,4,1,6,4,0,0,8,11,19,90,4,195,35,53,5
1245,45,57,55,65,104,94,83,91,92,83,85,81,77,62,60,42,32,37,652,593,7,96,1,64,9,31,20,11,11,29,3,11,4,13,7,18,14,3,18,8,4,9,6,1,1,21,10,47,190,33,370,85,85,5
505,26,21,25,22,36,32,28,25,35,41,42,40,42,39,18,14,11,8,245,260,4,34,2,26,11,12,4,3,5,11,0,2,1,2,4,11,6,4,15,0,2,14,2,0,0,7,3,22,79,10,127,36,44,2
540,23,26,28,30,30,46,49,27,40,50,40,44,33,31,14,12,11,6,283,257,4,33,0,33,3,13,5,4,7,5,2,2,2,6,2,10,6,3,11,3,1,7,0,0,0,12,9,22,81,13,168,28,44,1
1315,59,56,72,74,70,86,103,95,103,80,102,90,80,77,69,38,27,34,690,625,12,91,3,73,13,42,10,5,15,33,6,18,5,7,10,13,4,6,24,6,4,13,8,0,2,12,18,49,218,32,351,86,119,7
535,24,21,22,23,46,43,35,30,35,48,32,42,37,29,25,15,21,7,302,233,5,41,1,33,6,15,5,3,8,19,2,4,4,4,5,3,5,0,9,2,0,6,1,0,0,5,4,24,66,15,154,39,46,1
710,28,35,32,34,48,60,50,54,58,56,49,50,51,32,30,22,9,12,356,354,3,54,1,29,9,12,5,3,8,17,0,9,1,7,5,5,5,2,17,2,4,12,2,0,0,9,8,30,104,12,215,52,64,4
715,36,27,38,29,56,40,43,61,53,55,62,55,38,38,31,17,18,18,393,322,4,56,0,39,11,9,6,4,16,25,2,3,4,9,4,8,10,1,11,1,3,7,3,0,0,11,6,27,88,18,212,51,64,2
475,20,22,20,15,36,36,37,39,29,43,40,32,29,33,14,7,14,9,231,244,2,38,0,26,3,9,4,4,3,12,2,6,4,7,2,2,7,1,8,3,0,3,2,0,1,8,8,19,72,14,127,33,39,6
465,14,13,21,25,33,25,34,30,51,39,31,37,34,21,18,18,11,10,234,231,4,37,0,24,6,8,4,2,4,10,1,3,2,4,5,1,9,0,9,1,2,4,1,0,1,9,7,18,75,10,127,31,44,2
500,19,24,19,23,36,37,44,38,39,44,40,29,27,25,19,12,13,12,252,248,8,35,0,34,4,10,1,1,6,13,1,5,1,7,5,4,1,3,6,5,3,2,1,0,2,13,4,18,72,15,145,28,44,3
860,33,42,31,32,70,48,55,72,57,66,68,74,57,71,30,18,18,18,439,421,6,63,0,47,9,17,12,7,6,28,0,9,2,11,4,8,6,2,22,3,4,10,3,0,0,20,9,29,132,20,254,47,66,4
580,27,24,23,37,42,37,41,43,38,63,41,34,36,33,24,16,16,5,283,297,3,42,1,30,9,7,6,3,6,7,1,2,2,7,2,5,4,4,9,6,2,8,5,0,2,7,9,26,95,11,166,42,45,6
590,25,27,33,34,42,38,46,33,42,46,44,42,39,40,15,27,8,9,288,302,5,53,0,24,9,13,8,1,11,10,0,2,3,6,6,5,9,4,13,2,3,6,1,0,1,9,8,20,79,11,176,41,51,0
640,20,21,28,28,36,42,48,49,47,51,59,45,44,45,27,19,15,16,350,290,3,33,0,37,11,7,5,3,8,11,0,5,1,11,1,7,7,1,15,2,3,3,3,0,0,12,11,25,97,15,200,49,52,2
580,26,24,22,33,37,35,42,34,49,39,52,50,33,34,23,15,11,21,311,269,6,34,0,37,8,6,5,4,8,7,3,6,1,7,5,11,6,5,7,2,3,7,0,0,0,8,4,33,85,10,181,43,35,3
535,23,25,37,40,26,27,46,41,42,33,39,31,37,29,12,10,22,15,268,267,4,49,3,26,10,12,2,6,7,10,2,3,1,4,1,6,6,3,11,3,1,4,6,1,1,6,3,19,82,18,143,33,48,1
470,13,21,23,31,37,29,45,33,39,32,42,23,31,27,15,11,9,9,252,218,4,23,0,25,5,17,5,4,1,7,0,5,2,3,2,4,3,3,6,4,1,5,0,0,1,5,7,18,69,11,144,30,53,3
510,19,19,21,19,45,32,39,38,38,45,37,36,28,35,21,16,12,10,283,227,6,39,1,18,7,7,3,7,5,12,0,4,2,4,2,6,6,2,15,4,1,6,1,1,1,11,6,19,60,11,156,36,47,4
585,23,20,33,24,50,38,47,43,36,40,54,42,28,35,30,16,13,13,312,273,4,47,0,35,8,9,6,6,5,11,1,5,1,4,3,6,7,2,13,3,3,6,3,1,0,9,3,24,76,9,180,35,56,4
480,20,16,20,28,36,35,36,22,34,40,39,34,35,27,18,19,12,9,253,227,3,28,0,32,6,10,2,2,7,8,1,3,0,8,3,7,3,3,8,2,3,10,1,0,1,7,6,21,63,8,147,29,47,1
790,35,37,47,32,56,54,53,52,63,62,63,53,42,37,41,25,22,16,419,371,9,58,0,35,8,17,7,11,10,21,3,6,4,7,0,5,10,0,21,5,3,11,3,0,1,7,10,36,92,17,255,48,67,3
705,19,25,28,42,50,43,64,52,54,47,67,51,53,35,23,24,17,11,352,353,4,63,0,24,9,17,4,6,6,23,0,4,2,6,4,6,5,7,13,3,0,10,3,1,2,14,8,23,89,16,197,59,74,3
600,40,25,28,38,61,43,38,33,45,43,39,42,37,32,14,23,13,6,316,284,4,41,0,28,6,16,3,2,10,14,2,5,2,8,4,1,6,1,7,2,4,6,1,0,1,11,5,35,80,16,197,37,45,0
515,20,18,25,32,38,35,42,31,39,45,37,41,28,29,15,16,16,8,259,256,2,34,0,23,7,8,7,6,8,14,2,5,6,4,3,6,1,2,10,3,1,4,5,0,1,8,6,21,87,13,150,37,31,0
505,22,19,27,23,33,36,42,34,35,48,40,36,28,27,22,15,12,6,285,220,3,36,0,25,7,12,5,1,2,12,0,5,0,5,3,4,9,0,11,3,2,6,1,0,0,3,6,27,67,24,138,47,41,0
595,18,27,21,40,28,31,40,50,43,50,60,37,39,37,32,22,13,7,319,276,3,35,0,34,7,10,5,6,7,13,2,7,5,3,2,5,4,4,12,5,3,7,3,0,0,14,7,19,84,13,190,44,42,0
620,28,22,27,25,39,58,46,39,41,54,58,49,35,36,20,17,13,13,330,290,5,44,1,38,11,10,4,7,11,14,2,5,4,1,7,7,5,2,11,3,3,9,1,0,0,4,7,19,94,15,191,48,34,3
750,19,28,38,54,58,48,52,48,73,62,59,49,47,51,26,20,11,7,409,341,7,51,0,40,9,18,4,7,9,13,2,6,3,6,5,5,5,3,17,5,2,9,1,0,0,10,11,21,104,22,227,54,68,6
660,22,20,32,49,54,36,52,33,60,60,63,47,36,30,26,14,15,11,314,346,8,49,2,25,9,10,9,3,6,12,2,8,3,7,4,11,6,3,14,1,5,6,2,0,0,11,7,24,103,12,213,28,53,4
455,27,23,30,30,26,28,38,23,33,22,33,29,32,22,21,12,16,10,244,211,4,45,1,27,9,3,5,0,7,4,0,2,2,4,2,1,4,2,7,5,1,5,1,0,0,4,3,18,72,13,138,27,38,1
495,12,15,24,24,28,31,40,32,45,40,38,45,28,31,20,16,15,11,237,258,2,26,0,26,7,10,1,5,6,16,2,9,2,7,2,10,8,2,5,4,3,3,1,0,0,11,6,18,58,10,142,46,46,1
480,21,33,19,23,31,39,30,27,30,43,38,23,29,22,21,18,14,19,248,232,6,42,0,23,3,8,3,2,10,17,0,8,3,4,2,5,1,0,7,2,2,6,0,0,0,10,3,21,56,8,149,35,41,3
710,29,24,38,36,42,54,47,57,60,58,49,54,47,43,19,26,12,15,343,367,5,51,1,34,11,14,9,5,12,19,1,7,2,7,7,4,5,2,8,4,2,7,3,0,0,15,6,24,108,18,220,39,57,3
620,21,20,40,32,46,43,43,41,64,43,47,40,32,33,34,15,12,14,319,301,1,37,0,33,5,9,3,4,6,14,1,6,3,5,3,3,5,2,16,3,1,4,6,0,0,11,9,25,109,8,189,45,51,3
705,24,38,30,48,46,55,52,46,47,68,36,51,46,27,26,25,30,10,341,364,6,61,2,39,11,12,5,1,6,14,3,2,2,9,5,3,9,6,12,4,1,8,2,0,0,13,6,36,102,11,211,41,59,3
650,17,29,25,37,39,45,45,60,51,47,54,47,45,35,27,16,23,8,327,323,4,56,2,39,11,15,6,1,8,10,0,5,1,4,7,8,9,4,7,4,1,7,1,1,1,11,13,22,93,14,173,41,68,3
540,24,22,19,33,39,45,45,40,36,50,32,31,23,39,23,13,17,9,284,256,3,35,0,27,3,13,7,3,6,17,0,4,3,3,7,3,5,3,5,1,3,4,0,0,0,11,7,21,80,15,166,33,49,3
470,22,13,24,33,31,23,34,32,37,36,35,35,31,30,20,15,11,8,238,232,3,35,0,23,5,7,6,2,6,11,1,8,1,5,4,5,2,1,9,3,4,4,2,1,1,16,4,12,64,15,136,36,36,2
740,24,42,38,33,47,50,49,51,59,66,66,43,40,40,27,20,21,24,373,367,5,51,0,43,9,21,6,6,14,17,1,11,2,7,3,5,8,4,16,3,1,5,1,0,1,7,8,33,111,15,221,44,57,4
765,35,19,37,49,51,54,59,48,61,69,58,47,46,41,31,24,20,16,404,361,8,48,0,39,9,8,7,8,15,22,2,6,3,7,10,8,6,4,15,2,1,5,3,0,0,8,9,32,108,21,233,47,66,5
750,26,37,45,51,44,56,46,55,58,52,58,52,42,39,27,27,17,18,377,373,12,53,1,43,5,18,9,3,11,15,2,6,3,5,8,3,14,0,11,5,5,7,4,0,0,5,11,29,98,11,239,48,62,4
485,27,16,20,24,32,29,36,32,42,38,38,36,30,29,22,13,12,9,226,259,4,47,0,24,9,8,4,4,4,13,0,6,0,4,2,6,5,0,13,6,1,4,1,0,0,8,6,12,70,12,146,32,34,0
580,29,23,18,45,41,43,41,39,39,28,49,52,34,35,21,19,11,13,300,280,7,36,0,39,9,10,2,5,8,12,2,5,1,7,8,9,4,1,10,4,1,5,0,1,0,3,6,25,88,13,170,41,45,3
450,17,19,24,26,30,35,36,28,33,35,42,23,28,27,15,9,8,15,228,222,2,35,0,23,8,6,7,4,7,7,0,4,2,6,2,7,7,3,3,2,4,4,1,0,1,6,3,26,63,12,118,38,39,0
645,19,20,28,45,43,46,56,50,46,55,60,33,48,31,18,20,16,11,335,310,7,55,0,36,15,11,7,3,3,11,1,6,4,4,2,2,7,1,15,5,3,5,2,0,1,15,8,29,100,16,178,40,50,3
885,41,44,34,47,51,67,58,67,65,56,71,78,52,55,33,22,25,19,459,426,5,64,0,44,12,15,6,7,6,24,2,7,2,12,7,10,13,2,14,8,4,7,1,0,1,10,6,36,118,21,267,68,83,3
660,27,22,29,34,50,46,50,44,51,48,56,54,37,40,22,30,13,7,344,316,9,46,0,20,13,16,7,1,5,12,3,6,4,10,3,10,9,1,18,4,1,8,3,0,2,8,12,26,88,9,198,56,51,1
485,22,27,23,31,36,42,33,33,39,29,37,40,29,22,15,11,11,5,227,258,7,24,0,26,9,9,3,2,6,7,1,3,3,3,3,3,2,2,3,1,3,5,0,0,0,8,5,21,70,21,155,38,42,0
450,16,21,13,24,36,31,46,29,32,41,36,36,20,11,21,20,8,9,234,216,1,33,0,25,5,9,5,4,6,7,0,5,1,4,6,8,6,2,8,3,1,5,1,0,0,5,3,18,66,12,131,35,33,2
560,22,31,38,33,34,45,36,40,38,41,49,38,28,31,22,11,15,8,270,290,4,44,2,29,5,9,3,6,7,13,1,5,1,10,3,4,4,4,13,2,0,5,2,1,1,8,4,29,75,18,152,49,46,1
645,22,31,42,37,34,38,55,34,39,59,52,42,48,34,31,22,13,12,334,311,6,45,0,44,16,9,6,3,7,16,1,8,1,6,2,7,4,2,11,5,3,5,6,0,0,6,7,19,98,19,185,43,51,4
895,35,38,49,57,52,46,63,70,69,76,54,80,66,43,29,31,19,18,457,438,5,62,1,41,13,14,8,4,12,21,0,10,0,8,10,6,11,5,14,8,3,17,4,0,1,13,7,21,131,23,258,79,79,6
465,21,27,21,23,30,37,37,32,35,33,31,30,31,21,20,18,11,7,250,215,4,31,0,22,7,7,4,3,9,10,1,5,3,6,1,7,2,6,4,2,1,5,1,0,0,3,3,23,54,13,141,33,52,2
865,25,38,43,45,60,63,53,68,68,61,68,65,71,49,29,29,15,15,440,425,11,72,1,53,11,14,9,8,7,13,0,10,4,2,7,8,6,2,18,8,1,14,4,0,0,10,9,32,117,30,244,62,73,5
385,14,16,19,27,24,22,33,27,33,20,38,26,20,21,19,10,8,8,211,174,4,26,1,15,0,7,3,4,4,12,1,5,0,8,0,1,2,2,7,3,3,4,0,1,0,5,4,12,68,5,119,29,28,2
635,23,37,35,28,35,55,58,46,46,49,53,39,34,29,24,23,10,11,322,313,4,47,1,25,10,16,4,2,12,12,2,8,2,7,3,2,5,2,5,6,3,11,1,0,0,9,10,29,96,12,192,52,44,1
570,22,24,21,30,51,42,47,37,49,43,42,34,36,27,17,25,12,11,275,295,0,34,0,30,3,13,6,7,8,9,1,4,2,2,4,9,3,2,10,6,4,5,3,0,1,11,6,21,84,15,163,53,49,2
585,20,23,27,33,42,36,45,35,51,41,45,44,43,25,25,31,12,7,303,282,2,58,0,32,9,10,5,2,5,14,2,5,2,3,4,4,5,3,12,2,4,7,5,0,2,11,5,28,76,21,157,41,45,4
560,21,29,28,36,30,36,24,34,31,54,49,41,52,35,23,17,10,10,274,286,6,36,0,34,7,9,5,3,4,4,1,3,2,4,2,7,7,1,12,1,0,6,2,0,0,8,9,24,87,12,181,34,46,3
545,12,25,21,40,43,41,38,48,43,38,45,32,35,25,16,20,15,8,276,269,5,38,0,28,12,17,3,7,7,13,1,6,1,1,0,5,5,4,11,4,1,6,0,0,1,3,9,31,69,11,171,38,35,2
600,21,32,33,38,42,45,37,38,36,45,48,45,39,38,20,20,16,7,310,290,6,41,4,30,6,7,3,6,4,7,1,4,2,4,3,6,9,2,10,0,0,6,3,0,0,15,9,28,90,17,188,43,46,0
880,44,37,45,42,71,61,64,58,61,76,65,73,57,41,26,25,17,17,466,414,11,81,4,48,13,7,9,10,12,18,1,8,2,10,8,7,9,3,8,6,4,5,2,0,0,13,9,44,137,28,237,55,62,9
495,11,23,26,23,26,37,47,32,36,40,38,46,31,19,27,15,14,4,258,237,5,43,0,25,9,8,11,5,8,11,1,4,2,3,5,4,5,2,6,0,1,9,1,0,0,7,5,19,74,8,137,37,40,0
475,18,22,25,23,26,36,35,37,34,43,44,26,30,28,13,16,15,4,251,224,7,41,0,21,9,11,2,7,9,6,2,1,2,3,2,2,6,3,12,3,2,6,4,0,1,4,6,22,64,15,133,23,44,2
600,24,21,33,34,51,44,44,37,40,53,34,39,46,30,27,19,19,5,317,283,5,50,0,30,7,11,5,4,7,17,0,4,3,5,5,8,6,4,17,2,2,8,2,0,1,10,9,20,91,18,163,37,47,2
775,37,33,34,42,52,62,50,59,48,51,60,48,53,47,37,23,19,20,403,372,4,54,0,40,7,14,15,4,10,24,7,9,4,4,5,7,5,2,11,3,4,7,5,0,0,11,13,33,89,23,246,47,67,1
1255,50,56,58,77,87,100,91,85,85,82,107,90,69,80,47,43,28,20,668,587,12,94,1,63,11,22,15,8,17,29,1,6,6,12,9,12,13,3,25,7,3,17,7,1,0,9,11,40,179,24,379,100,110,9
820,37,38,45,45,49,61,60,51,64,68,50,55,45,50,33,30,27,12,428,392,3,63,1,39,11,13,4,3,10,19,1,4,2,6,3,6,16,3,12,5,2,6,1,1,2,12,10,23,118,26,255,62,78,0
510,16,34,27,22,31,31,42,30,40,32,45,38,38,24,21,17,11,11,270,240,3,29,2,28,7,14,5,3,4,8,0,4,3,4,1,4,3,1,11,3,0,4,1,0,0,10,8,25,69,23,153,34,46,0
645,22,30,44,24,45,38,50,37,50,43,59,46,44,33,35,24,13,8,344,301,4,54,1,38,7,18,6,5,5,19,0,4,0,6,6,8,5,3,3,4,0,7,4,1,0,11,10,27,81,20,187,41,57,3
650,28,20,32,41,34,51,53,39,49,52,54,45,40,33,23,22,17,17,329,321,4,49,1,30,6,12,7,9,6,17,0,3,4,5,4,5,10,3,12,2,1,3,0,1,1,11,3,33,94,18,198,58,39,1
640,26,26,32,37,40,43,37,38,50,49,54,46,45,42,30,15,18,12,324,316,4,58,0,32,8,12,5,4,3,7,3,5,2,5,0,5,10,4,11,2,2,11,5,1,0,15,8,20,93,16,193,44,49,3
690,28,31,28,29,63,37,38,46,56,59,53,43,55,42,28,22,20,12,379,311,9,55,1,37,8,9,5,3,6,9,2,8,3,5,4,4,10,3,19,3,2,6,6,0,1,7,11,32,95,29,212,45,41,0
760,39,31,31,38,59,45,47,55,58,72,53,47,49,42,27,27,24,16,400,360,5,62,2,36,8,10,7,5,7,21,1,8,2,12,6,8,7,3,14,3,1,4,4,0,2,10,8,26,105,20,246,43,62,2
625,23,22,25,43,38,47,54,37,54,57,51,35,34,41,19,16,16,13,313,312,9,44,0,30,11,18,7,3,9,15,0,6,4,2,2,4,7,3,18,3,3,10,4,0,0,7,3,28,79,12,181,44,58,1
505,18,27,21,22,42,31,39,30,41,34,35,37,29,31,21,11,26,10,263,242,5,42,0,33,8,9,6,2,3,13,2,7,4,7,6,4,4,1,7,3,3,5,3,0,0,11,4,20,62,11,147,38,31,4
695,17,35,34,37,35,48,70,42,46,55,58,61,47,30,31,19,22,8,354,341,7,57,0,39,11,9,13,5,12,15,1,5,3,5,5,7,6,3,10,0,1,11,2,0,0,10,8,30,99,18,191,49,61,2
635,13,22,24,31,50,43,47,52,45,53,66,44,35,35,32,16,13,14,352,283,4,45,2,34,4,10,5,4,8,22,0,2,2,10,4,11,2,3,9,1,2,8,3,0,0,14,7,22,83,19,185,46,61,3
615,32,18,26,35,40,33,46,43,49,48,52,44,33,36,29,26,14,11,286,329,5,31,0,37,11,15,6,5,4,7,1,5,2,9,4,2,6,3,13,2,2,8,3,0,0,3,9,22,102,16,180,38,59,5
575,25,32,29,32,42,44,39,27,46,48,38,40,39,27,21,19,14,13,269,306,4,40,1,39,12,16,3,4,7,10,0,3,1,5,6,4,6,3,12,5,5,10,2,0,0,9,6,21,68,11,162,51,47,2
505,17,20,22,29,42,32,32,37,46,39,45,38,27,24,23,17,7,8,277,228,3,42,1,25,5,8,6,2,4,16,1,3,2,6,4,3,5,4,9,0,4,7,0,0,0,12,9,23,71,12,136,34,43,5
425,15,15,19,29,31,29,33,16,33,22,36,36,34,29,15,14,10,9,221,204,5,30,1,26,5,4,5,6,4,8,1,1,3,3,2,3,3,1,5,3,3,3,0,1,1,4,8,12,67,9,130,30,38,0
630,30,17,31,32,42,55,48,40,54,49,40,41,36,38,30,21,14,12,312,318,6,51,0,38,6,10,7,4,4,13,1,6,5,3,5,5,9,4,9,3,1,11,1,1,1,10,9,27,81,13,194,40,48,4
685,28,32,28,38,49,39,41,48,59,50,45,63,51,37,27,16,19,15,343,342,5,67,0,28,8,11,7,7,8,13,0,2,1,7,11,13,8,2,12,3,2,8,3,0,1,7,6,30,91,23,209,39,49,4
820,31,37,32,29,66,58,52,63,57,61,67,64,59,32,47,26,21,18,432,388,9,68,0,49,8,16,7,6,7,19,1,8,2,7,1,8,12,1,19,4,2,8,3,2,2,11,10,29,118,18,237,51,73,4
730,20,42,31,33,41,41,61,58,57,56,64,54,47,52,21,22,17,13,371,359,2,53,0,45,7,17,8,8,10,23,1,3,3,11,7,8,12,5,5,4,3,6,1,2,0,9,6,41,101,15,202,58,51,3
675,17,34,25,30,39,53,43,53,43,69,57,45,42,45,33,24,13,10,351,324,10,35,1,37,5,9,4,6,6,16,0,7,1,7,4,7,6,2,10,2,3,13,3,0,2,14,6,38,104,16,200,55,44,2
515,27,27,30,29,32,41,48,23,39,31,43,34,24,31,16,18,12,10,274,241,7,40,1,29,1,7,5,3,2,12,2,4,1,4,2,9,9,1,14,4,6,10,1,0,0,4,6,27,75,6,133,41,47,2
365,19,10,17,19,31,25,33,24,25,28,22,34,22,15,11,15,6,9,185,180,1,30,0,18,3,8,5,3,7,9,1,0,0,3,0,3,3,0,6,0,0,2,3,1,2,3,3,13,54,14,108,33,28,1
445,16,22,18,36,28,30,31,29,24,23,46,32,38,19,17,11,13,12,226,219,3,30,0,18,2,8,7,3,4,6,0,5,1,5,1,3,7,4,9,2,4,5,0,0,0,5,4,17,76,8,133,29,41,5
555,17,22,22,32,37,41,30,43,39,43,47,47,35,29,23,13,23,12,265,290,8,39,2,35,8,13,4,5,3,10,0,6,0,3,7,2,2,5,12,5,3,6,2,0,0,7,8,26,74,13,166,33,47,1
520,20,23,22,32,26,36,39,40,32,40,41,36,27,32,27,22,12,13,277,243,8,37,1,24,8,15,9,4,11,15,1,5,1,5,3,4,9,1,6,8,1,8,1,0,1,6,3,20,69,10,158,29,37,2
485,16,23,22,25,39,34,43,35,28,35,50,42,24,17,15,12,15,10,264,221,6,28,0,27,6,5,5,3,4,13,0,7,4,7,6,6,7,3,7,0,1,5,2,1,1,6,7,19,75,12,133,34,43,2
560,16,29,18,34,38,41,41,31,48,33,52,42,35,35,19,17,18,13,277,283,5,38,0,19,5,12,5,5,9,12,1,8,3,4,4,4,7,5,11,3,3,4,3,0,0,7,7,30,86,11,159,44,45,1
645,22,27,31,30,37,56,54,49,38,48,54,48,49,33,23,22,11,13,317,328,5,43,1,26,8,17,8,4,7,13,1,7,3,6,2,4,8,1,10,1,0,9,7,0,1,9,2,16,80,19,218,48,57,4
575,17,31,33,37,49,36,42,37,40,42,43,35,42,34,13,14,17,13,305,270,3,51,0,31,8,7,6,7,6,14,1,9,0,5,1,5,6,4,9,1,1,7,2,1,1,8,12,19,61,11,186,42,49,1
635,22,28,27,34,45,46,50,42,48,48,56,49,45,29,20,22,13,11,318,317,7,64,0,29,10,15,5,3,7,8,3,2,5,7,4,2,8,2,13,4,1,9,5,0,2,4,6,18,85,13,200,39,51,4
470,19,12,29,27,36,27,42,32,45,35,36,31,25,29,25,9,9,2,230,240,3,38,1,19,5,11,5,1,7,9,1,2,0,4,1,0,3,3,7,0,2,4,2,0,0,9,5,18,67,8,162,34,37,2
660,27,27,26,38,51,50,53,36,47,61,55,51,34,36,30,16,14,8,356,304,8,48,2,32,9,17,4,9,4,18,1,3,3,10,4,9,7,0,11,1,0,6,5,1,1,13,4,27,88,13,199,44,59,0
650,23,28,35,42,48,56,41,36,51,53,57,44,32,37,22,20,15,10,320,330,5,42,1,40,11,11,9,3,5,16,3,2,4,7,7,7,3,4,13,4,2,6,2,0,2,11,6,23,80,12,203,54,51,1
695,36,30,34,37,38,37,53,50,46,58,64,54,41,44,26,14,19,14,348,347,5,55,0,30,5,9,4,3,9,15,4,2,2,8,6,7,5,2,18,4,2,9,0,1,1,13,5,30,87,11,229,53,61,0
895,31,40,36,47,58,58,57,70,71,78,77,67,66,45,28,27,25,14,475,420,7,65,2,39,14,18,6,7,6,27,3,7,6,3,9,13,9,3,12,3,5,7,3,1,0,6,8,35,130,26,261,63,90,1
615,28,23,27,30,34,49,45,48,41,50,40,32,46,38,26,23,26,9,315,300,5,55,0,43,6,13,6,4,8,13,0,7,2,8,1,2,11,2,10,3,3,8,2,0,0,6,13,24,89,17,173,41,38,2
765,31,35,35,46,50,49,52,39,56,50,75,54,57,52,31,21,21,11,393,372,5,56,2,45,15,10,6,6,15,15,3,4,5,13,3,6,10,3,18,7,1,7,1,1,1,4,11,34,102,13,214,60,67,2
470,18,20,26,33,23,25,42,23,38,29,38,39,43,28,14,12,11,8,266,204,4,38,0,21,5,7,4,5,4,12,4,2,3,4,1,5,8,1,9,2,0,6,3,0,0,2,8,24,68,9,138,34,38,1
535,19,25,30,32,27,43,44,32,45,50,41,45,25,28,16,10,12,11,289,246,7,40,0,25,7,14,5,6,3,16,2,3,1,4,3,4,6,0,8,2,1,7,3,1,1,9,4,26,75,11,155,32,52,2
480,23,23,24,30,28,32,39,36,38,47,26,27,33,32,11,14,9,8,265,215,4,36,1,19,6,11,7,2,10,14,3,5,3,3,0,5,3,3,8,3,3,5,2,0,1,6,1,20,88,9,131,27,38,3
