"population","a0_4","a5_9","a10_14","a15_19","a20_24","a25_29","a30_34","a35_39","a40_44","a45_49","a50_54","a55_59","a60_64","a65_69","a70_74","a75_79","a80_84","a85_","f","m","naao","onao_Canadian","onao","eo_bio_English","eo_bio_Irish","eo_bio_Scottish","eo_obio","eo_fo","eo_weo_Dutch","eo_weo_German","eo_oweo","eo_neo","eo_eeo_Hungarian","eo_eeo_Polish","eo_eeo_Russian","eo_eeo_Ukrainian","eo_oeeo","eo_seo_Greek","eo_seo_Italian","eo_seo_Portuguese","eo_seo_Spanish","eo_oseo","eo_oeo","co_Jamaican","oco","lcsao","ao","ao_wcameo","ao_sao_ei","ao_osao","ao_esao_Chinese","ao_esao_Filipino","ao_oesao","oo"
490,21,32,22,11,39,40,38,45,55,32,32,37,42,16,11,7,4,6,258,232,16,46,0,28,43,32,14,27,14,16,8,9,0,17,9,14,8,26,9,11,0,7,0,0,8,24,10,19,23,0,27,0,17,8
635,56,9,16,5,23,86,97,71,69,55,24,31,39,23,12,7,5,7,328,307,11,79,14,50,44,54,14,59,20,43,9,40,4,8,19,8,15,0,13,0,9,11,16,0,13,0,9,0,0,10,33,11,0,19
415,29,18,11,7,20,55,57,56,34,30,24,34,11,17,4,0,8,0,214,201,29,47,2,34,29,34,11,29,8,34,8,16,1,3,6,4,13,5,14,0,3,0,0,0,0,0,11,25,0,0,39,0,10,0
540,29,23,12,14,23,45,89,77,52,50,24,25,24,23,19,0,8,3,250,290,51,68,18,47,36,32,9,23,3,53,15,20,0,6,9,2,6,0,0,0,0,19,8,0,6,9,9,6,24,0,35,0,24,2
570,24,18,8,5,28,43,111,56,62,52,60,25,16,28,20,9,3,2,237,333,6,61,26,67,45,44,19,34,10,40,14,36,0,12,12,17,7,4,2,0,12,0,4,0,0,12,9,11,9,0,3,9,29,16
410,24,24,9,7,6,32,51,37,38,28,30,29,30,27,18,12,4,4,177,233,52,56,21,19,33,45,7,16,5,18,3,21,0,7,6,9,10,8,18,5,6,0,5,0,0,9,11,0,0,0,20,0,0,0
570,26,37,35,29,39,38,36,42,50,32,61,44,32,21,18,10,10,10,277,293,120,62,7,39,41,34,11,26,3,11,5,14,0,4,10,11,15,7,0,8,7,15,8,0,13,13,44,0,0,0,23,5,10,4
415,26,4,2,4,28,51,69,70,39,31,25,20,25,9,6,0,6,0,217,198,26,33,19,35,28,18,10,17,8,30,7,23,4,9,2,5,7,0,3,2,4,6,7,0,0,8,17,23,10,4,19,0,29,2
775,19,14,10,11,29,58,56,71,28,27,40,61,50,65,69,65,68,34,394,381,23,71,10,49,13,30,4,31,8,33,9,23,5,21,8,12,17,0,14,0,5,21,6,0,0,20,24,35,5,0,138,89,51,0
490,21,7,10,3,24,61,79,68,35,39,29,27,29,24,4,7,4,19,225,265,4,53,3,35,32,32,6,30,16,36,12,19,5,17,4,7,4,3,8,0,10,7,5,0,0,13,18,6,29,11,45,10,0,10
550,13,10,7,4,38,89,86,59,46,33,38,30,46,20,20,1,6,4,276,274,66,21,9,48,41,42,13,56,20,40,12,10,9,7,2,9,4,9,13,0,0,5,5,0,0,8,6,17,7,0,37,19,9,6
520,26,32,39,17,17,67,80,60,44,50,19,22,27,9,4,5,2,0,253,267,130,53,0,39,25,28,17,19,7,34,0,18,6,2,5,11,1,3,16,2,5,1,6,0,7,6,5,18,0,27,8,0,21,0
480,41,32,11,19,22,53,33,39,31,64,27,28,19,24,9,8,16,4,234,246,6,101,0,48,27,34,5,15,6,13,6,36,6,0,9,25,26,5,11,0,0,0,0,8,0,11,6,13,0,0,63,0,0,0
925,36,28,15,11,48,183,145,100,66,84,47,56,48,28,16,9,5,0,483,442,27,167,21,80,62,58,16,66,17,54,10,47,0,23,16,19,22,4,13,5,11,10,16,8,0,53,47,12,0,7,8,9,14,3
545,41,35,7,23,26,81,67,50,55,36,34,21,24,20,10,0,2,13,250,295,34,64,5,73,46,55,15,27,14,55,11,25,10,10,2,6,16,2,7,10,1,5,0,0,0,12,0,0,7,0,19,0,0,14
495,6,5,1,7,41,109,71,37,38,19,28,37,30,28,6,21,8,3,235,260,34,108,0,40,18,21,2,9,10,29,0,15,7,7,9,3,15,0,12,0,5,14,0,0,0,9,0,13,16,0,33,45,17,4
645,33,15,7,16,32,81,91,81,51,51,36,38,43,32,7,14,9,8,312,333,13,35,12,43,34,29,13,19,19,33,6,17,9,6,5,26,0,0,20,3,0,0,4,0,17,24,27,48,16,5,64,80,13,5
520,24,15,22,13,33,93,74,62,40,43,17,14,29,20,1,6,3,11,274,246,18,70,4,47,34,21,18,24,23,19,27,14,9,7,0,16,5,0,19,6,0,0,0,0,0,6,24,0,0,0,76,33,0,0
425,25,15,21,21,27,61,48,36,41,19,25,16,17,13,12,4,6,18,200,225,19,39,0,31,25,29,10,26,9,12,0,7,4,7,6,4,2,3,12,18,8,0,6,0,0,30,0,0,26,0,42,16,31,3
480,29,23,14,21,27,41,45,68,43,46,36,29,22,13,12,6,1,4,248,232,17,26,0,40,31,29,12,10,6,12,4,27,9,23,23,10,0,0,8,11,9,0,8,0,20,9,0,0,14,28,56,15,23,0
495,16,24,28,17,39,78,62,56,54,29,20,17,22,11,6,12,3,1,223,272,9,22,11,49,12,33,14,29,9,38,4,21,0,12,0,5,11,0,32,5,0,7,1,6,4,13,14,15,3,0,97,5,7,7
365,14,8,13,17,18,25,41,44,40,57,21,18,23,10,0,4,3,9,170,195,13,37,0,43,27,24,17,19,12,12,0,9,2,16,0,17,4,0,21,0,4,6,3,0,13,12,0,6,23,0,14,5,2,4
635,34,16,34,38,39,64,74,52,37,55,31,47,38,27,16,10,16,7,306,329,28,48,0,31,28,42,17,25,17,27,3,19,7,14,15,6,5,0,8,9,9,12,7,0,7,5,15,0,0,0,147,31,52,1
1245,71,53,18,55,95,170,198,127,91,83,54,68,58,48,15,12,6,23,587,658,58,157,27,93,70,103,27,67,26,63,15,58,0,36,17,16,24,11,30,8,6,3,6,0,9,32,24,0,6,0,123,27,102,1
505,38,33,20,28,28,31,31,33,52,26,43,52,39,15,14,14,8,0,265,240,0,24,0,24,21,15,0,7,19,24,10,7,6,6,0,4,17,0,0,11,3,0,0,0,0,21,0,19,15,0,121,17,114,0
540,18,36,20,41,31,41,46,51,35,44,38,40,24,20,17,12,25,1,249,291,52,48,18,18,11,16,3,23,4,20,5,15,0,6,0,18,0,0,11,0,6,0,10,0,9,9,14,9,4,5,76,37,93,0
1315,56,52,36,43,77,158,199,110,100,83,96,88,64,55,33,32,23,10,589,726,38,158,0,52,29,27,15,42,10,37,0,16,0,19,23,22,8,4,6,12,10,7,7,8,0,19,9,14,79,36,273,181,141,13
535,29,25,19,24,41,55,61,34,53,30,43,37,16,31,13,7,8,9,271,264,0,19,19,16,14,22,26,20,6,11,0,6,0,0,0,0,14,14,0,9,14,0,23,0,0,10,19,8,17,0,141,14,73,20
710,32,33,30,20,48,89,86,80,76,33,43,30,42,24,9,17,17,1,355,355,19,55,9,29,16,17,10,25,13,54,5,32,2,8,3,10,5,9,16,7,1,7,14,0,0,8,0,0,0,19,211,68,31,7
715,59,50,29,65,40,37,45,68,48,67,45,51,39,19,24,18,5,6,326,389,6,142,9,29,28,32,8,10,7,39,0,16,5,13,4,7,0,0,21,8,0,4,9,9,6,8,0,25,10,0,190,33,36,1
475,25,32,26,22,19,47,53,40,17,24,30,25,23,34,18,17,20,3,220,255,22,35,0,21,11,29,3,17,20,18,6,7,0,4,0,0,13,0,5,5,9,1,0,0,0,0,0,0,5,18,147,22,57,0
465,32,32,15,17,26,33,36,32,37,40,38,29,30,28,9,11,17,3,222,243,12,66,6,29,27,24,8,8,8,29,13,16,0,10,12,10,0,5,7,0,3,3,4,0,0,0,0,6,37,0,90,14,15,3
500,26,40,14,25,47,27,30,39,47,38,32,28,42,24,26,4,7,4,241,259,17,47,7,42,31,47,14,37,4,32,8,11,6,26,15,3,0,0,8,0,9,17,5,0,0,8,0,7,12,0,47,39,1,0
860,70,24,20,38,44,55,111,118,74,76,67,55,32,29,27,6,4,10,375,485,0,79,0,51,39,42,27,34,14,34,15,21,0,10,18,15,0,0,15,8,9,0,0,0,0,0,0,0,37,0,181,103,96,12
580,22,29,44,26,34,52,50,49,41,59,48,33,47,14,15,7,8,2,270,310,19,37,0,45,11,37,14,20,10,38,0,27,11,18,5,8,14,0,4,2,3,1,7,0,0,8,0,0,89,0,53,59,35,5
590,34,34,39,41,54,39,21,43,37,44,64,37,31,23,23,9,5,12,262,328,0,41,0,30,12,18,11,12,19,21,1,16,5,3,0,0,0,0,5,0,0,2,0,0,0,19,0,0,30,30,66,218,16,15
640,51,32,28,34,38,63,23,45,82,49,40,54,23,29,13,19,2,15,328,312,8,87,0,48,18,14,2,21,0,18,19,8,3,16,0,0,0,12,7,15,16,0,0,0,0,0,14,0,16,0,153,89,52,4
580,49,45,31,31,39,25,37,42,43,76,35,53,25,20,9,10,4,6,277,303,18,49,13,26,27,17,10,9,18,11,0,28,0,18,0,10,9,0,6,3,0,0,0,0,0,24,11,7,38,0,84,107,37,0
535,25,33,36,14,36,43,30,42,48,52,39,46,26,17,13,14,6,15,260,275,28,37,18,27,25,21,14,13,6,34,0,17,5,10,2,5,0,0,22,4,20,8,15,0,0,13,0,9,22,0,95,27,31,7
470,19,14,15,37,34,56,29,43,47,28,24,36,32,13,14,14,5,10,232,238,7,51,0,27,19,10,13,19,13,21,0,19,1,9,9,3,8,0,5,6,5,6,5,10,0,0,14,5,25,11,68,46,25,10
510,19,45,37,33,17,27,30,36,18,32,47,41,34,28,22,22,6,16,247,263,44,51,0,13,16,8,0,14,0,0,9,24,0,0,0,14,0,0,41,0,3,0,0,0,0,0,0,0,42,5,149,52,9,16
585,22,26,26,32,37,40,39,41,45,55,51,47,37,31,29,9,11,7,299,286,11,29,0,9,5,7,19,13,0,41,5,6,0,6,2,0,10,0,14,3,6,6,0,0,0,21,9,8,85,6,102,56,92,14
480,13,17,27,37,30,59,26,29,37,50,40,42,32,11,11,9,10,0,230,250,0,31,0,14,14,0,8,8,0,15,0,0,0,6,12,0,7,0,6,14,16,9,9,0,0,9,0,6,60,9,130,68,29,0
790,39,31,32,55,52,65,55,72,51,54,65,52,40,32,31,22,27,15,390,400,7,40,18,18,15,16,5,17,18,16,0,2,0,17,7,0,9,2,5,2,25,0,0,0,0,65,14,0,103,8,136,156,53,16
705,31,47,36,41,34,51,31,63,55,62,54,47,25,29,25,31,9,34,369,336,0,44,0,26,18,36,0,20,4,6,4,5,0,7,0,0,24,0,13,0,0,0,0,12,0,0,0,0,88,0,256,44,87,11
600,29,28,32,39,43,47,49,36,26,44,38,42,39,24,26,20,21,17,291,309,0,17,3,9,5,0,0,8,0,11,0,5,0,0,0,6,5,0,13,0,0,0,0,0,0,0,0,0,66,53,231,70,79,19
515,25,41,40,54,30,28,24,21,31,50,40,32,23,24,15,8,10,19,236,279,39,87,0,27,9,14,0,26,0,18,0,10,0,0,0,0,5,0,0,0,0,0,2,0,0,37,16,54,6,0,83,40,29,13
505,19,17,24,29,30,29,33,20,34,30,45,40,42,31,11,33,17,21,267,238,0,28,0,8,13,0,0,0,0,8,0,0,2,2,0,0,9,0,0,0,33,0,0,0,0,0,0,0,54,0,277,50,21,0
595,28,18,15,40,55,61,46,24,28,50,61,54,33,23,21,16,10,12,309,286,13,12,0,6,10,4,0,0,0,0,7,0,0,0,0,0,0,0,9,0,21,12,0,0,0,23,0,0,58,31,290,55,44,0
620,20,18,34,51,50,37,37,33,35,54,51,40,55,41,26,16,16,6,281,339,13,17,9,7,0,5,0,18,0,20,0,9,0,0,0,0,0,0,2,0,6,5,0,0,0,0,0,0,11,0,410,40,48,0
750,21,39,51,42,58,48,53,38,46,48,67,68,49,58,19,13,7,25,356,394,0,25,0,16,10,5,0,0,3,17,0,0,0,0,0,0,0,0,28,0,6,8,0,0,0,0,0,0,50,0,483,46,45,8
660,15,16,26,19,40,54,27,27,39,22,28,59,56,51,42,51,49,39,292,368,0,13,0,13,8,23,0,18,0,0,0,0,0,0,0,0,6,0,11,0,11,0,0,0,0,0,0,0,92,0,342,95,28,0
455,19,5,18,43,26,65,19,17,28,34,28,53,30,22,15,13,18,2,198,257,0,13,5,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,4,0,6,14,17,0,72,0,288,5,4,8
495,23,22,21,39,42,30,28,40,22,49,47,39,19,21,17,23,2,11,254,241,24,13,0,0,8,7,0,0,2,11,0,6,0,0,0,0,1,4,6,0,6,0,0,0,14,0,0,0,47,0,265,70,0,11
480,14,26,26,28,48,27,27,39,34,21,59,32,31,27,21,9,0,11,241,239,8,43,0,11,4,3,2,8,0,0,0,11,0,0,0,4,0,0,0,0,0,8,0,0,0,14,0,0,70,11,143,119,20,1
710,23,29,27,46,75,75,61,44,32,61,51,60,32,24,15,11,19,25,373,337,25,46,0,6,15,10,3,14,0,23,0,0,0,0,0,5,0,0,4,11,31,0,0,0,0,34,0,0,35,18,272,107,50,1
620,28,34,17,44,40,52,45,43,36,42,63,33,38,35,27,15,15,13,320,300,0,34,0,8,6,10,0,0,0,21,0,0,0,0,0,0,0,0,25,0,44,0,0,0,0,22,0,0,37,0,296,90,27,0
705,34,29,33,37,49,45,67,37,58,79,66,38,36,36,21,12,22,6,364,341,0,60,9,21,23,16,1,9,3,4,3,24,14,0,0,4,0,0,0,0,0,0,6,0,0,22,28,9,39,13,146,134,108,9
650,31,45,19,37,33,35,56,47,44,58,47,39,48,31,20,21,30,9,315,335,18,32,14,18,0,7,13,0,0,20,0,12,0,22,20,9,0,7,12,8,0,3,14,0,0,8,3,0,31,0,258,47,74,0
540,24,40,19,31,51,42,37,46,46,40,28,32,38,24,13,16,4,9,231,309,0,35,9,26,9,11,4,7,0,10,3,11,0,0,0,13,4,0,0,2,1,3,0,0,0,16,14,11,18,0,206,48,77,2
470,22,13,28,36,40,43,34,40,27,29,29,37,29,23,6,19,10,5,205,265,14,24,15,15,3,10,5,8,0,20,0,10,0,1,0,6,3,0,0,0,12,0,9,0,0,0,8,0,25,9,151,82,34,6
740,53,25,20,43,41,58,53,78,54,55,59,34,32,33,23,21,31,27,373,367,11,65,0,25,12,14,0,33,0,19,0,23,0,12,0,21,0,0,9,14,0,5,0,0,0,0,0,0,79,0,266,63,69,0
765,32,41,30,49,62,54,47,45,56,68,64,44,31,35,33,32,25,17,368,397,22,25,6,25,26,21,0,30,0,42,0,4,0,19,0,4,4,0,0,2,5,0,0,0,0,40,13,0,32,26,242,78,99,0
750,24,43,32,35,76,63,66,38,50,54,41,71,59,23,12,31,18,14,384,366,0,29,0,13,9,18,1,16,10,31,0,0,6,6,10,0,0,0,0,20,39,3,0,0,0,15,10,27,33,0,247,110,94,3
485,10,25,29,35,37,43,38,30,39,36,43,31,13,20,15,10,10,21,217,268,3,66,7,17,0,11,0,14,2,6,0,13,0,9,0,0,6,0,16,0,0,9,9,0,0,40,5,0,10,0,159,7,67,9
580,21,56,24,26,31,44,45,42,36,56,44,28,51,22,9,27,8,10,285,295,5,10,0,21,11,7,4,0,7,12,3,3,0,0,0,13,0,0,0,8,5,7,0,0,0,14,18,9,48,14,207,14,96,44
450,21,32,19,15,46,59,38,28,31,33,17,26,25,22,16,12,2,8,184,266,0,16,15,15,24,4,5,8,6,17,9,0,0,0,9,13,0,0,14,15,6,0,0,0,0,0,10,9,5,0,150,12,85,3
645,34,29,26,39,64,53,25,36,39,47,48,29,65,42,19,13,20,17,320,325,0,49,0,17,6,11,2,6,7,19,0,0,0,3,3,5,0,0,0,0,10,0,2,0,0,0,0,13,0,24,271,150,45,2
885,51,49,61,60,82,47,67,54,77,73,72,60,44,25,29,12,7,15,406,479,11,83,0,26,17,25,8,5,23,8,3,18,0,4,3,0,3,0,0,15,0,0,12,0,0,0,0,24,49,0,326,179,43,0
660,34,48,25,39,59,42,40,83,50,35,30,36,34,31,20,21,16,17,296,364,5,65,0,18,19,39,3,6,0,28,0,8,0,12,27,11,5,0,3,11,20,0,8,0,0,9,0,0,76,10,124,68,76,9
485,18,19,26,28,34,29,13,38,49,47,30,48,36,29,12,12,17,0,239,246,0,39,10,23,7,9,2,10,0,12,0,10,0,5,7,19,3,0,15,0,0,0,0,0,0,3,11,0,42,35,180,27,16,0
450,15,18,15,13,42,55,53,41,22,27,31,30,41,24,11,9,2,1,210,240,10,36,0,12,14,21,11,9,5,28,9,3,0,10,0,5,0,0,2,7,3,2,2,0,0,8,0,0,19,4,137,73,9,11
560,23,39,36,60,33,27,40,40,48,50,32,29,36,9,15,20,17,6,305,255,10,25,0,16,5,11,13,14,0,32,0,0,11,0,0,0,18,0,4,7,0,2,1,0,0,0,0,0,13,0,158,39,180,1
645,28,34,22,40,34,65,42,53,53,16,55,54,35,37,31,11,13,22,331,314,0,45,18,9,17,20,4,4,14,23,13,9,0,7,11,2,3,0,13,4,4,0,1,0,0,4,4,4,37,8,234,61,70,2
895,94,50,43,38,42,57,87,95,101,94,53,23,38,31,17,20,8,4,432,463,17,108,9,61,44,42,18,45,12,27,11,38,4,14,9,22,4,0,3,10,10,3,0,0,0,16,17,0,10,28,154,54,102,3
465,22,13,21,18,36,42,23,22,29,41,39,38,28,35,8,26,13,11,235,230,0,32,0,6,8,9,0,7,13,13,0,13,2,10,4,4,3,0,11,6,0,0,3,0,0,23,0,8,0,0,202,20,68,0
865,58,43,52,38,25,65,64,85,51,46,36,48,48,32,51,25,28,70,404,461,38,115,25,54,49,56,28,62,6,45,10,18,0,5,13,18,17,7,0,7,6,21,7,0,0,21,13,13,23,36,82,23,34,13
385,28,10,14,34,32,31,33,28,29,23,22,12,19,28,10,10,13,9,187,198,6,46,25,12,18,52,14,20,17,8,11,0,0,0,0,0,4,0,3,10,0,5,2,0,0,11,0,8,0,0,76,10,27,0
635,33,14,17,19,48,51,40,28,28,21,41,25,32,22,12,49,48,107,286,349,0,65,10,36,43,19,8,36,6,20,8,16,10,13,0,0,0,0,7,17,0,0,9,0,0,19,23,0,0,0,208,27,33,2
570,25,24,21,31,47,51,35,32,43,49,56,45,34,24,20,16,14,3,298,272,12,42,7,30,7,22,9,3,12,17,0,3,0,3,0,5,4,0,15,15,0,6,0,0,0,0,0,0,58,9,232,14,40,5
585,14,15,8,24,22,35,33,13,32,33,40,35,30,51,43,46,31,80,281,304,0,16,0,26,17,9,0,8,0,11,7,14,0,25,0,0,13,0,57,0,0,16,2,0,0,19,0,0,0,11,262,13,52,7
560,36,17,22,29,39,48,53,40,16,39,38,67,29,33,5,17,21,11,292,268,45,69,0,20,14,23,0,22,0,15,3,7,4,0,0,23,2,0,16,14,0,0,0,0,0,6,10,0,0,0,192,28,45,2
545,18,19,18,29,55,68,27,26,31,38,41,45,36,19,21,16,16,22,252,293,0,40,0,26,21,7,0,0,5,7,9,0,0,9,0,10,0,34,4,0,21,0,0,0,0,6,0,0,19,17,216,63,23,8
600,28,35,31,29,46,53,48,39,26,36,42,23,46,13,18,20,38,29,308,292,0,66,0,49,9,9,0,16,1,7,12,5,9,6,0,14,0,2,32,7,0,5,0,0,0,12,0,0,0,6,231,26,57,19
880,28,63,25,51,107,84,64,76,76,56,70,44,39,38,17,16,10,16,438,442,58,51,9,37,23,55,11,37,8,43,0,9,11,8,0,9,12,7,17,4,8,13,3,0,0,18,0,27,31,0,166,87,111,7
495,17,22,18,26,47,51,28,25,31,36,56,40,36,19,21,11,10,1,250,245,0,36,0,27,24,19,2,8,12,0,0,8,0,0,8,0,5,0,14,0,0,4,0,0,0,10,0,0,0,0,193,34,91,0
475,26,4,11,27,38,29,38,30,26,36,61,31,22,29,23,18,7,19,262,213,0,41,0,18,10,2,0,0,14,16,0,13,0,0,8,0,0,0,7,0,8,5,0,0,0,0,0,0,40,12,212,27,38,4
600,30,13,27,49,38,54,48,42,26,33,61,46,28,34,17,21,19,14,290,310,14,34,0,15,3,12,7,17,0,8,2,5,0,6,8,0,0,0,14,0,12,7,4,0,0,13,0,12,5,0,281,65,55,1
775,31,24,41,49,69,81,55,43,44,61,84,51,48,30,23,16,14,11,382,393,11,28,0,26,11,22,0,24,0,0,0,0,0,0,0,16,0,8,12,19,9,0,1,0,0,14,0,0,13,13,310,146,67,25
1255,51,43,35,71,85,217,157,115,90,83,70,70,57,29,24,22,13,23,619,636,55,35,12,33,24,25,14,22,16,41,19,24,10,15,4,48,1,0,28,0,22,7,6,0,0,17,12,9,49,0,506,74,106,21
820,46,23,35,43,62,72,73,64,65,80,51,47,61,35,16,24,19,4,442,378,0,28,6,25,3,12,0,25,0,16,0,6,0,0,0,6,0,4,9,0,7,7,0,0,18,37,0,11,59,0,363,91,59,28
510,22,12,26,30,40,44,28,39,28,49,49,32,31,26,11,19,14,10,237,273,16,38,0,11,0,0,0,0,0,17,0,3,0,0,0,10,0,0,0,0,15,8,1,0,12,0,6,0,16,0,279,33,34,11
645,19,15,30,47,64,54,30,41,40,40,60,41,45,36,22,26,11,24,318,327,17,25,0,3,6,20,4,13,0,14,0,0,12,10,0,0,0,0,1,0,0,1,0,0,0,12,0,0,37,0,352,75,38,5
650,30,20,29,18,36,77,64,33,25,39,54,41,50,41,29,39,8,17,334,316,0,52,0,23,0,10,7,0,0,18,0,9,6,0,6,6,0,0,6,17,1,0,0,8,0,28,0,0,41,0,343,22,47,0
640,24,27,29,46,49,47,44,20,24,58,58,61,34,39,33,19,20,8,321,319,0,29,0,8,1,22,9,12,0,8,0,13,0,0,5,9,0,0,11,7,0,16,0,0,12,0,0,0,63,0,314,44,57,0
690,27,31,30,37,54,77,58,48,39,41,53,57,41,47,8,21,14,7,343,347,0,43,0,10,6,8,7,10,0,16,0,5,0,0,0,16,0,0,0,0,24,7,0,0,0,10,0,6,27,4,321,107,62,1
760,29,32,58,61,61,65,42,39,62,38,71,58,36,29,20,30,18,11,352,408,20,47,0,8,8,12,9,8,7,11,0,16,13,0,0,0,0,0,0,20,8,15,2,0,0,23,0,0,63,0,256,171,43,0
625,14,33,24,53,42,46,46,39,41,45,37,47,62,30,29,17,13,7,319,306,0,0,0,6,9,10,1,10,0,21,0,10,0,0,0,9,0,0,0,9,10,4,0,0,0,0,9,0,8,0,381,86,42,0
505,18,16,21,30,32,58,18,26,36,40,34,37,35,22,10,24,26,22,237,268,0,43,0,24,8,11,0,11,0,15,0,1,0,0,0,6,0,0,3,0,0,6,0,0,0,0,0,0,0,10,336,4,25,2
695,11,27,26,45,59,37,46,17,31,50,61,42,42,34,28,26,42,71,309,386,12,18,0,10,0,5,0,9,0,14,0,7,5,0,0,4,6,0,0,0,32,5,17,0,6,36,0,0,8,13,266,190,17,15
635,17,28,17,46,37,44,31,32,29,35,69,67,71,48,15,26,19,4,292,343,12,16,0,7,19,4,10,12,0,11,8,4,0,7,0,10,9,0,0,8,8,10,0,0,0,20,18,0,37,8,266,103,28,0
615,13,20,27,51,61,33,41,39,39,64,45,50,42,35,23,12,16,4,307,308,30,30,0,20,13,15,6,27,10,23,0,0,11,0,8,9,0,13,8,0,5,3,0,0,0,0,0,12,0,0,309,27,36,0
575,15,21,40,31,62,33,36,39,46,41,45,45,30,28,15,25,16,7,263,312,0,0,0,10,5,13,0,21,0,16,12,8,0,13,6,10,0,0,14,0,13,0,11,0,0,24,0,6,0,27,225,126,15,0
505,12,18,21,29,35,46,42,28,20,42,38,21,48,35,25,13,9,23,268,237,32,10,0,0,3,11,9,14,0,6,0,7,0,0,0,0,4,0,9,3,5,1,0,0,0,0,0,29,37,24,267,0,22,12
425,42,26,21,22,28,31,22,19,27,32,27,29,38,16,13,18,13,1,214,211,14,22,0,7,12,5,3,6,6,8,0,8,6,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,18,280,0,9,0
630,34,31,25,49,49,42,38,25,48,43,47,58,53,25,24,17,14,8,291,339,0,18,0,6,11,8,2,0,0,17,4,0,0,0,0,0,8,11,19,7,0,0,0,0,0,14,9,0,119,0,338,0,34,5
685,39,22,32,35,37,46,57,48,48,44,59,55,57,44,17,3,21,21,349,336,0,27,7,6,8,0,8,8,0,6,0,0,0,0,0,0,13,0,0,0,23,7,0,0,0,0,0,0,149,18,335,20,48,2
820,33,15,49,50,61,66,54,42,62,56,62,57,47,53,38,22,40,13,410,410,23,65,0,14,5,16,0,14,0,13,2,0,0,0,10,0,14,0,9,0,3,0,0,7,0,12,0,11,51,0,420,75,47,9
730,26,43,50,58,53,50,44,51,45,58,42,67,36,47,28,10,7,15,356,374,0,0,0,4,1,4,0,6,5,5,1,0,0,4,0,0,4,0,11,0,0,0,0,0,0,0,0,0,99,48,346,145,47,0
675,21,11,18,42,28,43,27,27,23,41,45,35,41,39,35,36,54,109,317,358,15,30,13,0,0,0,0,14,0,8,0,0,0,0,0,0,13,0,0,0,16,8,0,0,0,23,0,0,72,17,217,168,61,0
515,21,39,31,32,39,33,51,35,21,37,46,38,26,12,24,7,13,10,264,251,14,37,4,0,9,19,6,15,0,0,0,0,0,0,6,0,0,0,0,3,5,0,0,7,0,0,0,46,182,22,91,18,29,2
365,12,19,19,24,49,39,11,18,32,20,21,26,25,15,7,13,4,11,176,189,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,94,37,85,94,0,0
445,30,28,32,23,30,39,31,32,27,30,27,29,29,18,22,5,10,3,216,229,35,12,0,12,9,0,0,0,0,14,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,123,40,124,14,53,0
555,29,48,26,37,42,49,26,36,35,55,41,27,38,25,15,9,0,17,270,285,0,17,5,1,0,15,0,3,3,6,0,4,0,0,0,0,2,0,3,0,5,0,0,0,0,6,15,0,117,49,98,148,58,0
520,35,32,24,38,28,35,39,42,25,39,47,41,19,17,13,6,14,26,260,260,4,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,4,0,85,10,120,163,81,0
485,14,21,18,33,42,32,57,25,37,31,43,36,28,20,10,11,11,16,246,239,0,0,0,0,3,4,0,6,0,6,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,11,138,0,185,54,70,0
560,17,24,24,39,37,39,43,27,40,51,41,41,40,25,24,8,19,21,290,270,20,17,0,0,0,17,0,0,5,2,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,16,0,0,62,38,308,48,16,0
645,20,12,30,38,58,47,51,44,33,43,72,41,46,37,35,23,11,4,312,333,0,29,7,0,2,6,4,0,6,0,0,9,0,0,4,0,0,0,0,0,19,0,9,0,0,0,11,0,31,10,342,49,107,0
575,30,35,25,33,48,43,35,43,37,52,45,33,30,33,20,14,11,8,293,282,0,21,0,0,0,0,11,14,0,0,0,0,0,7,0,3,0,0,0,0,19,0,0,0,0,25,0,0,23,66,233,80,73,0
635,35,29,40,39,53,37,31,28,39,34,39,56,43,37,25,23,15,32,314,321,34,59,10,13,15,11,9,15,6,10,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,29,0,19,109,41,120,97,24,2
470,10,17,51,35,31,27,14,23,45,46,29,36,10,42,16,28,7,3,228,242,8,26,0,22,8,6,6,4,2,13,0,8,0,9,0,0,0,0,7,5,0,0,0,0,0,0,0,0,51,60,167,45,22,1
660,32,37,39,55,52,56,34,46,46,44,49,31,28,19,23,15,32,22,333,327,0,21,9,20,10,28,0,4,0,29,0,13,0,0,0,0,0,19,10,0,3,0,0,0,0,0,0,0,89,101,223,53,28,0
650,42,30,25,47,67,52,47,51,49,35,44,28,35,23,28,30,14,3,325,325,0,27,0,5,7,15,0,0,0,7,4,0,5,0,0,0,16,0,7,7,6,0,13,0,0,0,0,0,247,31,146,40,65,2
