"population","a0_4","a5_9","a10_14","a15_19","a20_24","a25_29","a30_34","a35_39","a40_44","a45_49","a50_54","a55_59","a60_64","a65_69","a70_74","a75_79","a80_84","a85_","f","m","naao","onao_Canadian","onao","eo_bio_English","eo_bio_Irish","eo_bio_Scottish","eo_obio","eo_fo","eo_weo_Dutch","eo_weo_German","eo_oweo","eo_neo","eo_eeo_Hungarian","eo_eeo_Polish","eo_eeo_Russian","eo_eeo_Ukrainian","eo_oeeo","eo_seo_Greek","eo_seo_Italian","eo_seo_Portuguese","eo_seo_Spanish","eo_oseo","eo_oeo","co_Jamaican","oco","lcsao","ao","ao_wcameo","ao_sao_ei","ao_osao","ao_esao_Chinese","ao_esao_Filipino","ao_oesao","oo"
580,20,40,25,30,35,45,45,30,45,60,55,35,25,30,20,10,20,10,270,310,15,41,0,25,15,18,9,16,7,18,1,6,1,7,5,0,0,0,24,2,1,2,8,0,0,4,1,8,25,2,212,10,88,9
495,20,31,15,15,26,46,51,56,41,26,31,26,41,26,15,10,10,9,237,258,8,50,0,27,17,15,7,5,7,20,1,9,1,8,6,4,7,1,12,4,0,4,1,0,0,3,2,11,39,10,173,17,25,1
445,15,15,15,25,15,35,35,35,45,40,25,25,25,35,10,15,15,20,235,210,1,54,4,33,25,28,12,5,7,10,2,8,0,5,3,10,4,0,4,0,0,4,3,0,0,21,1,8,20,6,130,14,21,2
505,15,21,15,10,26,46,46,46,41,31,36,36,41,36,21,15,5,18,223,282,17,37,1,36,35,33,22,17,8,41,5,14,4,7,7,2,4,0,13,7,7,16,5,0,6,2,8,8,29,2,56,25,29,2
490,31,31,15,10,31,41,46,41,51,36,31,41,36,20,10,5,5,9,255,235,16,48,0,35,27,43,14,20,14,19,5,8,0,15,6,18,4,10,10,10,1,5,1,0,2,16,12,17,27,3,39,17,19,9
635,45,14,20,10,30,84,95,74,60,55,30,25,30,25,10,9,11,8,315,320,16,84,0,67,28,37,15,8,16,37,0,11,5,13,10,9,15,1,14,2,3,9,4,0,4,8,8,12,48,9,81,23,29,9
415,20,13,10,9,25,47,59,53,40,35,30,25,15,15,5,2,10,2,208,207,15,47,0,44,26,28,16,14,4,25,6,15,0,3,10,5,12,3,18,3,4,1,1,0,0,2,8,19,15,2,44,13,12,0
540,24,24,15,15,24,52,83,78,49,54,29,24,24,19,15,2,5,4,258,282,44,64,1,52,37,38,9,27,5,46,9,16,0,8,5,4,7,1,2,1,0,16,5,0,4,8,8,8,27,4,45,13,22,4
570,34,20,10,5,25,45,95,55,65,45,50,30,15,35,25,6,5,5,248,322,8,70,2,64,30,44,17,23,11,42,5,18,0,9,12,16,7,6,6,0,13,1,4,0,0,12,8,11,24,1,45,19,27,15
410,25,20,10,5,15,30,56,35,40,30,30,30,25,25,15,10,5,4,170,240,16,54,1,24,25,32,9,16,5,18,4,19,0,5,5,7,13,5,18,5,4,7,5,0,1,8,8,11,25,2,33,15,10,0
570,25,29,34,29,39,34,39,39,44,39,59,49,34,29,20,10,10,8,295,275,23,56,1,34,21,32,9,14,6,14,3,17,1,6,10,12,12,5,6,8,8,11,6,0,4,13,35,13,56,3,74,23,31,3
415,25,5,5,5,25,55,80,57,40,30,20,23,20,10,5,3,5,2,205,210,22,29,0,38,29,20,10,19,9,27,6,24,3,7,5,7,7,0,4,4,4,4,5,0,0,9,17,17,19,7,24,10,28,1
775,15,15,10,15,20,66,61,56,35,30,35,61,61,66,71,71,51,36,393,382,16,71,4,54,30,41,6,13,8,36,6,25,8,14,8,14,12,0,11,1,6,16,4,0,0,21,13,29,42,3,137,78,45,3
490,24,10,5,5,20,64,93,59,39,34,29,24,29,29,5,5,5,11,230,260,7,59,1,31,36,32,9,18,14,29,7,17,7,13,4,7,4,5,8,2,5,6,6,1,0,14,14,13,28,13,49,11,12,8
550,15,10,10,6,33,95,85,55,40,35,35,35,40,25,15,5,5,6,267,283,29,32,2,46,44,40,15,28,16,43,5,9,7,7,4,12,5,4,17,7,0,4,5,0,0,9,9,12,27,5,57,21,21,8
520,25,29,35,20,20,63,60,52,45,40,30,25,30,6,9,14,11,6,258,262,11,60,0,35,20,22,8,9,10,21,0,14,1,4,6,8,3,2,17,3,3,4,5,0,2,8,7,21,44,23,99,28,22,0
480,32,25,15,13,19,49,45,50,35,45,25,35,29,25,10,13,10,5,230,250,5,80,0,45,21,14,7,15,4,13,2,9,4,5,6,13,14,3,7,1,0,3,0,1,0,12,8,13,39,4,91,24,16,1
925,30,25,29,25,51,126,116,101,71,81,45,51,51,35,27,23,20,18,478,447,21,136,1,75,21,33,18,9,17,32,4,17,2,16,8,19,19,6,8,7,9,12,9,0,0,30,17,30,75,21,162,39,46,6
545,28,40,10,20,29,85,70,45,55,35,30,25,20,25,10,3,5,10,267,278,25,70,2,74,31,32,16,20,16,44,3,21,8,11,6,7,13,5,5,11,5,4,0,1,0,8,2,7,30,3,35,6,11,13
495,5,5,5,10,35,100,87,41,31,15,26,31,36,31,8,15,10,4,245,250,26,96,0,43,24,26,4,8,7,32,0,21,4,6,9,4,14,0,9,1,5,13,0,0,0,12,1,12,17,0,40,41,14,6
645,30,20,15,20,35,74,99,69,45,45,35,40,40,35,10,15,10,8,312,333,16,36,2,40,32,27,13,18,15,32,7,15,7,5,7,20,2,0,16,6,0,2,6,0,2,24,27,40,30,8,84,79,20,7
520,24,15,25,14,35,95,69,60,35,45,20,20,25,15,6,5,5,7,272,248,20,77,5,40,29,29,12,22,21,27,3,11,6,8,0,12,4,0,14,7,1,2,1,0,0,8,28,3,13,5,74,30,8,0
425,20,15,15,25,25,56,51,30,40,25,25,20,20,15,15,5,5,18,208,217,20,39,0,37,25,26,6,21,6,18,1,6,4,6,6,6,4,5,8,12,5,1,7,0,1,31,1,4,18,3,46,18,32,2
480,30,25,20,15,30,50,45,55,45,40,40,25,15,20,10,5,5,5,243,237,13,38,0,37,24,27,14,11,14,21,4,18,7,18,14,11,5,0,7,10,7,3,6,0,3,8,1,6,22,23,60,22,25,1
495,15,30,25,15,50,74,59,45,50,35,25,20,15,15,5,10,5,2,227,268,7,32,2,49,28,27,14,22,8,38,3,10,0,10,0,6,9,2,22,7,0,4,1,4,4,7,11,15,30,4,90,12,11,6
365,19,10,17,20,10,35,35,35,40,40,25,15,29,10,7,5,5,8,172,193,12,44,1,40,7,23,9,7,10,17,0,10,1,10,4,12,5,0,22,0,5,4,4,0,1,8,0,10,28,5,40,13,11,2
635,30,20,35,35,45,55,71,45,35,50,40,50,45,30,15,10,15,9,313,322,13,50,1,32,20,15,10,11,9,22,0,9,6,5,5,6,8,2,12,7,3,5,4,0,1,8,8,18,84,7,154,30,65,5
1245,84,60,24,44,85,154,173,134,105,70,55,55,60,43,24,26,29,20,605,640,24,154,1,92,23,36,23,12,19,42,5,21,1,23,18,19,18,5,28,11,5,8,6,0,3,30,13,41,110,20,250,72,109,3
505,39,24,18,24,29,37,34,39,39,24,44,48,29,24,15,19,15,4,257,248,0,17,1,31,14,20,3,5,16,17,5,13,5,5,0,5,16,2,9,6,5,3,2,1,1,13,0,16,37,4,103,27,102,1
540,25,31,20,34,36,41,41,46,41,46,46,41,31,15,17,10,15,4,267,273,11,44,0,29,16,14,3,8,5,16,1,6,2,6,6,15,4,1,10,4,5,5,4,0,3,8,14,16,39,8,119,32,85,1
1315,60,50,45,44,70,151,182,120,110,90,90,75,60,60,35,34,20,19,620,695,17,142,1,53,29,27,14,16,18,45,4,14,4,16,14,22,13,4,12,7,13,11,8,1,0,22,11,34,123,38,280,170,125,7
535,30,25,25,20,35,55,60,34,55,35,35,40,20,25,14,7,10,10,278,257,8,26,1,22,13,21,7,13,6,13,0,9,1,2,4,0,12,6,3,5,4,4,5,0,2,8,14,18,47,11,142,26,80,2
710,35,41,31,25,41,72,83,72,67,36,46,36,41,21,15,21,15,12,352,358,8,64,0,28,17,17,7,8,15,35,1,7,2,7,6,9,12,4,13,5,5,5,6,1,1,10,6,18,78,18,191,64,36,6
715,45,44,30,60,40,49,40,65,50,65,50,50,45,25,20,15,12,10,360,355,7,105,0,32,12,18,9,13,11,29,3,12,3,6,4,6,3,1,19,5,1,6,3,0,0,12,3,28,71,15,201,40,35,2
475,25,30,25,20,20,35,45,40,25,35,30,35,30,25,20,15,15,5,215,260,5,34,0,22,12,20,4,5,14,18,1,4,3,8,3,0,5,0,6,4,2,1,0,0,1,2,3,4,45,19,156,22,50,2
465,26,31,20,18,31,36,31,36,41,36,36,31,31,26,10,10,10,5,215,250,13,76,1,36,20,19,8,11,7,30,9,14,1,11,11,11,3,4,6,3,4,4,4,0,1,3,1,8,36,2,76,16,14,2
500,24,45,14,25,39,30,30,35,45,40,35,30,35,30,20,8,10,5,245,255,12,50,2,44,24,37,13,14,4,33,2,17,4,13,13,6,2,1,6,2,7,8,4,0,1,8,5,12,26,7,57,52,14,0
860,52,34,23,34,49,54,108,128,69,64,59,49,34,32,25,20,13,13,375,485,4,89,0,45,22,41,7,9,12,31,4,12,0,11,6,12,6,1,11,3,5,4,3,0,1,9,7,31,62,13,163,113,117,6
580,25,31,30,31,25,46,51,46,56,61,41,36,46,15,15,14,5,6,285,295,14,46,0,40,13,21,10,10,12,20,0,4,4,8,6,7,11,1,7,5,2,4,6,0,0,9,5,17,87,15,93,61,40,2
590,30,25,33,43,49,39,25,44,44,44,64,44,34,20,20,10,7,15,278,312,6,45,1,29,13,16,13,11,16,16,1,4,4,5,1,3,8,1,5,1,1,4,4,1,0,13,2,16,57,23,118,113,32,7
640,49,39,25,34,39,59,25,44,68,49,49,39,34,30,15,20,6,16,317,323,9,71,0,36,15,17,5,13,4,27,4,7,3,9,0,3,5,7,12,9,7,5,1,0,0,4,9,13,36,4,146,101,56,2
580,49,40,30,39,35,25,35,45,45,55,45,45,30,20,15,10,7,10,288,292,17,41,2,34,25,25,9,8,16,16,0,14,0,16,1,8,10,1,7,4,1,1,3,0,0,17,17,12,33,9,74,110,48,1
535,28,23,33,23,42,33,33,42,47,52,42,38,28,23,9,14,9,16,265,270,19,39,1,29,13,22,6,7,5,31,1,13,4,13,5,5,5,0,18,5,9,5,6,0,1,15,5,16,45,11,103,27,46,5
470,25,13,18,25,35,51,35,40,45,35,25,30,35,20,11,10,8,9,232,238,9,51,0,25,12,11,7,8,11,19,0,17,3,9,7,3,7,0,4,7,5,7,6,0,0,7,14,12,40,14,78,45,29,3
510,19,34,24,34,29,39,29,34,29,34,39,34,34,34,24,19,10,11,242,268,8,41,0,17,19,7,3,3,3,8,3,10,1,5,2,11,2,1,17,2,5,3,0,2,2,3,7,14,53,10,158,59,25,6
585,25,25,35,40,35,40,40,40,35,50,45,50,40,25,25,10,15,10,290,295,9,34,0,18,9,11,7,6,6,27,2,6,3,6,6,5,8,0,13,5,3,5,1,0,0,18,14,17,78,10,111,58,80,9
480,15,15,25,30,40,50,25,25,40,45,40,40,35,15,15,10,15,0,247,233,0,29,0,18,14,2,7,8,2,14,1,2,0,6,6,2,7,0,10,8,5,9,4,0,0,14,3,10,51,9,140,69,30,0
790,41,30,35,56,66,66,51,61,56,51,61,51,41,35,30,25,20,14,392,398,7,44,1,26,15,19,4,12,14,18,0,11,1,12,7,3,10,4,7,4,6,8,5,0,2,15,12,33,108,12,203,97,62,8
705,30,40,35,45,40,55,35,40,65,60,45,45,40,35,25,30,15,25,352,353,3,41,0,33,16,14,1,7,6,12,1,7,4,7,3,6,16,4,11,3,1,4,3,0,0,7,4,14,91,9,246,43,81,7
600,21,26,31,36,41,46,36,31,36,46,51,46,36,26,21,21,26,23,285,315,3,17,1,20,6,6,6,5,1,14,1,5,2,3,3,5,5,0,16,2,1,4,0,0,1,4,2,13,65,22,222,72,69,4
515,29,39,49,49,39,25,20,25,29,44,34,29,25,25,20,10,10,14,230,285,12,91,0,25,5,15,2,14,1,15,1,9,1,1,3,1,6,1,3,1,0,4,1,1,0,22,14,50,42,5,94,36,35,4
505,15,20,25,35,35,40,35,25,35,30,45,30,30,35,15,25,15,15,262,243,0,32,0,10,9,4,1,2,4,7,0,1,3,4,0,2,6,1,2,1,2,0,0,1,1,2,1,3,69,2,268,50,17,0
595,25,15,25,35,61,55,45,30,35,40,61,45,30,35,20,15,10,13,305,290,11,21,1,12,8,8,1,1,3,2,7,1,0,2,0,3,3,1,8,0,2,8,1,0,0,13,2,10,65,27,287,55,32,0
620,20,15,30,40,45,35,35,35,35,55,55,50,55,45,25,15,20,10,295,325,15,15,2,10,1,6,1,9,0,18,0,10,0,0,0,2,1,1,5,0,1,6,0,0,1,1,1,5,24,3,391,42,48,1
750,25,35,45,50,50,55,50,40,40,55,65,65,55,45,20,25,10,20,352,398,1,23,0,13,6,7,0,2,6,19,0,2,1,1,0,2,3,0,27,0,5,7,0,0,0,2,0,14,46,3,474,44,36,6
660,15,25,25,20,40,45,25,30,35,25,35,50,50,65,45,50,45,35,300,360,0,18,0,22,10,19,2,11,0,4,0,2,0,1,0,3,11,0,11,0,5,2,1,0,1,3,1,4,87,2,349,60,30,1
455,15,10,15,30,35,60,25,15,25,35,25,45,35,30,15,15,20,5,205,250,0,8,0,4,2,7,0,0,0,7,0,2,2,1,1,1,1,0,0,7,0,0,1,0,1,13,5,4,83,1,280,8,11,5
495,20,30,25,45,40,30,30,35,25,40,50,40,20,20,10,20,5,10,245,250,8,12,0,7,6,3,3,1,3,10,0,5,2,0,0,0,5,3,6,0,2,1,0,0,1,2,4,3,45,5,262,80,13,3
480,10,26,20,31,46,36,36,36,31,31,46,26,31,36,15,15,0,8,240,240,8,42,0,16,4,4,5,8,1,1,0,5,0,2,1,6,2,0,4,0,1,6,1,0,0,15,2,3,71,17,134,92,28,1
710,25,30,30,50,76,65,65,45,30,65,45,55,30,30,20,10,20,19,355,355,13,49,0,14,19,13,6,13,3,16,0,3,0,3,4,6,2,2,10,10,4,2,1,0,0,29,3,11,42,12,257,105,56,2
620,30,34,25,39,39,54,44,39,39,39,59,34,44,34,20,15,15,17,310,310,2,40,0,10,7,5,4,1,3,15,2,1,2,0,2,2,2,0,20,2,6,1,1,1,0,20,0,8,36,5,304,87,30,1
705,36,25,36,51,51,51,51,41,56,66,56,41,36,36,20,20,25,7,355,350,6,52,1,25,22,20,5,7,5,6,2,12,4,2,1,5,5,1,4,1,1,1,4,0,1,14,16,14,64,10,145,117,126,6
650,30,40,25,35,30,45,50,50,45,50,45,40,50,40,25,20,20,10,317,333,10,31,3,20,3,9,12,6,2,19,1,13,0,15,7,7,1,4,14,4,1,6,6,1,1,9,9,14,31,11,253,49,78,0
540,31,36,20,31,46,41,41,36,56,36,31,31,36,25,15,15,5,8,250,290,2,35,0,27,9,10,4,7,1,8,2,4,0,0,1,7,4,1,4,3,3,1,2,0,0,15,17,7,22,3,210,53,77,1
470,24,19,24,29,39,37,44,34,24,34,29,34,34,21,10,19,10,5,210,260,6,32,0,15,6,13,3,7,2,19,1,5,1,3,2,3,3,0,3,2,0,1,3,1,0,3,8,11,47,10,160,55,44,1
740,49,25,35,44,39,49,54,74,59,44,59,39,35,39,25,25,25,21,375,365,10,62,0,29,11,16,0,7,3,19,2,10,0,9,0,14,4,0,10,6,1,5,1,0,0,1,1,15,77,6,277,64,80,0
765,35,40,30,50,60,55,55,50,55,65,65,45,30,35,35,25,20,15,382,383,16,31,2,24,22,19,1,16,6,32,0,6,2,13,1,5,5,1,10,4,7,1,1,0,0,19,11,16,43,27,247,73,101,3
750,30,35,30,40,70,60,75,35,65,50,40,65,45,27,20,25,14,24,368,382,2,36,0,28,12,14,4,6,8,24,0,5,5,5,5,4,6,4,5,5,5,5,2,0,0,18,9,22,76,11,239,80,103,2
485,20,20,24,40,34,44,29,29,29,39,49,24,20,24,15,11,11,23,227,258,8,55,0,18,2,14,2,9,4,6,0,11,1,5,2,4,6,1,15,0,0,6,0,0,1,14,8,7,33,9,167,15,60,2
580,25,45,20,40,40,45,40,45,40,50,45,25,45,30,15,15,10,5,275,305,8,30,1,18,9,8,5,2,5,12,3,6,1,6,2,11,4,4,4,3,4,11,0,0,0,13,14,15,53,11,196,30,87,4
450,25,30,20,20,40,40,30,30,35,30,20,30,25,20,20,15,10,10,212,238,0,25,1,16,18,9,5,7,5,13,5,0,0,0,8,5,1,2,9,6,4,0,2,0,0,1,9,11,16,2,165,15,87,3
645,34,25,30,39,54,49,34,39,39,54,49,39,59,39,15,20,15,12,330,315,1,47,0,23,5,14,6,6,4,15,3,1,1,4,3,3,3,0,6,3,4,2,1,0,1,3,6,10,50,20,268,75,55,2
885,49,49,59,64,84,54,54,59,69,74,74,54,40,30,25,15,10,22,430,455,10,92,0,23,23,24,8,6,16,11,3,11,1,3,3,6,9,0,5,7,2,3,6,0,1,7,6,24,70,1,315,131,57,1
660,34,34,30,30,54,39,39,69,59,44,39,44,39,30,20,20,15,21,323,337,8,56,0,25,12,28,6,6,4,29,0,8,3,8,10,9,8,1,10,5,0,6,6,0,0,8,7,19,79,14,144,59,74,8
485,20,25,20,24,40,30,20,35,39,45,35,40,35,30,10,15,15,7,242,243,0,38,1,22,4,14,3,7,1,13,0,8,0,11,5,8,4,0,10,2,1,1,0,0,0,10,10,8,41,24,179,29,29,2
450,20,25,15,15,30,35,54,40,30,30,35,30,35,25,10,14,5,2,222,228,8,33,0,17,12,13,5,9,4,14,0,5,1,6,1,3,10,2,5,6,4,3,1,0,0,7,2,9,45,6,146,55,16,2
560,20,35,35,44,40,30,45,45,50,45,35,35,30,15,15,20,15,6,283,277,9,25,0,19,7,12,6,9,3,26,0,1,3,4,1,3,14,1,5,4,0,5,2,1,0,6,6,12,60,7,180,46,82,1
645,33,30,20,35,40,60,45,50,55,27,55,45,40,35,25,11,15,24,325,320,3,50,4,17,6,18,7,5,14,22,1,7,2,4,6,7,4,1,9,3,5,5,1,0,0,8,8,15,49,8,227,62,62,5
895,89,55,35,40,40,60,90,104,104,80,50,35,30,30,20,15,10,8,432,463,17,112,2,58,36,42,16,24,11,28,11,17,4,8,15,21,3,1,4,9,9,4,2,0,1,17,17,20,54,27,159,53,90,3
465,20,10,20,20,45,45,25,25,30,45,35,30,25,40,10,20,10,10,225,240,1,35,0,8,6,6,0,7,16,18,0,9,3,7,6,6,4,0,10,4,0,1,4,0,0,18,2,11,15,4,186,19,58,1
865,55,45,50,40,35,60,70,75,50,55,40,45,45,40,45,30,30,55,395,470,12,110,3,55,35,47,16,10,9,45,10,22,5,8,15,22,17,6,9,6,6,17,5,1,1,17,17,18,75,47,128,29,35,7
385,20,10,20,30,25,30,30,30,30,25,25,20,20,20,15,10,15,10,202,183,9,38,1,15,7,13,5,9,4,8,4,4,1,4,2,3,6,0,7,6,0,7,1,1,0,9,3,9,47,7,91,27,35,2
635,25,15,28,21,40,45,45,36,28,36,56,43,39,25,25,41,45,42,300,335,1,72,6,32,18,25,5,11,8,26,4,13,9,13,0,2,6,0,11,5,2,3,5,0,0,18,12,6,44,4,215,28,30,1
570,25,20,20,25,51,51,41,31,41,51,56,41,36,31,15,15,15,5,285,285,10,32,2,29,9,18,5,2,14,19,0,6,0,3,1,5,4,0,11,5,0,6,2,0,0,3,4,11,47,11,245,23,41,2
585,15,10,15,20,29,34,29,20,26,29,44,34,31,48,39,49,39,74,268,317,1,17,0,23,10,10,5,13,4,16,11,13,1,24,1,5,12,0,37,0,0,10,2,0,1,17,0,4,11,12,256,10,52,7
560,34,20,20,20,49,49,44,34,25,34,44,54,33,34,11,20,20,15,280,280,9,62,2,28,10,15,2,8,2,21,0,5,3,4,2,10,5,1,12,7,1,2,0,0,0,9,10,14,49,8,176,32,50,1
545,15,15,20,29,49,69,34,29,25,34,44,39,39,25,20,20,20,19,270,275,2,33,0,25,21,8,3,0,7,11,4,2,1,10,3,10,4,4,8,1,6,2,1,0,1,9,2,11,33,13,205,68,30,7
600,25,30,30,25,44,49,44,44,30,44,35,25,39,25,25,24,34,28,312,288,1,62,0,35,6,10,1,8,4,8,2,9,5,5,0,11,2,5,19,5,0,5,0,0,1,13,3,8,20,9,249,26,64,4
880,35,54,35,40,84,89,64,69,69,59,64,44,54,49,20,20,15,16,453,427,23,57,1,32,24,41,11,9,7,37,1,13,7,11,6,8,11,6,13,4,2,9,6,1,1,22,8,34,76,16,168,78,133,4
495,20,25,20,25,44,49,34,29,29,34,54,39,29,20,15,15,10,4,250,245,3,37,2,29,9,14,4,5,9,2,0,8,1,1,5,2,6,1,11,0,2,7,1,0,0,11,2,9,35,10,184,32,53,0
475,20,10,11,30,40,25,35,30,35,44,50,25,20,30,25,15,10,20,238,237,2,43,0,16,9,4,2,0,3,12,0,8,0,2,6,1,2,0,12,2,4,4,0,0,0,0,2,10,36,11,220,23,38,3
600,20,15,20,45,50,45,45,45,30,35,61,61,30,35,20,15,15,13,303,297,5,28,0,9,6,9,3,8,0,8,0,6,1,6,4,2,4,0,15,1,5,6,4,0,0,14,1,9,32,2,300,56,55,1
775,25,31,46,51,76,76,61,51,46,56,76,41,46,36,20,20,10,7,370,405,9,29,2,21,9,18,4,10,1,6,0,3,0,3,2,9,2,5,12,10,7,1,1,0,1,18,5,18,54,14,304,119,64,14
1255,50,50,35,60,81,202,181,101,91,86,66,66,60,50,25,20,15,16,602,653,28,41,1,30,26,23,13,24,19,47,6,20,5,13,5,26,4,2,30,1,6,11,5,0,2,20,15,35,85,10,506,67,113,16
820,40,20,35,45,65,80,90,55,55,65,65,45,50,35,25,20,20,10,412,408,6,38,3,22,6,14,7,7,9,15,1,6,1,5,4,6,4,4,7,2,4,8,0,0,3,18,5,14,84,9,360,72,67,9
510,25,20,25,30,35,45,30,30,30,45,45,30,30,30,10,25,10,15,247,263,5,34,0,10,6,1,3,0,2,17,0,7,0,0,1,12,1,1,3,0,4,9,1,0,1,1,8,9,19,3,276,37,33,6
645,25,15,30,40,60,55,25,40,40,45,60,45,50,40,15,25,15,20,320,325,11,25,0,10,8,19,6,10,0,10,0,1,5,6,0,2,3,0,3,3,0,1,3,0,0,8,1,10,33,4,352,64,43,4
650,30,20,30,25,51,66,66,30,20,36,41,41,46,41,30,41,15,21,313,337,2,45,0,22,3,14,5,2,1,12,1,8,4,2,7,11,4,2,6,3,4,6,0,2,0,13,3,16,45,4,320,23,60,0
640,20,30,30,35,55,50,35,30,30,60,50,55,40,40,30,20,20,10,325,315,1,30,0,9,3,17,8,6,2,5,3,7,1,1,9,5,1,1,8,5,1,11,1,0,2,1,3,2,64,2,334,36,57,4
690,30,30,35,40,60,65,55,45,40,40,50,55,45,45,15,15,15,10,345,345,1,37,0,15,5,9,5,7,1,12,1,3,0,1,1,7,3,1,2,1,6,7,3,0,1,16,3,11,47,11,295,99,78,1
760,25,30,55,65,75,55,40,40,50,50,75,55,40,25,20,25,20,15,363,397,16,34,3,14,7,10,9,7,4,13,0,7,5,2,7,3,5,2,2,10,3,13,3,0,0,19,5,18,63,5,282,138,50,1
625,20,25,25,50,36,55,45,35,40,45,40,50,64,30,30,15,14,6,308,317,2,26,0,10,7,12,2,5,1,24,1,8,3,4,1,7,5,0,6,7,1,6,0,0,0,4,10,18,42,11,285,75,42,0
505,20,14,25,30,40,61,20,30,30,35,25,35,30,26,15,25,20,24,238,267,2,49,0,24,8,10,2,9,2,14,0,5,0,0,0,5,2,1,4,0,4,4,2,0,0,2,2,13,37,9,263,12,19,1
695,22,27,36,50,55,47,45,31,41,56,50,40,40,35,25,26,43,26,315,380,10,28,0,19,12,10,9,11,3,13,2,7,6,2,1,8,6,1,13,0,5,7,4,0,3,19,4,17,56,15,251,110,36,7
635,15,20,25,40,35,40,30,40,30,35,69,69,69,40,20,30,20,8,310,325,10,18,0,9,14,10,8,6,2,11,1,7,1,9,1,9,7,1,1,6,2,6,2,0,0,15,13,8,45,10,275,86,42,0
615,15,20,30,60,50,40,40,30,35,60,55,50,45,30,20,15,15,5,285,330,5,33,0,18,15,15,4,5,7,26,1,2,8,3,8,11,2,6,8,1,5,5,1,0,0,3,2,11,22,1,311,42,32,2
575,20,20,35,35,59,35,30,35,45,40,50,50,30,30,10,30,15,6,275,300,1,21,0,24,7,14,7,2,8,10,0,5,2,6,4,11,3,2,12,1,3,2,1,1,0,9,5,15,50,23,225,59,40,2
505,15,15,25,25,40,40,35,25,20,35,35,35,49,45,21,10,15,20,255,250,3,12,0,19,5,10,5,8,4,8,0,10,1,3,2,4,4,1,7,3,2,1,0,0,1,1,3,25,33,24,261,16,26,3
425,29,20,24,24,29,39,20,20,29,24,29,34,39,24,10,15,10,6,210,215,4,20,0,13,5,7,5,4,4,9,0,4,1,4,2,6,2,0,20,1,0,2,1,0,0,2,0,7,25,20,226,11,19,1
630,30,25,25,40,50,50,30,30,50,40,55,65,40,35,20,20,15,10,320,310,1,27,0,19,7,7,2,4,3,12,1,3,0,3,4,3,7,5,16,1,1,5,3,0,1,9,8,10,107,11,267,34,43,6
685,31,26,41,36,41,56,56,46,46,36,51,56,61,46,20,6,14,16,340,345,2,22,2,13,7,6,10,8,2,9,0,9,1,3,2,1,14,2,6,1,3,9,3,0,0,3,3,10,136,16,322,20,39,1
820,30,35,45,50,60,70,50,40,60,55,60,70,55,45,35,20,30,10,390,430,16,63,0,19,10,14,0,9,5,10,5,4,0,1,7,1,14,1,7,2,5,2,1,1,0,15,3,7,55,15,405,70,46,7
730,29,44,39,48,53,68,48,48,48,58,48,53,39,44,24,15,10,14,355,375,0,11,0,8,7,5,3,13,4,4,0,1,1,4,2,3,5,0,11,1,2,1,1,0,1,4,1,5,86,31,355,110,50,0
675,20,20,33,30,39,49,31,31,26,44,49,44,39,39,30,30,49,72,288,387,8,35,1,10,6,7,0,12,5,19,2,1,3,2,3,1,12,1,3,2,9,9,3,0,0,18,1,4,76,19,232,117,54,0
515,20,35,30,35,30,35,45,40,30,35,45,40,30,15,20,10,10,10,265,250,14,33,0,7,8,17,6,4,0,3,1,1,1,1,7,0,1,1,5,4,4,0,0,1,0,2,3,41,186,33,83,21,25,2
365,14,14,14,24,43,38,14,24,29,19,24,24,19,14,10,19,10,12,190,175,0,15,0,5,0,3,10,1,0,1,0,1,1,0,0,1,1,1,3,2,0,0,1,0,0,1,0,20,102,26,75,87,8,0
445,29,24,24,29,34,39,34,29,29,29,24,24,34,20,20,10,10,3,218,227,8,15,0,10,6,1,1,0,3,12,0,2,1,2,0,1,8,1,2,3,0,3,1,0,1,0,2,10,130,23,129,18,51,1
555,31,36,26,36,51,41,31,46,45,45,46,21,36,26,15,10,2,11,268,287,1,30,1,21,5,9,4,5,5,8,1,4,1,5,5,4,8,3,9,0,1,3,0,0,0,8,8,9,109,36,106,93,51,2
520,30,30,25,40,30,35,40,40,35,40,35,40,20,20,10,15,20,15,252,268,8,29,0,17,2,7,6,9,7,14,0,4,0,3,0,3,3,1,9,0,2,15,2,0,2,8,9,7,83,11,118,53,86,2
485,15,25,25,35,40,35,45,35,35,30,40,25,30,25,10,10,10,15,230,255,0,15,0,9,5,5,1,1,3,6,2,3,1,1,2,5,2,2,7,4,2,7,0,0,0,0,2,9,100,4,190,42,54,1
560,18,20,29,44,44,44,34,29,39,49,45,39,34,24,20,15,15,18,292,268,7,15,0,12,3,17,1,2,5,10,0,3,0,1,1,3,2,0,2,3,2,8,1,0,0,10,2,4,77,25,268,52,24,0
645,15,20,30,40,65,50,50,40,30,45,60,45,45,35,30,20,20,5,310,335,0,25,0,8,4,6,5,4,7,6,0,10,1,1,3,1,2,1,1,2,5,0,3,0,0,4,9,6,32,12,340,47,100,0
575,30,35,25,40,50,40,40,40,35,50,45,25,35,35,20,10,10,10,285,290,2,24,0,8,1,8,11,7,1,4,1,1,1,5,1,7,2,0,1,0,5,2,0,0,0,17,1,7,23,33,238,85,77,2
