"population","0_9","10_19","20_29","30_39","40_49","50_59","60_69","70_79","80_89","m","f","white","black.aa","a.ind..nat.ak","asian","nat.hi.pt.isl","other","two.","not.hisp.latino","hisp.latino"
1098,104,142,53,61,187,148,261,119,23,570,528,853,2,0,194,0,14,35,957,141
2440,283,260,158,281,364,446,358,90,200,1063,1377,1879,151,0,204,0,0,206,2215,225
1019,179,83,122,228,180,120,107,0,0,501,518,796,45,6,82,0,39,51,903,116
2113,152,161,120,337,310,299,335,343,56,879,1234,1565,72,0,345,0,0,131,1884,229
2164,295,287,322,531,269,181,177,32,70,1311,853,771,9,0,659,0,545,180,1382,782
1353,89,59,456,382,42,149,136,31,9,771,582,706,52,0,486,0,18,91,1307,46
2340,480,287,143,476,547,75,270,50,12,1178,1162,610,219,15,1424,0,22,50,2204,136
2535,343,500,106,249,382,541,228,121,65,1273,1262,1925,34,5,503,0,0,68,2331,204
842,36,70,153,150,102,166,68,90,7,335,507,691,13,0,43,0,0,95,774,68
5174,385,636,315,282,365,725,342,433,1691,2082,3092,3379,831,26,728,0,66,144,4857,317
1150,196,91,139,196,75,206,114,114,19,507,643,628,87,0,300,0,63,72,1012,138
3265,679,436,283,670,425,323,221,131,97,1750,1515,2120,688,0,268,0,62,127,2192,1073
1636,159,261,105,64,253,330,232,131,101,655,981,918,0,0,646,0,0,72,1609,27
1130,111,71,106,222,88,164,244,58,66,596,534,553,35,0,444,0,17,81,1025,105
2276,285,318,333,469,349,213,127,70,112,1060,1216,842,396,0,660,0,0,378,2244,32
2662,673,334,439,198,373,218,198,188,41,1291,1371,1541,334,0,77,0,472,238,1145,1517
1913,317,169,199,241,370,306,170,110,31,868,1045,677,543,0,349,0,36,308,1768,145
1198,86,54,519,219,74,147,79,20,0,730,468,430,93,0,335,14,326,0,828,370
691,60,34,58,6,72,144,168,104,45,282,409,615,22,0,44,0,0,10,594,97
634,21,0,100,96,169,125,75,48,0,354,280,350,87,0,141,0,0,56,607,27
1530,153,340,106,50,238,321,220,86,16,847,683,997,3,0,503,0,13,14,1513,17
1846,503,370,145,217,395,174,42,0,0,1093,753,1267,297,0,81,0,83,118,1643,203
1538,168,250,82,136,345,122,278,130,27,783,755,1295,45,0,95,0,0,103,1449,89
1108,156,191,42,201,199,117,120,37,45,588,520,422,123,0,165,0,82,316,844,264
1523,187,300,138,288,310,157,61,82,0,665,858,534,555,0,387,0,0,47,1457,66
1129,128,80,78,211,159,142,195,119,17,545,584,721,0,0,368,0,15,25,1110,19
2478,311,415,300,479,257,296,283,75,62,1197,1281,985,168,0,887,0,438,0,1294,1184
1466,167,166,330,372,159,159,113,0,0,841,625,1050,114,0,134,0,32,136,1117,349
707,74,44,169,136,83,113,33,42,13,371,336,550,20,0,94,0,20,23,699,8
1586,122,156,363,384,264,145,152,0,0,943,643,932,80,0,39,0,522,13,1047,539
845,96,112,60,46,208,118,107,80,18,407,438,756,0,0,0,0,0,89,719,126
2465,342,316,160,166,331,485,364,250,51,1247,1218,1813,51,0,528,0,0,73,2366,99
1117,96,123,127,122,210,209,122,83,25,596,521,837,31,0,161,0,0,88,999,118
1967,254,213,318,346,173,282,277,85,19,960,1007,941,351,0,319,0,222,134,1568,399
1031,97,119,199,135,110,112,168,91,0,402,629,562,34,0,282,0,153,0,575,456
1021,97,0,162,287,138,95,170,72,0,529,492,780,52,0,168,0,0,21,997,24
883,97,70,137,133,86,120,125,70,45,487,396,883,0,0,0,0,0,0,814,69
1479,182,187,370,494,40,163,43,0,0,840,639,807,383,0,109,0,180,0,954,525
1177,189,183,178,137,159,195,86,30,20,577,600,712,79,0,305,0,19,62,1119,58
1843,333,191,343,275,198,333,128,19,23,821,1022,628,447,0,280,0,476,12,935,908
2086,229,477,225,194,518,189,212,42,0,1174,912,472,728,0,735,0,0,151,1996,90
2392,371,279,195,254,375,355,286,128,149,1345,1047,1754,12,0,471,0,0,155,2392,0
1288,203,56,251,169,211,103,135,98,62,619,669,651,43,35,478,0,36,45,1139,149
879,42,119,35,149,151,149,146,32,56,501,378,665,55,0,114,0,9,36,777,102
1264,165,190,131,246,142,165,155,43,27,535,729,738,66,0,373,0,13,74,882,382
542,95,1,61,48,42,144,77,33,41,281,261,366,0,0,17,0,159,0,388,154
2342,270,368,583,387,238,264,89,83,60,1071,1271,1357,627,43,90,0,184,41,1253,1089
1341,84,239,116,162,197,338,164,41,0,676,665,1027,72,0,173,0,59,10,1254,87
3734,401,543,318,300,460,585,608,353,166,1761,1973,2660,85,0,756,0,40,193,3624,110
2207,400,290,347,335,297,263,74,174,27,1038,1169,1316,84,0,490,0,241,76,1907,300
1838,181,267,169,293,456,330,84,56,2,891,947,704,219,0,612,0,137,166,1547,291
3270,264,428,695,388,490,422,352,142,89,1587,1683,2059,260,0,776,0,0,175,2932,338
1322,95,293,282,228,155,142,90,31,6,587,735,737,183,8,341,0,46,7,819,503
2159,479,208,441,253,309,248,78,109,34,814,1345,573,948,0,463,0,149,26,1604,555
2137,122,106,614,593,200,381,74,47,0,1141,996,1060,314,0,763,0,0,0,2059,78
1843,128,385,272,129,211,322,252,96,48,939,904,1426,35,0,263,0,0,119,1739,104
2642,340,502,147,199,400,406,413,211,24,1320,1322,1985,111,9,463,0,0,74,2578,64
269,0,47,31,59,54,45,26,7,0,170,99,72,77,0,42,0,22,56,212,57
1006,46,208,85,90,141,173,220,43,0,506,500,822,68,0,81,0,11,24,925,81
390,51,38,52,73,53,88,35,0,0,183,207,229,9,0,107,0,30,15,353,37
3271,595,470,595,545,463,354,147,29,73,1678,1593,1563,65,0,626,0,951,66,1060,2211
2708,471,142,292,329,491,324,309,227,123,1283,1425,2273,60,0,137,0,41,197,2309,399
1684,170,322,285,366,143,181,199,18,0,751,933,724,559,0,75,0,205,121,744,940
867,76,77,77,152,65,210,122,65,23,372,495,509,68,0,124,0,92,74,729,138
1505,236,127,248,292,242,184,176,0,0,903,602,798,71,31,522,0,0,83,1289,216
1045,30,84,186,326,203,77,122,17,0,568,477,604,107,0,317,0,0,17,1031,14
1271,133,190,187,326,212,144,60,19,0,656,615,401,200,0,548,0,90,32,1183,88
2403,339,255,481,467,273,225,245,96,22,1273,1130,1487,279,0,320,0,152,165,1757,646
1698,181,226,215,411,199,216,129,44,77,792,906,904,90,0,599,0,0,105,1518,180
2398,326,355,366,506,357,211,165,112,0,1216,1182,1077,35,24,1109,0,0,153,2290,108
579,71,137,0,62,119,89,68,25,8,329,250,387,0,0,115,0,0,77,579,0
1962,382,92,259,388,233,290,135,148,35,897,1065,1159,198,0,445,0,32,128,1367,595
1666,207,96,332,237,200,273,124,166,31,740,926,793,472,0,196,0,94,111,1294,372
1593,394,147,270,296,125,134,126,81,20,740,853,521,443,55,383,0,59,132,1275,318
3129,450,293,439,721,440,331,241,154,60,1574,1555,1412,457,35,873,0,168,184,2265,864
3622,576,312,466,802,692,304,278,114,78,2060,1562,1782,258,0,1294,0,11,277,3051,571
1851,251,244,159,251,189,282,264,153,58,853,998,1026,303,0,421,8,34,59,1791,60
418,0,0,51,41,61,112,62,79,12,169,249,278,79,0,30,0,0,31,403,15
1147,135,131,76,102,168,233,207,79,16,572,575,740,172,0,211,0,0,24,1094,53
2709,387,390,181,217,381,441,578,134,0,1341,1368,1958,155,0,460,0,56,80,2519,190
828,32,209,58,4,109,156,102,119,39,405,423,713,0,0,102,0,0,13,798,30
1665,180,264,271,217,268,232,110,69,54,920,745,817,267,0,340,0,160,81,1430,235
2224,438,154,516,459,265,201,130,61,0,1251,973,1314,452,0,320,0,31,107,1506,718
1279,158,159,156,315,199,71,57,59,105,676,603,758,44,0,162,0,309,6,654,625
1340,0,83,106,172,200,224,283,126,146,578,762,776,311,0,129,0,0,124,1230,110
1054,215,57,85,138,149,65,134,61,150,509,545,905,76,0,73,0,0,0,1011,43
2389,280,339,169,251,313,403,402,100,132,1179,1210,1954,110,11,223,0,0,91,2130,259
2292,344,334,101,137,420,386,311,190,69,1114,1178,1918,14,0,263,0,11,86,2100,192
781,39,71,128,58,75,182,111,52,65,326,455,293,66,11,355,0,0,56,781,0
3507,1105,701,532,849,276,44,0,0,0,1786,1721,1990,862,0,143,0,20,492,3037,470
1115,99,120,96,293,255,167,53,32,0,661,454,565,73,0,467,0,0,10,1100,15
1580,271,161,105,356,234,282,127,0,44,772,808,956,172,20,255,0,0,177,1381,199
1153,134,122,169,86,260,128,104,109,41,543,610,491,125,32,369,0,28,108,1043,110
1424,70,196,136,47,162,301,232,161,119,690,734,1151,11,37,181,0,6,38,1332,92
2259,420,290,74,237,411,428,175,172,52,1160,1099,1889,158,0,155,0,2,55,1936,323
1491,133,266,81,173,182,300,143,86,127,702,789,1000,113,0,119,0,181,78,1217,274
1176,412,44,323,299,98,0,0,0,0,493,683,273,0,0,60,0,641,202,62,1114
752,88,42,77,115,163,70,138,20,39,380,372,513,124,0,78,0,15,22,677,75
1749,143,193,187,516,429,203,64,5,9,843,906,486,943,1,149,24,39,107,1687,62
1301,122,199,184,64,148,300,172,112,0,690,611,845,32,0,401,0,0,23,1268,33
2356,428,230,361,257,384,276,220,154,46,1247,1109,1118,790,0,283,0,99,66,1801,555
1568,294,143,243,98,238,228,165,62,97,863,705,1119,60,0,269,0,0,120,1444,124
2676,485,239,317,546,342,330,238,134,45,1251,1425,1343,217,0,994,0,0,122,2257,419
2516,364,377,298,233,364,520,220,93,47,1296,1220,1652,17,0,673,0,53,121,2244,272
1908,250,243,221,209,291,311,176,137,70,941,967,1505,19,0,165,0,54,165,1697,211
1571,90,24,550,411,172,146,120,34,24,794,777,768,334,0,377,0,24,68,1480,91
1257,179,187,100,210,141,128,165,113,34,641,616,972,0,0,285,0,0,0,1103,154
2080,272,250,307,280,288,334,203,89,57,1017,1063,1263,295,19,314,0,85,104,1596,484
2454,198,299,588,405,448,278,222,16,0,1321,1133,1085,140,0,990,0,129,110,2233,221
711,95,136,52,91,199,48,64,26,0,339,372,453,0,0,145,0,113,0,572,139
2763,383,356,124,355,399,440,354,229,123,1403,1360,1976,134,0,553,0,63,37,2200,563
2358,415,316,282,314,313,379,221,118,0,1079,1279,1103,539,0,394,0,27,295,2180,178
4238,631,391,878,1051,267,372,391,190,67,2103,2135,1818,802,0,741,0,763,114,2710,1528
3600,394,615,515,454,633,729,186,74,0,1740,1860,1612,112,0,1804,0,58,14,3021,579
1418,248,266,304,229,287,74,0,10,0,567,851,859,88,0,291,18,49,113,1010,408
2569,381,348,328,399,282,386,236,177,32,1335,1234,1886,0,0,511,0,51,121,2366,203
1886,272,270,94,160,364,215,250,176,85,871,1015,1592,3,0,261,0,13,17,1858,28
1969,168,311,230,73,294,309,287,277,20,970,999,1411,54,0,404,0,2,98,1814,155
550,54,13,75,126,88,118,22,50,4,294,256,402,22,0,59,0,0,67,526,24
1294,150,174,114,157,143,228,184,123,21,583,711,973,0,0,186,0,7,128,1181,113
1081,93,23,197,141,142,221,156,56,52,452,629,770,42,0,65,0,149,55,779,302
863,54,78,193,222,156,101,59,0,0,445,418,526,51,0,185,0,48,53,664,199
1257,55,244,125,63,89,296,178,183,24,600,657,1143,13,0,47,0,0,54,1176,81
1647,120,183,200,280,278,185,299,23,79,832,815,995,85,0,419,0,8,140,1513,134
2218,320,266,255,263,449,88,163,288,126,923,1295,1150,161,0,466,0,387,54,1294,924
3044,257,511,281,263,458,473,329,149,323,1459,1585,2489,163,46,346,0,0,0,2477,567
967,82,297,27,18,241,62,123,74,43,515,452,852,11,0,104,0,0,0,930,37
1396,127,74,348,236,171,123,129,147,41,735,661,520,127,0,315,0,325,109,889,507
903,107,137,95,84,42,190,155,37,56,406,497,607,110,0,138,0,0,48,903,0
1849,198,288,117,277,251,307,184,136,91,887,962,1411,52,0,254,0,27,105,1792,57
2057,307,250,189,228,273,282,232,156,140,1029,1028,1832,58,0,85,0,5,77,1982,75
2432,323,344,257,451,369,291,239,116,42,1086,1346,1097,552,0,556,0,155,72,1921,511
2619,296,335,309,468,330,352,360,147,22,1283,1336,886,156,214,680,137,399,147,1584,1035
2009,173,263,196,201,256,524,215,107,74,936,1073,1746,0,0,159,0,3,101,1965,44
1005,49,158,170,77,120,215,176,40,0,537,468,771,12,0,137,0,18,67,874,131
1617,241,230,135,203,226,287,191,64,40,754,863,1010,48,0,351,0,135,73,1432,185
1776,111,73,470,457,172,317,116,60,0,876,900,935,476,0,239,0,48,78,1576,200
874,75,180,162,61,77,110,122,60,27,521,353,513,0,0,84,0,181,96,665,209
1975,298,211,163,431,193,310,199,159,11,1059,916,1291,508,0,57,0,0,119,1761,214
1029,108,0,78,212,201,71,211,56,92,445,584,789,126,0,76,0,38,0,897,132
2000,250,279,183,148,346,305,202,153,134,933,1067,1374,62,16,392,0,44,112,1867,133
2155,367,151,220,489,314,241,203,145,25,1092,1063,1469,248,0,259,0,57,122,1822,333
1043,125,193,61,157,233,127,19,81,47,474,569,684,18,0,236,0,82,23,978,65
3457,438,610,303,431,596,540,316,191,32,1668,1789,1346,85,0,1852,0,7,167,3297,160
3075,374,471,315,347,340,548,404,149,127,1571,1504,2270,136,0,534,0,31,104,2841,234
2287,290,227,218,278,177,478,312,209,98,1157,1130,1416,116,0,385,0,127,243,1702,585
3962,543,317,975,1028,479,359,199,62,0,1918,2044,1400,1308,0,1144,0,60,50,3664,298
1535,212,232,182,294,208,169,150,53,35,725,810,1038,146,16,277,0,38,20,1384,151
1129,128,120,49,186,224,106,135,114,67,540,589,1020,52,0,9,0,0,48,1075,54
1868,204,259,183,209,121,352,282,109,149,931,937,1355,52,18,406,0,22,15,1752,116
1771,160,310,62,130,186,342,360,163,58,881,890,1485,0,0,246,0,0,40,1715,56
1342,236,158,115,196,107,254,198,20,58,736,606,1075,0,16,95,0,59,97,1141,201
2477,286,344,466,257,290,331,305,169,29,1193,1284,1892,60,58,246,0,82,139,2223,254
550,13,27,98,26,51,112,126,45,52,205,345,492,13,0,18,0,0,27,509,41
1825,181,251,114,108,125,494,282,182,88,826,999,1175,154,0,448,0,0,48,1643,182
805,99,54,251,159,81,103,0,30,28,439,366,638,50,0,49,0,50,18,727,78
3103,365,621,428,369,534,546,218,9,13,1484,1619,2039,1,0,905,0,18,140,2559,544
3016,234,495,257,217,431,526,456,270,130,1585,1431,2193,97,0,615,0,36,75,2824,192
1108,86,62,80,161,173,145,284,108,9,509,599,697,47,0,357,0,0,7,973,135
1641,203,309,80,179,179,298,160,174,59,774,867,1329,28,0,217,0,0,67,1455,186
1516,101,225,149,134,188,353,249,73,44,733,783,1048,53,0,350,4,5,56,1392,124
3582,746,844,351,1008,398,105,116,14,0,2028,1554,2560,299,0,59,0,561,103,868,2714
1797,219,369,117,135,286,291,164,201,15,892,905,1634,0,0,135,0,0,28,1676,121
5,0,0,0,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0,5,0
964,90,73,153,169,73,173,139,58,36,550,414,453,43,0,68,0,381,19,349,615
992,88,72,39,90,87,264,154,151,47,484,508,953,14,0,15,0,10,0,945,47
4220,960,244,645,706,545,627,464,0,29,1933,2287,2200,471,0,640,0,834,75,2714,1506
796,125,38,95,159,111,107,102,53,6,344,452,600,0,9,87,0,68,32,710,86
1347,139,87,338,288,153,194,41,107,0,717,630,1003,63,0,183,0,39,59,1140,207
2096,177,398,290,185,210,302,343,115,76,932,1164,1609,91,0,256,0,0,140,1815,281
1902,286,261,226,253,399,139,212,109,17,1130,772,817,439,0,389,0,86,171,1659,243
1393,123,285,112,143,239,245,140,57,49,664,729,1165,15,0,173,0,5,35,1203,190
2751,160,423,199,317,426,328,304,381,213,1264,1487,1479,344,0,762,0,66,100,2690,61
2266,279,369,104,135,333,391,270,307,78,1168,1098,1603,20,0,495,0,0,148,2214,52
1745,263,267,17,312,281,299,117,151,38,855,890,1673,0,0,34,0,0,38,1745,0
1912,233,152,314,324,262,236,241,136,14,916,996,989,117,0,674,0,14,118,1664,248
2066,360,198,251,224,271,339,357,63,3,1083,983,1847,88,0,64,0,60,7,1664,402
1147,78,164,58,94,126,220,150,182,75,565,582,950,111,0,72,0,0,14,1085,62
1695,73,124,522,500,175,185,90,26,0,1028,667,1186,107,0,314,15,0,73,1627,68
870,126,104,28,48,189,101,158,95,21,423,447,764,0,4,56,0,31,15,827,43
761,68,109,42,68,126,141,112,57,38,414,347,501,0,0,151,0,22,87,603,158
2586,360,393,255,207,405,456,300,114,96,1245,1341,1957,118,0,292,0,0,219,2419,167
2834,329,289,638,760,239,425,85,55,14,1663,1171,926,47,10,1269,16,495,71,2106,728
1119,82,150,109,248,162,165,140,31,32,613,506,795,30,0,221,0,48,25,890,229
1331,154,253,45,147,194,265,239,26,8,705,626,1165,25,0,51,35,0,55,1258,73
1335,189,115,150,327,357,101,96,0,0,638,697,1160,26,0,109,0,16,24,1143,192
1418,134,381,37,100,239,219,188,107,13,656,762,1199,0,0,169,0,50,0,1394,24
2253,227,277,146,147,323,406,375,293,59,1095,1158,1919,77,0,178,0,0,79,2168,85
915,80,147,143,102,79,80,181,72,31,530,385,796,0,0,119,0,0,0,915,0
2186,311,267,240,259,405,299,201,167,37,1150,1036,1584,47,5,397,0,44,109,2140,46
2319,292,334,257,330,235,381,262,205,23,1095,1224,1358,153,0,661,0,52,95,2059,260
1799,316,291,88,315,348,199,226,16,0,810,989,882,318,0,444,0,19,136,1741,58
1300,349,185,67,184,213,129,124,40,9,529,771,779,373,0,107,0,24,17,1159,141
2066,227,377,92,326,272,359,300,82,31,1078,988,938,278,0,705,0,40,105,1981,85
1521,113,155,246,178,185,316,183,69,76,854,667,951,76,0,341,0,38,115,1287,234
839,187,74,49,207,43,74,113,92,0,409,430,550,212,0,0,0,0,77,787,52
2504,401,148,557,362,387,256,297,63,33,1364,1140,1104,301,0,465,0,471,163,1604,900
2384,277,118,555,464,209,343,328,85,5,1204,1180,1083,223,0,899,0,72,107,2018,366
2494,535,295,273,538,305,252,133,107,56,1190,1304,1328,540,0,323,0,170,133,1991,503
1956,264,210,137,313,302,319,337,74,0,1043,913,1334,121,0,442,0,0,59,1888,68
2374,293,142,567,392,295,457,177,41,10,1074,1300,979,291,0,887,11,50,156,2093,281
1776,102,307,157,132,326,326,278,104,44,1000,776,1243,180,10,180,0,46,117,1651,125
2710,259,384,343,434,479,425,230,94,62,1377,1333,1379,641,54,282,0,26,328,2170,540
2579,316,523,239,336,478,446,126,115,0,1271,1308,989,357,0,1094,0,0,139,2401,178
3106,207,616,174,146,469,750,398,321,25,1447,1659,1840,162,33,985,0,0,86,2822,284
1493,280,260,215,200,191,241,63,43,0,790,703,418,696,0,213,0,166,0,1046,447
877,74,49,51,47,78,235,150,151,42,398,479,751,82,0,28,0,16,0,844,33
1045,115,120,107,245,183,175,96,4,0,519,526,921,6,0,77,0,0,41,1014,31
2447,178,204,561,324,286,372,240,87,195,1149,1298,1681,439,10,242,0,70,5,2086,361
1576,127,281,89,165,291,299,127,50,147,816,760,1021,73,32,338,0,12,100,1532,44
1789,227,223,97,70,223,351,293,234,71,943,846,1277,17,9,443,0,37,6,1712,77
1527,259,137,111,298,281,241,77,42,81,631,896,895,269,0,254,0,11,98,1365,162
1908,107,394,67,53,373,298,339,176,101,1064,844,1648,107,0,83,0,33,37,1855,53
1483,228,70,223,297,185,275,147,52,6,659,824,1040,115,1,165,0,140,22,1040,443
1633,127,183,342,408,238,181,124,22,8,833,800,563,241,0,550,0,103,176,1416,217
1873,294,230,222,233,224,275,234,95,66,905,968,1222,146,0,430,0,8,67,1799,74
1795,49,70,183,128,169,181,400,398,217,1012,783,1457,185,0,36,0,40,77,1649,146
2020,152,457,190,158,264,353,236,183,27,972,1048,1464,65,0,371,0,0,120,1930,90
2548,325,252,328,490,469,343,288,34,19,1199,1349,1491,281,7,428,0,202,139,2086,462
1983,312,196,469,340,385,171,51,43,16,1032,951,830,198,0,293,0,632,30,808,1175
2210,311,351,156,171,278,331,321,154,137,1076,1134,1826,45,0,183,0,10,146,2097,113
799,106,195,0,0,185,165,89,35,24,345,454,649,17,0,133,0,0,0,773,26
2846,393,411,237,394,382,344,430,198,57,1442,1404,1824,132,0,458,0,362,70,2233,613
2245,281,177,147,251,464,351,260,219,95,1104,1141,1568,38,0,574,65,0,0,1971,274
1983,277,175,220,392,300,244,265,89,21,1037,946,1059,183,0,592,0,65,84,1799,184
2153,227,368,137,328,348,406,197,129,13,1081,1072,1330,257,0,363,0,203,0,843,1310
1949,320,260,166,294,387,267,143,57,55,902,1047,1001,100,0,745,0,15,88,1802,147
1005,257,0,35,175,223,203,71,33,8,475,530,449,25,0,196,0,335,0,599,406
1910,232,140,378,402,238,277,183,60,0,1039,871,1305,313,0,151,0,96,45,1601,309
2844,419,258,219,455,501,463,290,160,79,1418,1426,1920,373,0,392,0,49,110,2593,251
889,91,142,79,33,139,140,134,73,58,462,427,757,5,4,108,0,0,15,861,28
1306,179,133,106,271,221,141,101,90,64,676,630,895,29,0,215,0,152,15,832,474
3271,512,518,974,456,236,312,250,12,1,1777,1494,1523,1189,0,244,0,127,188,1923,1348
1792,194,181,315,285,223,236,129,144,85,898,894,1186,96,0,446,0,0,64,1715,77
2340,329,518,242,228,393,445,160,25,0,1158,1182,1008,0,0,1219,0,74,39,2231,109
2077,231,509,83,137,374,393,202,87,61,1001,1076,1718,0,0,246,0,24,89,2003,74
890,116,57,94,221,89,136,145,0,32,502,388,451,143,0,296,0,0,0,765,125
1381,215,63,325,309,227,61,131,50,0,697,684,723,100,0,495,0,0,63,1291,90
985,180,172,0,47,116,182,178,40,70,593,392,670,41,0,174,0,0,100,985,0
1515,125,91,127,281,176,201,266,131,117,718,797,747,627,0,41,0,21,79,1309,206
991,219,142,43,141,185,100,80,38,43,474,517,529,0,0,137,0,0,325,923,68
1778,226,146,133,188,317,311,316,73,68,801,977,1514,29,0,154,0,0,81,1738,40
1166,144,140,54,236,220,123,203,46,0,575,591,543,237,0,81,0,252,53,620,546
1434,92,69,132,294,216,219,248,110,54,746,688,1304,85,0,45,0,0,0,1355,79
1117,194,103,107,113,246,115,116,123,0,641,476,484,470,0,19,0,100,44,670,447
3938,967,400,436,986,556,294,165,89,45,2167,1771,1802,362,0,700,0,1004,70,1760,2178
1507,281,236,118,217,442,78,71,58,6,742,765,705,11,0,638,0,0,153,1445,62
1916,264,242,84,268,234,275,222,115,212,847,1069,1343,45,10,369,0,57,92,1707,209
1792,279,238,77,274,309,248,200,135,32,983,809,1425,35,0,264,0,13,55,1748,44
3163,556,403,487,941,207,261,156,53,99,1822,1341,1342,39,0,308,0,1422,52,1025,2138
2771,474,547,115,253,472,390,168,241,111,1526,1245,2532,49,0,84,0,33,73,2583,188
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,218,106,189,158,120,17,33,0,0,455,386,300,280,0,213,0,0,48,595,246
718,79,29,164,186,121,44,74,15,6,383,335,413,142,0,94,0,36,33,622,96
2202,286,188,169,365,338,325,304,132,95,994,1208,1354,229,0,395,0,41,183,1896,306
2943,405,481,362,448,472,254,334,142,45,1389,1554,2164,11,25,223,0,30,490,2198,745
1996,307,277,151,190,423,273,168,101,106,877,1119,1323,102,0,391,28,8,144,1956,40
2248,286,320,256,308,549,302,130,71,26,1164,1084,1333,492,0,222,0,122,79,1367,881
1522,152,144,75,121,148,295,210,223,154,716,806,1340,8,0,155,19,0,0,1408,114
1539,181,138,75,180,156,262,258,82,207,679,860,1235,70,0,128,0,42,64,1367,172
1425,245,205,198,198,279,136,96,48,20,658,767,504,163,10,707,0,12,29,1172,253
1604,195,274,160,170,177,239,265,124,0,805,799,1227,0,0,315,0,0,62,1424,180
2146,387,53,432,590,189,234,170,74,17,1018,1128,819,783,0,297,0,233,14,1861,285
604,45,54,64,11,71,193,118,41,7,288,316,424,62,0,118,0,0,0,604,0
2079,251,157,237,225,367,251,302,169,120,1012,1067,1733,100,0,108,0,24,114,1790,289
2127,408,211,337,494,288,256,67,66,0,938,1189,1194,43,0,661,0,169,60,1721,406
2182,224,442,154,259,214,377,255,117,140,1205,977,1819,10,8,225,0,0,120,2134,48
2057,187,284,534,453,268,135,128,0,68,1155,902,1036,104,71,665,0,0,181,1777,280
1566,137,43,156,669,235,185,96,25,20,751,815,913,226,0,247,0,164,16,1324,242
2214,253,331,317,315,421,286,181,95,15,1142,1072,795,485,0,626,0,226,82,1717,497
2109,197,117,154,381,205,323,550,121,61,983,1126,1622,42,0,271,0,151,23,1771,338
1191,162,180,23,45,218,252,166,125,20,559,632,949,9,0,207,0,0,26,1137,54
1505,189,229,193,254,198,354,61,0,27,807,698,692,114,0,585,0,0,114,1435,70
1975,252,283,216,280,214,299,311,120,0,899,1076,1648,65,0,184,0,0,78,1846,129
2388,278,405,230,364,335,468,223,80,5,1069,1319,1497,267,0,393,0,145,86,2146,242
1413,217,290,2,133,337,193,136,81,24,678,735,1033,7,0,346,0,0,27,1395,18
2316,147,154,250,452,209,352,424,194,134,1106,1210,1491,447,16,314,0,0,48,2135,181
998,73,187,144,90,238,101,95,44,26,501,497,469,278,0,18,0,184,49,766,232
367,0,0,31,66,39,37,69,72,53,165,202,295,0,0,72,0,0,0,302,65
2251,698,391,231,451,238,161,59,22,0,1187,1064,1093,194,0,139,0,825,0,754,1497
1325,192,159,135,144,180,194,141,121,59,630,695,976,47,0,247,0,0,55,1250,75
2305,216,472,181,182,565,418,202,32,37,1278,1027,1512,0,0,704,0,0,89,2214,91
2453,301,410,121,151,406,401,445,168,50,1265,1188,1603,166,22,526,0,13,123,2056,397
2592,353,342,227,166,353,426,405,222,98,1313,1279,1782,28,0,557,0,27,198,2450,142
1778,203,371,97,122,414,297,204,70,0,860,918,886,36,0,689,0,6,161,1693,85
1913,260,316,286,287,242,249,156,102,15,847,1066,817,405,0,635,0,0,56,1566,347
2255,325,295,152,382,499,335,159,92,16,1202,1053,1201,83,0,902,0,27,42,2000,255
2597,364,452,196,244,428,313,269,217,114,1225,1372,2187,60,0,276,0,0,74,2444,153
1424,168,292,62,75,210,210,231,121,55,687,737,1418,0,0,0,6,0,0,1391,33
1827,172,329,117,201,252,334,179,164,79,963,864,1242,73,0,190,0,10,312,1674,153
1254,154,183,96,59,166,169,251,110,66,558,696,1097,0,0,152,0,0,5,1177,77
1513,272,259,187,139,302,200,70,71,13,858,655,1004,25,0,193,0,89,202,1109,404
2521,305,465,111,242,378,456,297,138,129,1229,1292,2076,0,0,315,0,31,99,2374,147
2244,440,340,197,394,374,177,209,113,0,993,1251,1500,0,0,244,0,344,156,1630,614
2164,110,579,201,63,202,533,391,85,0,978,1186,1225,462,0,454,0,0,23,2152,12
735,53,45,163,87,103,152,63,22,47,420,315,325,104,0,226,34,20,26,585,150
2685,226,412,357,658,428,344,194,20,46,1558,1127,1690,459,26,176,0,292,42,1618,1067
1388,285,190,144,221,215,93,195,29,16,781,607,734,266,11,79,0,298,0,631,757
1898,107,169,125,146,181,339,574,244,13,939,959,1843,22,0,33,0,0,0,1853,45
3003,287,613,75,75,530,461,363,394,205,1529,1474,1861,51,0,1053,0,0,38,2946,57
897,98,142,87,138,135,79,160,55,3,440,457,810,27,18,3,0,14,25,840,57
2419,384,314,130,234,386,308,293,146,224,1104,1315,1821,127,0,320,0,71,80,2355,64
2037,330,377,300,434,301,161,114,0,20,1019,1018,999,295,0,287,0,407,49,897,1140
842,190,132,0,50,235,139,76,11,9,351,491,638,0,0,151,0,0,53,842,0
755,48,95,68,48,129,108,160,72,27,385,370,679,39,0,22,2,8,5,652,103
2368,300,238,404,532,280,268,213,60,73,1022,1346,1522,45,0,491,0,130,180,1702,666
2937,391,211,410,427,322,535,362,216,63,1526,1411,1679,159,0,844,0,134,121,2468,469
1558,191,93,457,279,161,148,141,66,22,623,935,575,284,0,680,0,0,19,1331,227
