"population","a0_4","a5_9","a10_14","a15_19","a20_24","a25_29","a30_34","a35_39","a40_44","a45_49","a50_54","a55_59","a60_64","a65_69","a70_74","a75_79","a80_84","a85_","f","m","naao","onao_Canadian","onao","eo_bio_English","eo_bio_Irish","eo_bio_Scottish","eo_obio","eo_fo","eo_weo_Dutch","eo_weo_German","eo_oweo","eo_neo","eo_eeo_Hungarian","eo_eeo_Polish","eo_eeo_Russian","eo_eeo_Ukrainian","eo_oeeo","eo_seo_Greek","eo_seo_Italian","eo_seo_Portuguese","eo_seo_Spanish","eo_oseo","eo_oeo","co_Jamaican","oco","lcsao","ao","ao_wcameo","ao_sao_ei","ao_osao","ao_esao_Chinese","ao_esao_Filipino","ao_oesao","oo"
4775,186,230,228,276,307,311,346,309,351,377,356,359,313,272,202,166,98,88,2463,2312,42,373,4,257,68,88,51,31,57,85,12,54,23,46,32,52,54,20,88,39,16,45,24,3,6,65,50,202,694,126,1379,297,372,20
5085,177,222,258,298,332,320,378,370,380,372,419,386,334,271,191,159,129,89,2597,2488,47,390,3,278,80,90,48,41,72,121,8,43,18,54,30,51,50,24,80,39,17,55,22,0,7,74,57,206,718,134,1464,372,366,26
5080,219,213,237,294,361,322,382,384,371,397,406,384,317,262,189,139,127,76,2608,2472,48,393,3,254,60,92,37,28,50,104,13,31,19,51,36,42,50,19,91,23,18,52,20,3,6,82,63,218,731,117,1563,362,389,12
4225,167,163,222,231,280,299,263,311,287,312,343,321,249,241,187,142,116,91,2148,2077,35,334,2,220,50,64,36,32,48,95,13,50,17,39,32,44,49,21,76,18,18,49,13,2,6,55,37,165,620,107,1224,321,320,13
7300,274,333,371,400,506,495,535,532,522,538,561,567,443,374,283,241,180,145,3716,3584,55,525,8,382,84,138,61,58,89,170,26,52,18,66,40,81,86,29,127,39,30,74,26,1,8,98,78,328,1011,170,2143,522,638,39
5370,222,235,275,297,341,367,359,383,390,426,424,370,352,294,232,176,132,95,2798,2572,50,377,7,281,72,108,36,47,48,124,16,35,12,55,44,56,57,27,96,22,20,59,16,3,4,71,59,210,795,146,1603,344,441,29
4505,186,225,199,271,269,305,331,331,338,345,360,330,266,248,185,135,97,84,2291,2214,46,346,4,251,58,73,42,43,40,108,13,42,21,46,41,32,44,16,76,21,10,59,11,2,8,69,49,171,602,125,1349,312,357,18
4900,168,183,229,283,307,359,343,343,375,389,405,319,330,269,185,182,116,115,2557,2343,61,364,4,244,62,120,45,40,50,106,14,47,19,38,37,53,54,17,88,25,21,52,22,0,2,62,57,192,681,119,1479,312,395,18
4755,188,213,250,262,305,324,321,317,326,402,415,323,310,274,186,142,111,86,2480,2275,37,335,3,260,50,90,43,31,44,110,10,45,20,40,37,44,56,19,97,35,22,46,20,3,5,72,55,217,725,111,1372,328,357,16
580,28,16,24,30,43,50,38,48,47,44,51,45,26,35,16,13,15,11,270,310,7,35,0,40,11,9,8,9,5,19,2,4,2,5,6,7,4,3,14,2,4,11,7,0,2,6,2,26,63,15,167,37,45,3
6440,222,265,324,393,417,467,480,402,430,495,580,459,387,356,247,217,171,128,3394,3046,65,468,5,338,93,115,65,43,68,151,12,71,28,60,38,63,83,20,106,34,26,60,38,1,5,104,57,267,932,165,1891,477,462,29
7700,304,366,353,432,521,537,537,565,557,592,613,605,477,384,309,220,184,144,3951,3749,67,563,6,393,84,148,84,52,94,180,15,66,35,78,56,95,94,38,140,41,28,77,25,4,9,108,92,286,1146,197,2247,521,596,35
3065,115,141,139,172,232,209,201,214,213,224,258,210,220,173,112,91,79,62,1520,1545,37,247,1,149,41,59,31,22,42,68,5,26,8,31,23,33,39,14,53,13,8,34,11,1,1,48,31,105,455,60,891,218,245,15
3130,136,130,158,188,236,201,201,229,216,251,242,210,206,173,103,102,78,70,1611,1519,27,251,6,155,44,55,27,24,49,71,4,34,12,33,21,30,36,18,50,12,10,26,14,3,4,49,35,127,426,89,896,225,253,14
4240,142,176,202,229,266,283,327,297,335,324,353,327,292,205,152,131,110,89,2186,2054,31,321,3,203,45,72,41,30,48,89,9,30,10,37,34,43,54,21,99,26,9,41,14,2,5,59,49,179,630,117,1226,303,341,19
7570,303,313,357,457,450,546,570,558,548,623,599,554,449,430,261,214,180,158,3898,3672,56,566,7,389,111,162,62,61,94,161,18,45,41,75,42,67,78,23,130,34,25,81,27,3,8,111,85,313,1077,200,2246,536,605,31
1855,69,76,102,109,137,110,146,121,132,138,138,124,122,112,63,70,42,44,975,880,15,126,1,99,28,43,17,13,17,46,4,20,7,22,8,11,24,9,36,10,10,23,11,0,5,29,12,87,231,54,547,117,162,11
5005,205,228,228,292,337,353,378,347,348,396,404,329,344,292,195,129,119,81,2526,2479,46,365,3,290,56,82,50,33,58,105,6,33,16,47,33,51,58,23,90,33,24,47,16,2,5,68,56,217,712,114,1471,377,398,20
125,5,3,6,4,10,9,13,6,10,11,8,8,5,6,7,7,5,2,57,68,0,14,0,10,1,3,0,0,0,2,0,0,2,1,0,1,1,0,1,0,0,3,0,0,0,2,1,2,26,4,34,6,11,0
4285,186,200,207,248,297,297,319,287,307,344,354,314,274,186,141,147,98,79,2212,2073,44,346,7,238,53,58,34,37,49,86,16,41,21,37,28,39,40,10,76,27,10,42,15,4,6,67,38,151,603,97,1280,320,341,24
2765,94,128,147,160,174,184,213,200,167,234,266,203,158,141,98,78,68,52,1426,1339,23,197,3,150,32,52,28,18,33,63,7,32,11,25,17,29,22,8,50,20,10,27,10,3,3,35,33,107,404,60,801,202,241,9
7735,299,349,390,462,524,546,556,580,568,557,568,557,458,441,294,241,207,138,3917,3818,62,572,9,394,94,135,77,54,86,169,13,74,26,81,52,84,87,31,151,46,30,77,21,2,10,101,79,312,1135,188,2248,584,624,27
2920,127,107,129,156,196,211,203,203,232,240,246,209,167,161,113,101,58,61,1482,1438,18,222,0,147,37,49,30,25,30,60,3,23,15,37,25,28,29,12,60,16,9,29,11,2,2,50,37,109,441,66,837,196,253,12
5315,215,252,241,290,376,369,376,378,390,378,432,369,369,283,208,159,125,105,2735,2580,52,389,4,284,73,96,42,32,57,122,14,41,12,50,34,50,62,25,81,25,13,50,20,5,4,81,60,222,758,120,1590,374,451,22
6000,274,285,285,339,387,408,451,384,459,477,477,429,348,342,220,187,141,107,3056,2944,50,447,8,276,70,103,61,44,64,148,11,54,21,55,40,53,67,20,110,35,28,54,22,2,8,96,94,248,827,159,1751,429,519,26
2280,107,115,123,138,146,164,156,135,176,173,192,157,136,101,95,78,52,36,1207,1073,29,191,3,104,45,35,18,18,26,62,4,20,5,21,11,20,18,8,33,14,6,26,8,2,1,21,18,106,338,64,652,165,181,7
3815,141,190,181,209,251,239,262,259,276,309,341,272,246,205,153,108,96,77,1929,1886,28,278,1,193,38,74,32,22,40,88,13,41,15,39,20,44,55,9,81,26,17,55,13,2,3,61,40,156,580,93,1075,277,295,11
4490,161,213,210,263,301,298,320,321,319,382,337,334,273,272,161,120,131,74,2311,2179,42,317,5,210,47,91,37,24,54,117,4,38,19,59,25,37,48,17,74,29,12,36,14,1,5,63,57,183,630,90,1393,320,373,19
4185,173,178,219,257,284,261,324,271,283,327,341,294,254,250,160,133,95,81,2119,2066,33,351,5,204,48,72,32,23,46,103,8,52,8,40,25,30,54,17,82,27,14,44,15,3,2,54,43,175,612,94,1211,294,346,18
4635,192,190,194,270,281,280,349,312,340,394,374,326,301,280,183,154,99,116,2390,2245,28,370,2,240,51,85,26,36,57,104,10,44,27,47,33,34,53,14,85,18,14,54,20,7,6,59,55,176,655,120,1368,347,367,23
4795,209,211,253,269,340,307,330,332,344,369,383,327,307,257,166,155,120,116,2479,2316,36,376,9,239,65,89,44,36,72,111,7,52,22,56,41,42,57,27,81,21,12,46,18,4,6,69,52,185,652,141,1383,346,378,20
2930,114,147,151,167,183,208,224,206,214,219,248,213,163,131,120,85,74,63,1511,1419,22,214,5,160,31,52,28,20,36,69,10,23,11,44,28,30,29,12,41,12,6,30,7,1,5,35,31,107,400,80,874,201,264,12
7050,266,322,352,472,449,473,496,449,506,541,591,529,440,370,255,224,179,136,3567,3483,46,540,6,352,79,128,75,48,75,175,14,62,24,71,52,80,80,27,132,40,23,63,30,3,10,105,73,284,1005,173,2091,497,568,19
3655,156,167,191,201,247,257,255,249,265,299,276,234,239,209,142,123,80,65,1942,1713,26,284,3,191,32,64,30,19,43,93,6,33,13,31,28,31,43,22,71,18,13,37,17,0,6,41,47,156,541,100,1048,259,292,17
3675,163,162,181,246,211,260,243,273,265,291,305,277,209,200,126,105,85,73,1893,1782,27,303,2,175,54,79,26,35,47,88,10,21,21,29,20,31,31,8,72,21,14,45,12,1,3,65,44,159,510,104,1061,262,282,13
6210,237,275,274,372,353,413,445,416,451,502,516,486,434,325,238,205,151,117,3189,3021,61,476,5,316,60,123,63,40,64,148,7,49,21,60,36,76,73,25,94,31,23,67,25,4,7,91,63,262,904,165,1779,455,517,20
7540,311,313,342,440,503,549,564,480,606,558,619,530,464,434,298,239,164,126,3933,3607,63,558,12,379,80,144,48,63,90,170,12,61,28,69,51,72,84,17,131,31,20,74,36,2,7,107,74,297,1102,175,2255,559,649,20
4910,171,242,230,291,314,292,385,327,380,395,396,345,299,269,231,138,130,75,2542,2368,45,369,5,272,48,76,38,34,47,116,8,43,16,49,25,57,61,16,79,37,17,57,11,4,6,77,57,183,705,114,1474,345,393,26
7380,306,349,367,393,465,527,516,492,562,591,626,499,455,429,275,238,163,127,3818,3562,71,530,9,403,96,133,53,44,81,165,10,65,29,80,42,63,96,33,117,43,26,84,28,4,7,109,88,311,1068,192,2173,505,600,22
4425,166,199,208,263,299,257,356,288,325,342,358,356,292,235,171,117,118,75,2290,2135,48,338,8,233,51,100,31,36,41,87,11,30,18,38,43,53,55,11,69,20,16,42,16,2,4,65,39,180,648,112,1264,347,352,17
5190,223,244,254,328,342,389,359,332,334,398,434,396,330,269,190,157,110,101,2657,2533,49,417,7,252,59,94,45,36,58,119,7,36,18,59,38,50,55,18,91,28,19,59,16,2,7,65,61,194,767,118,1533,381,400,32
8525,315,397,405,514,567,608,615,585,594,662,691,582,541,475,318,263,203,190,4341,4184,66,689,5,431,114,156,78,68,111,163,15,67,20,80,48,75,88,40,145,55,24,105,33,3,14,104,97,310,1243,201,2555,579,712,31
785,32,34,39,42,49,67,62,62,49,59,62,60,52,39,24,24,15,14,390,395,8,60,1,33,9,20,8,4,7,14,1,9,3,7,5,4,9,3,13,1,0,10,7,0,2,10,4,19,96,24,267,55,67,5
6035,275,282,284,323,400,407,416,402,413,469,482,424,392,339,242,223,159,103,3091,2944,50,447,5,319,62,119,45,30,63,147,10,52,23,47,51,68,77,13,111,36,22,73,15,1,4,95,61,244,887,136,1761,441,502,18
5120,183,239,277,288,334,335,389,361,355,397,419,347,302,274,219,165,132,104,2618,2502,40,379,2,264,54,116,40,42,55,125,12,42,16,51,26,44,67,22,104,33,11,44,17,0,7,84,68,168,712,130,1550,356,412,27
6100,240,256,283,364,411,414,459,426,460,473,514,436,355,309,231,198,151,120,3153,2947,45,472,5,322,57,112,53,40,74,145,14,54,21,73,42,61,66,27,114,32,19,70,29,4,7,90,76,213,871,168,1779,392,522,31
5095,204,232,235,288,344,358,372,342,361,390,417,331,360,230,236,167,128,100,2619,2476,34,351,5,271,66,84,42,38,73,130,8,52,22,53,43,54,66,13,97,30,20,62,17,2,5,66,53,195,726,117,1513,366,394,27
4685,176,196,226,263,314,325,354,281,345,378,404,359,288,256,176,162,98,84,2452,2233,40,343,5,260,56,88,41,33,62,110,15,35,13,33,29,48,43,18,84,34,22,49,18,0,5,58,45,185,697,104,1379,349,360,24
4785,174,214,254,257,298,359,334,308,338,355,427,332,300,297,199,139,109,91,2453,2332,43,354,3,238,49,88,35,31,63,118,9,41,22,49,28,39,68,17,93,21,22,50,16,3,10,63,56,199,684,100,1447,314,393,19
5665,194,236,293,323,345,393,444,370,400,456,467,416,356,340,229,178,122,103,2935,2730,39,403,2,290,80,103,52,49,66,149,9,61,25,51,39,57,63,29,93,37,21,60,20,2,4,85,60,235,785,126,1638,434,471,27
2510,99,111,111,161,163,181,172,187,174,190,191,181,166,137,97,78,66,45,1256,1254,21,212,3,151,38,41,21,20,30,44,4,24,6,26,16,26,24,12,40,11,8,28,8,2,2,39,27,95,366,55,726,165,212,7
5685,222,242,264,327,395,366,406,377,438,465,468,427,344,324,217,179,116,108,2971,2714,57,406,5,278,74,132,56,51,79,116,17,48,17,48,41,80,70,24,101,35,18,63,19,1,10,77,54,263,844,139,1597,387,457,21
2815,121,125,137,177,176,168,196,188,195,235,232,201,179,163,110,92,73,47,1472,1343,28,236,4,157,30,53,28,22,31,60,3,20,13,19,15,27,43,14,53,16,10,27,15,0,1,31,21,115,392,82,824,192,220,13
5445,197,252,292,306,362,353,407,388,382,428,446,364,321,291,235,175,136,110,2789,2656,45,404,3,280,55,121,44,43,58,129,14,44,16,54,28,49,68,23,110,35,12,47,18,0,8,86,74,181,762,136,1646,381,442,29
4410,182,188,188,251,317,334,329,284,297,332,342,328,291,245,165,145,106,86,2274,2136,39,331,4,241,55,86,46,30,55,90,13,32,15,48,27,42,71,21,86,21,20,51,13,1,5,61,52,170,624,96,1277,298,373,16
3230,124,162,147,178,212,227,250,211,231,249,248,206,228,145,151,114,81,66,1635,1595,24,232,3,163,40,58,24,28,42,78,6,34,17,30,25,37,43,7,62,15,13,45,13,2,2,42,27,120,450,76,970,236,245,21
7085,298,310,335,352,450,520,491,468,514,586,577,507,514,389,263,206,172,133,3650,3435,61,525,6,367,96,136,63,62,68,171,17,60,28,71,49,58,90,25,124,56,20,69,23,5,8,93,76,265,984,179,2059,549,591,31
10895,425,440,516,637,742,785,793,767,832,832,867,753,695,581,450,335,245,200,5630,5265,93,819,9,583,131,209,91,67,120,233,27,108,46,107,83,104,117,40,197,47,39,121,48,5,15,147,107,452,1606,291,3157,734,899,43
5365,205,240,254,303,342,377,405,380,360,374,447,412,364,304,200,165,124,109,2731,2634,40,396,5,300,69,98,57,38,77,123,17,51,30,51,36,48,68,26,92,34,18,58,23,1,6,93,50,209,767,135,1535,375,423,16
4550,160,196,217,244,322,341,316,319,346,374,374,324,296,240,170,129,111,71,2278,2272,43,312,1,232,45,83,42,36,47,108,14,42,18,48,26,40,51,13,72,28,15,38,18,4,2,53,43,192,666,139,1359,319,382,19
5715,250,276,301,327,362,384,364,393,415,443,464,442,357,306,238,179,128,86,2903,2812,46,457,1,316,64,119,62,39,57,107,21,43,24,50,41,52,65,25,125,30,24,59,17,3,6,88,51,236,839,136,1588,453,443,28
8015,304,346,410,433,481,601,564,569,573,635,660,556,481,471,347,264,169,151,4100,3915,68,576,9,428,104,131,67,56,73,188,17,70,27,86,67,84,94,27,159,45,30,94,22,1,11,118,89,363,1120,199,2372,540,641,39
3940,155,142,176,212,251,264,288,320,282,310,311,277,267,230,170,122,89,74,2019,1921,32,298,1,214,52,75,35,34,47,108,8,28,16,39,26,51,31,17,81,16,19,48,10,0,3,51,46,165,561,91,1155,240,329,13
11400,429,524,544,616,762,788,812,769,818,941,932,797,732,636,444,356,266,234,5866,5534,83,838,7,624,146,216,110,86,129,251,19,102,37,114,76,78,126,40,222,63,41,120,51,4,9,168,129,440,1647,326,3347,771,949,31
4725,173,225,214,271,329,350,333,327,317,365,387,349,326,252,178,127,115,87,2378,2347,36,336,3,226,61,106,53,24,50,115,11,29,6,44,28,36,58,17,80,31,20,57,17,1,3,68,47,212,715,110,1415,318,377,15
2180,94,114,95,113,150,141,160,153,147,172,152,153,157,144,80,67,53,35,1132,1048,17,170,4,111,25,39,14,18,23,29,2,15,10,19,18,20,27,14,49,3,4,16,11,2,3,33,27,95,326,54,657,150,169,6
4940,200,225,214,281,323,338,344,352,372,387,383,354,305,298,184,152,121,107,2595,2345,36,382,6,252,77,96,50,37,55,104,12,33,15,41,34,60,60,9,93,27,15,56,21,2,8,81,47,190,727,122,1430,337,398,27
2665,107,114,154,146,160,176,215,195,213,185,210,168,167,148,88,78,76,65,1358,1307,21,248,10,127,33,39,19,18,26,55,7,16,10,22,16,22,35,11,51,14,10,30,15,2,4,38,28,99,372,89,764,192,212,10
4670,163,229,219,280,314,333,347,307,329,385,374,335,281,259,174,145,109,87,2386,2284,43,327,4,252,54,86,36,24,66,96,6,53,11,38,34,46,48,13,89,24,16,53,12,1,11,60,45,179,666,118,1391,340,409,19
2985,107,117,141,185,213,211,199,208,217,241,253,219,179,157,99,91,81,67,1520,1465,27,243,4,148,33,49,21,18,35,73,9,26,14,31,27,30,39,15,64,8,9,34,11,1,5,40,31,131,396,71,890,202,238,12
815,30,33,38,52,60,59,69,46,51,57,73,59,48,46,40,32,11,11,423,392,9,79,0,38,6,17,3,6,11,18,1,8,7,8,6,6,7,8,17,4,1,10,1,1,0,11,13,31,113,28,224,48,71,4
3020,104,145,154,157,194,187,240,197,220,250,236,209,206,180,113,107,72,49,1521,1499,26,221,2,157,41,66,31,19,31,62,5,24,13,32,21,17,30,11,58,15,11,40,13,0,2,38,30,104,475,76,893,199,247,10
3780,152,176,172,202,247,282,283,269,277,291,321,248,226,213,125,114,114,68,1961,1819,28,269,2,195,55,76,32,30,53,91,5,40,16,44,29,43,27,11,81,21,8,46,15,1,4,54,41,152,510,82,1114,258,335,12
5240,189,226,281,273,362,384,387,349,348,412,431,376,336,277,228,178,111,92,2706,2534,47,417,8,276,80,99,36,31,58,121,11,55,13,46,38,71,59,13,96,23,24,44,22,1,3,72,53,192,731,123,1517,401,435,24
3570,118,171,171,214,219,258,246,236,275,273,314,237,238,200,127,123,91,59,1872,1698,22,248,6,190,43,57,32,24,44,90,2,21,11,38,26,35,37,12,70,16,16,37,16,2,7,43,38,159,508,97,1094,241,277,11
10445,458,496,516,557,696,684,766,687,745,804,808,798,671,619,371,333,260,176,5389,5056,85,767,8,560,120,185,94,89,140,215,17,69,53,95,71,108,124,49,192,37,35,99,43,9,14,124,128,442,1493,252,3082,765,847,34
4605,196,224,232,253,283,315,335,314,365,359,379,300,272,255,179,152,103,89,2385,2220,48,317,6,246,63,86,34,25,47,110,10,42,13,54,25,39,62,17,74,28,17,56,16,4,4,59,63,198,657,109,1351,334,375,16
6990,257,315,333,396,424,525,525,501,480,549,539,499,437,416,257,213,174,150,3621,3369,65,527,13,351,87,153,70,49,81,152,25,54,31,68,40,71,81,29,120,36,29,57,19,4,4,99,73,264,985,200,2081,469,586,17
5780,230,246,284,293,354,433,402,433,431,457,469,400,365,324,248,187,113,111,2969,2811,50,433,6,288,75,97,46,36,52,141,13,57,16,63,48,53,65,22,111,35,25,71,17,1,9,84,65,263,806,147,1702,406,451,26
4030,165,175,203,223,258,275,279,288,290,344,289,286,265,222,165,124,90,89,2101,1929,35,309,3,196,55,67,44,37,46,100,8,39,16,28,32,49,42,14,80,24,13,46,16,1,4,59,40,147,588,90,1209,262,317,14
5655,214,225,266,325,358,407,423,369,418,441,482,411,339,349,214,185,133,96,2924,2731,57,384,2,280,65,102,61,46,76,142,9,44,17,51,34,68,76,26,109,28,16,60,20,2,8,103,62,214,836,132,1678,398,429,20
6490,239,282,297,370,447,441,428,418,485,517,528,471,412,389,261,211,174,120,3302,3188,51,470,4,335,99,132,48,47,82,148,12,64,26,55,50,53,70,24,102,34,18,72,29,2,4,100,69,271,967,136,1948,446,497,25
5750,258,238,300,322,339,399,383,380,421,453,491,395,379,341,221,174,142,114,2984,2766,49,445,4,303,70,122,60,54,55,118,10,58,22,54,41,58,72,22,99,41,19,67,25,5,5,74,49,260,814,130,1690,382,449,24
4330,159,193,206,244,281,312,311,282,328,345,338,294,275,257,191,132,86,96,2194,2136,41,357,4,242,44,86,31,31,57,103,8,45,19,42,39,43,50,14,84,27,14,39,24,2,2,54,44,166,581,113,1237,322,355,10
820,45,37,34,42,48,58,57,51,63,61,65,59,62,46,41,22,13,16,417,403,6,67,3,36,8,18,10,8,9,16,6,7,1,13,3,5,11,3,15,4,5,3,5,0,1,10,10,36,119,16,239,53,69,5
2590,106,126,133,149,179,182,173,172,180,220,212,180,186,127,96,71,59,39,1296,1294,18,163,1,142,28,46,24,26,28,64,4,19,11,28,17,27,26,4,50,12,8,27,8,0,2,37,30,98,365,65,797,200,206,9
5745,209,272,275,342,367,361,402,404,404,418,462,411,388,346,230,207,148,99,2985,2760,57,448,11,303,88,109,59,51,61,140,12,51,10,60,32,58,68,14,114,32,19,65,30,3,5,90,57,223,827,122,1655,398,455,18
6510,238,268,317,374,406,459,479,473,448,534,529,467,419,367,259,205,143,125,3343,3167,47,467,7,326,81,136,59,50,67,142,16,59,21,54,43,57,62,30,109,33,20,70,23,2,3,86,67,273,1012,175,1970,431,490,22
7680,301,335,370,469,512,532,552,493,618,625,644,485,496,385,313,226,164,160,4012,3668,64,583,7,400,109,150,79,63,83,157,20,66,40,82,57,75,90,42,141,54,24,76,26,2,6,96,83,295,1086,195,2234,542,622,31
5755,216,250,310,336,396,382,393,390,413,464,464,410,364,319,209,181,144,114,2938,2817,44,419,10,310,64,131,55,44,65,127,10,46,15,55,43,70,62,32,103,29,20,63,16,0,8,76,65,250,806,145,1686,394,475,17
5870,243,251,275,321,367,392,416,410,451,462,488,423,366,348,220,178,139,120,2992,2878,52,419,10,299,73,91,43,34,70,138,19,56,30,47,37,53,74,20,95,37,13,58,21,3,1,80,71,241,857,147,1764,411,482,24
5670,265,263,237,313,378,407,416,381,430,438,443,430,345,305,215,166,134,104,2826,2844,47,437,5,299,61,106,57,45,71,118,18,50,16,52,25,42,67,21,86,27,15,59,29,6,12,95,50,244,750,150,1667,420,498,25
5530,205,247,270,297,349,413,416,387,383,438,439,373,367,306,209,168,159,104,2850,2680,48,410,4,298,85,94,53,33,61,124,21,39,17,57,40,55,65,22,98,26,21,66,14,4,10,80,65,228,799,138,1594,382,457,22
4330,145,190,227,220,278,305,301,307,323,332,354,321,280,239,188,122,104,94,2163,2167,46,335,7,216,71,82,42,34,55,91,10,41,21,39,35,48,36,27,87,27,13,36,15,1,5,56,35,173,647,95,1238,293,349,24
4890,187,203,211,307,319,355,334,343,388,387,364,328,306,284,196,149,119,110,2549,2341,42,362,2,230,66,98,39,38,55,115,11,58,17,54,36,49,51,18,96,27,24,54,18,4,7,71,48,178,748,115,1438,335,366,20
4035,160,172,182,238,263,287,302,292,271,338,315,284,253,218,168,135,82,75,2001,2034,28,322,1,205,59,63,41,23,44,103,9,35,17,37,26,36,53,14,90,24,22,47,12,2,8,68,49,144,585,95,1159,287,317,10
3920,165,157,184,208,249,269,293,271,299,311,313,303,253,217,155,111,84,78,2055,1865,35,295,4,190,48,72,33,28,39,85,10,29,14,39,23,39,37,19,70,25,12,38,16,2,1,54,32,159,548,93,1192,304,318,17
5455,231,246,250,312,394,353,404,404,378,407,426,396,362,286,211,174,122,99,2806,2649,42,386,7,272,70,126,50,42,71,120,17,46,25,50,36,42,56,15,96,35,15,52,18,3,3,67,57,228,774,140,1658,362,459,15
2630,114,129,105,121,170,177,179,170,188,202,214,195,171,173,122,88,58,54,1332,1298,20,174,4,134,32,55,30,25,33,62,4,24,10,24,18,20,37,12,44,18,8,16,12,1,1,40,29,106,347,64,801,193,225,7
4125,186,174,207,232,273,271,298,257,299,355,308,289,270,234,157,131,107,77,2093,2032,42,311,1,210,52,61,40,27,33,81,8,32,24,42,24,34,46,19,79,27,16,35,12,1,2,64,56,152,581,109,1241,310,336,17
3825,147,160,196,217,267,250,281,272,263,294,320,301,256,196,137,108,89,71,1999,1826,29,260,5,166,47,68,34,24,35,64,15,39,13,41,22,35,40,27,60,18,14,36,20,2,3,59,44,148,546,96,1190,279,329,17
7630,282,321,371,429,477,541,560,541,545,598,617,557,495,430,308,224,176,158,3857,3773,76,589,9,391,119,152,66,58,96,169,14,77,46,62,59,90,70,35,141,44,24,77,27,3,8,107,81,306,1098,178,2189,502,632,35
8880,340,376,447,528,557,612,645,605,696,673,696,600,567,515,311,275,231,206,4517,4363,70,662,11,455,110,172,67,61,84,199,23,58,40,82,57,90,105,28,176,45,34,101,44,8,11,120,93,338,1280,231,2585,662,739,39
9550,382,383,465,542,612,642,661,654,734,728,801,709,630,553,356,316,225,157,4926,4624,83,727,4,516,132,204,72,51,106,202,25,73,37,98,42,94,109,36,195,58,31,102,34,4,15,143,96,341,1336,265,2846,657,774,42
5225,197,232,241,307,364,317,408,336,378,415,411,412,356,276,203,142,138,92,2702,2523,58,393,8,275,60,114,39,43,50,108,11,33,25,51,52,59,68,15,97,20,21,49,19,2,6,70,47,216,765,129,1483,406,412,21
7760,309,364,343,458,528,562,536,523,568,605,665,537,475,428,292,217,175,175,3985,3775,68,529,8,398,85,159,73,64,74,171,27,60,29,92,41,71,104,26,164,42,37,76,23,9,8,117,87,336,1062,226,2270,556,644,24
3585,132,158,170,211,243,195,281,237,247,285,307,299,229,191,142,97,95,66,1856,1729,35,282,7,187,43,82,24,29,30,73,8,21,13,30,39,39,48,10,62,16,10,35,13,2,4,50,31,151,530,88,1012,272,292,17
2530,102,115,112,136,171,157,195,182,184,190,215,180,159,149,92,79,59,53,1267,1263,23,188,3,130,26,39,25,18,26,55,6,26,11,21,19,37,26,12,51,9,11,31,10,5,4,37,28,96,363,70,733,181,199,11
6185,262,265,294,324,418,427,432,417,435,457,523,448,398,361,240,207,155,122,3144,3041,53,433,11,340,72,118,50,53,68,135,16,59,26,60,44,63,61,31,128,45,29,81,23,0,6,77,59,239,857,151,1855,428,496,18
5245,189,217,264,278,344,340,388,338,402,429,437,349,334,300,209,183,131,113,2652,2593,44,429,7,280,50,84,50,35,57,116,10,39,18,46,28,49,53,26,101,26,17,49,19,4,7,69,54,200,785,126,1555,389,405,18
2570,109,108,96,166,169,174,171,172,211,219,225,175,146,144,85,90,59,51,1329,1241,17,202,1,119,25,53,17,15,41,65,7,22,4,19,28,25,31,12,46,9,8,28,4,2,2,32,29,103,361,65,773,186,209,10
2790,115,99,140,160,174,198,221,179,195,222,217,221,174,142,106,92,79,56,1487,1303,24,210,2,146,35,53,24,20,34,65,8,27,4,39,15,23,45,14,44,13,7,38,9,1,1,37,25,104,396,72,781,207,254,13
3665,171,131,180,228,233,263,276,236,270,270,283,283,226,207,118,124,85,81,1884,1781,22,285,4,194,37,64,34,32,51,78,8,31,19,35,25,42,36,17,78,21,11,43,11,4,2,49,42,158,500,89,1074,279,284,6
3755,133,179,164,226,270,272,285,243,255,316,292,277,231,208,135,114,89,66,1919,1836,35,264,3,209,48,70,31,17,49,81,5,42,8,29,26,36,39,9,67,19,14,38,8,1,8,48,38,150,526,96,1115,272,340,14
120,7,8,1,4,8,10,7,9,12,10,11,5,11,10,2,3,1,1,63,57,0,10,0,7,1,5,0,1,0,5,0,1,0,1,1,1,1,0,0,1,1,3,0,0,0,2,2,4,18,5,36,5,9,0
5330,236,233,247,322,361,367,354,344,385,427,442,395,316,279,221,190,118,93,2775,2555,50,425,3,257,58,102,51,40,66,113,16,38,20,49,34,39,75,26,109,31,28,48,21,0,5,72,57,240,768,148,1498,374,447,22
5200,205,238,223,293,344,356,349,343,402,401,438,357,314,310,219,173,133,102,2683,2517,43,367,1,301,60,97,44,27,58,131,7,52,22,60,43,41,62,24,88,34,13,67,15,2,6,78,71,210,769,113,1499,360,412,23
6950,290,332,333,428,434,491,507,459,475,547,591,497,413,407,273,206,146,121,3545,3405,60,526,5,350,96,129,51,53,71,156,15,67,32,62,43,54,78,26,119,31,30,85,22,3,8,91,70,283,1003,174,2052,532,546,27
3965,152,171,191,208,290,247,292,294,288,288,339,273,250,222,160,132,98,70,2059,1906,25,306,2,194,44,60,41,37,52,82,6,31,13,50,29,36,43,17,75,18,14,45,20,3,4,48,37,151,550,95,1189,285,346,17
