"population","a0_4","a5_9","a10_14","a15_19","a20_24","a25_29","a30_34","a35_39","a40_44","a45_49","a50_54","a55_59","a60_64","a65_69","a70_74","a75_79","a80_84","a85_","f","m","naao","onao_Canadian","onao","eo_bio_English","eo_bio_Irish","eo_bio_Scottish","eo_obio","eo_fo","eo_weo_Dutch","eo_weo_German","eo_oweo","eo_neo","eo_eeo_Hungarian","eo_eeo_Polish","eo_eeo_Russian","eo_eeo_Ukrainian","eo_oeeo","eo_seo_Greek","eo_seo_Italian","eo_seo_Portuguese","eo_seo_Spanish","eo_oseo","eo_oeo","co_Jamaican","oco","lcsao","ao","ao_wcameo","ao_sao_ei","ao_osao","ao_esao_Chinese","ao_esao_Filipino","ao_oesao","oo"
3775,104,44,25,50,252,493,475,343,248,277,285,267,242,224,200,119,75,52,1967,1808,97,918,138,477,329,398,95,275,70,209,25,64,4,52,34,14,0,32,32,12,10,0,16,6,11,23,27,215,43,31,98,0,17,3
4775,172,108,98,139,341,514,470,412,279,368,358,366,345,292,201,153,93,66,2346,2429,256,1183,84,741,400,557,139,464,121,306,44,66,7,58,19,45,16,0,54,24,24,7,7,0,9,0,25,28,24,0,39,10,12,6
5090,127,46,75,60,232,556,675,473,365,408,371,426,384,314,222,184,87,85,2667,2423,227,1429,187,718,461,585,119,368,105,299,39,43,8,0,0,68,8,15,83,11,33,6,55,9,30,47,0,78,26,0,19,10,0,4
5080,240,303,291,602,743,312,279,335,357,491,361,185,117,90,69,84,94,127,2322,2758,314,1637,165,589,472,546,58,460,90,299,11,34,0,30,16,34,17,11,64,19,12,1,26,0,23,12,44,64,0,0,10,0,15,7
4225,200,264,204,194,250,236,237,258,301,327,326,302,267,227,163,135,147,187,2050,2175,199,1345,141,562,266,397,59,457,91,285,15,37,9,13,9,19,10,5,42,9,12,6,7,0,9,13,90,35,0,0,20,0,53,10
7309,417,315,308,297,429,534,589,584,585,591,623,536,480,389,241,166,132,93,3610,3699,468,2280,130,927,557,640,118,698,145,407,42,46,11,68,0,73,51,0,76,43,45,4,49,0,20,18,161,46,0,0,59,20,105,2
5376,183,146,132,145,250,514,614,498,409,348,381,397,386,313,245,160,141,114,2521,2855,240,1818,176,684,382,509,82,419,82,386,25,28,10,64,20,51,0,5,52,13,22,0,13,15,24,0,116,58,8,15,32,26,0,1
4509,140,128,128,164,206,398,423,355,313,285,301,288,325,299,225,151,183,197,2096,2413,174,1329,148,601,402,462,82,460,87,384,0,26,0,30,18,24,20,0,30,0,38,6,1,0,0,46,32,37,18,0,34,0,10,10
4900,244,196,193,229,222,427,401,396,371,420,352,372,320,274,194,128,98,63,2277,2623,265,1506,108,583,433,551,120,518,92,298,23,35,0,18,0,40,14,0,15,9,10,0,32,0,15,24,108,13,0,22,15,0,23,10
4755,135,118,111,127,207,422,505,329,301,311,329,387,360,335,252,219,172,135,2234,2521,234,1410,164,529,362,460,93,517,56,276,22,51,10,64,35,31,18,0,61,29,1,6,39,11,0,28,114,60,12,0,39,5,12,6
580,29,28,44,45,52,45,30,38,56,38,44,33,40,19,13,16,3,7,285,295,34,231,9,80,48,65,5,47,6,23,0,4,1,3,2,4,0,0,3,4,1,0,6,0,2,0,1,0,0,0,1,0,0,0
6446,341,365,363,405,415,431,459,480,566,538,534,519,347,278,138,119,71,77,3147,3299,278,1480,178,674,523,685,153,573,77,322,32,53,10,74,45,74,63,7,139,0,22,8,48,4,44,8,87,337,126,49,148,39,82,4
7700,377,301,304,325,380,568,607,596,523,598,596,669,522,451,284,229,176,194,3589,4111,322,2353,176,976,621,752,141,793,126,460,49,81,16,56,0,51,86,26,147,12,34,0,11,12,20,45,140,23,0,37,21,0,76,37
3065,153,173,202,203,157,101,118,150,219,257,261,268,189,206,178,107,59,64,1520,1545,150,895,134,374,223,311,53,285,54,162,14,53,5,21,11,10,36,8,28,8,8,5,14,0,10,12,71,59,6,0,21,3,11,10
3130,127,158,174,183,196,120,114,139,206,217,272,299,275,222,192,126,68,42,1503,1627,157,1080,71,422,226,263,59,262,54,216,8,26,9,22,10,5,19,5,56,11,13,6,15,8,15,11,23,33,0,5,15,0,5,0
4240,192,271,316,328,271,150,145,233,312,359,378,393,335,214,156,106,46,35,2036,2204,231,1276,113,536,345,420,91,391,79,298,22,52,7,51,5,32,19,6,32,12,33,4,49,0,14,8,20,52,8,0,26,0,8,0
7570,298,471,481,503,469,319,311,415,494,568,585,622,521,458,424,250,215,166,3670,3900,424,2251,168,756,587,665,108,728,140,452,26,84,0,76,18,16,21,43,71,41,26,52,44,18,35,90,199,200,49,47,64,34,22,15
1855,83,84,67,70,101,108,152,133,167,139,182,155,128,117,72,69,17,11,865,990,68,548,56,214,152,163,21,148,32,107,3,15,0,19,12,0,1,5,24,8,0,1,8,0,1,13,74,82,33,0,17,14,14,2
5005,224,279,259,310,324,286,288,309,352,382,336,377,291,233,198,166,152,239,2384,2621,257,1409,151,639,425,499,101,449,135,354,6,68,6,61,15,53,56,0,48,23,21,6,16,5,7,11,23,71,12,12,66,0,0,0
125,3,17,5,11,10,9,19,7,8,9,6,10,8,0,0,0,3,0,65,60,12,36,6,19,8,10,3,8,4,6,1,1,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,3
4285,209,246,243,250,290,249,359,296,327,344,350,359,246,174,139,98,67,39,2078,2207,392,1479,106,443,235,344,63,347,78,215,20,36,1,42,0,7,30,6,10,4,0,0,12,39,19,18,294,35,0,0,0,0,6,4
2765,123,144,150,123,154,163,106,147,189,193,258,225,160,183,154,107,90,96,1337,1428,148,961,78,336,213,261,54,216,61,160,17,34,10,18,3,38,6,4,24,18,3,0,6,6,4,8,28,27,0,0,11,3,4,5
7735,429,439,490,530,428,347,359,456,530,595,618,616,422,416,337,262,206,255,3705,4030,528,2384,302,851,584,693,114,971,159,539,43,67,0,46,10,42,29,10,34,36,41,11,38,0,15,0,19,106,0,0,28,14,0,21
2920,163,164,219,211,157,112,134,155,253,248,275,228,148,133,134,81,75,30,1454,1466,151,945,71,425,209,309,44,226,72,245,13,25,18,46,12,5,14,4,26,15,4,0,6,0,7,0,10,0,0,0,17,0,0,1
5320,304,385,307,328,332,214,235,395,368,427,454,456,351,289,185,129,79,82,2657,2663,304,1906,91,703,425,479,86,377,125,427,22,77,0,43,17,21,6,10,73,15,0,0,20,0,5,0,24,40,0,0,18,0,0,6
6000,206,265,378,448,320,260,224,262,334,486,506,517,447,376,306,234,200,231,2951,3049,480,2287,50,786,281,620,37,405,199,415,30,49,0,17,21,20,13,0,51,86,12,2,42,0,0,0,25,32,25,0,0,0,0,15
2280,112,130,154,154,132,62,100,145,140,184,211,165,137,151,77,71,91,64,1095,1185,103,866,132,213,147,160,33,328,24,95,7,15,1,5,7,6,4,3,17,4,3,1,3,0,7,6,31,17,5,0,10,9,15,3
3819,157,207,260,306,199,168,105,143,216,340,372,318,258,210,179,135,111,135,1855,1964,76,1060,227,346,250,330,58,640,63,78,16,27,0,0,0,0,92,15,28,0,0,20,39,0,0,0,76,291,0,34,48,0,0,5
4490,189,266,398,375,255,128,120,170,359,440,446,370,283,189,194,125,90,93,2255,2235,126,1366,229,512,422,407,68,684,39,215,22,24,9,3,4,22,15,0,39,7,23,4,8,0,13,28,28,60,16,0,53,20,24,0
4190,154,228,268,315,235,152,133,221,322,372,389,318,288,263,225,137,101,69,2058,2132,177,1508,206,535,292,377,77,455,52,235,6,60,9,0,0,13,0,21,53,11,0,3,11,0,0,0,0,13,0,0,0,76,0,0
4635,72,109,111,155,129,98,114,128,147,220,245,245,355,445,441,424,419,778,1886,2749,140,1493,202,421,356,331,74,635,71,174,23,47,6,23,7,19,25,7,31,14,12,8,5,5,25,29,51,92,47,11,127,0,118,6
4800,110,151,187,222,203,168,150,193,225,300,358,361,336,359,394,362,291,430,2156,2644,152,1686,164,552,354,327,100,590,64,153,15,60,18,21,5,11,46,9,41,13,31,0,14,0,23,53,110,46,17,0,37,48,35,5
2930,99,123,161,158,181,219,214,198,205,232,236,215,176,176,123,104,63,47,1399,1531,115,1059,135,275,213,212,44,383,22,131,12,22,4,8,7,12,5,0,50,0,9,0,8,8,6,8,73,27,4,0,34,2,41,1
7056,223,310,515,561,369,230,200,276,426,591,550,494,514,480,378,283,260,396,3282,3774,343,1976,400,709,645,517,65,1187,81,265,30,116,0,21,0,29,44,0,61,0,43,23,0,0,16,0,65,47,54,0,96,165,52,6
3659,145,251,300,266,183,80,80,131,261,364,335,288,233,222,212,130,87,91,1761,1898,216,1072,254,303,228,215,24,643,26,101,33,34,0,14,0,10,0,0,38,11,7,0,4,0,23,0,144,79,0,0,53,20,107,0
3679,115,192,240,245,220,84,91,126,186,321,340,329,368,279,234,139,98,72,1810,1869,114,1267,227,344,265,264,27,621,59,100,15,50,21,14,0,0,14,0,31,5,19,0,28,12,0,46,60,21,11,0,13,15,13,3
6210,179,279,374,550,332,210,170,206,357,480,500,575,519,415,458,306,166,134,3054,3156,192,2185,342,625,407,358,80,1019,44,240,20,42,0,17,0,7,8,8,43,10,18,27,0,10,44,24,169,86,46,0,32,71,20,16
7540,218,332,517,638,388,296,289,267,480,662,646,608,512,495,419,280,234,259,3583,3957,331,2178,638,689,534,434,106,1357,132,207,34,66,0,28,15,25,28,0,59,0,33,41,42,20,0,56,255,96,21,0,0,45,49,21
4910,169,288,380,315,267,224,161,229,330,422,411,320,327,333,242,206,137,149,2416,2494,290,1418,463,452,302,296,64,791,51,161,25,24,0,30,0,18,16,0,38,0,19,0,26,0,19,0,307,58,0,0,0,0,41,1
7387,338,458,412,409,279,252,342,517,538,593,577,581,604,573,415,209,145,145,3466,3921,202,2931,407,550,467,341,29,1335,49,177,29,50,29,0,10,14,11,20,57,15,31,0,7,0,45,13,333,122,7,18,15,22,45,6
4425,177,234,231,215,264,340,268,265,273,317,366,400,353,242,178,130,91,81,2140,2285,132,1531,299,510,275,359,34,740,54,181,22,9,3,6,2,4,13,0,18,0,13,0,11,0,20,6,39,40,9,0,38,7,34,16
5190,227,272,325,347,352,266,332,336,392,479,465,415,367,252,118,100,75,70,2612,2578,196,1846,326,471,310,313,64,902,63,190,6,47,6,16,4,9,28,4,82,13,6,8,8,0,8,22,67,47,16,7,12,16,77,0
8525,368,489,525,528,507,281,286,454,585,723,696,708,664,546,396,267,210,292,3976,4549,380,3816,530,543,330,276,37,1690,59,133,0,43,0,11,59,21,9,0,81,9,15,22,26,0,12,19,171,29,17,0,26,133,28,0
786,36,31,29,27,27,19,39,50,49,72,54,65,62,66,52,34,39,35,329,457,29,386,61,45,43,20,10,139,3,10,1,2,1,1,0,2,3,0,7,4,3,0,0,0,0,1,9,2,0,3,0,0,1,0
6043,269,290,394,442,354,276,295,319,408,430,531,547,424,450,254,173,106,81,3009,3034,193,2714,563,291,269,231,27,1299,16,59,17,23,0,2,11,16,0,9,60,10,21,0,2,0,9,24,70,12,0,0,48,0,43,4
5125,211,237,310,361,306,294,243,264,326,439,476,410,417,316,206,138,89,82,2439,2686,161,1985,498,253,212,230,30,1134,14,103,25,19,5,22,6,10,11,5,25,8,16,9,0,0,6,31,57,45,19,14,95,8,62,7
6106,233,324,361,401,408,366,339,298,360,458,542,505,422,359,212,165,170,183,2966,3140,2548,1190,0,1352,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
5095,172,227,249,366,270,248,252,284,334,389,396,447,492,453,222,135,81,78,2505,2590,211,2136,598,373,217,197,38,1027,45,126,12,13,0,31,0,0,0,0,33,0,13,0,0,0,0,15,10,0,0,0,0,0,0,0
4685,168,175,225,314,252,297,249,210,292,317,378,373,358,336,197,189,162,193,2227,2458,168,1869,252,501,286,322,52,747,39,184,15,38,18,12,30,5,0,6,32,20,0,0,14,0,0,30,15,0,0,0,0,8,14,8
4785,217,197,241,324,318,290,261,221,281,375,430,355,336,321,214,181,101,122,2302,2483,124,1758,108,665,361,458,110,525,78,284,16,44,7,13,14,15,21,0,54,5,6,0,4,0,8,0,0,43,32,0,11,5,6,10
5671,176,253,302,412,331,328,250,259,366,420,480,453,466,446,293,171,152,113,2637,3034,197,2089,199,805,475,462,140,391,94,434,24,121,15,39,11,27,5,5,25,10,11,2,0,7,4,11,7,11,16,0,31,0,0,3
2513,105,121,115,151,165,178,160,151,129,227,238,203,158,128,117,73,47,47,1201,1312,79,848,97,328,218,248,49,263,44,131,9,29,1,5,4,5,14,0,28,3,7,0,3,2,7,8,9,22,4,0,10,6,29,3
5693,198,235,282,370,402,340,292,284,366,461,539,489,321,363,253,200,127,171,2775,2918,163,1890,180,724,536,548,94,721,103,291,37,79,10,36,0,6,10,0,56,5,3,4,7,10,18,0,77,10,0,0,8,64,0,3
2818,102,141,154,170,182,208,152,136,166,238,252,210,194,187,110,94,73,49,1373,1445,103,959,111,385,216,270,55,301,47,143,10,57,0,4,9,11,7,0,30,11,7,3,3,2,2,0,29,6,8,0,6,1,22,0
5445,245,240,263,291,410,328,345,325,325,410,450,433,411,317,225,172,136,119,2695,2750,168,2169,126,952,252,337,0,237,241,554,64,52,0,0,0,0,60,0,0,0,0,0,10,0,0,66,0,47,0,56,0,49,0,5
4415,189,187,176,248,288,311,261,262,239,333,362,371,351,274,194,152,117,100,2178,2237,0,1546,59,733,528,407,43,231,132,528,49,65,0,0,0,0,0,0,0,0,0,0,13,0,0,0,80,0,0,0,0,0,0,1
3230,121,150,148,170,204,182,161,131,193,251,265,306,295,261,142,100,86,64,1598,1632,345,1299,196,271,194,102,20,491,0,134,0,27,0,0,0,69,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7085,321,335,393,463,518,378,498,451,444,535,591,510,476,406,301,210,148,107,3622,3463,231,2235,140,918,779,614,130,802,108,254,22,106,13,32,34,36,21,14,58,13,27,15,23,8,14,31,71,128,32,20,87,12,44,13
10895,772,532,433,492,707,1015,1037,877,768,863,879,730,652,472,274,184,123,85,5187,5708,484,4518,160,1132,1118,936,104,1346,216,273,35,79,0,0,0,54,0,18,54,0,25,4,0,0,0,87,0,125,0,0,0,0,29,98
5371,187,197,199,229,288,318,353,317,316,396,476,433,385,395,305,240,196,141,2481,2890,187,1772,79,743,615,468,70,651,80,192,38,69,25,9,0,17,0,11,31,11,0,10,3,0,0,0,66,92,43,0,44,15,24,6
4550,182,182,166,223,307,367,327,288,290,383,391,373,348,315,131,127,83,67,2105,2445,137,1389,99,648,500,390,65,535,112,171,11,17,22,45,3,35,7,8,9,19,13,6,3,0,18,20,45,67,11,0,27,73,44,1
5715,189,135,140,245,530,585,534,343,268,361,435,442,404,324,232,197,180,171,2658,3057,324,2123,127,682,575,413,65,687,99,117,0,63,22,58,0,0,0,0,45,0,46,18,0,18,0,0,126,107,0,0,0,0,0,0
8015,329,263,240,408,650,743,688,503,545,620,727,632,474,419,269,192,155,158,3775,4240,240,3135,183,880,847,452,112,1013,63,168,0,151,33,0,0,0,0,0,84,40,34,3,42,34,0,61,142,124,33,0,0,59,82,0
3945,168,163,206,208,178,229,243,246,305,337,343,299,266,206,134,147,105,162,1759,2186,132,1490,57,477,472,362,55,445,47,109,0,50,8,0,0,0,0,0,49,0,37,3,1,0,20,0,62,27,0,0,0,42,0,0
11400,498,289,298,543,1100,1235,906,646,661,793,784,759,636,641,457,469,367,318,5320,6080,634,4072,176,1703,1289,800,251,1076,0,430,0,248,0,0,0,219,0,0,0,0,123,0,0,0,175,0,204,0,0,0,0,0,0,0
4731,211,212,247,304,326,283,250,231,244,395,426,384,384,293,211,171,80,79,2380,2351,332,1639,164,610,327,307,58,584,89,109,0,46,0,0,0,0,0,0,37,0,37,0,1,0,37,54,72,105,0,0,42,36,41,4
2180,100,98,93,128,160,142,135,131,144,182,165,197,152,113,72,81,45,42,1030,1150,149,730,55,274,231,179,43,166,53,72,0,36,0,6,11,10,4,13,9,0,6,4,2,0,0,7,38,59,0,0,0,0,0,23
4945,226,256,303,300,300,269,238,257,383,469,432,436,299,267,189,132,128,61,2345,2600,268,1304,146,571,443,413,76,550,77,155,34,68,15,28,0,61,0,40,43,0,0,23,0,0,0,20,114,146,35,95,124,20,71,5
2665,133,127,140,219,198,181,111,140,145,193,251,197,197,156,99,94,53,31,1261,1404,179,800,57,266,237,205,78,368,57,50,17,20,0,0,8,0,20,0,31,0,17,0,12,9,10,15,82,101,0,8,18,0,0,0
4670,198,230,218,262,230,304,270,287,333,357,346,411,367,341,201,151,81,83,2154,2516,159,1140,127,533,655,385,126,499,110,99,0,50,31,101,42,73,0,0,0,0,0,0,35,0,68,0,0,0,140,126,0,0,125,46
2985,139,144,117,180,216,213,169,181,202,223,261,214,266,177,79,103,55,46,1456,1529,151,1038,141,374,276,268,42,371,34,89,0,20,0,0,0,0,0,0,33,0,0,0,0,0,0,56,51,0,0,0,40,0,0,1
815,40,52,50,62,50,40,34,34,64,64,97,87,44,43,22,9,20,3,422,393,52,280,17,77,79,85,12,102,8,23,1,5,9,0,0,0,0,0,6,4,9,0,6,15,5,1,7,0,8,0,3,0,0,1
3020,121,121,165,167,208,239,263,231,173,202,236,254,210,173,98,67,57,35,1483,1537,114,1209,43,335,320,202,61,363,30,123,0,41,21,0,0,0,0,5,10,7,15,11,0,0,11,28,9,30,0,0,32,0,0,0
3780,157,162,180,202,229,271,249,251,240,279,298,285,255,209,162,134,118,99,1859,1921,135,1064,91,522,488,350,110,461,82,211,0,67,24,33,34,0,11,0,0,0,0,0,0,0,0,0,0,34,0,0,63,0,0,0
5245,203,230,225,343,380,362,361,331,337,335,429,475,432,273,204,133,102,90,2551,2694,111,1993,76,880,570,373,59,646,92,120,17,44,24,22,0,0,87,36,0,0,0,0,6,0,27,0,0,28,0,0,0,31,0,3
3574,127,91,68,134,277,376,296,238,168,200,290,225,252,216,139,127,130,220,1653,1921,141,1117,104,399,376,260,49,468,70,155,0,62,0,25,18,0,0,0,49,20,23,0,1,0,0,0,33,136,23,0,45,0,0,0
10445,614,399,366,460,786,1046,1018,749,578,620,761,837,743,606,315,220,196,131,5015,5430,0,2110,0,1242,2088,1670,0,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2498,0,0,0,0,0,0,0
4605,162,284,311,318,233,133,137,196,316,368,444,370,348,341,258,188,81,117,2256,2349,238,1321,264,840,302,353,78,585,0,0,0,202,0,0,0,0,0,93,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,1
6997,251,309,318,354,282,221,264,299,402,502,531,664,595,612,532,361,266,234,3300,3697,345,1769,221,827,704,625,93,799,93,289,0,75,0,25,48,22,39,25,87,43,0,12,8,0,0,64,122,511,81,0,0,0,62,8
5786,188,271,357,375,310,203,208,201,310,481,503,476,383,401,333,251,212,323,2762,3024,611,1604,272,611,560,393,15,723,88,145,0,48,0,21,41,29,11,57,94,0,26,0,0,28,0,39,165,98,0,0,0,31,70,6
4034,144,155,171,201,197,145,191,164,227,298,349,340,328,325,259,202,126,212,1918,2116,147,1315,48,523,514,348,78,436,21,97,16,23,0,11,12,33,14,0,46,17,0,19,5,0,0,44,41,72,0,0,82,25,44,3
5655,266,304,286,338,297,273,262,330,393,405,492,440,435,393,287,209,139,106,2830,2825,440,1900,87,612,611,436,49,785,0,70,40,37,0,44,0,0,0,52,0,0,0,0,0,10,15,39,158,172,43,0,55,0,0,0
6496,266,328,346,445,405,287,272,331,419,456,561,572,503,436,356,205,183,125,3122,3374,342,1928,134,726,554,366,32,655,145,137,19,50,0,23,48,32,17,0,72,22,36,0,20,0,25,0,212,584,84,0,84,20,125,4
5756,258,288,292,402,339,289,270,315,366,486,479,495,450,286,279,192,126,144,2830,2926,196,1781,115,762,718,479,99,750,131,218,0,64,0,21,0,13,42,11,38,21,32,0,2,21,0,49,70,41,0,0,81,0,0,1
4335,167,212,224,235,220,142,158,191,271,304,329,359,330,371,354,206,123,139,2073,2262,93,1151,127,625,618,492,90,547,56,169,23,71,0,14,0,0,10,0,39,7,20,0,2,0,17,16,17,39,0,0,30,5,56,1
820,22,22,48,35,44,36,40,49,37,37,64,83,99,71,67,36,15,15,407,413,11,213,19,72,113,74,19,78,6,30,0,12,0,8,2,2,2,6,9,4,1,0,5,0,9,2,11,23,22,11,49,0,4,3
2593,79,83,71,120,120,146,135,96,114,153,196,234,185,185,150,121,105,300,1293,1300,60,703,40,289,208,172,47,181,37,74,2,33,0,24,24,25,22,7,7,4,3,18,10,5,5,4,76,98,66,26,258,0,63,2
5745,227,307,393,438,380,279,270,335,418,413,483,428,430,390,215,158,84,97,2819,2926,194,1795,85,790,617,444,109,726,79,193,0,52,0,25,0,88,78,0,54,0,24,0,24,23,0,0,137,178,0,0,0,0,30,0
6510,271,370,413,487,515,353,335,345,389,450,520,532,470,423,286,157,102,92,3236,3274,150,2493,92,861,676,535,91,777,77,174,15,97,18,20,22,21,23,14,47,14,39,5,8,7,10,17,19,106,0,0,0,56,13,13
7687,446,444,497,592,557,480,506,526,541,485,509,494,417,403,285,247,151,107,3735,3952,199,2781,133,1034,894,704,120,832,122,238,16,101,40,61,12,39,39,13,68,22,23,16,3,0,23,0,44,59,15,0,12,18,0,6
5761,185,282,418,424,418,269,233,266,354,449,475,530,483,381,261,191,91,51,2874,2887,180,2271,25,692,678,440,95,523,72,246,54,120,0,0,22,37,83,0,108,0,45,0,0,0,27,0,35,0,0,0,0,0,0,8
5876,402,378,318,352,329,330,429,429,431,427,486,466,357,319,192,117,67,47,2979,2897,200,2093,0,808,801,441,95,719,123,223,0,97,0,0,0,0,38,0,141,0,0,0,33,0,0,0,0,0,0,0,0,59,0,5
5685,243,302,343,397,468,285,314,326,388,430,489,486,355,340,205,146,98,70,2845,2840,183,2200,127,710,564,518,56,513,83,325,41,0,0,50,0,49,2,55,0,48,0,0,69,0,0,0,0,0,0,0,92,0,0,0
5542,249,298,347,401,337,342,379,364,397,404,430,390,350,305,178,182,99,90,2767,2775,164,1961,0,630,755,499,187,420,201,194,0,118,0,0,72,0,132,0,0,0,0,129,4,0,74,0,0,0,0,0,0,0,0,2
4330,216,242,266,320,359,268,287,288,312,339,315,284,223,249,140,111,75,36,2127,2203,110,1069,43,593,550,530,74,404,51,187,38,33,0,43,13,38,35,33,36,8,20,10,8,0,30,0,40,76,48,24,59,0,89,38
4890,215,268,321,324,336,268,284,334,354,371,350,353,293,285,183,156,97,98,2405,2485,131,1516,104,715,535,443,93,567,71,193,17,77,3,21,27,16,12,18,68,6,10,16,0,0,7,15,44,56,31,11,14,0,53,0
4035,183,234,262,273,274,237,248,245,264,327,332,312,277,201,141,84,78,63,1976,2059,157,1451,89,523,329,343,95,407,73,217,17,67,8,21,24,8,4,0,49,0,6,0,11,0,0,19,24,83,0,0,8,0,0,2
3926,70,41,69,74,95,141,109,124,137,188,250,343,460,531,414,325,264,291,1636,2290,118,1741,29,457,451,271,46,281,130,174,0,49,0,27,0,22,0,0,53,31,40,5,0,0,0,0,0,0,0,0,0,0,0,1
5455,149,180,203,300,248,206,221,207,265,342,454,546,482,465,347,310,182,348,2547,2908,131,1833,168,735,562,503,109,628,74,206,27,88,9,31,15,24,0,0,64,8,11,0,7,7,18,9,43,40,36,0,40,0,29,0
2630,37,34,53,62,64,97,127,104,145,143,158,239,271,336,293,189,131,147,1076,1554,56,940,36,378,263,232,41,258,15,132,10,55,0,12,10,6,9,0,26,0,17,5,0,0,0,0,53,13,0,10,22,0,31,0
4125,179,223,212,205,160,182,131,235,282,280,314,328,290,298,201,176,143,286,1918,2207,118,1292,84,522,411,394,87,436,79,167,7,54,12,13,27,32,8,3,49,12,16,19,9,0,24,13,19,95,9,0,28,0,77,9
3825,122,116,137,171,205,165,174,158,230,231,375,360,417,350,246,150,123,95,1852,1973,105,1258,70,627,395,370,88,390,82,143,0,49,5,9,13,14,9,4,27,16,0,24,15,0,24,0,20,42,12,9,0,0,5,0
7652,436,584,541,430,266,336,355,537,652,656,575,445,477,433,326,222,156,225,3573,4079,0,3206,0,745,832,652,347,975,229,663,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
8880,508,506,506,523,462,443,476,583,668,680,711,654,640,567,446,256,142,109,4450,4430,312,3670,174,1182,912,576,72,1078,129,195,17,62,0,23,0,32,21,0,83,24,21,0,23,0,14,25,110,109,16,0,0,0,0,0
9550,767,604,513,480,424,593,874,865,837,806,655,555,507,404,250,153,108,155,4529,5021,285,4007,252,1085,1050,747,129,801,199,407,91,144,0,0,0,0,93,0,201,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
5233,188,271,322,405,279,194,193,213,322,397,447,440,440,396,307,180,119,120,2583,2650,335,1971,74,712,671,503,70,309,84,110,37,113,14,29,27,50,0,23,52,0,46,0,3,0,0,0,0,0,0,0,0,0,0,0
7772,265,250,259,368,292,264,313,362,430,437,483,534,641,677,565,496,427,709,3469,4303,269,2879,290,1165,763,741,289,636,67,323,0,139,0,0,0,75,0,0,57,0,0,0,3,72,0,0,0,0,0,0,0,0,0,4
3585,137,207,209,247,158,97,141,183,226,288,281,340,310,282,201,135,77,66,1744,1841,174,1125,97,462,281,327,70,345,76,151,18,44,8,20,15,20,17,9,31,5,7,8,10,6,6,14,36,91,25,10,42,7,26,2
2530,105,156,167,184,139,83,77,133,140,186,234,173,234,206,136,71,64,42,1253,1277,38,737,33,348,255,318,70,268,58,116,0,49,28,41,0,18,20,0,0,0,0,44,2,0,0,0,0,51,36,0,0,0,0,0
6185,175,278,377,561,340,177,115,210,377,540,572,518,458,488,296,254,184,265,2987,3198,177,1602,237,744,598,630,127,537,164,291,24,97,9,38,19,42,37,12,69,0,28,22,18,0,0,96,68,113,85,15,151,62,73,0
5251,155,225,291,357,272,158,144,169,386,417,437,413,401,401,349,258,212,206,2439,2812,191,1167,222,615,568,472,140,628,87,238,41,95,14,33,31,29,36,10,44,13,30,12,23,13,0,75,53,188,13,33,63,15,55,4
2570,57,82,109,156,140,107,145,101,130,149,194,176,200,152,203,179,135,155,1084,1486,106,636,83,260,195,217,69,170,52,85,9,28,0,22,13,19,13,6,25,14,19,10,8,3,2,48,43,188,21,17,83,20,74,12
2790,81,172,180,208,176,115,66,117,192,263,253,196,235,195,160,100,58,23,1335,1455,86,731,36,241,170,126,34,145,41,84,13,35,0,16,11,8,8,4,24,3,14,16,27,0,26,48,101,179,49,84,340,13,77,0
3669,125,161,200,196,180,108,122,173,226,271,237,269,301,297,301,217,158,127,1711,1958,107,926,120,366,260,248,70,393,83,159,11,32,3,30,18,22,14,4,47,23,17,24,28,0,10,51,78,103,106,49,147,0,118,2
3755,141,188,198,216,173,158,195,215,266,277,286,259,231,233,190,187,147,195,1679,2076,154,785,190,409,276,289,74,372,73,144,4,30,11,19,9,21,30,14,36,0,27,14,23,9,13,22,99,242,78,96,156,0,36,0
120,5,4,6,7,9,15,5,4,16,5,8,6,6,10,8,0,6,0,64,56,3,40,0,12,9,14,2,14,3,5,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,2,2,0,0,8
5330,180,221,253,245,262,142,200,255,313,375,391,425,457,442,359,266,233,311,2595,2735,257,1632,68,671,512,469,126,568,80,199,17,123,18,28,36,36,19,0,59,13,11,12,39,7,11,13,116,107,0,0,32,48,0,3
5200,214,250,250,300,304,318,294,320,329,358,448,427,386,340,288,181,107,86,2653,2547,242,1639,83,741,568,501,106,454,94,298,0,61,29,63,0,0,45,18,50,0,14,17,0,0,15,0,47,0,0,0,66,0,49,0
6957,488,617,638,515,369,329,461,552,652,585,523,335,307,224,155,129,54,24,3407,3550,419,2179,189,899,665,686,104,696,152,232,20,94,11,24,12,11,9,0,49,0,28,19,30,21,14,36,139,65,13,18,48,0,48,27
