"population","a0_4","a5_9","a10_14","a15_19","a20_24","a25_29","a30_34","a35_39","a40_44","a45_49","a50_54","a55_59","a60_64","a65_69","a70_74","a75_79","a80_84","a85_","f","m","naao","onao_Canadian","onao","eo_bio_English","eo_bio_Irish","eo_bio_Scottish","eo_obio","eo_fo","eo_weo_Dutch","eo_weo_German","eo_oweo","eo_neo","eo_eeo_Hungarian","eo_eeo_Polish","eo_eeo_Russian","eo_eeo_Ukrainian","eo_oeeo","eo_seo_Greek","eo_seo_Italian","eo_seo_Portuguese","eo_seo_Spanish","eo_oseo","eo_oeo","co_Jamaican","oco","lcsao","ao","ao_wcameo","ao_sao_ei","ao_osao","ao_esao_Chinese","ao_esao_Filipino","ao_oesao","oo"
3775,75,47,23,51,236,511,532,368,262,258,298,229,227,257,202,101,62,36,1939,1836,94,1005,158,461,321,412,92,298,68,193,22,63,5,54,30,11,0,37,19,13,11,0,15,15,7,14,21,188,37,15,82,0,11,3
4775,176,93,86,121,349,593,528,424,286,345,307,377,342,300,199,118,72,59,2288,2487,281,1230,79,767,412,581,109,452,107,310,48,58,4,57,20,36,11,0,37,21,11,13,2,0,8,0,23,26,13,0,40,6,9,4
5085,101,36,51,51,223,595,657,507,411,407,407,399,376,315,198,182,72,97,2661,2424,221,1494,206,626,483,655,130,404,103,293,34,32,7,0,0,53,8,8,58,4,20,7,58,11,26,29,0,50,26,0,24,15,0,0
5080,256,326,330,602,722,298,295,348,355,510,378,167,92,85,49,75,73,119,2315,2765,302,1747,179,567,466,514,64,471,87,274,8,23,0,28,9,29,18,11,64,21,14,3,32,0,30,6,38,43,0,0,14,0,13,5
4225,225,272,191,216,285,246,239,250,280,313,340,326,235,198,149,145,121,194,2026,2199,241,1363,149,523,314,420,62,468,108,247,11,47,9,8,14,22,9,7,32,7,11,6,7,0,2,14,46,35,0,0,12,0,26,5
7300,404,361,314,276,460,585,639,548,531,593,624,543,477,376,222,157,106,84,3522,3778,479,2526,155,848,590,714,86,725,114,348,39,37,7,58,0,73,37,0,56,34,31,0,30,0,13,16,133,32,0,0,41,19,59,0
5370,184,135,95,143,272,509,583,467,475,355,389,417,415,297,259,175,118,82,2469,2901,275,1913,149,629,470,544,76,437,54,371,22,12,5,39,4,43,0,2,38,4,15,0,13,12,24,0,125,42,6,8,20,18,0,0
4505,150,122,127,149,180,407,441,340,316,282,319,308,289,274,251,158,180,212,2083,2422,202,1364,148,514,411,548,78,482,90,358,0,29,0,23,20,24,10,0,34,0,37,4,0,0,0,42,21,23,9,0,21,0,13,0
4900,243,200,202,239,237,434,423,424,389,410,367,385,338,226,174,118,51,40,2241,2659,297,1653,99,527,469,555,101,534,72,262,11,37,0,7,0,39,11,0,18,8,10,0,29,0,15,16,83,4,0,12,5,0,18,8
4755,138,102,99,120,190,467,570,330,287,315,310,361,345,336,264,231,154,136,2144,2611,252,1552,176,496,409,456,53,593,51,234,16,42,6,35,30,24,13,0,56,19,4,5,27,9,0,10,97,38,9,0,20,8,10,5
580,33,34,34,51,48,49,26,44,34,47,49,32,33,21,18,14,4,9,288,292,35,202,5,77,54,67,7,61,5,29,1,7,0,1,1,3,0,0,5,1,1,0,3,0,4,0,7,2,0,0,1,0,1,0
6440,393,408,331,458,422,452,453,478,574,508,508,492,341,224,148,95,86,69,3125,3315,272,1665,173,675,499,730,176,582,70,301,31,54,10,59,25,72,51,4,135,0,15,11,38,5,43,6,76,290,108,52,128,24,60,0
7700,368,305,332,350,412,564,569,554,500,610,616,688,546,403,266,236,181,200,3644,4056,315,2606,183,918,643,841,118,808,92,419,48,68,7,39,0,56,53,21,128,10,26,0,3,10,15,35,113,13,0,27,22,0,37,26
3065,145,196,198,195,176,104,123,189,193,241,276,263,204,191,159,102,40,70,1476,1589,154,896,135,340,239,332,56,323,50,155,15,40,6,19,3,11,27,6,31,15,13,5,17,0,6,8,65,49,2,0,20,5,12,10
3130,109,164,178,219,234,89,112,120,196,267,295,320,267,176,174,100,60,50,1468,1662,172,1160,87,366,274,291,42,262,39,190,8,20,4,18,11,12,17,2,22,11,7,7,19,12,10,9,19,21,0,3,10,0,5,0
4240,218,277,316,360,298,150,126,230,304,386,353,406,305,191,149,87,45,39,2045,2195,255,1385,99,469,383,419,105,426,64,299,15,41,6,37,2,18,14,6,26,10,17,2,36,0,16,2,16,37,4,0,13,0,18,0
7570,354,440,446,456,498,287,308,379,515,618,591,605,498,497,463,256,220,139,3635,3935,430,2410,180,676,608,760,108,731,140,501,22,64,0,62,5,13,18,48,57,19,21,45,35,17,38,75,184,139,28,32,56,22,20,6
1855,98,72,51,55,74,98,174,129,174,130,205,167,150,115,77,61,13,12,859,996,67,581,53,231,166,182,19,165,31,88,7,13,0,13,8,0,3,9,14,3,2,1,4,0,6,7,67,65,11,0,17,9,10,3
5005,262,310,291,324,318,261,305,306,339,400,341,371,280,197,167,145,159,229,2357,2648,305,1469,149,568,491,549,89,472,98,334,1,61,3,44,13,39,40,0,48,23,14,6,20,4,9,8,24,69,8,9,38,0,0,0
125,2,10,8,7,6,6,20,9,7,11,15,12,8,0,0,0,4,0,67,58,7,32,9,20,8,13,3,15,6,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4285,200,296,223,251,309,259,331,323,298,332,375,373,255,165,132,82,52,29,2094,2191,379,1590,104,381,249,345,57,387,49,190,11,21,3,41,0,8,15,0,14,2,0,0,11,43,17,22,320,17,0,0,0,0,7,2
2765,121,157,156,151,156,150,114,160,153,191,259,217,152,186,162,108,90,82,1301,1464,187,970,91,303,216,267,45,285,35,143,12,26,11,21,4,26,10,4,18,7,1,0,5,4,9,2,32,17,0,0,7,2,2,3
7735,393,429,465,514,470,324,366,447,527,620,606,592,467,414,345,289,200,267,3717,4018,539,2531,303,744,599,725,88,1013,123,620,29,57,0,35,8,31,16,8,33,16,29,11,28,0,19,0,22,78,0,0,8,4,0,18
2920,165,197,237,214,203,102,128,156,250,265,255,242,117,142,101,63,54,29,1384,1536,165,1001,72,326,263,370,28,232,68,237,6,16,12,25,17,3,8,2,13,13,5,0,2,0,7,0,19,0,0,0,9,0,0,1
5315,332,386,314,355,371,223,234,400,365,370,486,408,374,256,188,113,71,69,2571,2744,297,1956,96,613,402,545,86,404,137,439,21,88,0,34,12,10,9,11,54,18,0,0,29,0,5,0,21,25,0,0,3,0,0,0
6000,231,250,331,415,337,269,207,249,385,497,521,548,447,398,312,239,163,201,2996,3004,447,2555,53,702,284,690,41,356,173,376,31,43,0,16,13,6,12,0,30,78,11,3,15,0,0,0,18,16,13,0,0,0,0,18
2280,120,170,166,147,117,58,100,110,145,212,205,156,150,157,95,44,72,56,1048,1232,64,917,145,201,142,157,18,367,21,83,6,8,1,5,2,4,5,1,16,0,3,4,2,0,7,8,41,13,2,1,9,8,14,5
3815,147,214,305,352,208,139,104,125,221,358,343,304,257,244,134,138,108,114,1823,1992,77,1125,225,263,341,371,47,641,37,86,14,19,0,0,0,0,71,17,27,0,0,13,39,0,0,0,78,260,0,28,36,0,0,0
4490,163,292,461,414,256,127,98,150,338,458,456,348,260,201,183,113,76,96,2209,2281,131,1337,252,482,457,507,53,711,37,164,11,31,9,8,3,14,13,0,37,4,14,5,5,0,6,25,34,50,15,0,33,21,21,0
4185,162,267,279,349,268,157,111,185,313,360,417,279,283,279,226,128,62,60,2086,2099,155,1606,201,471,341,389,77,474,43,205,7,46,14,0,0,6,0,19,27,5,0,0,18,0,0,0,0,11,0,0,0,70,0,0
4635,59,104,134,170,117,67,92,103,149,215,244,256,352,451,422,440,452,808,1848,2787,123,1574,231,423,367,354,61,633,70,162,15,29,5,13,6,18,30,10,33,7,11,11,4,3,35,13,40,76,50,11,106,0,109,2
4795,80,136,202,265,201,163,132,167,231,305,367,381,325,391,326,396,292,435,2085,2710,161,1823,167,494,381,337,83,616,59,137,19,39,11,17,5,10,47,7,31,9,29,0,7,0,13,48,104,39,16,0,22,36,28,0
2930,85,134,147,170,196,207,214,210,193,210,243,209,164,183,127,95,72,71,1386,1544,123,1049,136,265,241,213,32,416,28,107,13,16,3,5,2,7,1,0,43,0,13,0,12,8,4,7,84,28,2,0,30,6,35,1
7050,234,322,487,546,420,207,202,273,423,608,546,477,518,476,370,287,267,387,3304,3746,364,2115,398,648,685,573,63,1234,64,231,37,119,0,15,0,25,25,0,47,0,40,20,0,0,22,0,45,31,40,0,54,121,34,0
3655,118,268,319,317,191,79,50,129,258,356,331,299,231,191,233,121,78,86,1724,1931,223,1082,265,286,238,225,26,689,21,88,24,28,0,9,0,8,0,0,22,7,13,0,5,0,34,0,182,49,0,0,34,14,83,0
3675,98,181,211,295,214,73,91,114,196,352,342,353,337,279,213,159,93,74,1775,1900,117,1365,234,298,281,253,23,638,72,78,14,26,9,14,0,0,14,0,18,8,15,0,8,15,0,40,69,18,16,0,11,16,5,0
6210,184,289,368,553,373,193,162,179,380,459,533,544,492,454,464,299,157,127,3013,3197,193,2400,343,591,385,344,65,1034,42,213,12,33,0,9,0,7,4,6,29,9,14,28,0,10,51,29,166,68,28,0,21,61,7,8
7540,212,336,527,601,495,289,262,267,465,694,625,618,526,501,412,284,209,217,3523,4017,364,2357,641,587,580,477,97,1398,91,173,34,41,0,16,19,15,14,0,52,0,23,27,28,26,0,51,255,80,13,0,0,28,36,17
4910,204,303,391,350,264,212,172,196,345,468,401,310,292,351,239,177,111,124,2395,2515,318,1510,434,420,323,248,64,852,42,149,32,15,0,22,0,12,9,0,10,0,23,0,15,0,22,0,329,32,0,0,0,0,28,1
7380,328,406,419,393,299,318,357,493,510,583,545,621,623,600,397,241,121,126,3503,3877,209,2962,418,517,452,377,29,1407,42,153,34,34,20,0,5,18,8,18,47,14,18,0,2,0,45,15,377,97,5,12,4,12,29,0
4425,190,247,258,279,340,354,253,275,242,302,317,391,337,212,167,99,77,85,2117,2308,169,1708,299,424,333,317,29,745,49,129,16,5,1,2,2,0,12,0,12,0,6,0,11,0,11,9,36,27,6,0,23,6,23,15
5190,262,307,313,347,377,263,315,352,385,461,424,426,355,247,121,115,67,53,2598,2592,231,2034,320,395,347,349,48,893,55,157,3,45,3,14,0,7,20,5,45,6,6,8,5,0,6,12,36,47,15,6,6,10,56,0
8525,391,486,580,553,456,285,316,438,583,711,673,672,644,558,420,247,214,298,4017,4508,415,3863,537,505,432,252,22,1723,44,112,0,35,0,5,36,14,5,0,50,3,13,26,27,0,18,14,184,21,14,0,16,116,23,0
785,16,38,36,28,27,28,28,66,52,39,55,76,89,61,40,41,31,34,335,450,30,386,73,36,52,21,7,139,4,7,3,1,1,0,1,2,0,0,5,0,1,0,0,1,0,1,4,6,0,1,1,2,0,0
6035,289,320,365,415,346,316,290,345,434,382,529,564,437,442,252,153,79,77,2911,3124,180,2903,542,236,308,191,20,1299,6,45,23,31,0,6,8,9,0,4,40,10,10,0,0,0,6,21,59,16,0,0,38,0,24,0
5120,241,231,313,337,369,274,202,261,320,445,480,435,384,342,183,124,94,85,2439,2681,161,2240,493,204,205,181,18,1147,17,70,16,12,5,14,3,12,10,6,17,7,11,9,0,0,6,23,55,24,16,16,72,8,42,0
6100,242,292,353,375,394,361,346,261,368,486,555,523,421,378,164,164,207,210,2953,3147,2518,1035,0,1490,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5095,187,258,295,306,322,243,239,278,339,388,435,444,425,439,247,115,77,58,2495,2600,237,2342,597,275,206,187,18,1014,40,97,4,12,0,18,0,0,0,0,22,0,11,0,0,0,0,9,6,0,0,0,0,0,0,0
4685,203,198,235,311,281,311,258,195,269,341,409,363,317,342,184,163,130,175,2200,2485,218,2099,233,421,298,259,35,760,22,147,14,26,9,5,20,8,0,10,32,12,0,0,8,0,0,13,10,0,0,0,0,12,6,8
4785,247,191,257,338,349,332,256,244,287,382,394,336,345,298,201,159,81,88,2254,2531,146,1897,109,522,408,516,102,532,54,250,15,35,5,7,7,6,18,0,42,6,5,0,4,0,10,0,0,41,23,0,9,6,5,5
5665,220,273,367,400,361,305,221,253,367,418,410,465,456,467,264,167,125,126,2738,2927,208,2266,188,658,493,493,86,405,82,516,18,85,12,19,6,16,7,6,24,5,4,2,0,8,5,8,3,14,8,0,20,0,0,0
2510,103,114,127,153,171,176,187,128,134,197,230,206,176,166,103,69,36,34,1219,1291,72,840,93,306,256,286,44,302,34,127,7,20,1,6,5,5,9,0,16,3,7,0,2,0,3,6,10,10,4,0,12,1,23,0
5685,207,253,324,353,404,353,292,278,354,424,533,508,316,352,247,167,150,170,2666,3019,188,1965,200,610,560,650,69,767,72,255,38,66,8,16,0,9,5,0,48,5,5,0,5,10,16,0,52,12,0,0,9,45,0,0
2815,107,114,137,199,190,224,121,157,164,207,281,230,179,207,110,85,63,40,1335,1480,113,980,113,365,250,299,40,303,33,152,10,46,0,4,0,5,8,0,17,5,11,4,3,3,3,0,18,3,9,0,1,5,12,0
5445,282,255,314,286,386,365,339,320,321,428,494,421,406,302,214,143,97,72,2742,2703,138,2329,138,828,264,324,0,261,226,599,83,40,0,0,0,0,39,0,0,0,0,0,3,0,0,56,0,34,0,51,0,32,0,0
4410,202,213,171,264,296,291,246,246,247,331,409,398,359,228,185,163,76,85,2114,2296,0,1589,65,660,542,452,25,233,127,558,46,45,0,0,0,0,0,0,0,0,0,0,5,0,0,0,63,0,0,0,0,0,0,0
3230,137,155,146,187,224,173,151,141,201,248,267,293,276,260,142,98,74,57,1626,1604,388,1316,199,227,211,81,16,540,0,103,0,20,0,0,0,56,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7085,335,310,438,397,459,447,529,464,441,551,593,544,482,380,282,189,138,106,3520,3565,262,2523,148,811,816,603,121,819,103,215,22,73,4,23,22,32,13,13,58,7,25,7,7,7,15,22,60,111,19,4,53,13,44,10
10895,787,530,423,509,778,994,1063,888,752,852,827,718,659,529,261,168,98,59,5203,5692,485,4611,158,1196,1129,932,106,1354,212,225,23,58,0,0,0,49,0,15,29,0,18,3,0,0,0,69,0,93,0,0,0,0,30,100
5365,182,194,233,245,326,305,355,320,329,408,464,442,401,394,276,200,144,147,2451,2914,193,2084,72,612,566,501,78,655,68,142,34,48,12,7,0,13,0,7,28,13,0,8,1,0,0,0,62,85,29,0,30,11,6,0
4550,189,200,187,223,335,369,305,276,280,400,394,396,333,285,120,99,74,85,2067,2483,151,1504,88,564,550,437,47,551,101,138,6,20,14,38,6,29,5,4,3,17,11,8,1,0,15,16,20,64,16,0,19,64,40,3
5715,215,134,111,264,539,618,530,308,285,350,454,457,404,324,188,171,191,172,2675,3040,316,2263,127,591,599,440,79,693,67,104,0,55,18,43,0,0,0,0,24,0,60,9,0,19,0,0,118,90,0,0,0,0,0,0
8015,347,301,249,408,703,775,624,506,514,613,730,588,495,448,234,179,156,145,3803,4212,247,3265,181,854,902,484,93,1026,55,115,0,140,25,0,0,0,0,0,59,33,46,1,25,29,0,47,123,113,35,0,0,48,69,0
3940,173,166,205,221,170,203,243,243,319,358,372,292,253,197,143,151,93,138,1746,2194,144,1542,63,417,506,396,46,462,35,100,0,47,12,0,0,0,0,0,27,0,32,0,0,0,15,0,49,25,0,0,0,21,0,1
11400,534,351,335,470,1103,1251,881,603,644,789,779,721,644,684,437,465,397,312,5312,6088,641,4107,176,1861,1270,762,237,1042,0,360,0,286,0,0,0,223,0,0,0,0,104,0,0,0,166,0,165,0,0,0,0,0,0,0
4725,179,204,261,330,347,279,235,227,245,431,408,364,374,286,233,149,94,79,2298,2427,345,1741,171,542,380,309,66,621,65,69,0,49,0,0,0,0,0,0,30,0,28,0,0,0,39,33,66,72,0,0,37,35,23,4
2180,102,98,95,139,142,132,129,125,141,187,178,223,155,103,75,78,34,44,1053,1127,181,725,57,257,264,172,53,208,59,55,0,16,0,4,6,4,1,8,4,0,2,4,1,0,0,9,29,45,0,0,0,0,0,16
4940,248,228,358,308,300,253,242,231,380,485,450,413,310,274,144,123,128,65,2298,2642,258,1405,140,537,503,472,69,551,67,139,40,72,15,19,0,40,0,41,39,0,0,26,0,0,0,24,107,105,29,71,104,15,52,0
2665,104,129,162,212,214,191,108,117,150,184,257,209,193,149,88,109,58,31,1317,1348,188,785,65,270,277,214,52,409,51,34,17,17,0,0,5,0,19,0,26,0,15,0,12,9,10,13,58,91,0,10,18,0,0,0
4670,175,250,231,256,255,329,260,296,335,351,356,405,310,342,213,155,84,67,2132,2538,180,1169,139,512,671,463,154,521,103,69,0,27,11,76,32,46,0,0,0,0,0,0,37,0,65,0,0,0,112,118,0,0,116,49
2985,135,136,113,169,225,251,177,161,216,234,258,239,234,166,74,76,77,44,1395,1590,154,1074,153,363,269,276,43,383,16,74,0,30,0,0,0,0,0,0,29,0,0,0,0,0,0,48,40,0,0,0,31,0,0,2
815,48,43,59,52,78,31,58,37,54,66,84,79,45,37,17,11,15,1,402,413,48,259,23,75,99,72,12,122,6,20,3,3,8,0,0,0,0,0,8,5,5,0,6,16,3,5,3,0,7,0,5,0,0,2
3020,111,100,160,187,229,232,276,245,188,163,257,268,218,151,77,52,75,31,1498,1522,110,1215,46,322,393,232,49,373,27,105,0,24,18,0,0,0,0,3,2,1,11,7,0,0,8,22,9,20,0,0,21,0,0,2
3780,154,161,216,218,248,227,214,214,228,299,289,283,285,225,164,140,104,111,1873,1907,144,1072,93,470,513,367,123,475,72,212,0,65,29,30,34,0,14,0,0,0,0,0,0,0,0,0,0,24,0,0,43,0,0,0
5240,242,259,253,346,381,363,381,287,326,328,437,478,441,272,180,111,84,71,2568,2672,116,2149,81,827,530,397,60,630,78,89,27,34,29,19,0,0,58,33,0,0,0,0,1,0,28,0,0,30,0,0,0,24,0,0
3570,118,78,68,90,301,395,316,227,155,206,275,258,265,197,134,132,112,243,1673,1897,171,1177,105,344,418,305,35,467,74,118,0,42,0,16,8,0,0,0,37,16,10,0,0,0,0,0,30,107,24,0,63,0,0,3
10445,559,398,380,445,770,1095,1068,735,586,650,792,857,707,594,272,226,190,121,5005,5440,0,2075,0,1264,2075,1685,0,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2504,0,0,0,0,0,0,0
4605,176,263,301,323,258,107,134,180,271,349,515,383,379,357,249,199,83,78,2384,2221,271,1243,261,767,354,375,80,598,0,0,0,192,0,0,0,0,0,113,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,2
6990,264,324,348,367,283,204,268,282,375,459,569,648,578,626,546,364,256,229,3306,3684,395,1975,233,723,749,682,68,841,82,254,0,39,0,16,41,18,25,27,52,28,0,5,2,0,0,65,126,442,56,0,0,0,46,0
5780,192,280,377,416,321,178,194,197,278,522,510,512,349,386,310,266,189,303,2717,3063,639,1736,288,551,582,405,12,718,77,129,0,35,0,26,27,26,8,32,89,0,20,0,0,26,0,30,167,77,0,0,0,23,57,0
4030,165,140,169,187,175,143,170,161,198,306,326,359,354,333,281,188,149,226,1891,2139,134,1407,43,530,516,370,74,475,18,100,6,26,0,12,5,18,10,0,22,9,0,5,3,0,0,31,27,77,0,0,55,32,25,0
5655,298,326,269,354,300,234,270,361,356,395,500,513,433,359,277,194,122,94,2771,2884,449,2154,77,504,631,434,44,812,0,37,40,27,0,24,0,0,0,41,0,0,0,0,0,12,10,27,141,130,32,0,29,0,0,0
6490,276,316,347,462,441,267,268,313,395,467,585,576,488,474,323,208,168,116,3135,3355,301,2235,121,656,607,354,20,702,130,135,15,45,0,13,35,40,9,0,52,24,25,0,18,0,17,0,219,507,47,0,47,18,98,0
5750,292,334,358,398,389,266,291,298,385,471,453,487,375,292,262,177,92,130,2761,2989,267,1931,114,655,711,528,98,754,111,189,0,37,0,9,0,20,23,9,44,9,29,0,0,28,0,31,51,33,0,0,69,0,0,0
4330,163,246,256,261,220,126,174,163,250,316,300,364,329,352,323,221,135,131,2044,2286,82,1163,122,626,648,598,63,564,47,122,16,63,0,5,0,0,5,0,37,4,11,0,1,0,11,10,14,37,0,0,31,17,33,0
820,20,34,36,43,44,40,34,45,30,42,60,84,90,78,76,38,14,12,411,409,18,217,19,69,98,63,19,99,6,27,3,15,0,4,1,2,4,3,8,2,6,0,7,0,3,1,9,37,17,5,49,0,4,5
2590,60,63,82,114,125,143,97,95,128,164,168,227,215,187,161,121,143,297,1275,1315,54,708,43,283,232,195,28,210,31,93,5,24,0,13,20,14,23,5,6,5,8,16,6,8,3,5,72,96,79,20,221,0,64,0
5745,212,304,423,452,426,238,268,325,418,403,496,416,468,397,206,145,64,84,2795,2950,216,1871,94,773,622,503,100,723,81,168,0,58,0,20,0,73,72,0,44,0,15,0,19,24,0,0,108,128,0,0,0,0,33,0
6510,307,347,417,506,503,323,347,326,432,436,558,582,438,416,242,160,97,73,3218,3292,169,2696,86,838,710,549,71,765,74,133,10,69,12,13,9,27,14,12,38,8,32,2,9,7,9,12,19,77,0,0,0,30,7,3
7680,447,450,467,568,550,534,529,558,563,468,527,449,468,363,286,202,162,89,3911,3769,230,2909,137,1009,870,713,114,862,124,178,13,84,20,59,12,26,33,6,62,22,22,20,1,0,23,0,35,56,10,0,12,18,0,0
5755,193,269,413,438,409,278,207,276,392,456,525,550,432,392,231,167,83,44,2831,2924,182,2372,24,683,685,532,78,525,43,196,58,103,0,0,29,17,50,0,85,0,44,0,0,0,25,0,24,0,0,0,0,0,0,0
5870,370,393,350,356,367,281,440,446,456,449,443,467,357,309,182,122,54,28,2929,2941,185,2148,0,765,851,493,86,751,100,206,0,77,0,0,0,0,34,0,104,0,0,0,29,0,0,0,0,0,0,0,0,41,0,0
5670,280,307,368,404,475,248,319,298,432,424,505,475,322,336,199,130,79,69,2827,2843,207,2423,105,631,556,543,54,484,74,279,39,0,0,35,0,29,0,43,0,30,0,0,61,0,0,0,0,0,0,0,76,0,0,1
5530,271,315,368,407,383,323,401,371,411,436,390,378,322,241,177,162,102,72,2750,2780,187,2055,0,569,750,533,178,423,200,169,0,107,0,0,60,0,112,0,0,0,0,118,0,0,69,0,0,0,0,0,0,0,0,0
4330,198,255,257,320,372,248,284,310,300,317,313,265,248,260,143,120,89,31,2176,2154,91,1164,59,545,584,581,94,420,48,192,37,25,0,37,8,23,28,20,25,3,13,3,10,0,29,0,25,52,43,12,45,0,78,36
4890,240,308,345,348,364,250,281,338,325,411,326,325,276,280,177,147,77,72,2397,2493,135,1678,94,644,539,497,85,616,67,169,12,50,2,13,21,20,6,15,44,5,0,12,0,0,5,6,40,31,27,4,12,0,41,0
4035,169,242,300,313,293,214,229,260,262,323,357,305,271,205,92,81,69,50,2076,1959,138,1575,99,499,357,395,76,421,56,174,14,57,8,21,15,4,0,0,24,0,11,0,8,0,0,14,9,46,0,0,13,0,0,1
3920,47,24,38,69,88,110,106,143,148,179,282,367,462,513,435,353,253,303,1657,2263,93,1710,42,422,491,287,46,302,137,161,0,43,0,26,0,37,0,0,42,36,44,0,0,0,0,0,0,0,0,0,0,0,0,1
5455,141,189,205,303,244,190,204,198,272,334,436,575,499,461,372,308,202,322,2555,2900,160,1952,199,654,606,556,87,611,68,187,19,73,4,12,18,15,0,0,50,9,7,0,4,4,18,6,41,38,16,0,22,0,19,0
2630,37,33,66,55,46,80,107,105,156,124,178,248,250,359,263,218,146,159,1051,1579,54,1012,48,302,271,218,38,309,24,117,7,53,0,12,8,4,3,0,22,0,13,5,0,0,0,0,34,11,0,9,23,0,31,2
4125,172,186,193,226,149,165,139,217,298,289,313,326,326,337,181,157,127,324,1887,2238,135,1244,99,516,503,432,94,441,70,147,7,50,2,12,17,34,5,8,25,15,15,14,12,0,10,10,18,90,5,0,37,0,56,2
3825,130,126,153,183,187,140,176,154,238,223,388,363,410,357,245,143,132,77,1778,2047,106,1335,63,593,392,419,63,423,71,146,0,34,0,1,17,14,6,5,17,15,3,14,9,0,23,0,17,20,1,8,0,0,10,0
7630,417,571,586,442,300,308,363,498,632,638,607,446,457,420,349,199,132,265,3571,4059,0,3230,0,677,786,721,354,994,203,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8880,549,483,503,510,424,475,558,557,674,636,720,647,638,579,439,230,147,111,4397,4483,336,3721,167,1282,917,627,53,1039,112,193,21,36,0,12,0,19,17,0,60,14,17,0,10,0,19,19,90,77,20,0,0,0,0,2
9550,783,600,494,468,405,637,857,915,861,844,613,609,481,356,234,118,109,166,4524,5026,303,4059,245,1133,1053,745,101,815,222,335,112,124,0,0,0,0,91,0,167,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
5225,195,270,376,392,303,160,164,213,362,437,434,427,494,368,286,145,101,98,2565,2660,341,2051,79,614,766,604,47,299,74,80,24,71,14,26,23,36,0,18,36,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
7760,275,261,307,320,330,284,301,388,421,414,470,530,630,651,553,461,407,757,3461,4299,288,2988,288,1138,740,788,285,606,62,285,0,124,0,0,0,65,0,0,34,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0
3585,154,233,250,234,177,104,134,179,220,309,252,356,292,267,205,112,58,49,1694,1891,219,1137,96,435,299,396,68,356,77,129,11,36,4,12,18,13,19,7,22,4,10,5,12,5,5,11,37,51,12,8,38,8,24,1
2530,79,166,159,192,132,78,70,127,150,184,229,217,228,225,118,62,64,50,1223,1307,28,748,38,277,314,377,48,256,55,114,0,49,17,33,0,16,18,0,0,0,0,52,4,0,0,0,0,56,29,0,0,0,0,1
6185,174,304,396,524,366,162,109,183,372,555,600,508,473,456,310,257,178,258,2963,3222,186,1677,239,746,577,750,127,560,188,284,26,81,3,29,10,37,23,6,44,0,21,22,26,0,0,83,46,93,63,8,120,42,68,0
5245,144,212,324,427,254,145,130,151,361,400,430,420,378,403,362,295,228,181,2399,2846,210,1169,230,609,579,602,109,647,81,248,39,84,10,25,18,24,29,14,39,10,23,6,22,16,0,65,60,142,12,26,39,16,42,0
2570,54,86,99,131,126,115,151,105,122,167,198,144,239,159,191,159,129,195,1083,1487,108,652,68,245,218,226,66,219,37,94,8,33,4,21,19,27,15,1,12,7,18,13,8,3,6,28,34,181,23,9,81,18,63,5
2790,88,162,149,238,172,102,51,108,217,264,244,202,236,197,182,84,61,33,1359,1431,84,703,38,255,185,161,37,201,41,74,9,38,0,7,7,9,4,3,15,12,7,22,14,0,28,53,69,177,52,77,322,14,72,0
3665,126,162,194,188,178,119,115,146,229,242,241,284,291,315,302,242,150,141,1723,1942,119,1042,123,327,313,306,44,457,60,116,7,31,11,22,18,22,9,3,45,18,10,24,22,0,10,43,79,79,76,43,89,0,97,0
3755,154,180,207,223,165,147,196,221,233,282,271,241,226,234,215,184,160,216,1655,2100,172,752,157,412,368,341,46,392,58,155,5,32,9,16,10,20,24,5,26,0,16,15,24,14,4,23,116,235,59,81,141,0,27,0
120,7,6,5,5,3,8,9,6,10,6,19,9,8,9,7,0,3,0,56,64,4,32,3,13,13,14,2,12,1,4,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,2,5,0,1,3
5330,179,232,275,228,265,123,182,267,316,340,366,445,457,487,352,288,242,286,2604,2726,296,1830,70,546,505,547,135,541,74,156,14,128,12,34,22,37,17,0,51,9,2,3,23,10,18,13,90,98,0,0,16,30,0,3
5200,225,278,263,313,304,340,278,317,330,352,449,419,374,344,253,178,90,93,2699,2501,266,1814,73,655,572,539,75,491,78,269,0,37,33,51,0,0,54,13,23,0,15,18,0,0,17,0,28,0,0,0,48,0,31,0
6950,501,662,650,524,388,325,460,556,681,623,547,293,273,171,139,92,42,23,3356,3594,442,2333,211,902,648,658,87,721,141,192,18,80,9,11,8,4,0,0,35,0,23,7,31,20,19,28,142,56,16,13,35,0,29,31
