"population","0_9","10_19","20_29","30_39","40_49","50_59","60_69","70_79","80_89","m","f","armed.forces","civilian.employed","not.in.labor.force","unemployed","abroad.house","diff.us.house","same.house","i.0.9999","i.10000.14999","i.15000.24999","i.25000.34999","i.35000.49999","i.50000.64999","i.65000.74999","i.75000.99999","abroad.born","naturalization","not.citizen","puerto.rico.born","us.born","divorced","married","never","separated","widowed","no.schooling","private","public","with.disability","without.disability","federal","local","not.working","private.no.profit","private.profit","self.employed.corp","self.employed.no.corp","state","with.insurance","without.insurance","asian","black","other","two.","white"
4772,664,539,584,706,692,694,509,254,130,2537,2235,33,2663,1997,79,110,672,3990,1511,99,266,235,281,236,108,2036,120,810,493,11,3338,234,2204,2127,69,138,3580,259,933,289,4483,321,212,1704,184,1955,136,192,68,4453,319,880,383,170,225,3114
3447,431,438,364,361,468,570,470,215,130,1652,1795,23,1720,1649,55,79,310,3058,1318,69,146,134,153,134,76,1417,97,705,357,14,2274,198,1647,1423,41,138,2545,185,717,334,3113,299,126,1400,134,1140,123,186,39,3207,240,844,197,91,150,2165
1701,207,143,223,224,188,288,206,155,67,884,817,12,941,730,18,18,168,1515,731,29,52,49,67,161,45,567,43,371,78,4,1205,84,908,654,14,41,1318,47,336,100,1601,123,67,645,90,553,78,105,40,1657,44,234,67,57,42,1301
2658,274,362,187,380,323,444,403,151,134,1322,1336,14,1327,1258,59,15,336,2307,1096,27,70,114,101,188,70,992,52,460,132,2,2012,233,1276,1020,20,109,2036,106,516,236,2422,194,100,1091,177,851,73,132,40,2412,246,370,148,53,78,2009
2322,265,282,158,299,291,327,379,227,94,1117,1205,4,1143,1149,26,16,113,2193,1111,22,68,70,106,86,51,808,27,422,212,7,1654,179,1177,826,19,121,1818,106,398,164,2158,154,76,1024,130,632,53,206,47,2157,165,368,149,92,139,1574
1644,122,232,141,95,270,250,305,141,88,839,805,4,765,860,15,20,106,1518,840,17,56,54,42,62,34,539,31,224,152,9,1228,74,907,562,19,82,1236,131,277,95,1549,141,55,737,73,437,81,99,21,1593,51,146,49,18,24,1407
2510,233,394,211,266,475,445,256,146,84,1238,1272,10,1336,1110,54,29,155,2326,1016,39,79,74,116,126,62,998,108,377,215,9,1801,172,1129,1079,43,87,1912,163,435,164,2346,187,109,995,152,815,88,117,47,2425,85,352,95,45,110,1908
3249,461,356,423,526,430,400,325,213,115,1623,1626,9,1726,1449,65,58,339,2852,1168,60,203,174,192,151,58,1243,76,514,406,12,2241,140,1426,1520,45,118,2464,162,623,184,3065,185,127,1246,122,1318,75,127,49,2951,298,650,234,141,141,2083
5327,731,639,552,763,771,734,560,387,190,2561,2766,25,2814,2401,87,87,616,4624,1764,100,229,206,334,268,142,2284,132,1007,529,12,3647,322,2502,2247,78,178,3969,270,1088,380,4947,356,269,2071,287,1899,141,195,109,4949,378,1162,450,149,244,3322
5259,748,617,570,767,674,782,576,356,169,2752,2507,36,2767,2377,79,75,748,4436,1703,94,273,212,291,290,125,2271,168,851,470,16,3754,325,2374,2339,64,157,3938,280,1041,412,4847,399,224,2028,233,1956,141,184,94,4901,358,978,456,159,206,3460
6031,1055,994,551,723,812,739,606,369,182,3097,2934,42,2705,3184,100,143,751,5137,1972,101,237,239,260,238,111,2873,203,797,531,14,4486,241,2581,2973,93,143,4028,332,1671,338,5693,403,240,2768,258,1943,148,189,82,5653,378,1124,449,180,301,3977
2674,231,372,386,307,351,375,378,186,88,1433,1241,10,1443,1169,52,61,254,2359,1065,46,146,130,152,123,74,938,80,527,314,7,1746,161,1206,1182,48,77,2086,125,463,276,2398,148,118,1007,145,1007,84,132,33,2412,262,526,276,103,88,1681
3683,488,421,351,495,417,574,439,343,155,1842,1841,20,1702,1892,69,66,373,3244,1441,60,138,106,195,184,88,1471,96,647,356,9,2575,240,1721,1517,58,147,2785,229,669,347,3336,299,165,1595,176,1194,97,121,36,3425,258,721,242,126,179,2415
5399,658,670,635,810,771,760,577,333,185,2626,2773,31,2938,2315,115,122,851,4426,1824,107,255,242,319,243,154,2255,151,807,544,23,3874,336,2447,2356,69,191,4003,342,1054,450,4949,460,246,2009,263,1969,139,218,95,5026,373,944,446,164,237,3608
3085,381,314,388,423,382,447,360,255,135,1390,1695,17,1582,1435,51,50,325,2710,1194,54,149,162,154,139,73,1160,83,612,340,8,2042,218,1377,1293,52,145,2425,144,516,320,2765,215,139,1230,138,1107,91,117,48,2923,162,714,254,106,174,1837
5566,769,708,584,793,801,700,745,342,124,2746,2820,34,2990,2433,109,77,590,4899,1827,98,258,321,323,241,108,2390,146,890,530,12,3988,344,2507,2488,67,160,4052,252,1262,362,5204,393,262,2100,320,1997,145,265,84,5173,393,1106,531,187,228,3514
3651,402,440,465,429,619,505,358,266,167,1786,1865,14,1931,1640,66,65,517,3069,1352,62,169,181,195,183,88,1421,97,715,403,12,2424,233,1727,1481,65,145,2733,238,680,332,3319,254,151,1383,154,1349,133,175,52,3364,287,852,216,108,178,2297
7248,835,1177,806,970,1099,1020,757,392,192,3522,3726,49,3864,3205,130,123,992,6133,2289,159,309,299,420,378,170,3224,206,1244,679,26,5093,393,3356,3217,99,183,5016,396,1836,452,6796,490,311,2714,361,2821,189,230,132,6772,476,1486,561,209,335,4657
3354,340,414,392,530,453,500,399,221,105,1718,1636,15,1854,1428,57,59,387,2908,1167,60,214,183,198,175,98,1259,94,691,377,6,2186,220,1537,1418,55,124,2589,122,643,303,3051,237,167,1208,193,1296,81,109,63,3074,280,800,247,120,146,2041
5303,679,799,610,803,770,727,536,275,104,2791,2512,36,2907,2262,98,106,836,4361,1640,110,272,251,361,214,122,2333,151,899,530,25,3698,309,2451,2372,77,94,3797,272,1234,249,5054,358,195,1912,227,2211,124,199,77,4918,385,1053,387,164,214,3485
7341,1023,950,781,970,1146,984,769,496,222,3431,3910,43,3882,3291,125,121,874,6346,2381,133,330,310,397,358,174,3258,185,1206,666,18,5266,412,3378,3208,120,223,5311,374,1656,468,6873,566,346,2806,415,2566,219,290,133,6881,460,1543,578,185,364,4671
3720,389,478,383,496,559,470,561,255,129,1856,1864,23,1991,1647,59,53,381,3286,1401,60,146,125,236,166,87,1499,114,727,327,15,2537,239,1801,1475,76,129,2773,216,731,226,3494,272,166,1397,249,1277,107,184,68,3501,219,884,221,62,149,2404
5783,816,732,650,879,754,801,645,353,153,2981,2802,36,3069,2552,126,106,908,4769,1815,118,301,297,347,256,132,2517,160,897,531,20,4175,356,2624,2575,83,145,4137,378,1268,419,5364,431,230,2178,271,2205,160,235,73,5414,369,1052,477,167,235,3852
7991,1033,963,854,1145,1190,1226,905,461,214,4114,3877,52,4495,3316,128,164,930,6897,2446,148,380,365,456,438,222,3536,218,1349,720,24,5680,464,3868,3355,117,187,5988,380,1623,452,7539,669,413,2814,370,3080,227,297,121,7479,512,1519,612,196,379,5285
5412,835,774,595,713,735,705,579,325,151,2376,3036,22,2602,2678,110,103,735,4574,1895,97,240,199,302,221,130,2328,142,842,528,21,3879,302,2337,2522,84,167,3801,300,1311,311,5101,350,229,2314,239,1878,122,205,75,5038,374,1031,463,166,226,3526
5686,715,734,623,809,719,872,655,365,194,2545,3141,27,2913,2630,116,104,801,4781,2010,95,252,220,311,239,122,2437,146,956,543,20,4021,365,2602,2448,89,182,4159,360,1167,452,5234,398,263,2253,312,1991,154,225,90,5295,391,1105,418,159,247,3757
2855,275,294,238,390,359,444,456,265,134,1303,1552,13,1435,1358,49,48,249,2558,1194,56,99,143,156,123,62,1022,99,544,286,14,1912,212,1429,1036,40,138,2283,133,439,324,2531,274,141,1113,159,909,87,133,39,2612,243,495,278,79,129,1874
4353,557,650,269,426,709,723,519,359,141,2147,2206,35,2081,2180,57,66,403,3884,1645,55,131,148,184,165,93,1932,119,772,322,19,3121,182,2363,1619,60,129,3158,252,943,360,3993,351,213,1833,204,1356,158,191,47,4189,164,816,231,80,174,3052
4158,574,600,362,420,466,681,598,314,143,2090,2068,31,1902,2176,49,80,421,3657,1628,48,107,139,189,141,64,1842,116,553,226,7,3256,178,2128,1696,37,119,2971,295,892,309,3849,350,196,1847,196,1193,163,168,45,4001,157,569,240,69,161,3119
2961,396,490,184,209,458,558,288,291,87,1443,1518,17,1415,1488,41,30,231,2700,1164,40,71,83,105,106,68,1324,48,352,120,6,2435,105,1582,1164,29,81,2044,225,692,150,2811,212,142,1316,165,847,87,142,50,2897,64,324,136,30,97,2374
5181,716,578,513,585,789,724,719,372,185,2712,2469,39,2695,2372,75,90,550,4541,1785,82,212,193,246,263,147,2253,164,916,490,14,3597,309,2526,2083,70,193,3922,288,971,437,4744,426,258,2041,238,1762,151,215,90,4930,251,1169,333,142,252,3285
2592,322,394,230,176,386,389,388,215,92,1317,1275,14,1110,1424,44,44,211,2337,1150,37,79,70,109,99,29,1019,62,488,241,6,1795,105,1371,1007,30,79,1847,188,557,163,2429,160,93,1222,118,776,78,116,29,2490,102,534,111,47,125,1775
7634,985,1239,836,983,1098,1035,834,427,197,3604,4030,57,3875,3564,138,169,997,6468,2524,147,319,291,401,388,179,3385,223,1216,671,29,5495,381,3500,3468,119,166,5201,431,2002,510,7124,589,347,3072,362,2629,207,296,132,7127,507,1584,608,182,352,4908
3995,519,588,241,402,644,604,495,327,175,1926,2069,18,1892,2034,51,59,322,3614,1530,52,117,125,158,164,89,1760,85,586,212,7,3105,171,2092,1534,49,149,2935,176,884,350,3645,345,189,1754,282,1097,122,157,49,3815,180,605,230,84,160,2916
3531,509,426,362,427,552,586,299,245,125,1801,1730,19,1777,1681,54,51,332,3148,1301,65,149,151,141,165,99,1460,98,625,362,17,2429,156,1712,1472,42,149,2571,194,766,289,3242,225,168,1484,183,1162,107,151,51,3247,284,564,212,81,167,2507
4614,648,697,327,502,701,765,484,340,150,2357,2257,29,2261,2270,54,59,503,4052,1614,74,140,156,188,153,128,2161,108,578,266,11,3651,296,2207,1897,51,163,3336,231,1047,296,4318,364,201,1971,253,1420,168,179,58,4431,183,734,249,87,203,3341
3236,343,464,374,328,409,634,360,227,97,1528,1708,13,1738,1427,58,60,420,2756,1236,60,116,167,148,126,72,1311,85,323,160,4,2664,191,1573,1333,46,93,2381,227,628,171,3065,242,192,1251,139,1059,142,152,59,3050,186,348,167,36,144,2541
2521,300,446,121,230,405,430,298,148,143,1239,1282,5,1182,1311,23,48,253,2220,1079,25,56,76,87,59,64,1075,62,389,116,10,1944,128,1279,978,23,113,1796,97,628,165,2356,156,81,1194,132,697,107,133,21,2460,61,311,78,32,97,2003
2586,358,439,261,187,391,448,281,133,88,1263,1323,5,1296,1242,43,28,292,2266,1031,25,73,64,115,77,65,1136,110,302,93,2,2079,142,1189,1160,22,73,1782,161,643,137,2449,160,148,1099,139,732,98,176,34,2475,111,319,133,42,121,1971
7189,943,1205,540,790,1041,1066,887,514,203,3648,3541,48,3397,3646,98,109,814,6266,2525,112,268,252,320,297,153,3262,225,979,595,25,5365,381,3411,3053,101,243,5085,388,1716,490,6699,560,340,3075,311,2333,219,253,98,6842,347,1181,466,179,286,5077
4622,618,787,313,453,544,722,643,396,146,2286,2336,33,2078,2457,54,51,439,4132,1736,65,135,148,185,166,76,2111,108,572,256,15,3671,204,2298,1919,54,147,3242,311,1069,305,4317,324,233,2076,223,1342,165,202,57,4430,192,669,252,77,186,3438
6358,828,761,664,944,1031,898,686,358,188,3112,3246,64,3488,2687,119,126,876,5356,2029,104,277,274,292,306,187,2889,164,1071,573,17,4533,383,3083,2650,79,163,4671,378,1309,425,5933,620,283,2329,260,2333,199,250,84,6050,308,1345,576,147,288,4002
6851,785,966,681,948,1156,1072,672,401,170,3228,3623,47,3682,3021,101,136,1034,5681,2280,92,272,261,337,307,163,3139,187,1249,617,28,4770,371,3429,2772,81,198,4941,381,1529,489,6362,585,289,2577,392,2441,203,246,118,6533,318,1501,506,160,285,4399
8120,1234,1051,875,1131,1198,1111,840,471,209,4250,3870,68,4225,3685,142,174,1233,6713,2449,150,338,294,485,449,214,3741,212,1282,702,20,5904,415,3788,3631,107,179,5857,456,1807,454,7666,641,364,3158,466,2854,211,286,140,7613,507,1718,653,190,375,5184
5592,600,645,664,897,846,859,673,293,115,2914,2678,36,3362,2110,84,115,817,4660,1694,120,257,269,354,318,163,2417,148,910,556,17,3961,341,2767,2292,84,108,4274,299,1019,258,5334,437,281,1726,325,2342,155,224,102,5226,366,1149,378,160,244,3661
6318,768,789,746,975,932,885,687,372,164,3185,3133,47,3456,2717,98,142,946,5230,2048,138,278,261,369,324,177,2723,186,1033,636,14,4449,390,2947,2732,90,159,4658,359,1301,428,5890,518,289,2286,372,2356,164,214,119,5878,440,1311,500,203,275,4029
1535,200,214,194,277,203,189,136,78,44,709,826,7,812,691,25,22,283,1230,588,24,65,41,89,79,65,584,44,259,173,7,1052,113,629,734,24,35,1088,82,365,139,1396,69,80,616,104,532,28,79,27,1433,102,282,114,51,45,1043
5278,594,632,678,788,789,742,683,264,108,2676,2602,43,3096,2063,76,98,850,4330,1616,96,249,266,351,297,152,2251,152,970,484,16,3656,307,2528,2246,80,117,3967,300,1011,273,5005,459,297,1741,287,2081,142,183,88,4999,279,1141,365,160,224,3388
4031,434,467,462,604,653,523,506,236,146,1937,2094,20,2230,1694,87,72,539,3420,1400,80,178,216,268,188,103,1598,100,724,419,14,2774,264,1931,1652,66,118,3054,226,751,330,3701,284,173,1446,222,1547,111,192,56,3758,273,870,388,130,159,2484
2037,334,401,304,279,291,192,136,72,28,1018,1019,2,999,990,46,44,259,1734,688,40,96,81,132,144,30,826,70,311,268,11,1377,60,692,1226,26,33,1240,103,694,91,1946,90,63,885,138,730,22,63,46,1814,223,420,246,87,101,1183
2617,308,414,152,212,341,447,374,264,105,1337,1280,18,1074,1488,37,42,225,2350,1148,28,83,68,95,96,49,1050,59,376,206,13,1963,117,1439,952,29,80,1892,184,541,186,2431,185,115,1232,109,727,115,110,24,2524,93,450,108,48,75,1936
3205,363,568,186,303,391,512,460,300,122,1554,1651,17,1408,1750,30,37,265,2903,1292,32,81,83,114,112,77,1414,79,395,177,9,2545,134,1684,1247,37,103,2296,204,705,251,2954,238,156,1464,198,868,124,120,37,3079,126,468,166,56,77,2438
4676,656,665,313,502,607,652,696,396,189,2200,2476,33,2146,2431,66,55,426,4195,1753,75,154,150,203,175,96,2070,128,597,273,18,3660,243,2355,1867,57,154,3365,298,1013,333,4343,344,238,2063,261,1378,162,166,64,4469,207,685,265,88,169,3469
5351,795,740,404,534,794,761,724,385,214,2712,2639,38,2395,2828,90,89,600,4662,2003,90,178,187,242,202,99,2350,165,833,435,17,3901,302,2631,2170,60,188,3876,292,1183,467,4884,413,221,2398,284,1622,162,181,70,5082,269,1017,321,101,203,3709
2620,248,301,169,242,319,455,464,290,132,1305,1315,11,1289,1292,28,48,181,2391,1138,43,97,76,107,94,38,1027,58,456,202,9,1895,123,1528,814,32,123,2045,160,415,311,2309,199,118,1068,127,780,142,138,48,2544,76,365,126,38,64,2027
5245,726,799,382,591,836,676,577,447,211,2470,2775,46,2398,2738,63,93,481,4671,1974,75,169,183,209,176,91,2368,152,811,439,20,3823,210,2668,2132,54,181,3797,292,1156,399,4846,493,226,2318,273,1550,141,185,59,5014,231,959,328,119,232,3607
2967,337,544,209,289,536,372,305,255,120,1390,1577,13,1376,1512,66,63,338,2566,1213,43,94,87,124,89,45,1272,91,438,295,8,2135,198,1428,1200,32,109,1978,228,761,188,2779,280,86,1321,207,848,96,102,27,2864,103,537,125,61,105,2139
6990,991,983,566,862,998,1003,839,510,238,3338,3652,37,3313,3547,93,115,790,6085,2500,104,253,205,286,269,168,3205,202,862,505,24,5397,304,3526,2852,86,222,5041,447,1502,522,6468,513,343,2990,358,2222,218,255,91,6644,346,1077,421,142,278,5072
2186,297,261,226,269,399,299,232,156,47,1119,1067,14,1166,976,30,34,310,1842,862,27,70,53,96,100,64,914,25,307,212,4,1638,86,1086,932,32,50,1616,114,456,85,2101,271,89,889,140,582,51,121,43,2124,62,422,67,42,105,1550
6907,978,905,696,898,1088,992,710,433,207,3638,3269,52,3585,3175,95,108,776,6023,2315,118,299,216,360,369,151,3079,192,1112,569,17,5017,320,3237,3063,94,193,5052,425,1430,519,6388,528,326,2765,329,2382,195,277,105,6459,448,1294,479,200,352,4582
3417,484,331,453,624,453,470,318,181,103,1596,1821,16,1957,1380,64,64,561,2792,1082,57,176,152,192,197,118,1443,92,541,395,15,2374,208,1518,1538,49,104,2621,177,619,208,3209,221,135,1200,146,1475,71,112,57,3216,201,785,267,71,182,2112
5094,680,577,619,794,700,688,556,333,147,2471,2623,53,2719,2241,81,122,831,4141,1654,100,232,206,257,323,137,2185,145,825,483,12,3629,297,2359,2230,59,149,3795,329,970,394,4700,455,215,1926,310,1771,130,184,103,4776,318,1009,320,123,219,3423
4573,623,565,613,701,612,622,490,250,97,2276,2297,20,2491,1985,77,102,731,3740,1505,99,201,221,258,233,104,1952,121,766,496,16,3174,252,2054,2122,54,91,3326,259,988,209,4364,301,162,1671,184,1918,114,148,75,4241,332,1040,310,156,194,2873
4313,537,563,541,701,609,580,470,224,88,2346,1967,27,2412,1801,73,87,640,3586,1387,90,202,205,260,221,103,1845,110,659,448,12,3084,205,2016,1957,61,74,3191,276,846,185,4128,340,179,1553,263,1617,104,176,81,3974,339,921,283,153,198,2758
1849,225,282,107,247,250,330,175,145,88,892,957,22,912,891,24,29,216,1604,791,27,54,49,56,66,37,769,28,254,59,0,1508,80,935,728,17,89,1325,155,369,130,1719,175,62,823,151,432,87,86,33,1774,75,263,74,17,103,1392
3932,474,468,464,625,497,513,503,267,121,2073,1859,24,2140,1698,70,67,458,3407,1342,74,176,242,208,228,92,1570,86,651,424,18,2753,240,1801,1729,57,105,2987,141,804,248,3684,279,227,1465,237,1418,106,148,52,3606,326,672,356,160,222,2522
3301,399,428,420,437,573,392,376,180,96,1698,1603,22,1806,1418,55,37,433,2831,1183,51,168,127,229,154,111,1278,78,628,379,9,2207,205,1457,1510,44,85,2450,121,730,198,3103,211,145,1240,187,1217,80,169,52,2992,309,649,310,130,125,2087
4060,467,642,281,376,522,698,563,374,137,1889,2171,27,1851,2126,56,55,354,3651,1651,57,120,143,150,159,87,1693,136,582,278,5,3059,197,2129,1539,45,150,2937,253,870,309,3751,290,225,1748,195,1203,143,203,53,3899,161,605,224,88,114,3029
4572,554,721,308,476,655,698,619,355,186,2049,2523,28,2075,2407,62,70,429,4073,1802,77,123,173,193,171,84,1949,124,773,327,13,3335,196,2389,1743,63,181,3263,278,1031,325,4247,321,216,2047,234,1325,178,184,67,4370,202,833,252,97,167,3223
4890,527,561,562,706,772,779,555,314,114,2537,2353,20,2838,1940,92,79,749,4062,1569,101,234,213,247,312,165,2049,150,918,438,31,3353,290,2380,1990,89,141,3705,248,937,249,4641,363,225,1578,268,2051,150,186,69,4647,243,1026,362,118,227,3157
2751,303,423,207,308,429,339,308,273,161,1267,1484,22,1169,1499,61,63,425,2263,1170,39,91,99,125,91,75,1061,69,573,296,13,1800,166,1333,1085,39,128,2047,155,549,264,2487,182,96,1290,95,846,99,102,41,2620,131,706,240,62,107,1636
7399,962,1106,573,824,1043,1180,900,539,272,3618,3781,50,3579,3683,87,110,777,6512,2608,105,241,262,315,339,166,3363,213,1248,480,23,5435,392,3707,2964,85,251,5273,490,1636,573,6826,569,322,3097,341,2428,247,281,114,7041,358,1415,442,157,296,5089
4207,541,719,246,390,610,684,532,334,151,2173,2034,32,1871,2245,59,56,387,3764,1580,62,110,136,181,147,90,1901,115,733,281,15,3063,166,2200,1654,66,121,2954,284,969,296,3911,352,155,1919,207,1210,152,165,47,4022,185,758,238,61,162,2988
5802,667,884,442,602,806,957,840,423,181,2893,2909,42,2807,2863,90,84,591,5127,2179,90,203,171,270,234,112,2543,140,1000,411,10,4241,271,3096,2189,70,176,4217,340,1245,403,5399,452,265,2413,280,1824,217,264,87,5560,242,1130,317,121,199,4035
3335,483,529,283,251,531,602,402,180,74,1636,1699,20,1676,1593,46,55,212,3068,1223,40,108,102,137,114,81,1530,65,403,161,6,2700,109,1706,1435,26,59,2273,273,789,130,3205,242,157,1413,139,1035,143,153,53,3209,126,540,142,40,104,2509
5745,752,715,586,677,740,941,821,361,152,2917,2828,38,3083,2553,71,75,539,5131,1957,76,196,211,297,255,144,2609,166,663,362,17,4537,275,2957,2307,63,143,4174,385,1186,395,5350,420,312,2144,343,2046,166,225,89,5512,233,773,354,101,178,4339
3217,396,394,312,414,380,656,392,216,57,1734,1483,13,1816,1346,42,44,238,2935,1099,49,121,111,141,138,83,1475,53,464,138,12,2550,183,1721,1246,18,49,2395,240,582,165,3052,229,157,1146,204,1188,107,146,40,3112,105,381,150,47,145,2494
1975,203,289,216,282,231,321,300,107,26,905,1070,5,1124,812,34,13,145,1817,824,47,74,73,78,85,50,744,35,209,126,6,1599,204,860,862,21,28,1441,68,466,65,1910,103,78,732,58,811,36,134,23,1904,71,160,52,23,75,1665
3099,350,294,400,552,435,491,343,167,67,1602,1497,22,1885,1130,62,61,493,2545,948,57,150,124,224,170,85,1341,76,316,289,7,2411,197,1504,1283,55,60,2441,147,511,189,2910,214,145,929,167,1418,69,120,37,2958,141,426,187,58,112,2316
5242,656,794,590,720,728,844,508,286,116,2701,2541,17,2856,2262,107,83,726,4433,1708,105,238,241,296,241,119,2294,158,734,518,17,3815,296,2304,2427,91,124,3734,279,1229,295,4947,312,186,1940,213,2165,129,221,76,4877,365,973,414,163,268,3424
3837,457,523,424,613,542,603,361,228,86,1936,1901,15,2097,1674,51,66,521,3250,1366,50,155,156,195,182,109,1624,126,618,468,8,2617,261,1842,1596,50,88,2895,188,754,184,3653,223,133,1430,148,1603,102,142,56,3652,185,921,254,143,189,2330
7251,995,1007,810,1061,1049,970,768,420,171,3564,3687,50,3891,3174,136,131,808,6312,2284,123,354,355,418,379,163,3175,217,1075,666,21,5272,362,3323,3295,105,166,5175,367,1709,498,6753,486,303,2680,329,2842,219,276,116,6759,492,1320,529,251,327,4824
4018,486,415,516,623,545,585,528,224,96,2049,1969,22,2323,1587,86,93,629,3296,1286,92,238,178,266,226,86,1646,99,682,410,17,2810,244,1938,1691,58,87,3089,198,731,291,3727,270,188,1321,181,1743,84,175,56,3697,321,710,399,126,148,2635
4172,633,437,521,666,590,550,418,236,121,1839,2333,23,2191,1856,102,87,674,3411,1397,71,196,196,238,207,98,1769,156,609,451,14,2942,267,1857,1881,50,117,3090,243,839,289,3883,257,145,1600,165,1726,72,149,58,3869,303,889,378,132,177,2596
6725,886,901,769,965,1017,938,766,337,146,3519,3206,54,3684,2885,102,156,1011,5558,2079,138,309,327,411,319,166,2976,213,993,645,27,4847,382,3064,3034,93,152,4814,369,1542,351,6374,484,293,2440,314,2650,185,252,107,6272,453,1248,551,204,272,4450
2439,289,182,367,470,489,281,200,127,34,1205,1234,11,1501,869,58,61,486,1892,741,64,127,118,191,164,94,940,78,400,315,16,1630,88,1215,1023,54,59,1924,164,351,110,2329,148,101,739,108,1180,40,92,31,2282,157,588,226,86,88,1451
3658,539,360,495,578,582,455,377,181,91,1627,2031,25,2048,1507,78,99,598,2961,1178,55,162,189,217,199,114,1544,110,581,394,12,2561,203,1665,1665,43,82,2754,210,694,157,3501,234,158,1291,201,1500,82,137,55,3463,195,812,317,107,156,2266
3771,599,539,345,477,551,499,381,240,140,1796,1975,23,1706,1947,95,72,586,3113,1359,62,132,169,177,166,73,1633,98,701,366,10,2596,221,1655,1687,70,138,2617,212,942,279,3492,221,143,1697,139,1315,88,117,51,3498,273,849,317,116,163,2326
3014,490,437,328,441,520,320,267,149,62,1567,1447,14,1530,1434,36,89,534,2391,972,54,121,102,209,172,77,1307,109,503,340,14,2048,164,1301,1457,30,62,2087,178,749,151,2863,204,83,1237,133,1161,61,93,42,2864,150,746,281,76,158,1753
5442,637,886,533,604,862,948,548,312,112,2706,2736,48,2937,2389,68,116,600,4726,1800,79,212,207,251,250,138,2505,167,1029,394,15,3837,243,2825,2225,53,96,3763,245,1434,284,5158,500,212,2042,330,1906,152,210,90,5208,234,1214,377,130,238,3483
5413,672,872,453,639,755,886,625,347,164,2738,2675,38,2724,2578,73,73,531,4809,1931,72,168,172,217,231,138,2484,124,683,386,12,4208,226,2782,2189,53,163,3776,331,1306,349,5064,457,252,2225,244,1760,178,228,69,5205,208,927,296,95,194,3901
1147,133,139,75,105,165,229,213,68,20,594,553,2,607,516,22,12,55,1080,536,10,44,35,59,44,18,401,22,148,85,0,892,42,674,409,6,16,880,80,187,46,1101,76,50,475,69,339,39,86,13,1127,20,201,160,19,33,734
6351,921,859,727,905,859,896,685,360,139,3127,3224,29,3360,2828,134,115,882,5354,2021,114,343,281,391,294,136,2771,196,1042,581,15,4517,353,2891,2889,88,130,4554,329,1468,399,5952,412,267,2423,309,2464,163,234,79,5902,449,1214,559,188,248,4142
7172,999,867,677,975,996,1017,874,526,241,3317,3855,39,3700,3286,147,101,905,6166,2388,122,261,247,429,321,193,3211,170,879,497,25,5601,428,3420,3015,102,207,5340,404,1428,591,6581,550,347,2854,380,2506,173,246,116,6853,319,1081,561,148,328,5054
2253,242,317,157,160,336,386,348,227,80,1111,1142,11,1065,1146,31,14,178,2061,1017,27,57,60,76,64,48,904,58,249,75,6,1865,91,1239,836,16,71,1668,89,496,188,2065,142,92,1002,123,624,108,138,24,2189,64,204,98,19,65,1867
3282,353,558,224,304,424,607,441,282,89,1651,1631,13,1609,1617,43,23,236,3023,1261,35,85,117,137,125,58,1464,65,359,160,9,2689,146,1769,1265,35,67,2309,218,755,193,3089,226,168,1356,172,1050,116,153,41,3164,118,402,161,56,93,2570
6256,793,1045,467,693,823,987,792,480,176,3175,3081,48,3053,3071,84,93,617,5546,2118,92,222,212,259,266,147,2940,156,828,388,22,4862,271,3156,2598,71,160,4333,303,1620,385,5871,496,282,2635,313,1962,221,242,105,5981,275,1008,375,115,242,4516
4816,727,691,563,714,728,596,432,264,101,2160,2656,21,2506,2211,78,98,811,3907,1546,73,202,175,263,223,141,2193,144,695,489,15,3473,273,2076,2314,45,108,3319,347,1150,236,4580,352,220,1943,226,1718,114,169,74,4497,319,1063,334,149,221,3049
6285,819,815,704,809,810,919,851,366,192,3024,3261,31,3337,2817,100,109,869,5307,2035,98,267,233,346,291,179,2836,185,729,426,24,4921,402,2875,2746,73,189,4568,422,1295,485,5800,451,281,2388,317,2381,182,195,90,5993,292,914,483,120,241,4527
4815,614,597,326,561,704,786,762,333,132,2360,2455,28,2541,2183,63,60,411,4344,1687,83,175,150,227,194,110,2189,115,648,242,19,3791,283,2589,1765,68,110,3584,289,942,284,4531,349,235,1853,243,1624,217,227,67,4650,165,656,282,103,153,3621
3275,350,256,337,407,472,565,497,260,131,1384,1891,21,1802,1404,48,61,434,2780,1247,50,100,126,145,194,114,1299,83,409,200,12,2571,252,1712,1114,55,142,2668,172,435,216,3059,264,177,1166,181,1143,118,163,63,3155,120,425,185,55,112,2498
3602,500,372,490,488,531,542,335,221,123,1748,1854,17,1938,1585,62,51,514,3037,1342,50,158,162,181,230,98,1381,126,524,424,11,2517,272,1592,1561,59,118,2723,149,730,284,3318,238,153,1387,178,1278,95,212,61,3290,312,632,380,103,201,2286
2403,325,283,390,440,313,250,225,116,61,1213,1190,11,1340,997,55,62,484,1857,838,38,141,148,140,149,63,886,77,327,351,6,1642,172,938,1212,34,47,1801,87,515,195,2208,108,83,874,132,1021,45,94,46,2147,256,408,271,106,142,1476
3769,330,379,498,598,581,522,446,255,160,1749,2020,17,2216,1481,55,59,584,3126,1311,62,181,156,227,221,117,1494,110,535,378,19,2727,229,1853,1476,75,136,2967,169,633,317,3452,236,168,1221,231,1640,81,144,48,3572,197,574,260,77,114,2744
