"population","0_9","10_19","20_29","30_39","40_49","50_59","60_69","70_79","80_89","m","f","armed.forces","civilian.employed","not.in.labor.force","unemployed","abroad.house","diff.us.house","same.house","i.0.9999","i.10000.14999","i.15000.24999","i.25000.34999","i.35000.49999","i.50000.64999","i.65000.74999","i.75000.99999","abroad.born","naturalization","not.citizen","puerto.rico.born","us.born","divorced","married","never","separated","widowed","no.schooling","private","public","with.disability","without.disability","federal","local","not.working","private.no.profit","private.profit","self.employed.corp","self.employed.no.corp","state","with.insurance","without.insurance","asian","black","other","two.","white"
4772,748,521,1034,1200,384,347,307,100,131,2734,2038,45,2815,1821,91,219,589,3964,2670,104,628,391,263,175,49,492,99,891,1835,26,1921,179,1202,3106,88,197,3755,189,828,280,4492,165,57,1968,170,2110,65,201,36,3149,1623,639,446,1555,333,1799
3447,343,393,402,334,488,579,468,183,257,1727,1720,0,1784,1547,116,96,190,3161,2361,7,54,154,148,115,73,535,67,812,495,10,2063,202,1619,1456,24,146,2550,172,725,389,3058,307,115,1776,95,867,131,156,0,3189,258,974,159,51,155,2108
1701,223,111,227,229,184,280,213,150,84,865,836,9,1025,654,13,20,160,1521,900,25,38,3,51,168,44,472,40,370,62,10,1219,82,910,649,10,50,1321,40,340,96,1605,113,95,715,70,537,70,59,42,1653,48,240,45,83,43,1290
2658,280,265,178,408,304,488,402,106,227,1324,1334,9,1335,1210,104,12,333,2313,1571,14,61,115,129,198,66,504,38,495,101,0,2024,227,1174,1040,16,201,2085,92,481,226,2432,201,73,1280,176,721,53,126,28,2298,360,364,85,76,72,2061
2322,275,294,152,284,297,346,380,223,71,1105,1217,9,1217,1078,18,0,71,2251,1563,6,12,25,101,72,57,486,27,450,231,0,1614,183,1175,849,4,111,1835,98,389,168,2154,159,36,1074,129,657,21,205,41,2136,186,228,90,244,175,1585
1644,127,231,122,86,261,287,317,115,98,843,801,2,775,851,16,0,98,1546,1098,8,24,44,41,47,6,376,22,233,147,10,1232,75,868,586,26,89,1212,175,257,97,1547,140,17,862,66,402,95,52,10,1593,51,130,41,21,22,1430
2510,214,419,210,238,474,461,277,138,79,1217,1293,8,1338,1108,56,17,163,2330,1554,0,66,31,59,138,41,621,91,366,208,39,1806,152,1154,1073,36,95,1916,202,392,152,2358,166,60,1197,154,735,72,82,44,2420,90,320,63,6,117,2004
3249,552,268,535,743,427,199,214,186,125,1637,1612,7,1765,1415,62,24,152,3073,2220,4,302,150,222,104,21,226,42,513,1315,12,1367,95,1025,1906,46,177,2538,126,585,198,3051,146,66,1512,125,1320,25,42,13,2165,1084,525,160,874,38,1652
5327,703,507,562,1111,649,677,553,383,182,2552,2775,8,2955,2291,73,20,451,4856,3441,30,204,158,393,141,216,744,33,1604,962,0,2728,568,1897,2351,220,291,4424,135,768,552,4775,272,93,2470,308,1798,73,188,125,4753,574,1275,428,283,257,3084
5259,726,458,719,837,618,590,560,345,406,2810,2449,31,2788,2369,71,56,715,4488,3179,58,490,290,231,309,144,558,15,1046,1383,18,2797,376,2049,2471,0,363,4164,199,896,541,4718,228,130,2493,195,1985,141,54,33,4255,1004,662,590,663,146,3198
6031,1679,781,983,1089,942,290,176,35,56,3226,2805,8,2438,3466,119,325,587,5119,4724,43,226,452,199,88,111,188,105,526,2850,56,2494,111,1645,4135,108,32,4177,152,1702,220,5811,55,58,3549,131,1992,55,177,14,3654,2377,459,81,2532,405,2554
2674,252,371,485,316,348,359,380,122,41,1448,1226,8,1512,1023,131,67,192,2415,1864,5,108,74,135,89,101,298,68,811,631,10,1154,155,1197,1214,36,72,2141,83,450,299,2375,103,79,1120,148,986,98,132,8,1980,694,504,249,269,85,1567
3683,432,299,590,505,362,569,434,339,153,1851,1832,10,1696,1906,71,72,218,3393,2346,39,136,65,264,226,114,493,69,748,646,3,2217,219,1766,1498,55,145,3004,245,434,501,3182,302,85,1991,157,963,65,84,36,3127,556,750,212,418,365,1938
5399,519,641,870,919,780,684,596,242,148,2669,2730,47,2977,2252,123,60,875,4464,3095,152,217,302,282,212,218,921,140,825,991,85,3358,446,1956,2812,11,174,4010,450,939,480,4919,461,223,2424,199,1875,25,112,80,4667,732,931,849,266,215,3138
3085,373,263,481,459,296,415,314,247,237,1391,1694,27,1722,1265,71,10,188,2887,1936,14,28,171,101,140,120,575,96,728,425,0,1836,288,1113,1363,23,298,2538,102,445,438,2647,225,137,1405,156,1003,11,103,45,2963,122,713,448,98,161,1665
5566,757,491,705,995,829,676,749,262,102,2694,2872,25,3129,2265,147,64,261,5241,3252,47,173,532,479,192,70,821,35,1324,1427,0,2780,325,2314,2625,69,233,4200,121,1245,349,5217,322,153,2421,465,1706,75,410,14,4712,854,1107,663,572,235,2989
3651,382,203,525,445,668,484,332,305,307,1812,1839,0,1985,1616,50,0,573,3078,2383,0,53,183,174,109,87,662,74,1178,369,13,2017,268,1569,1525,66,223,2738,237,676,389,3262,97,131,1690,32,1380,138,171,12,3021,630,1174,121,261,29,2066
7248,846,1394,875,934,1148,941,645,322,143,3508,3740,17,4018,2925,288,0,1034,6214,4725,302,242,385,431,388,67,708,159,1805,2473,29,2782,437,2726,3628,275,182,4488,308,2452,478,6770,223,288,3239,373,2938,38,18,131,5078,2170,1694,655,1023,430,3446
3354,356,408,464,548,459,496,402,148,73,1736,1618,0,1871,1395,88,79,400,2875,2025,0,227,199,314,180,144,265,42,910,992,22,1388,375,959,1806,85,129,2607,124,623,352,3002,95,182,1497,192,1186,82,86,34,2444,910,927,253,819,131,1224
5303,761,829,881,939,788,578,408,57,62,2842,2461,0,3000,2090,213,82,1261,3960,3267,87,385,669,492,156,91,156,118,933,1974,0,2278,461,1716,2773,273,80,3938,142,1223,198,5105,79,83,2252,210,2280,44,343,12,3836,1467,999,104,1320,160,2720
7341,1042,765,962,973,1130,898,666,656,249,3422,3919,20,3992,3203,126,115,516,6710,4469,38,327,389,494,612,122,890,77,1619,1413,29,4203,657,2971,3402,86,225,5440,150,1751,458,6883,319,314,3312,456,2533,64,272,71,6188,1153,1554,654,654,774,3705
3720,383,412,554,513,559,447,607,146,99,1900,1820,0,2084,1588,48,9,244,3467,2370,21,144,81,257,164,67,616,120,891,382,11,2316,309,1679,1473,118,141,2734,228,758,236,3484,145,91,1654,282,1221,114,180,33,3492,228,1086,224,36,139,2235
5783,1091,474,896,1151,745,708,512,180,26,3012,2771,7,3218,2385,173,233,1231,4319,3612,169,363,466,509,229,48,387,48,1576,2024,35,2100,337,1875,3215,195,161,4178,357,1248,402,5381,119,55,2530,359,2286,161,239,34,4393,1390,795,1976,423,245,2344
7991,1122,870,975,1495,1187,1259,615,427,41,4053,3938,183,4824,2858,126,62,933,6996,3970,90,821,450,466,458,390,1346,130,1573,1653,13,4622,629,2979,4067,210,106,6377,285,1329,393,7598,679,214,3082,363,3035,162,396,60,6337,1654,1261,2084,105,732,3809
5412,1070,625,640,799,943,505,422,290,118,2393,3019,0,2620,2602,190,57,726,4629,3961,9,209,130,309,100,51,643,79,1186,1117,13,3017,374,1775,2943,131,189,3879,228,1305,330,5082,245,114,2780,185,1867,96,118,7,4313,1099,811,1371,1102,185,1943
5686,619,496,630,1203,681,923,646,316,172,2529,3157,0,2907,2615,164,144,732,4810,3753,9,104,126,510,242,108,834,83,1453,1765,15,2370,452,2184,2691,189,170,4315,465,906,462,5224,342,184,2814,316,1753,72,180,25,4420,1266,1039,1536,88,221,2802
2855,128,167,226,474,382,434,550,254,240,1328,1527,0,1450,1352,53,67,185,2603,1798,0,35,143,177,140,70,492,106,1014,414,46,1275,270,1017,1173,30,365,2457,122,276,409,2446,275,87,1392,190,724,49,129,9,2543,312,196,927,25,196,1511
4353,555,698,228,273,849,774,474,371,131,2210,2143,28,2132,2069,124,53,201,4099,2933,0,34,34,65,86,43,1158,63,889,335,8,3058,95,2499,1592,48,119,3084,403,866,382,3971,238,160,2326,183,1110,138,159,39,4231,122,938,78,38,190,3109
4158,548,570,384,362,476,731,631,306,150,2076,2082,0,1949,2156,53,102,417,3639,2706,0,35,77,76,46,59,1159,110,621,168,0,3259,118,2248,1724,0,68,3003,431,724,302,3856,373,48,2218,158,1006,167,169,19,4074,84,407,46,28,192,3485
2961,425,481,167,198,494,557,274,289,76,1413,1548,16,1422,1474,49,0,232,2729,1959,7,6,46,54,63,18,808,49,343,112,2,2455,95,1596,1185,9,76,2000,272,689,107,2854,176,57,1505,155,826,82,106,54,2899,62,317,42,24,115,2463
5181,662,549,663,592,830,613,754,352,166,2727,2454,29,2699,2346,107,149,409,4623,2980,26,28,149,169,162,119,1548,173,1010,596,5,3397,361,2460,2085,53,222,3917,427,837,472,4709,400,176,2431,220,1687,78,179,10,4914,267,1410,276,10,381,3104
2592,348,369,220,187,357,393,423,215,80,1338,1254,29,1128,1394,41,52,199,2341,1873,3,36,12,53,52,19,544,39,634,314,8,1597,95,1393,1005,31,68,1767,280,545,186,2406,128,51,1515,100,661,66,61,10,2547,45,554,25,28,207,1778
7634,861,1230,980,1178,1076,1074,853,185,197,3667,3967,0,3997,3409,228,549,639,6446,4577,21,77,163,383,354,128,1931,167,1287,1800,46,4334,349,3500,3517,122,146,5117,423,2094,532,7102,605,173,3522,380,2432,229,228,65,6919,715,2079,559,1,373,4622
3995,544,552,260,395,656,591,456,173,368,1932,2063,7,1940,2006,42,109,222,3664,2395,14,26,53,70,102,90,1245,56,660,93,0,3186,154,2133,1446,30,232,2950,148,897,338,3657,451,89,2059,330,876,54,124,12,3820,175,591,176,102,194,2932
3531,576,404,395,400,577,652,294,127,106,1885,1646,18,1821,1664,28,0,341,3190,2163,28,137,129,84,97,103,790,61,771,703,42,1954,88,1676,1498,54,215,2516,195,820,321,3210,242,119,1741,163,1057,64,108,37,3228,303,577,220,90,169,2475
4614,662,738,285,493,762,781,417,316,160,2321,2293,24,2307,2149,134,0,553,4061,2880,61,13,79,102,81,119,1279,83,584,162,12,3773,341,2208,1870,27,168,3308,212,1094,286,4328,224,181,2287,273,1289,172,161,27,4426,188,746,104,24,232,3508
3236,343,528,417,269,424,722,260,179,94,1555,1681,0,1760,1422,54,59,453,2724,1980,52,14,190,53,67,67,813,80,340,159,0,2657,179,1593,1316,62,86,2387,272,577,152,3084,170,196,1491,133,1017,179,50,0,3043,193,341,0,5,314,2576
2521,334,462,106,226,391,457,281,121,143,1263,1258,5,1194,1307,15,45,262,2214,1620,0,29,20,71,56,29,696,50,380,124,14,1953,132,1288,971,9,121,1783,95,643,149,2372,131,34,1311,123,713,99,110,0,2464,57,322,0,45,109,2045
2586,333,418,252,203,427,461,303,96,93,1253,1333,13,1397,1140,36,27,285,2274,1667,0,10,49,117,44,57,642,114,275,90,3,2104,150,1197,1144,2,93,1796,167,623,115,2471,173,160,1152,135,683,113,158,12,2467,119,285,128,0,200,1973
7189,953,1275,428,598,1145,1111,898,621,160,3663,3526,23,3328,3729,109,67,803,6319,4773,29,118,123,250,161,81,1654,211,907,718,59,5294,399,3422,3042,85,241,5064,411,1714,468,6721,593,141,3810,294,1945,155,206,45,6954,235,1220,157,343,268,5201
4622,507,835,279,367,556,880,671,411,116,2300,2322,34,2130,2444,14,18,442,4162,3168,0,71,29,17,78,46,1213,76,598,150,0,3798,141,2710,1661,0,110,3233,371,1018,215,4407,323,125,2531,144,1036,258,205,0,4547,75,663,219,0,188,3552
6358,769,780,677,1350,1089,783,611,170,129,3136,3222,0,3703,2528,127,318,805,5235,3655,13,160,31,214,291,301,1693,151,1396,1678,0,3133,412,2996,2733,51,166,4661,519,1178,408,5950,661,163,2587,112,2318,143,357,17,6082,276,2288,660,34,496,2880
6851,814,965,775,980,1174,1024,676,321,122,3212,3639,18,3768,2856,209,123,1057,5671,3815,59,129,257,190,310,162,1929,121,1430,779,55,4466,389,3423,2808,30,201,4941,350,1560,456,6395,753,186,3029,518,1924,142,159,140,6646,205,1691,475,16,250,4419
8120,1260,797,1236,1597,1395,790,469,326,250,4490,3630,56,4300,3610,154,417,1194,6509,4951,0,27,138,549,586,293,1576,151,1437,2424,0,4108,433,3747,3825,56,59,5915,401,1804,466,7654,383,186,3859,719,2547,46,256,124,7366,754,2496,676,65,914,3969
5592,263,235,2049,1713,557,403,191,144,37,3010,2582,28,4279,1242,43,283,1861,3448,2125,50,162,260,338,588,271,1798,80,832,1458,78,3144,466,1640,3326,133,27,4652,308,632,177,5415,463,146,1241,747,2853,37,41,64,5144,448,1901,320,384,294,2693
6318,750,549,1131,1163,898,748,695,295,89,3220,3098,100,3652,2450,116,330,1150,4838,3492,32,88,175,383,474,213,1461,159,1353,1479,0,3327,439,2880,2848,22,129,4709,444,1165,452,5866,501,110,2606,439,2303,154,108,97,5616,702,2433,509,234,369,2773
1535,160,214,180,320,199,213,156,53,40,685,850,7,844,674,10,25,263,1247,881,0,4,15,30,118,77,410,0,229,210,3,1093,230,521,733,25,26,1069,93,373,143,1392,56,70,688,102,519,11,64,25,1439,96,304,149,41,17,1024
5278,498,537,925,1128,585,572,779,173,81,2702,2576,19,3414,1706,139,99,987,4192,2740,0,70,244,358,283,126,1457,145,1170,510,44,3409,502,2122,2447,108,99,3969,314,995,253,5025,423,344,1841,426,1991,56,116,81,5002,276,1419,107,313,314,3125
4031,401,385,505,689,716,476,493,222,144,1958,2073,16,2339,1506,170,194,424,3413,2457,44,108,216,321,182,88,615,69,931,1113,0,1918,449,1719,1651,85,127,3048,243,740,370,3661,167,164,1714,225,1533,30,168,30,3275,756,1160,572,127,87,2085
2037,356,398,319,413,268,163,104,0,16,1033,1004,0,1024,926,87,89,182,1766,1376,42,91,80,247,145,29,27,12,306,779,22,918,47,617,1333,38,2,1249,72,716,77,1960,25,64,1005,184,719,11,24,5,1570,467,298,295,463,36,945
2617,251,435,159,85,326,507,407,362,85,1325,1292,3,1079,1491,44,54,127,2436,1801,12,5,11,11,59,20,698,69,334,235,0,1979,90,1544,899,15,69,1878,350,389,110,2507,149,58,1537,90,519,151,97,16,2597,20,556,22,34,16,1989
3205,332,583,188,152,415,635,468,288,144,1541,1664,8,1359,1786,52,73,229,2903,2151,14,0,39,19,76,7,899,125,357,195,0,2528,94,1817,1167,9,118,2316,311,578,254,2951,271,53,1783,219,642,139,90,8,3146,59,236,88,18,39,2824
4676,665,691,254,345,607,664,793,441,216,2155,2521,16,2163,2457,40,60,324,4292,3041,15,7,30,116,81,46,1340,102,527,276,13,3758,253,2417,1710,46,250,3345,559,772,272,4404,269,16,2493,326,1275,192,94,11,4614,62,631,95,0,31,3919
5351,802,781,337,396,888,757,703,288,399,2790,2561,34,2415,2796,106,100,604,4647,3595,8,32,57,65,96,12,1486,183,821,489,0,3858,333,2612,2084,40,282,3868,290,1193,494,4857,494,49,3029,307,1118,181,116,57,5093,258,1275,72,0,226,3778
2620,245,287,121,205,305,466,466,372,153,1309,1311,12,1302,1290,16,52,61,2507,1747,2,11,18,49,53,45,695,32,476,271,5,1836,117,1514,827,32,130,2040,178,402,318,2302,177,44,1287,136,581,191,139,65,2595,25,314,17,23,36,2230
5245,747,804,307,502,903,658,538,530,256,2427,2818,43,2358,2794,50,98,451,4696,3318,0,68,52,116,133,68,1490,159,806,601,22,3657,154,2666,2221,18,186,3795,359,1091,409,4836,585,119,2797,290,1211,124,66,53,5129,116,1064,181,145,259,3596
2967,336,544,231,158,590,403,298,253,154,1389,1578,0,1397,1459,111,60,350,2557,1904,11,11,59,44,26,29,883,58,453,568,0,1888,170,1423,1143,6,225,2012,247,708,170,2797,328,37,1566,228,654,103,51,0,2944,23,524,74,69,112,2188
6990,1007,972,352,448,1259,1039,828,437,648,3411,3579,27,3156,3735,72,243,712,6035,4472,30,22,90,131,98,71,2076,148,711,419,19,5693,175,3602,2620,0,593,5132,468,1390,713,6277,446,101,3821,337,1738,311,206,30,6647,343,1025,103,112,198,5552
2186,279,257,232,263,435,290,226,153,51,1111,1075,5,1196,959,26,15,307,1864,1238,4,14,27,37,89,71,706,16,301,219,0,1650,90,1099,908,33,56,1612,119,455,94,2092,317,40,996,156,498,46,89,44,2132,54,404,43,44,106,1589
6907,1257,601,814,1200,1279,760,563,266,167,3689,3218,0,3559,3215,133,92,624,6191,4017,29,22,195,469,475,101,1599,127,1235,1186,0,4359,350,3101,3093,58,305,5244,401,1262,496,6411,532,150,3297,325,2102,147,288,66,6265,642,1249,96,826,359,4377
3417,546,198,531,1069,346,217,277,145,88,1580,1837,0,2037,1311,69,50,883,2484,1865,0,33,133,164,212,127,883,66,513,1209,14,1615,323,1311,1615,58,110,2727,121,569,206,3211,185,81,1397,117,1486,41,95,15,3221,196,1319,244,10,175,1669
5094,695,320,906,1316,556,483,478,230,110,2497,2597,44,3202,1772,76,476,1066,3552,2761,0,134,80,179,329,156,1455,175,893,1325,0,2701,422,2172,2309,0,191,4099,362,633,425,4669,470,142,1965,546,1638,45,170,118,4622,472,1047,103,136,240,3568
4573,730,405,1036,1137,496,434,238,45,52,2291,2282,11,2894,1617,51,170,1235,3168,2573,45,141,272,239,197,249,857,84,769,1656,13,2051,274,1873,2286,38,102,3445,124,1004,115,4458,215,177,1633,195,2161,65,105,22,4026,547,1661,214,437,42,2219
4313,522,357,867,1016,455,455,448,114,79,2401,1912,16,2528,1678,91,145,605,3563,2251,25,70,189,252,211,89,1226,26,556,1468,0,2263,222,1536,2389,86,80,3436,329,548,187,4126,328,119,1718,304,1591,53,183,17,3826,487,1141,63,698,295,2116
1849,198,294,100,246,261,349,185,137,79,914,935,23,942,863,21,25,201,1623,1189,15,22,9,41,29,10,534,26,230,61,0,1532,71,943,744,17,74,1323,168,358,110,1739,152,52,916,151,426,83,46,23,1780,69,272,56,24,118,1379
3932,493,466,540,676,471,454,484,262,86,2102,1830,7,2143,1662,120,27,465,3440,2396,27,68,260,165,226,84,706,59,640,494,0,2739,319,1583,1917,14,99,3019,114,799,245,3687,243,244,1705,355,1245,57,77,6,3574,358,468,455,333,342,2334
3301,407,441,493,444,617,382,385,106,26,1725,1576,41,1865,1345,50,7,458,2836,2030,47,104,107,218,143,104,548,67,810,721,0,1703,239,1443,1501,28,90,2512,110,679,224,3077,204,71,1444,159,1164,81,141,37,2810,491,525,394,136,126,2120
4060,349,658,285,146,556,801,661,450,154,1882,2178,0,1576,2387,97,40,221,3799,2943,0,0,31,83,65,22,916,174,581,268,8,3029,174,2164,1509,15,198,2942,420,698,275,3785,145,55,2452,132,726,280,231,39,4024,36,499,38,99,139,3285
4572,475,697,306,278,650,882,722,363,199,2059,2513,3,2098,2408,63,55,191,4326,3013,33,27,30,94,82,67,1226,166,949,267,0,3190,140,2493,1754,19,166,3170,355,1047,216,4356,258,48,2413,233,1154,292,147,27,4544,28,850,85,32,158,3447
4890,422,390,1123,1051,808,519,291,145,141,2517,2373,15,3201,1543,131,268,1919,2703,2355,18,52,149,100,404,358,1454,136,947,1274,28,2505,460,1860,2302,134,134,3900,250,740,180,4710,271,71,1631,332,2243,244,82,16,4708,182,1445,212,14,316,2903
2751,166,444,190,313,438,315,293,367,225,1263,1488,0,1206,1359,186,206,570,1975,1939,41,5,2,91,52,132,489,53,702,655,0,1341,376,1080,1095,20,180,2067,230,454,270,2481,150,66,1610,70,694,99,62,0,2688,63,781,309,49,103,1509
7399,844,1179,515,498,1005,1183,1001,753,421,3621,3778,10,3287,4036,66,132,426,6841,5248,14,23,55,101,156,0,1802,205,1755,384,30,5025,110,4209,2672,78,330,5230,849,1320,563,6836,198,123,4149,227,2132,379,184,7,7224,175,1907,154,71,211,5056
4207,565,798,186,275,714,687,522,294,166,2186,2021,12,1949,2188,58,41,370,3796,2781,0,28,51,74,68,27,1178,52,855,296,34,2970,84,2394,1617,17,95,2849,400,958,281,3926,360,109,2305,178,945,218,92,0,4044,163,924,28,4,193,3058
5802,600,876,565,269,799,1197,912,375,209,2919,2883,3,2812,2836,151,37,415,5350,3803,0,64,55,131,127,51,1571,82,1161,311,0,4248,188,3358,2095,19,142,4219,369,1214,268,5534,240,136,2970,164,1847,304,128,13,5614,188,1227,113,0,223,4239
3335,475,532,300,225,513,721,415,109,45,1605,1730,0,1753,1524,58,67,176,3092,1979,11,42,71,36,81,61,1054,43,377,150,17,2748,67,1766,1444,0,58,2235,304,796,114,3221,214,127,1514,107,1068,157,97,51,3206,129,563,83,0,77,2612
5745,751,750,610,566,722,1041,905,245,155,2924,2821,9,3368,2300,68,42,409,5294,3363,16,29,179,232,231,109,1586,199,714,188,0,4644,166,3043,2316,0,220,4133,404,1208,424,5321,398,301,2382,366,2033,86,140,39,5695,50,701,332,76,126,4510
3217,405,376,385,419,406,718,394,96,18,1704,1513,0,1840,1340,37,48,214,2955,1806,19,31,103,97,120,61,980,23,510,82,14,2588,205,1715,1245,9,43,2427,270,520,134,3083,225,119,1402,189,1183,21,73,5,3175,42,363,112,38,134,2570
1975,223,271,226,271,219,354,312,99,0,881,1094,10,1154,783,28,8,157,1810,1127,53,9,31,51,88,45,571,28,216,110,14,1607,229,853,860,22,11,1458,62,455,67,1908,77,81,822,54,821,24,93,3,1902,73,167,35,0,64,1709
3099,337,241,579,681,420,483,208,128,22,1621,1478,0,2133,866,100,51,784,2264,1484,8,74,63,250,178,55,987,56,262,287,0,2494,345,1163,1477,51,63,2577,123,399,171,2928,178,121,959,214,1434,51,102,40,3040,59,329,120,37,140,2473
5242,703,864,561,785,717,846,454,247,65,2697,2545,0,3113,1911,218,13,755,4474,3022,113,164,290,259,259,98,1037,81,739,1191,39,3192,356,2220,2455,85,126,3725,130,1387,330,4912,131,200,2107,161,2285,105,232,21,4519,723,382,279,876,357,3348
3837,470,564,451,673,558,607,279,203,32,1995,1842,18,2141,1643,35,52,531,3254,2221,15,124,143,82,81,108,1063,107,490,732,6,2502,305,1868,1554,50,60,2970,184,683,173,3664,107,92,1768,135,1599,97,28,11,3690,147,1107,226,137,241,2126
7251,1181,1039,862,1139,1039,784,747,335,125,3524,3727,4,4106,2944,197,51,776,6424,4320,114,637,338,403,381,150,908,137,1013,2154,73,3874,348,2852,3852,81,118,5180,213,1858,509,6742,194,174,3097,153,2980,234,353,66,5673,1578,1069,529,1579,355,3719
4018,508,351,626,826,535,543,558,61,10,2041,1977,0,2602,1235,181,184,705,3129,2239,48,422,80,290,225,50,664,71,862,1209,24,1852,307,1752,1825,83,51,3242,150,626,367,3651,152,101,1450,137,1794,78,252,54,3256,762,555,410,457,133,2463
4172,733,330,1020,760,450,327,307,154,91,1871,2301,0,2453,1607,112,134,895,3143,2675,27,127,122,171,178,97,775,162,304,1807,39,1860,320,1406,2320,33,93,3418,54,700,298,3874,126,100,1765,97,1954,33,92,5,3628,544,1317,501,497,23,1834
6725,1430,710,983,1555,1049,508,314,108,68,3627,3098,0,3724,2811,190,313,2072,4340,3986,115,290,508,666,221,234,705,42,945,2501,12,3225,425,2463,3562,91,184,4969,211,1545,282,6443,225,234,2967,158,2742,116,212,71,5494,1231,1160,1028,1213,171,3153
2439,361,124,424,711,511,114,126,63,5,1195,1244,0,1567,820,52,129,654,1656,1174,14,0,33,225,142,128,723,34,272,851,0,1282,80,1174,1041,67,77,2036,169,234,105,2334,108,49,875,72,1227,34,48,26,2279,160,1198,443,83,24,691
3658,588,297,657,910,682,325,121,47,31,1619,2039,35,2155,1326,142,97,1165,2396,1786,0,33,194,220,190,193,1042,36,614,848,0,2160,199,1646,1760,23,30,2855,94,709,136,3522,251,96,1501,213,1443,74,61,19,3477,181,1705,471,93,161,1228
3771,900,385,210,791,616,484,118,132,135,1794,1977,0,1679,1961,131,78,875,2818,2492,22,89,197,87,192,73,619,53,740,938,14,2026,286,1545,1725,83,132,2591,219,961,339,3432,99,98,2060,106,1295,25,62,26,3261,510,1754,715,155,48,1099
3014,636,345,307,805,619,93,127,69,13,1560,1454,7,1556,1423,28,80,839,2095,1790,0,23,100,222,186,70,623,116,521,898,0,1479,182,1335,1423,19,55,2111,178,725,160,2854,142,93,1432,102,1169,41,21,14,2920,94,1396,294,0,242,1082
5442,615,1004,555,513,853,1169,529,190,14,2740,2702,12,3185,2217,28,99,615,4728,3051,12,69,44,189,187,78,1812,142,1286,417,9,3588,80,3058,2219,23,62,3728,188,1526,234,5208,490,177,2232,339,1916,169,98,21,5359,83,2098,120,71,262,2891
5413,677,858,480,498,803,1072,624,290,111,2663,2750,0,2670,2663,80,31,371,5011,3523,9,53,40,131,164,48,1445,93,564,351,0,4405,188,2791,2200,50,184,3824,279,1310,335,5078,290,225,2734,207,1595,165,163,34,5292,121,1055,175,23,220,3940
1147,148,141,88,87,165,229,215,59,15,611,536,0,617,503,27,15,62,1070,700,0,8,29,49,21,18,322,22,148,91,0,886,45,699,384,8,11,891,70,186,36,1111,87,48,538,68,338,35,22,11,1130,17,227,169,0,29,722
6351,942,864,1064,932,850,829,514,280,76,3111,3240,15,3547,2496,293,34,915,5402,3667,108,364,491,407,258,100,956,105,1354,1262,12,3618,457,2291,3362,100,141,4609,234,1508,438,5913,295,112,2809,427,2429,131,106,42,5322,1029,515,1515,465,170,3686
7172,988,610,673,1145,999,896,899,555,407,3284,3888,20,3768,3131,253,89,897,6186,4309,28,76,91,474,272,205,1717,145,868,309,0,5850,657,3257,3070,15,173,5687,357,1128,691,6481,366,322,3492,242,2479,124,111,36,6958,214,833,635,18,642,5044
2253,198,290,132,149,345,397,392,275,75,1119,1134,13,1130,1064,46,2,174,2077,1517,6,7,8,53,21,30,611,86,259,18,8,1882,87,1197,894,10,65,1671,95,487,201,2052,79,51,1155,106,641,104,108,9,2181,72,205,115,0,76,1857
3282,364,556,227,211,437,604,501,336,46,1627,1655,0,1600,1625,57,18,173,3091,2125,7,14,23,38,70,20,985,54,315,48,4,2861,134,1865,1234,7,42,2253,265,764,136,3146,164,47,1620,138,1049,118,136,10,3163,119,294,0,0,73,2915
6256,638,1268,504,459,830,1026,987,423,121,3231,3025,30,3115,3050,61,10,466,5780,4241,29,88,54,155,211,135,1343,125,874,136,31,5090,189,3402,2505,29,131,4333,324,1599,378,5878,274,188,3130,299,1735,339,258,33,6148,108,1055,136,5,254,4806
4816,740,607,697,830,824,579,232,230,77,2199,2617,18,2689,2087,22,81,1064,3671,2921,19,42,82,249,205,154,1144,128,585,1009,10,3084,386,1949,2404,25,52,3327,340,1149,216,4600,330,196,2137,205,1627,127,151,43,4526,290,1312,300,253,231,2720
6285,730,739,1190,648,769,798,827,286,298,3015,3270,15,3524,2590,156,79,1349,4857,3964,32,80,121,304,272,37,1475,259,689,259,124,4954,477,2411,3100,69,228,4585,452,1248,733,5552,367,99,2705,336,2453,136,189,0,6058,227,551,814,120,244,4556
4815,628,578,298,543,702,798,877,300,91,2352,2463,0,2550,2117,148,60,325,4430,2968,0,4,119,130,81,110,1403,84,636,121,49,3925,370,2583,1757,9,96,3557,302,956,268,4547,292,154,2214,235,1413,248,238,21,4721,94,561,161,52,165,3876
3275,325,148,395,405,491,584,553,257,117,1387,1888,0,1935,1239,101,62,467,2746,1777,12,12,62,58,289,174,891,89,320,178,17,2671,507,1427,1093,104,144,2785,155,335,227,3048,236,115,1348,174,1101,132,162,7,3217,58,372,110,10,117,2666
3602,571,327,537,466,521,574,344,157,105,1762,1840,0,1975,1576,51,0,532,3070,2202,0,158,173,170,238,104,557,123,515,551,10,2403,327,1592,1499,73,111,2756,144,702,282,3320,143,85,1612,123,1244,91,241,63,3029,573,286,587,69,471,2189
2403,321,220,468,513,265,244,249,105,18,1180,1223,16,1396,924,67,76,657,1670,1488,8,97,134,73,152,60,391,42,322,516,0,1523,287,837,1174,61,44,1832,35,536,276,2127,67,89,960,152,1008,38,77,12,2018,385,299,278,150,196,1480
3769,271,212,514,965,574,375,436,233,189,1728,2041,0,2472,1278,19,30,866,2873,1936,0,26,86,195,240,136,1150,92,490,469,20,2698,367,1596,1539,131,136,3184,133,452,372,3397,197,106,1307,249,1747,43,120,0,3636,133,420,185,51,135,2978
