"population","a0_4","a5_9","a10_14","a15_19","a20_24","a25_29","a30_34","a35_39","a40_44","a45_49","a50_54","a55_59","a60_64","a65_69","a70_74","a75_79","a80_84","a85_","f","m","naao","onao_Canadian","onao","eo_bio_English","eo_bio_Irish","eo_bio_Scottish","eo_obio","eo_fo","eo_weo_Dutch","eo_weo_German","eo_oweo","eo_neo","eo_eeo_Hungarian","eo_eeo_Polish","eo_eeo_Russian","eo_eeo_Ukrainian","eo_oeeo","eo_seo_Greek","eo_seo_Italian","eo_seo_Portuguese","eo_seo_Spanish","eo_oseo","eo_oeo","co_Jamaican","oco","lcsao","ao","ao_wcameo","ao_sao_ei","ao_osao","ao_esao_Chinese","ao_esao_Filipino","ao_oesao","oo","official_lang","no.official_lang","work.official_lang","work.no.official_lang","no.married","married","living.common.law","separated","divorced","widowed","single.detached.house","apartment","other.attached","non.movers","nonmigrants.movers","interprovincial.movers","external.movers","other.movers"
490,12,26,30,36,45,33,18,22,30,51,37,45,33,31,11,16,6,8,230,260,14,0,0,12,10,26,1,21,3,7,0,17,0,9,7,0,0,0,33,0,6,0,0,0,6,32,0,10,20,21,149,33,53,0,463,27,270,220,198,203,26,7,40,16,12,0,478,405,0,16,29,40
575,17,32,28,46,29,41,28,37,60,50,43,37,25,23,13,27,21,18,257,318,22,26,0,19,12,33,14,25,0,42,9,10,0,7,0,16,0,0,35,0,10,16,3,0,0,0,0,8,13,0,161,17,77,0,517,58,235,340,237,264,25,4,16,29,86,0,489,332,82,9,45,107
395,4,13,29,35,26,50,28,11,25,31,35,21,32,18,5,14,13,5,201,194,11,15,10,3,1,29,6,10,0,25,1,20,0,25,0,8,0,0,39,0,0,0,1,0,0,8,17,0,0,0,154,10,0,2,366,29,212,183,176,173,15,3,12,16,94,0,301,374,17,0,0,4
545,23,28,27,21,40,43,33,40,38,34,41,28,41,46,25,13,12,12,279,266,6,60,0,23,12,16,0,0,0,3,7,10,0,0,0,0,14,0,42,0,0,25,0,0,0,13,0,0,0,14,251,1,48,0,523,22,287,258,204,279,17,4,22,19,125,0,420,463,34,8,0,40
520,19,23,32,28,55,33,36,29,30,29,47,33,27,35,11,18,19,16,263,257,11,0,0,21,4,18,0,29,5,15,0,6,5,3,0,6,0,0,54,11,1,0,5,0,0,14,0,0,12,7,205,54,34,0,495,25,284,236,197,255,12,11,27,18,78,0,442,432,71,0,17,0
740,34,37,25,58,62,69,50,50,38,35,35,71,66,42,18,21,10,19,332,408,7,13,5,26,13,30,19,5,0,17,7,6,0,0,0,9,0,0,92,27,24,15,0,20,0,0,20,0,15,0,292,10,68,0,688,52,372,368,337,335,27,3,17,21,151,0,589,670,25,14,0,31
570,23,32,30,26,28,41,28,17,36,67,45,36,34,36,30,22,22,17,294,276,13,57,0,20,14,20,5,6,8,6,7,11,0,6,0,10,4,18,18,44,9,11,0,0,0,8,0,0,21,0,153,8,93,0,550,20,264,306,220,281,28,7,16,18,158,0,412,444,21,0,11,94
630,38,63,47,32,55,22,30,40,43,53,56,33,28,19,18,17,20,16,290,340,0,37,0,39,10,36,9,18,0,24,7,18,8,6,4,12,6,8,68,7,0,27,0,12,0,8,0,30,0,0,205,8,22,1,568,62,268,362,295,276,13,5,17,24,144,0,486,564,13,0,12,41
490,19,35,22,36,36,44,26,25,41,42,45,32,27,26,13,17,4,0,244,246,26,24,0,24,15,2,2,27,3,26,0,5,0,7,0,17,0,0,52,2,25,19,8,0,14,22,9,0,13,20,82,19,19,8,469,21,299,191,219,206,18,14,12,21,68,0,422,450,14,6,20,0
485,22,37,17,31,44,17,13,40,52,34,18,48,30,23,15,18,21,5,257,228,20,66,13,44,7,20,0,12,0,6,6,11,0,0,2,0,3,0,56,0,0,24,0,0,0,8,0,0,0,0,169,0,18,0,452,33,286,199,196,240,18,3,19,9,76,0,409,399,16,0,14,56
500,6,28,18,22,53,52,24,26,34,28,35,56,20,37,7,35,16,3,259,241,16,27,10,23,14,13,4,9,10,29,5,0,0,7,0,9,15,0,32,0,0,25,5,0,0,19,11,0,21,0,179,14,3,0,485,15,295,205,209,184,60,4,25,18,48,0,452,432,68,0,0,0
450,15,33,28,38,15,42,9,23,26,44,28,26,28,32,16,14,28,5,235,215,12,17,4,13,16,7,0,0,10,7,0,0,0,3,3,0,5,0,36,0,0,32,0,0,8,10,4,0,8,0,183,45,27,0,420,30,208,242,171,222,18,7,9,23,77,0,373,425,20,5,0,0
485,7,14,25,36,43,36,36,26,33,50,39,34,28,11,23,11,16,17,239,246,11,22,3,32,19,6,0,12,0,9,0,22,0,7,0,0,0,10,11,8,0,7,4,0,0,22,0,11,18,0,191,14,43,3,440,45,239,246,172,241,23,18,3,28,70,0,415,426,59,0,0,0
435,17,12,19,22,40,13,21,19,21,27,34,32,37,51,22,20,18,10,221,214,0,0,0,15,26,11,0,6,11,14,8,6,0,10,8,11,5,0,58,0,7,7,5,0,6,13,0,0,32,0,133,0,43,0,387,48,177,258,157,209,14,5,24,26,64,0,371,328,9,0,0,98
550,20,29,22,33,61,49,27,31,29,27,37,32,49,35,24,16,19,10,281,269,11,50,0,10,9,7,1,10,6,14,0,12,0,11,0,0,8,0,89,0,0,0,0,0,0,0,0,11,48,0,227,0,13,13,518,32,279,271,195,269,40,5,12,29,79,0,471,429,34,13,14,60
525,41,29,15,21,39,25,40,36,33,39,48,29,20,38,23,28,14,7,256,269,0,29,0,20,9,26,16,6,4,9,11,12,0,7,12,3,0,0,35,0,15,32,2,0,0,9,0,0,16,28,166,17,41,0,489,36,190,335,214,225,24,11,22,29,65,0,460,458,0,0,0,67
595,26,12,12,23,53,51,56,39,27,33,53,44,26,35,44,27,29,5,284,311,8,66,8,35,28,36,1,36,13,7,13,10,0,11,16,8,5,10,48,13,11,7,6,0,0,15,8,12,9,0,127,24,4,0,567,28,328,267,219,226,36,14,49,51,52,0,543,497,43,0,0,55
530,38,33,44,37,36,26,22,52,30,39,34,44,32,24,7,15,9,8,240,290,18,54,0,15,12,9,13,6,0,40,0,4,11,0,21,0,0,4,27,0,8,9,2,0,0,0,10,12,35,15,152,23,28,2,476,54,265,265,247,224,14,8,13,24,128,0,402,447,28,0,0,55
685,45,37,26,31,45,51,27,58,40,31,60,82,40,24,31,20,24,13,323,362,17,76,0,47,26,13,3,32,0,38,5,14,0,6,0,9,6,0,51,5,0,6,0,0,0,13,0,0,0,0,286,32,0,0,636,49,384,301,250,293,42,22,31,47,84,0,601,631,22,16,0,16
480,19,18,39,27,35,22,26,37,31,36,46,24,25,34,24,22,9,6,242,238,27,66,0,18,7,11,6,16,7,7,0,14,0,10,0,14,0,0,47,5,0,15,0,0,4,0,10,0,51,10,129,6,0,0,434,46,256,224,190,228,23,2,22,15,114,0,366,440,16,0,0,24
530,15,18,44,34,50,30,28,28,42,44,55,18,35,30,16,18,5,20,250,280,6,97,0,53,22,20,9,16,0,23,0,17,5,12,0,21,0,0,50,0,9,8,0,0,7,18,0,8,13,0,70,17,24,5,496,34,277,253,226,229,24,11,15,25,72,0,458,497,12,0,0,21
510,43,35,28,23,32,28,13,42,40,41,41,44,35,25,20,10,0,10,247,263,20,38,7,35,35,24,10,18,2,13,9,14,6,17,7,22,0,8,53,0,8,9,2,0,0,4,0,7,9,0,87,6,40,0,508,2,272,238,179,271,20,13,16,11,107,0,403,501,0,9,0,0
565,22,25,37,37,51,26,16,24,27,48,52,56,59,39,11,24,5,6,291,274,0,48,9,69,50,24,0,0,11,24,6,13,0,0,0,10,0,0,62,12,0,25,8,0,0,23,0,0,0,0,114,11,8,38,544,21,407,158,230,260,31,8,22,14,121,0,444,520,0,15,30,0
495,11,22,32,49,34,25,18,14,27,39,54,39,37,38,25,26,5,0,257,238,10,65,0,45,15,34,12,39,8,36,9,24,0,6,5,16,3,0,48,25,0,14,0,0,0,0,11,0,0,0,63,0,7,0,495,0,260,235,189,242,39,3,10,12,97,0,398,477,8,0,10,0
425,5,29,22,23,20,27,17,16,27,31,19,26,40,27,35,28,14,19,212,213,0,25,0,31,17,25,5,20,11,12,0,0,0,8,0,11,29,0,73,7,7,31,0,0,0,9,0,6,13,18,33,7,27,0,425,0,180,245,140,211,37,10,11,16,93,0,332,322,16,0,0,87
425,7,8,6,13,13,19,12,10,0,14,16,12,12,34,37,25,56,131,154,271,0,34,20,53,36,33,0,23,19,31,0,20,0,10,0,17,0,0,38,17,0,20,4,0,0,0,0,34,0,0,0,0,16,0,413,12,105,320,91,182,6,7,31,108,46,0,379,205,0,0,0,220
635,36,45,39,28,30,43,28,45,34,51,41,29,42,38,38,25,15,28,287,348,27,122,15,56,62,27,11,21,2,27,11,22,0,0,22,13,8,0,32,0,3,11,0,3,8,12,17,8,26,0,63,6,0,0,609,26,419,216,269,247,52,7,38,22,171,0,464,557,47,0,31,0
500,11,35,27,39,27,33,21,27,28,63,52,37,28,31,6,17,6,12,255,245,0,50,0,39,44,30,23,9,0,30,4,12,0,14,0,24,0,16,44,0,3,11,0,0,0,0,13,0,12,0,67,9,24,22,481,19,308,192,209,196,47,7,20,21,105,0,395,425,22,0,0,53
745,31,19,22,44,44,72,56,61,60,62,77,57,50,37,12,22,12,7,401,344,20,54,0,67,39,41,13,24,10,23,0,19,0,15,20,6,19,0,50,2,9,10,6,0,0,16,15,0,26,0,202,32,7,0,633,112,416,329,331,277,65,17,26,29,104,0,641,603,68,14,15,45
540,17,19,9,21,43,74,61,53,43,38,44,44,24,13,7,13,10,7,292,248,29,52,8,39,30,20,9,27,20,33,17,19,0,2,0,21,13,0,2,0,0,10,0,0,0,16,15,0,20,0,78,50,10,0,488,52,239,301,268,161,43,19,30,19,13,51,476,219,119,14,11,177
535,35,37,27,23,41,33,51,29,31,37,50,41,40,16,15,11,7,11,295,240,7,59,0,24,15,13,6,6,10,14,2,20,0,0,27,0,6,0,0,0,4,11,4,0,5,0,9,10,20,19,160,0,67,17,456,79,378,157,233,231,31,8,14,18,54,0,481,476,27,5,27,0
565,17,25,14,11,48,61,59,31,44,57,45,32,26,40,21,21,13,0,283,282,38,37,7,33,23,22,0,4,5,11,0,14,0,0,0,23,0,0,5,5,2,4,4,9,0,24,10,7,0,17,174,28,43,16,503,62,316,249,237,222,45,9,32,20,53,0,512,464,33,0,0,68
1085,46,49,60,46,50,68,56,75,61,92,106,91,86,82,49,30,24,14,567,518,39,128,0,84,36,50,8,46,15,67,13,23,5,8,16,28,4,0,19,0,14,7,13,0,0,66,25,27,26,0,211,28,78,1,914,171,455,630,499,325,99,24,103,35,38,0,1047,847,47,0,36,155
500,34,17,19,23,42,37,41,57,22,25,23,32,28,35,22,18,16,9,249,251,4,52,13,12,3,13,27,9,0,14,14,5,2,4,0,0,0,0,36,0,0,23,0,0,0,16,7,0,25,0,121,5,95,0,465,35,287,213,212,202,35,13,18,20,21,3,476,473,11,0,0,16
470,22,29,22,18,44,33,25,9,28,38,28,40,26,32,16,25,12,23,229,241,0,28,10,6,5,10,0,0,0,4,7,12,8,0,0,4,0,0,31,0,0,21,0,0,0,0,0,6,20,0,269,18,11,0,428,42,285,185,189,199,15,23,18,26,48,0,422,425,22,0,0,23
525,18,33,15,25,38,52,42,54,50,33,31,33,34,27,23,6,4,7,249,276,13,33,8,38,21,36,32,21,7,16,0,6,0,0,8,0,7,8,116,0,7,4,9,0,0,15,0,0,7,7,80,5,20,1,510,15,268,257,232,176,47,20,31,19,51,0,474,359,48,12,0,106
455,14,29,23,19,51,49,20,25,28,36,24,29,27,26,17,23,11,4,210,245,13,63,8,14,12,10,11,7,10,30,13,0,7,3,2,0,0,0,52,13,0,41,1,0,0,8,0,10,0,0,113,0,14,0,421,34,237,218,210,181,6,3,17,38,65,0,390,426,8,13,8,0
560,20,13,36,31,52,41,49,33,33,36,53,34,23,20,33,25,16,12,278,282,0,11,0,16,9,13,5,0,9,9,0,0,0,0,0,14,0,0,21,0,0,20,0,0,0,15,0,0,21,0,291,19,72,15,507,53,255,305,247,242,32,3,16,20,64,0,496,550,10,0,0,0
485,25,19,11,23,34,45,20,36,25,35,50,28,34,45,13,14,14,14,253,232,4,16,8,21,16,21,2,0,0,22,0,6,0,8,0,7,0,0,143,0,17,1,0,0,0,0,0,7,11,0,150,13,9,3,443,42,268,217,196,221,24,8,18,18,75,0,410,428,19,0,13,25
755,31,20,33,32,60,45,57,65,81,48,55,44,33,49,22,42,22,16,386,369,12,64,13,22,9,10,3,0,0,33,1,8,4,2,4,3,2,0,98,9,0,34,14,0,0,19,0,20,27,0,269,50,25,0,676,79,467,288,283,329,51,17,28,47,99,40,616,631,63,9,0,52
520,34,21,33,24,45,30,34,41,37,35,29,36,27,27,19,21,12,15,230,290,11,5,0,25,12,12,0,11,0,0,0,11,0,0,0,0,8,0,74,27,0,4,7,0,0,21,0,0,8,0,203,9,56,16,463,57,221,299,195,236,17,7,34,31,77,0,443,389,125,0,6,0
420,16,17,20,15,45,36,20,11,27,39,32,29,33,29,16,15,10,10,179,241,5,22,0,30,11,18,0,8,0,17,0,6,9,8,0,6,2,0,31,0,0,13,0,0,0,0,0,0,22,0,141,24,47,0,383,37,237,183,178,155,35,11,11,30,60,0,360,401,19,0,0,0
585,30,43,37,41,37,52,53,31,45,42,36,35,29,24,23,11,9,7,282,303,29,27,0,17,16,25,4,22,10,23,0,4,0,1,0,19,4,0,34,0,0,19,3,7,16,13,0,0,38,0,184,9,58,3,568,17,275,310,242,258,32,6,18,29,95,0,490,474,49,0,0,62
555,22,10,36,32,49,41,26,27,47,47,45,31,43,32,23,23,18,3,264,291,0,24,0,39,5,28,0,14,2,10,2,23,0,0,0,0,12,0,43,14,0,0,0,0,0,34,0,12,53,0,156,38,46,0,493,62,274,281,220,265,16,9,20,25,102,0,453,526,0,0,29,0
510,10,33,40,11,37,58,34,28,37,41,28,26,31,35,20,22,6,13,246,264,12,57,0,29,20,21,3,6,0,1,10,18,0,0,3,11,7,5,38,10,12,15,0,0,0,12,0,6,15,12,157,11,19,0,468,42,306,204,221,194,47,11,17,20,62,0,448,431,32,0,0,47
665,24,31,24,38,49,62,47,52,37,45,55,54,45,33,16,17,8,28,310,355,11,67,0,46,21,22,8,7,19,26,6,7,0,5,11,7,0,0,83,19,11,0,0,0,21,32,12,0,6,15,165,9,29,0,636,29,372,293,266,298,41,4,34,22,77,0,588,504,45,11,19,86
515,17,26,25,20,34,46,30,45,39,41,25,35,35,23,17,19,22,16,265,250,5,31,9,22,25,17,9,31,0,7,2,7,0,19,0,5,6,0,56,0,8,39,0,0,0,17,9,3,34,0,133,21,0,0,487,28,365,150,236,235,7,9,11,17,68,0,447,485,14,0,16,0
555,27,40,31,50,46,48,31,42,27,37,53,40,33,25,6,5,8,6,251,304,0,40,0,0,6,7,0,0,7,15,0,0,0,0,0,0,0,0,0,19,63,0,14,0,0,36,4,29,39,0,175,80,21,0,506,49,347,208,282,198,31,19,11,14,35,0,520,515,30,0,10,0
960,56,38,25,60,94,82,80,54,50,58,74,90,46,49,34,23,28,19,458,502,13,92,11,38,14,28,2,18,5,25,8,10,7,0,2,0,4,3,32,4,17,6,4,0,0,6,12,0,22,0,456,76,45,0,786,174,500,460,360,427,50,20,56,47,129,0,831,793,52,7,32,76
505,21,18,24,18,33,40,34,40,37,22,55,32,52,26,2,18,19,14,271,234,20,25,0,24,0,14,0,9,0,0,9,0,0,20,0,5,0,0,31,14,5,0,0,0,0,24,23,15,15,0,183,28,41,0,432,73,264,241,211,219,24,5,17,29,76,0,429,413,20,0,11,61
780,32,36,47,37,53,64,50,52,42,47,40,80,57,52,15,26,23,27,391,389,0,16,13,28,11,27,1,23,0,29,2,0,0,0,17,13,0,5,60,0,0,0,0,0,0,41,11,17,7,0,369,0,90,0,655,125,308,472,316,359,28,4,28,45,119,0,661,552,103,0,25,100
685,15,34,25,39,42,53,44,33,41,70,68,51,54,45,17,22,28,4,361,324,3,57,0,39,17,26,0,8,0,10,0,13,0,0,5,11,6,7,47,0,14,4,0,0,0,26,0,12,0,15,305,17,43,0,577,108,378,307,262,284,41,19,48,31,121,0,564,637,39,0,9,0
540,27,12,15,13,35,43,42,22,28,51,34,43,45,42,16,22,23,27,285,255,0,71,0,14,7,6,5,3,9,10,0,0,0,0,0,7,3,0,55,5,17,27,0,0,0,7,0,0,0,12,201,14,66,1,446,94,321,219,187,272,30,6,15,30,83,0,457,517,23,0,0,0
505,24,21,19,28,27,24,24,41,39,31,48,49,23,29,19,18,22,19,244,261,0,9,0,6,30,15,0,2,6,17,0,12,0,0,7,5,4,0,37,9,0,0,0,0,0,19,15,0,15,3,193,15,82,4,426,79,317,188,184,214,36,5,27,39,74,0,431,383,102,0,20,0
620,14,28,33,26,41,43,33,44,55,53,50,38,30,47,18,12,22,33,298,322,3,55,7,18,12,20,0,22,6,19,0,13,3,0,7,19,0,9,21,0,0,5,1,0,0,9,0,0,29,0,290,27,21,4,512,108,280,340,241,264,46,3,24,42,71,0,549,576,33,11,0,0
595,35,17,28,24,37,48,40,40,49,24,43,36,52,45,16,19,22,20,324,271,9,24,0,16,30,12,1,0,6,15,11,0,0,0,0,0,0,8,27,0,12,0,0,0,0,0,0,0,6,0,362,0,56,0,534,61,254,341,220,276,32,17,29,21,90,0,505,445,58,13,10,69
450,10,26,29,38,32,24,20,19,34,54,41,42,18,19,19,9,9,7,218,232,12,48,0,27,21,30,0,19,10,21,14,0,0,7,0,3,5,0,86,0,0,9,0,0,11,15,0,0,10,0,77,25,0,0,434,16,171,279,191,196,33,4,12,14,56,0,394,340,0,0,0,110
515,22,32,20,32,24,20,41,34,37,39,67,45,18,10,22,14,26,12,251,264,0,39,11,17,10,38,10,35,15,28,14,6,0,3,9,9,7,0,42,9,0,0,3,0,8,14,23,0,6,0,156,0,0,3,444,71,218,297,208,201,56,10,13,27,81,0,434,406,8,11,0,90
630,26,36,29,38,43,61,51,46,38,55,44,37,31,29,19,19,20,8,295,335,14,70,0,54,40,44,5,24,7,34,4,28,0,16,0,12,4,0,31,0,6,10,3,0,7,9,0,0,8,0,141,0,59,0,524,106,415,215,263,240,59,8,39,21,87,0,543,572,27,13,18,0
580,21,37,24,37,40,51,48,34,40,62,49,30,22,25,26,8,16,10,253,327,35,34,0,26,31,24,7,23,4,33,3,8,0,6,6,0,0,0,31,0,0,0,17,0,0,0,0,7,0,0,200,0,74,11,508,72,344,236,263,193,51,5,23,45,62,0,518,539,23,0,0,18
495,17,29,15,16,25,49,56,56,41,25,39,26,33,23,16,6,13,10,246,249,5,49,0,27,32,31,12,11,7,36,0,11,0,7,6,0,15,0,21,5,0,2,1,0,0,0,0,9,12,0,171,0,25,0,438,57,354,141,226,177,48,7,15,22,26,0,469,437,58,0,0,0
445,13,16,15,27,18,31,32,39,45,39,31,19,28,32,9,13,21,17,229,216,0,58,5,42,19,35,10,12,5,9,7,43,0,6,0,11,5,0,8,0,0,2,5,0,0,9,0,8,0,0,129,0,15,2,409,36,272,173,185,181,49,4,12,14,51,0,394,406,24,0,0,15
505,10,20,17,15,28,49,41,44,54,30,40,33,35,37,13,21,4,14,224,281,16,42,26,38,26,38,18,32,14,44,22,14,1,7,7,0,1,0,10,8,5,14,8,0,4,0,7,0,8,0,41,20,30,4,432,73,319,186,242,120,64,23,28,28,32,0,473,411,12,8,12,62
490,21,32,22,11,39,40,38,45,55,32,32,37,42,16,11,7,4,6,258,232,16,46,0,28,43,32,14,27,14,16,8,9,0,17,9,14,8,26,9,11,0,7,0,0,8,24,10,19,23,0,27,0,17,8,481,9,358,132,208,167,83,4,21,7,60,0,430,422,58,0,10,0
635,56,9,16,5,23,86,97,71,69,55,24,31,39,23,12,7,5,7,328,307,11,79,14,50,44,54,14,59,20,43,9,40,4,8,19,8,15,0,13,0,9,11,16,0,13,0,9,0,0,10,33,11,0,19,633,2,499,136,288,171,123,6,37,10,44,0,591,484,80,22,8,41
415,29,18,11,7,20,55,57,56,34,30,24,34,11,17,4,0,8,0,214,201,29,47,2,34,29,34,11,29,8,34,8,16,1,3,6,4,13,5,14,0,3,0,0,0,0,0,11,25,0,0,39,0,10,0,401,14,288,127,220,87,78,6,20,4,27,0,388,329,68,11,7,0
540,29,23,12,14,23,45,89,77,52,50,24,25,24,23,19,0,8,3,250,290,51,68,18,47,36,32,9,23,3,53,15,20,0,6,9,2,6,0,0,0,0,19,8,0,6,9,9,6,24,0,35,0,24,2,524,16,409,131,267,137,85,6,42,3,15,0,525,488,40,0,9,3
570,24,18,8,5,28,43,111,56,62,52,60,25,16,28,20,9,3,2,237,333,6,61,26,67,45,44,19,34,10,40,14,36,0,12,12,17,7,4,2,0,12,0,4,0,0,12,9,11,9,0,3,9,29,16,557,13,403,167,245,149,110,12,46,8,7,0,563,435,82,14,21,18
410,24,24,9,7,6,32,51,37,38,28,30,29,30,27,18,12,4,4,177,233,52,56,21,19,33,45,7,16,5,18,3,21,0,7,6,9,10,8,18,5,6,0,5,0,0,9,11,0,0,0,20,0,0,0,400,10,267,143,196,100,60,10,36,8,15,0,395,327,45,0,0,38
570,26,37,35,29,39,38,36,42,50,32,61,44,32,21,18,10,10,10,277,293,120,62,7,39,41,34,11,26,3,11,5,14,0,4,10,11,15,7,0,8,7,15,8,0,13,13,44,0,0,0,23,5,10,4,547,23,236,334,384,58,48,7,40,33,9,112,449,500,25,7,0,38
415,26,4,2,4,28,51,69,70,39,31,25,20,25,9,6,0,6,0,217,198,26,33,19,35,28,18,10,17,8,30,7,23,4,9,2,5,7,0,3,2,4,6,7,0,0,8,17,23,10,4,19,0,29,2,410,5,316,99,178,102,105,8,18,4,18,0,397,312,58,0,0,45
775,19,14,10,11,29,58,56,71,28,27,40,61,50,65,69,65,68,34,394,381,23,71,10,49,13,30,4,31,8,33,9,23,5,21,8,12,17,0,14,0,5,21,6,0,0,20,24,35,5,0,138,89,51,0,683,92,280,495,345,173,61,28,95,73,4,259,512,691,84,0,0,0
490,21,7,10,3,24,61,79,68,35,39,29,27,29,24,4,7,4,19,225,265,4,53,3,35,32,32,6,30,16,36,12,19,5,17,4,7,4,3,8,0,10,7,5,0,0,13,18,6,29,11,45,10,0,10,480,10,390,100,229,113,73,21,40,14,18,0,472,397,77,0,11,5
550,13,10,7,4,38,89,86,59,46,33,38,30,46,20,20,1,6,4,276,274,66,21,9,48,41,42,13,56,20,40,12,10,9,7,2,9,4,9,13,0,0,5,5,0,0,8,6,17,7,0,37,19,9,6,541,9,395,155,244,100,135,18,42,11,16,0,534,359,72,15,49,55
520,26,32,39,17,17,67,80,60,44,50,19,22,27,9,4,5,2,0,253,267,130,53,0,39,25,28,17,19,7,34,0,18,6,2,5,11,1,3,16,2,5,1,6,0,7,6,5,18,0,27,8,0,21,0,508,12,341,179,275,88,75,23,50,9,4,0,516,411,94,7,8,0
480,41,32,11,19,22,53,33,39,31,64,27,28,19,24,9,8,16,4,234,246,6,101,0,48,27,34,5,15,6,13,6,36,6,0,9,25,26,5,11,0,0,0,0,8,0,11,6,13,0,0,63,0,0,0,470,10,287,193,209,178,57,6,16,14,43,0,437,368,38,16,0,58
925,36,28,15,11,48,183,145,100,66,84,47,56,48,28,16,9,5,0,483,442,27,167,21,80,62,58,16,66,17,54,10,47,0,23,16,19,22,4,13,5,11,10,16,8,0,53,47,12,0,7,8,9,14,3,912,13,632,293,472,162,181,25,73,12,6,0,919,704,90,26,12,93
545,41,35,7,23,26,81,67,50,55,36,34,21,24,20,10,0,2,13,250,295,34,64,5,73,46,55,15,27,14,55,11,25,10,10,2,6,16,2,7,10,1,5,0,0,0,12,0,0,7,0,19,0,0,14,533,12,372,173,260,163,77,11,18,16,24,0,521,401,97,0,0,47
495,6,5,1,7,41,109,71,37,38,19,28,37,30,28,6,21,8,3,235,260,34,108,0,40,18,21,2,9,10,29,0,15,7,7,9,3,15,0,12,0,5,14,0,0,0,9,0,13,16,0,33,45,17,4,463,32,366,129,231,100,84,15,51,14,5,0,490,409,60,0,8,18
645,33,15,7,16,32,81,91,81,51,51,36,38,43,32,7,14,9,8,312,333,13,35,12,43,34,29,13,19,19,33,6,17,9,6,5,26,0,0,20,3,0,0,4,0,17,24,27,48,16,5,64,80,13,5,609,36,424,221,336,149,81,24,35,20,3,0,642,546,50,13,9,27
520,24,15,22,13,33,93,74,62,40,43,17,14,29,20,1,6,3,11,274,246,18,70,4,47,34,21,18,24,23,19,27,14,9,7,0,16,5,0,19,6,0,0,0,0,0,6,24,0,0,0,76,33,0,0,496,24,381,139,267,163,54,15,14,7,7,0,513,438,58,7,0,17
425,25,15,21,21,27,61,48,36,41,19,25,16,17,13,12,4,6,18,200,225,19,39,0,31,25,29,10,26,9,12,0,7,4,7,6,4,2,3,12,18,8,0,6,0,0,30,0,0,26,0,42,16,31,3,391,34,231,194,181,162,51,6,9,16,15,0,410,292,40,11,0,82
480,29,23,14,21,27,41,45,68,43,46,36,29,22,13,12,6,1,4,248,232,17,26,0,40,31,29,12,10,6,12,4,27,9,23,23,10,0,0,8,11,9,0,8,0,20,9,0,0,14,28,56,15,23,0,457,23,334,146,235,162,48,4,20,11,32,0,448,413,12,0,9,46
495,16,24,28,17,39,78,62,56,54,29,20,17,22,11,6,12,3,1,223,272,9,22,11,49,12,33,14,29,9,38,4,21,0,12,0,5,11,0,32,5,0,7,1,6,4,13,14,15,3,0,97,5,7,7,469,26,333,162,232,156,76,6,21,4,8,0,487,382,85,28,0,0
365,14,8,13,17,18,25,41,44,40,57,21,18,23,10,0,4,3,9,170,195,13,37,0,43,27,24,17,19,12,12,0,9,2,16,0,17,4,0,21,0,4,6,3,0,13,12,0,6,23,0,14,5,2,4,354,11,241,124,164,127,58,3,9,4,18,0,347,298,25,0,6,36
635,34,16,34,38,39,64,74,52,37,55,31,47,38,27,16,10,16,7,306,329,28,48,0,31,28,42,17,25,17,27,3,19,7,14,15,6,5,0,8,9,9,12,7,0,7,5,15,0,0,0,147,31,52,1,613,22,351,284,322,192,73,18,21,9,47,0,588,577,35,0,0,23
1245,71,53,18,55,95,170,198,127,91,83,54,68,58,48,15,12,6,23,587,658,58,157,27,93,70,103,27,67,26,63,15,58,0,36,17,16,24,11,30,8,6,3,6,0,9,32,24,0,6,0,123,27,102,1,1202,43,828,417,539,348,254,25,52,27,44,188,1013,807,242,56,16,124
505,38,33,20,28,28,31,31,33,52,26,43,52,39,15,14,14,8,0,265,240,0,24,0,24,21,15,0,7,19,24,10,7,6,6,0,4,17,0,0,11,3,0,0,0,0,21,0,19,15,0,121,17,114,0,421,84,309,196,229,230,18,7,11,10,39,0,466,439,54,0,12,0
540,18,36,20,41,31,41,46,51,35,44,38,40,24,20,17,12,25,1,249,291,52,48,18,18,11,16,3,23,4,20,5,15,0,6,0,18,0,0,11,0,6,0,10,0,9,9,14,9,4,5,76,37,93,0,487,53,286,254,242,181,39,16,38,24,33,0,507,378,89,0,19,54
1315,56,52,36,43,77,158,199,110,100,83,96,88,64,55,33,32,23,10,589,726,38,158,0,52,29,27,15,42,10,37,0,16,0,19,23,22,8,4,6,12,10,7,7,8,0,19,9,14,79,36,273,181,141,13,1229,86,814,501,553,466,129,33,93,41,24,369,922,993,161,10,38,113
535,29,25,19,24,41,55,61,34,53,30,43,37,16,31,13,7,8,9,271,264,0,19,19,16,14,22,26,20,6,11,0,6,0,0,0,0,14,14,0,9,14,0,23,0,0,10,19,8,17,0,141,14,73,20,483,52,345,190,253,183,60,3,14,22,42,0,493,413,94,12,16,0
710,32,33,30,20,48,89,86,80,76,33,43,30,42,24,9,17,17,1,355,355,19,55,9,29,16,17,10,25,13,54,5,32,2,8,3,10,5,9,16,7,1,7,14,0,0,8,0,0,0,19,211,68,31,7,662,48,378,332,270,272,65,26,50,27,32,0,678,563,70,8,24,45
