"population","a0_4","a5_9","a10_14","a15_19","a20_24","a25_29","a30_34","a35_39","a40_44","a45_49","a50_54","a55_59","a60_64","a65_69","a70_74","a75_79","a80_84","a85_","f","m","naao","onao_Canadian","onao","eo_bio_English","eo_bio_Irish","eo_bio_Scottish","eo_obio","eo_fo","eo_weo_Dutch","eo_weo_German","eo_oweo","eo_neo","eo_eeo_Hungarian","eo_eeo_Polish","eo_eeo_Russian","eo_eeo_Ukrainian","eo_oeeo","eo_seo_Greek","eo_seo_Italian","eo_seo_Portuguese","eo_seo_Spanish","eo_oseo","eo_oeo","co_Jamaican","oco","lcsao","ao","ao_wcameo","ao_sao_ei","ao_osao","ao_esao_Chinese","ao_esao_Filipino","ao_oesao","oo","official_lang","no.official_lang","work.official_lang","work.no.official_lang","no.married","married","living.common.law","separated","divorced","widowed","single.detached.house","apartment","other.attached","non.movers","nonmigrants.movers","interprovincial.movers","external.movers","other.movers"
645,28,30,33,22,34,66,67,53,72,58,39,36,34,19,10,23,14,7,315,330,0,104,0,57,19,23,10,7,5,19,2,11,3,8,10,10,0,6,6,1,9,11,2,0,1,12,4,14,49,4,117,42,73,6,600,45,468,177,276,255,55,10,34,15,166,273,206,550,72,6,3,14
490,21,26,26,31,33,31,40,36,46,36,56,26,26,25,10,5,9,7,230,260,9,34,0,33,17,11,4,9,2,13,1,7,1,17,7,15,2,2,10,8,4,6,4,0,0,9,4,12,34,22,103,56,32,2,455,35,265,225,212,201,40,5,20,12,91,200,199,360,51,2,20,57
565,29,30,35,25,25,44,50,34,40,51,40,55,35,17,15,20,10,10,277,288,12,38,1,45,25,25,10,8,13,30,0,11,3,14,4,8,6,2,7,3,2,8,3,0,0,22,6,15,50,9,115,39,29,2,525,40,325,240,250,221,44,10,20,20,139,200,226,505,20,0,20,20
760,51,31,36,41,56,66,97,71,56,52,51,56,36,21,15,8,10,6,365,395,21,62,1,44,21,34,10,12,14,26,5,14,4,6,6,16,8,4,14,1,6,4,6,1,0,12,18,18,54,16,134,119,36,13,725,35,565,195,350,275,65,20,30,20,152,275,333,600,108,9,24,19
620,22,20,20,20,71,73,60,50,50,40,40,50,40,25,14,10,7,8,295,325,8,65,0,34,19,21,9,5,13,26,1,16,2,6,6,8,5,1,8,2,12,2,5,1,2,15,15,17,55,22,95,90,32,2,565,55,420,200,309,205,45,11,30,20,139,217,264,570,30,8,9,3
705,40,40,31,35,40,60,60,50,70,65,51,34,30,30,20,20,10,19,340,365,17,48,1,42,23,36,9,16,9,17,7,12,3,13,5,7,10,7,11,4,11,5,2,0,1,32,3,18,47,9,160,54,62,4,650,55,370,335,345,235,65,15,30,15,143,275,287,541,65,15,19,65
470,24,44,24,21,20,31,26,46,46,51,36,33,26,16,6,8,6,6,220,250,4,59,5,31,16,19,11,5,5,22,0,9,4,11,5,0,2,1,17,1,6,6,4,1,0,8,19,14,27,12,91,31,24,0,445,25,295,175,205,175,55,5,16,14,109,169,192,415,25,2,8,20
490,28,34,19,29,29,39,39,42,49,53,29,37,15,15,15,6,5,7,247,243,13,61,2,45,11,16,15,4,5,19,0,7,1,6,3,10,10,2,6,0,2,5,3,1,1,3,8,12,41,16,82,53,25,2,475,15,305,185,229,175,45,7,25,9,124,225,141,410,45,6,4,25
410,15,30,20,24,34,34,25,25,30,34,30,38,20,15,12,10,6,8,193,217,10,61,1,24,10,13,8,3,2,20,1,6,3,3,4,8,2,0,4,0,1,4,0,1,2,8,5,15,35,8,99,21,26,2,370,40,220,190,195,145,31,9,15,15,96,166,148,376,15,6,8,5
465,30,24,20,18,36,74,40,36,49,35,29,20,20,15,7,5,6,1,240,225,5,50,2,37,11,13,4,9,9,19,1,5,0,8,2,7,7,2,14,1,5,2,3,0,0,6,8,13,51,5,106,24,34,2,445,20,310,155,250,131,51,2,21,10,118,216,131,310,80,7,19,49
495,15,18,15,18,53,83,63,49,32,29,29,25,19,19,9,9,7,3,257,238,13,49,0,42,16,16,8,6,10,17,1,5,5,5,3,7,4,1,13,0,5,1,1,1,1,17,8,16,49,6,98,34,35,2,468,27,370,125,257,138,50,10,25,15,132,235,128,337,92,13,20,33
615,25,24,25,36,37,77,64,37,38,39,43,43,43,34,14,12,9,15,327,288,10,76,0,52,12,17,7,13,8,17,2,10,2,9,3,9,8,2,6,4,3,6,1,0,2,11,10,13,58,15,123,52,47,7,566,49,414,201,275,196,61,18,48,17,175,270,170,535,45,3,16,16
580,37,31,30,38,44,72,57,40,40,35,39,25,20,24,16,15,11,6,285,295,12,72,0,37,12,13,8,5,8,16,3,6,1,10,9,6,8,4,7,3,6,5,6,0,0,14,5,13,67,10,135,23,52,4,524,56,320,260,279,176,61,14,27,23,168,283,129,428,69,6,13,64
455,13,13,9,15,39,54,58,30,37,33,31,29,34,16,20,15,5,4,215,240,2,63,1,40,12,17,6,6,9,17,2,10,2,11,4,9,6,2,7,3,1,4,2,1,1,8,7,11,39,9,81,23,38,1,446,9,357,98,191,145,64,15,30,10,129,198,128,386,43,5,10,11
590,35,39,25,31,45,62,56,45,50,41,50,40,25,13,9,9,10,5,293,297,9,82,1,32,9,16,11,8,5,13,1,4,2,5,4,9,3,2,8,5,4,5,5,0,2,12,9,15,68,4,125,69,43,0,570,20,356,234,300,197,44,13,26,10,162,290,138,501,54,2,8,25
495,25,24,19,30,30,68,44,40,32,31,39,24,23,24,16,15,5,6,245,250,10,49,0,35,11,18,3,5,10,18,0,10,2,4,8,13,10,8,19,1,1,5,1,0,1,10,9,19,42,9,86,47,30,1,485,10,255,240,245,144,52,15,22,17,132,239,124,367,52,9,13,54
355,11,21,12,12,31,39,43,30,32,30,25,24,25,10,5,1,0,4,182,173,17,49,1,35,15,15,3,7,9,7,0,6,0,5,4,3,3,0,6,1,2,1,3,0,1,5,17,8,17,8,63,22,18,4,320,35,215,140,208,75,45,5,15,7,50,116,189,255,55,5,5,35
535,30,25,20,15,35,78,64,60,35,39,35,35,25,15,10,4,5,5,260,275,17,83,0,21,5,18,9,16,5,34,0,12,4,9,1,5,9,0,9,2,7,5,9,0,0,25,9,10,22,5,84,53,47,0,533,2,390,145,300,135,50,15,30,5,96,189,250,444,71,2,10,8
520,20,10,10,11,15,66,71,66,48,34,34,39,39,24,10,10,5,8,252,268,18,77,0,45,15,31,13,9,9,39,4,12,5,6,3,19,2,5,7,4,3,3,3,0,1,3,8,18,33,6,65,21,25,8,510,10,395,125,210,150,100,10,35,15,112,203,205,439,64,0,2,15
840,45,35,40,40,40,70,80,55,64,83,74,72,48,35,20,15,12,12,435,405,13,138,0,67,14,35,15,8,15,30,3,9,3,12,9,6,8,6,19,7,5,11,9,0,2,11,9,13,56,10,199,42,54,2,756,84,420,420,372,263,99,16,70,20,218,369,253,638,76,11,30,85
780,42,23,25,32,41,65,67,57,49,65,70,44,34,50,32,35,22,27,437,343,11,62,3,52,20,20,16,13,8,30,4,17,3,15,11,11,14,3,11,0,3,13,4,0,1,10,9,31,59,11,219,38,57,1,647,133,375,405,305,253,80,25,72,45,209,372,199,595,85,10,17,73
300,14,8,6,10,16,47,23,40,20,20,25,21,10,13,10,5,6,6,145,155,1,58,0,25,9,10,10,5,4,10,1,4,0,4,2,4,5,1,6,1,2,1,2,0,0,7,6,8,15,5,62,15,17,0,279,21,221,79,125,91,49,10,15,10,72,132,96,222,36,9,15,18
270,5,10,5,6,31,51,41,20,25,15,10,10,7,10,5,9,4,6,125,145,1,31,0,28,9,11,3,5,3,7,0,4,0,5,4,7,5,0,9,1,2,0,5,0,1,2,1,7,14,2,66,8,28,1,245,25,205,65,145,60,35,5,15,10,60,96,114,230,25,10,0,5
455,24,22,12,14,35,49,44,36,35,31,34,30,29,20,13,10,10,7,245,210,8,55,0,31,14,13,8,12,9,18,1,7,1,4,7,10,5,0,10,2,3,5,1,0,1,14,9,10,27,6,110,21,28,5,405,50,250,205,219,119,42,15,40,20,112,195,148,330,55,5,10,55
780,35,52,71,65,36,27,20,20,36,41,56,76,69,51,31,25,31,38,385,395,27,95,0,15,14,25,3,16,6,14,0,7,6,1,7,10,3,2,9,5,1,9,3,0,0,13,22,26,39,11,209,23,158,1,590,190,210,570,371,216,25,28,75,65,182,286,312,720,45,0,5,10
205,8,10,11,12,14,24,20,20,15,10,5,20,6,10,6,5,8,1,110,95,8,11,0,11,5,6,0,2,3,8,0,0,0,4,2,0,2,0,1,0,2,0,2,0,0,3,2,1,9,3,69,9,42,0,158,47,80,125,94,66,17,5,16,7,45,89,71,155,15,0,10,25
1125,54,38,49,58,51,97,106,73,80,87,74,78,83,73,30,50,22,22,675,450,17,133,0,72,20,37,16,18,18,41,3,18,5,13,15,9,8,5,20,7,7,10,6,1,1,30,26,34,113,22,269,57,70,4,1000,125,530,595,476,371,83,30,99,66,308,561,256,883,96,10,22,114
495,27,31,10,21,22,19,26,36,30,19,24,29,22,46,41,34,34,24,240,255,3,47,1,22,6,12,7,4,9,19,1,8,2,1,5,5,1,0,3,2,0,2,6,0,0,3,4,9,34,2,216,11,48,2,359,136,155,340,146,202,41,11,30,65,138,220,137,455,25,1,6,8
480,61,10,5,11,14,35,18,13,33,27,34,49,40,35,10,20,25,40,265,215,15,8,0,25,0,21,3,1,0,11,2,12,1,10,0,7,9,1,16,1,1,1,0,0,0,21,3,2,12,4,261,5,27,0,262,218,80,400,186,123,11,26,59,75,91,157,232,322,30,1,12,115
575,74,42,24,16,5,9,16,15,30,35,41,50,51,42,43,41,21,20,395,180,28,84,0,45,15,40,3,9,6,13,7,12,2,2,11,17,12,3,3,0,4,2,1,0,3,21,14,18,28,4,125,12,23,8,437,138,73,502,263,119,11,39,100,43,101,196,278,390,37,10,12,126
640,62,29,36,25,13,39,39,30,36,36,63,41,57,54,35,20,15,10,411,229,13,96,2,45,17,25,3,7,6,19,0,3,4,0,5,13,15,7,13,3,5,9,2,0,0,9,7,19,51,8,164,23,47,0,516,124,161,479,306,190,23,14,75,32,141,285,214,480,57,7,10,86
785,46,20,17,23,26,41,56,56,45,50,54,68,60,63,51,50,35,24,455,330,15,88,4,62,28,32,14,7,14,30,1,19,5,7,2,10,7,1,15,1,0,1,5,0,0,10,3,20,53,20,215,35,58,3,621,164,329,456,289,229,74,32,86,75,185,352,248,622,60,5,17,81
375,38,10,16,9,24,19,29,22,24,27,32,41,35,23,10,5,5,6,285,90,28,33,0,22,13,21,7,9,5,9,0,8,0,7,10,7,1,0,4,0,0,2,0,1,3,20,5,12,13,1,95,15,23,1,295,80,120,255,186,70,10,30,64,15,42,145,188,200,65,15,2,93
1210,54,44,30,41,89,207,183,144,89,70,60,56,50,35,22,15,13,8,615,595,34,116,2,50,43,40,13,20,20,52,2,15,10,19,14,16,21,3,22,14,12,13,12,0,1,47,17,122,83,19,202,61,86,9,1180,30,810,400,560,435,120,20,60,15,255,600,355,799,182,38,66,125
985,34,15,15,28,60,173,194,114,70,69,60,35,35,35,29,10,5,4,500,485,19,81,3,76,37,54,21,21,14,55,4,20,6,14,7,26,13,7,26,7,5,6,2,0,4,28,8,39,75,11,172,55,60,9,960,25,815,170,450,270,170,15,65,15,135,565,285,715,140,35,52,43
2305,87,93,89,126,179,259,262,204,200,171,156,137,114,86,58,43,25,16,1290,1015,18,235,1,138,38,32,24,21,35,55,8,19,6,32,22,26,30,9,57,10,10,20,11,1,2,56,40,144,276,47,506,173,187,16,2228,77,1508,797,1040,873,171,33,144,44,532,1408,365,1750,285,31,90,149
465,15,12,4,13,45,65,76,60,30,45,20,25,15,16,10,10,2,2,223,242,8,29,0,27,18,21,10,14,1,15,5,7,3,8,12,7,9,2,15,0,0,4,7,0,2,29,8,29,27,7,61,19,56,5,455,10,365,100,240,110,65,10,35,5,50,290,125,330,50,20,30,35
640,40,26,16,19,44,78,80,59,29,43,38,39,34,34,22,19,10,10,375,265,11,60,0,40,19,17,8,7,7,22,2,10,2,10,5,15,13,0,19,6,4,14,6,0,1,17,15,30,55,7,130,34,52,2,544,96,355,285,301,163,68,15,58,35,96,401,143,433,70,2,44,91
1895,69,66,66,101,181,228,213,189,147,140,134,108,78,61,37,37,22,18,1032,863,29,178,1,116,30,45,20,26,20,54,4,20,4,25,24,25,22,6,29,12,12,21,9,0,1,35,33,117,230,33,425,116,161,12,1849,46,1312,583,892,650,157,38,121,37,383,1202,310,1397,246,30,82,140
565,24,18,20,10,31,83,88,68,40,30,34,29,30,19,14,14,10,3,265,300,12,40,0,37,20,25,6,10,9,25,1,12,4,13,5,17,7,1,12,4,5,11,5,0,1,8,15,44,44,9,91,32,37,3,555,10,395,170,194,225,86,13,32,15,101,319,145,395,85,15,35,35
485,35,20,28,20,17,25,46,35,54,30,45,35,35,18,15,15,10,2,235,250,8,54,1,43,8,17,8,5,6,12,1,6,3,3,3,3,1,2,12,4,3,6,5,0,0,10,10,26,43,14,114,27,25,2,475,10,265,220,189,220,35,10,20,11,138,205,142,370,40,9,16,50
705,30,31,25,28,36,50,64,45,46,60,56,55,50,45,24,21,25,14,343,362,2,71,2,53,21,26,18,11,9,29,4,15,6,9,10,13,5,3,9,0,4,5,6,0,0,19,18,51,54,12,149,33,36,2,685,20,376,329,265,255,70,15,65,35,127,385,193,549,50,10,34,62
1180,48,30,19,47,60,95,100,105,96,95,105,85,77,94,57,36,19,12,607,573,8,127,2,98,20,41,15,16,12,41,3,24,7,13,12,24,13,5,24,6,9,11,6,0,1,26,13,77,114,17,230,78,77,10,1142,38,750,430,387,496,132,30,95,40,313,591,276,920,125,24,48,63
590,9,17,16,17,56,108,93,61,50,34,25,25,20,23,10,15,0,11,330,260,12,57,0,38,22,15,8,11,6,25,3,12,2,13,5,9,9,2,14,5,5,11,6,0,0,24,12,12,41,11,114,44,36,6,585,5,450,140,324,116,89,15,35,11,58,435,97,438,65,15,36,36
855,30,21,31,17,55,107,125,60,45,45,65,70,50,55,35,15,14,15,447,408,12,111,1,73,32,49,20,13,19,30,3,16,4,21,13,18,20,1,16,9,5,26,5,1,3,38,20,24,42,9,130,29,36,6,840,15,590,265,365,265,120,15,55,35,194,360,301,685,115,10,26,19
980,20,36,27,46,60,128,125,70,50,50,65,60,70,66,47,27,18,15,532,448,16,98,1,66,28,28,18,16,17,45,2,18,3,16,11,16,10,5,15,8,9,14,5,1,0,28,16,65,91,13,177,49,73,2,967,13,629,351,400,328,97,35,85,35,188,570,222,750,130,19,38,43
885,26,24,17,44,92,149,137,86,45,51,46,44,45,42,19,11,2,5,484,401,11,87,0,56,36,24,13,15,9,29,2,8,6,17,13,9,11,3,22,4,3,18,7,1,2,31,22,58,67,8,147,50,87,9,870,15,685,200,459,206,128,17,60,15,191,441,253,614,130,16,45,80
320,11,7,10,11,10,35,35,36,31,24,30,24,19,20,5,5,5,2,152,168,6,30,0,13,17,13,6,6,9,14,0,6,5,5,1,8,14,0,7,2,7,8,1,0,0,13,9,3,26,5,40,34,12,0,315,5,230,90,142,70,50,10,38,10,53,148,119,241,29,5,2,43
570,26,11,10,8,20,45,55,40,40,35,52,45,35,47,30,25,23,23,278,292,10,52,1,61,27,31,11,15,15,34,2,11,2,5,11,5,7,4,6,0,4,5,1,0,0,21,11,31,36,4,105,22,20,0,480,90,335,235,190,150,80,25,75,50,98,225,247,410,42,3,25,90
415,4,4,1,15,40,96,86,40,35,20,20,20,15,9,5,1,3,1,220,195,11,25,0,21,12,22,9,13,10,15,3,16,1,6,3,2,2,1,10,3,3,5,2,0,1,32,8,16,23,3,60,32,40,5,410,5,383,32,204,82,90,5,29,5,56,221,138,276,90,13,11,25
535,9,5,9,14,25,95,90,61,25,45,48,30,30,19,15,9,2,4,278,257,15,41,0,52,25,36,9,16,5,28,3,11,4,13,7,9,14,1,16,4,9,15,2,1,0,19,17,10,24,11,61,24,28,5,530,5,445,90,240,115,115,10,50,5,61,340,134,405,76,12,24,18
470,7,8,3,17,25,74,68,36,53,30,36,30,23,29,15,10,4,2,260,210,14,65,0,41,17,15,10,15,12,25,1,8,4,10,8,12,12,1,6,4,6,6,5,0,1,19,8,5,21,0,71,29,18,1,469,1,395,75,215,127,77,10,36,5,95,230,145,350,80,10,10,20
435,20,12,7,18,34,82,79,57,31,20,15,20,13,10,5,2,5,5,237,198,8,74,0,39,17,15,10,6,12,22,1,10,0,5,2,8,5,0,7,5,0,6,0,1,0,14,12,12,26,4,64,15,32,3,432,3,320,115,190,114,100,6,20,5,74,199,162,257,97,5,28,48
475,10,5,5,29,46,82,84,45,46,25,20,24,22,13,4,9,4,2,260,215,10,44,0,29,12,3,10,9,6,19,4,10,1,9,4,5,12,0,15,0,4,6,4,1,0,31,8,20,43,12,85,28,26,5,470,5,392,83,220,140,70,10,25,10,110,256,109,308,103,6,23,35
400,9,7,14,17,23,61,50,30,34,25,20,30,20,29,13,8,5,5,230,170,11,36,0,32,10,16,9,9,9,12,1,6,0,9,5,8,5,1,10,4,4,1,2,0,0,13,9,13,46,4,65,27,22,1,395,5,295,105,187,111,46,15,30,11,88,228,84,355,20,10,6,9
455,10,13,8,18,20,54,50,42,24,32,39,34,24,24,30,15,14,4,215,240,11,47,1,44,10,14,8,15,6,24,2,6,1,10,7,6,11,0,12,0,1,5,5,1,0,9,9,9,36,11,82,25,26,1,445,10,275,180,165,153,57,10,58,12,70,310,75,355,42,3,14,41
680,13,12,24,25,39,71,72,63,45,49,44,54,44,51,33,15,11,15,345,335,5,84,2,55,18,24,8,6,12,27,2,13,3,16,11,13,15,0,13,0,4,12,3,0,0,8,15,18,64,5,133,46,41,4,669,11,451,229,250,249,76,23,55,27,159,395,126,585,48,5,10,32
630,20,16,11,18,45,91,80,60,39,33,38,33,42,40,24,19,9,12,353,277,15,56,0,52,14,19,8,15,7,20,3,4,3,14,2,6,2,3,9,2,1,5,3,0,1,9,13,33,71,8,138,48,42,4,620,10,430,200,241,213,86,14,52,24,108,420,102,481,60,5,21,63
765,20,30,16,46,69,110,102,87,63,58,43,30,26,23,14,14,5,9,413,352,14,59,0,39,13,22,16,10,13,26,1,13,2,12,5,11,13,3,12,5,5,2,3,0,1,16,14,55,92,15,154,42,75,2,755,10,550,215,358,235,89,11,59,13,115,521,129,550,104,24,35,52
455,10,5,8,25,33,56,51,47,36,32,35,27,31,28,11,11,5,4,228,227,7,42,0,34,9,20,10,10,11,19,0,8,4,6,4,5,14,0,11,0,3,6,2,0,0,13,3,28,42,7,80,28,23,6,445,10,366,89,185,170,42,14,29,15,112,192,151,380,46,5,12,12
435,8,10,17,10,25,85,76,48,30,35,24,15,10,10,15,5,5,7,243,192,11,66,1,36,14,21,6,11,8,23,3,11,2,4,7,7,12,0,19,2,3,1,6,0,1,8,5,4,12,8,53,12,57,1,435,0,320,115,215,80,95,10,25,10,71,169,195,355,45,1,19,15
505,17,18,14,28,95,92,66,44,20,25,19,10,19,9,15,9,3,2,250,255,1,38,0,17,15,11,0,5,5,10,0,9,0,3,5,14,4,0,12,1,1,17,3,0,0,23,3,51,32,10,81,24,103,7,490,15,290,215,305,126,40,4,20,10,87,250,168,347,65,10,56,27
675,18,22,24,37,64,119,84,63,44,40,33,30,35,20,20,10,5,7,359,316,11,58,1,59,23,25,11,8,10,21,0,6,1,15,13,15,13,0,17,3,5,4,8,0,0,14,7,19,55,6,142,45,59,1,672,3,480,195,354,170,77,10,55,9,164,311,200,467,96,5,42,65
780,20,16,15,28,55,126,111,90,50,56,61,42,35,35,20,10,5,5,370,410,14,92,0,66,20,29,12,11,11,36,3,19,2,17,10,11,15,2,13,6,7,5,3,0,1,15,15,32,73,6,147,39,41,7,774,6,642,138,344,252,96,20,54,14,188,372,220,557,144,18,27,34
2280,107,74,84,126,155,264,254,223,189,166,139,160,125,82,49,37,22,24,1130,1150,26,194,3,111,38,68,32,28,29,59,7,17,5,17,21,25,32,11,40,9,14,29,13,0,4,52,39,150,258,55,527,159,193,15,2180,100,1507,773,970,910,185,49,111,55,653,1165,462,1769,289,18,86,118
410,15,5,5,12,20,25,35,35,30,30,44,40,40,24,20,15,9,6,222,188,8,52,2,43,9,20,12,10,3,25,1,13,1,8,6,8,5,0,8,1,3,4,4,0,0,8,9,17,26,3,66,14,21,0,408,2,310,100,122,144,56,11,50,27,100,187,123,330,32,6,4,38
615,18,13,10,12,18,45,50,35,20,50,56,61,59,53,38,30,24,23,302,313,15,56,0,67,33,56,19,17,13,43,4,15,2,9,13,11,10,4,13,8,1,2,13,0,0,9,0,10,30,7,82,25,28,0,610,5,335,280,232,185,85,15,60,38,100,326,189,485,45,15,10,60
595,11,9,11,17,20,50,71,50,32,38,35,53,50,45,41,19,19,24,302,293,9,60,0,72,17,21,11,15,14,31,0,10,0,14,9,9,13,2,18,1,7,5,4,0,2,9,11,28,38,7,93,30,26,9,590,5,375,220,151,219,91,19,65,50,118,370,107,500,60,7,13,15
505,11,11,8,11,16,60,70,45,35,40,34,29,32,33,23,26,15,6,240,265,14,79,2,54,33,22,4,12,8,31,2,6,1,10,3,19,9,4,8,1,8,10,6,0,0,22,7,10,18,8,65,12,15,2,500,5,345,160,200,105,89,21,75,15,44,321,140,460,25,5,9,6
700,23,13,14,12,25,99,90,60,30,50,62,29,35,51,39,24,21,23,353,347,23,77,1,75,40,39,20,27,9,41,6,21,7,9,5,18,20,1,16,5,6,21,5,0,0,3,13,22,17,3,86,24,34,6,690,10,430,270,309,161,125,10,55,40,108,349,243,560,45,3,32,60
570,23,15,11,11,21,55,70,51,38,40,54,39,35,39,30,20,10,8,316,254,18,62,2,41,34,35,16,21,10,47,0,14,0,12,10,22,29,5,12,8,5,12,9,0,0,19,4,18,14,4,52,16,17,2,560,10,350,220,224,140,105,10,75,16,80,280,210,430,50,10,10,70
550,14,5,8,31,35,93,90,49,34,30,30,35,30,29,22,5,5,5,290,260,8,68,1,51,19,19,9,12,11,29,1,5,4,11,4,15,8,1,11,3,5,10,1,0,0,8,8,25,38,6,83,41,29,6,540,10,454,96,241,166,71,17,45,10,123,255,172,440,55,11,16,28
425,20,10,7,15,19,20,31,22,27,26,30,41,34,52,27,16,18,10,215,210,7,45,1,59,18,19,11,11,10,22,1,8,5,2,3,5,3,1,11,2,5,11,1,0,0,10,11,9,25,5,70,17,13,4,423,2,275,150,114,230,38,7,20,16,128,153,144,396,25,0,0,4
510,25,26,10,20,20,50,50,56,30,30,45,50,20,30,24,10,5,9,238,272,15,83,2,69,22,35,15,11,15,19,4,14,2,8,7,16,4,1,10,0,6,0,4,1,0,3,3,26,22,1,45,24,16,7,509,1,385,125,199,170,77,10,39,15,95,173,242,395,40,19,30,26
595,20,10,10,19,40,119,95,66,34,40,30,38,35,15,15,5,3,1,285,310,24,78,0,65,35,38,16,9,6,30,4,17,1,19,8,13,15,2,13,0,8,6,3,0,0,9,9,14,19,5,78,16,26,9,590,5,505,90,294,110,124,10,50,7,95,253,247,449,70,22,25,29
530,15,10,7,11,29,123,96,49,44,29,20,34,25,20,5,1,3,9,260,270,19,49,1,43,27,29,10,15,8,32,2,14,4,23,6,14,11,9,10,6,3,12,11,0,0,27,5,22,12,3,56,16,23,8,530,0,445,85,243,105,130,7,25,20,73,204,253,398,60,30,10,32
580,16,20,22,21,40,88,73,49,45,35,35,35,34,26,19,5,6,11,260,320,15,84,1,48,27,18,6,10,11,26,1,15,5,10,7,11,8,1,13,6,2,4,7,1,2,9,4,11,41,11,86,38,37,4,575,5,400,180,253,175,83,14,45,10,136,270,174,414,64,17,15,70
355,4,5,3,12,21,61,71,30,25,25,18,20,20,18,14,4,4,0,168,187,5,41,1,35,23,14,6,12,7,15,1,7,1,5,12,9,3,0,7,1,2,11,4,1,2,11,5,9,24,3,51,9,16,2,355,0,317,38,173,83,53,6,35,5,65,179,111,284,45,2,12,12
540,15,10,6,17,25,86,81,59,35,35,30,35,26,39,28,9,2,2,258,282,12,85,1,62,17,24,9,11,6,31,1,10,9,9,6,8,4,1,9,2,3,10,3,0,1,11,7,15,37,2,82,24,21,7,540,0,444,96,209,139,111,10,55,16,129,246,165,485,30,6,7,12
630,22,10,8,21,30,80,79,45,27,45,29,34,40,41,37,25,30,27,250,380,9,96,0,58,21,29,16,7,7,35,4,12,4,10,13,10,9,4,14,6,5,1,5,0,0,9,5,17,52,6,114,24,26,2,557,73,385,245,250,166,75,17,60,62,171,292,167,487,51,15,6,71
585,23,7,10,22,35,87,79,56,33,35,44,34,39,38,18,13,6,6,255,330,7,92,1,60,16,22,10,11,10,20,0,11,0,11,9,14,10,1,14,4,4,10,3,0,0,9,13,24,33,11,95,34,22,4,580,5,475,110,238,187,88,16,44,12,148,270,167,477,65,8,20,15
590,20,14,15,23,36,45,43,49,39,39,58,54,49,38,23,24,10,11,275,315,11,52,0,70,14,27,13,13,11,43,3,8,5,14,4,10,18,5,10,5,5,6,8,0,1,4,14,11,39,7,92,26,31,10,584,6,415,175,213,189,90,13,60,25,153,268,169,528,50,0,7,5
700,35,19,19,26,55,114,69,44,35,41,40,35,35,55,41,20,12,5,330,370,4,120,0,57,23,25,15,15,11,40,2,15,4,12,9,10,13,4,16,1,7,6,7,0,1,9,12,20,45,8,110,32,40,7,690,10,475,225,300,245,88,10,38,19,184,319,197,527,80,24,27,42
465,13,20,16,15,20,29,28,20,35,39,24,34,55,33,31,23,12,18,225,240,3,68,0,56,23,23,9,9,4,33,1,7,4,8,1,13,12,2,5,0,3,5,4,1,0,4,4,12,25,12,65,31,17,1,460,5,318,147,145,210,40,15,30,25,131,176,158,385,62,0,9,9
370,19,10,7,8,19,36,31,21,16,17,23,25,22,31,20,24,17,24,177,193,9,63,1,37,20,23,5,5,1,8,0,7,2,4,4,4,7,1,1,2,2,2,3,0,0,4,3,7,21,4,85,13,20,2,310,60,190,180,111,110,50,9,35,55,92,159,119,270,30,7,10,53
435,16,28,25,20,21,13,10,14,20,25,40,40,34,50,34,21,9,15,205,230,9,31,2,36,10,34,3,8,6,18,0,14,3,16,6,12,6,2,10,1,3,6,2,0,2,7,7,16,33,5,77,19,22,9,425,10,160,275,182,125,29,10,57,32,98,180,157,416,15,0,1,3
485,16,26,28,27,20,37,51,42,32,41,45,32,26,20,20,8,5,9,250,235,9,37,1,49,24,17,5,7,19,19,1,6,3,7,5,5,5,0,14,1,1,9,3,1,1,9,8,11,39,11,107,32,18,1,475,10,280,205,180,189,55,15,30,16,127,202,156,332,82,6,21,44
510,20,20,34,48,45,30,19,15,25,60,34,35,24,40,30,15,11,5,243,267,1,76,1,45,13,23,13,9,13,17,3,12,0,1,8,12,8,0,11,1,0,6,0,0,0,11,4,6,20,16,72,19,87,2,485,25,200,310,220,240,15,10,15,10,112,149,249,382,30,9,14,75
455,18,25,25,25,35,30,20,20,30,40,29,20,35,30,33,20,9,11,213,242,6,40,1,39,13,23,13,9,4,23,5,9,3,3,1,12,8,0,10,5,1,2,0,0,0,6,3,13,31,9,123,14,23,3,440,15,230,225,165,205,40,5,29,11,124,169,162,405,24,0,18,8
510,15,34,35,50,40,30,18,15,30,56,50,35,29,25,16,10,8,14,238,272,4,54,0,46,21,28,7,5,7,26,1,12,4,5,4,10,7,7,4,7,2,3,1,0,0,11,14,12,33,15,105,32,20,3,500,10,295,215,210,245,20,5,20,10,120,152,238,421,36,10,32,11
570,25,33,49,45,40,10,15,30,45,50,45,45,45,30,25,15,13,10,270,300,9,81,3,45,14,32,12,6,12,27,2,10,3,12,8,9,4,9,3,1,1,4,2,2,0,8,11,21,41,3,115,24,32,4,530,40,290,280,240,269,12,10,19,20,155,191,224,517,31,6,11,5
520,15,19,45,56,45,30,11,18,36,61,36,41,25,36,14,15,10,7,237,283,1,45,2,40,13,31,13,6,8,36,2,9,1,12,13,11,3,4,3,6,6,4,0,1,0,12,6,19,42,13,97,27,34,0,490,30,285,235,241,229,15,5,15,15,139,174,207,485,25,7,1,2
